Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37
-5.527278e+02,-5.478386e+02,-5.431649e+02,-5.449744e+02,-5.463489e+02,-5.478140e+02,-5.516950e+02,-5.536409e+02,-5.536409e+02,-5.535667e+02,-5.446321e+02,-5.386290e+02,-5.338938e+02,-5.332427e+02,-5.365499e+02,-5.076938e+02,-3.135546e+02,-1.823981e+02,-1.271491e+02,-1.343840e+02,-1.731782e+02,-1.776083e+02,-1.565222e+02,-1.862703e+02,-2.619304e+02,-3.725016e+02,-4.508911e+02,-5.096366e+02,-5.465761e+02,-5.502648e+02,-5.526125e+02,-5.536409e+02,-5.536409e+02,-5.536409e+02,-5.536409e+02,-5.536409e+02,-5.536409e+02
7.650728e-01,4.695769e+00,8.154585e+00,7.035645e+00,5.842551e+00,5.222691e+00,2.086730e+00,0.000000e+00,0.000000e+00,8.309074e-02,1.531190e-02,2.006678e-01,2.513221e+00,3.634555e+00,3.093476e+00,2.094293e+01,1.529282e+02,1.975943e+02,1.958059e+02,1.783133e+02,1.609543e+02,1.701031e+02,2.059215e+02,2.176157e+02,2.108379e+02,1.569355e+02,9.551542e+01,4.306413e+01,8.871870e+00,4.453004e+00,1.411697e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
-3.847280e-01,-2.239710e+00,-4.130411e+00,-2.625605e+00,-1.839406e+00,-4.339453e-01,4.584190e-01,0.000000e+00,0.000000e+00,3.687405e-02,-7.033287e+00,-1.249646e+01,-1.382889e+01,-1.353565e+01,-1.247520e+01,-2.533528e+01,-3.858068e+01,-7.936613e+01,-1.018973e+02,-1.123935e+02,-9.931020e+01,-8.997975e+01,-8.313809e+01,-7.107733e+01,-4.686032e+01,-1.019486e+01,4.931825e+00,6.047970e+00,6.001196e+00,3.552877e+00,1.286227e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
-1.220380e+00,-6.292777e+00,-1.031347e+01,-8.160759e+00,-5.628916e+00,-4.115512e+00,-1.251290e+00,0.000000e+00,0.000000e+00,-7.610429e-03,5.074239e+00,6.460384e+00,5.222947e+00,3.296574e+00,2.935035e+00,-1.116410e+01,-2.541341e+01,-2.751256e+01,-2.163979e+01,-1.999773e+01,-1.292334e+01,-2.729795e+01,-4.627107e+01,-5.948492e+01,-8.237486e+01,-7.583923e+01,-4.165814e+01,-1.603019e+01,2.505155e+00,2.253230e+00,1.085834e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
-1.060942e+00,-5.247396e+00,-8.848103e+00,-8.632944e+00,-6.550437e+00,-5.562007e+00,-2.168660e+00,0.000000e+00,0.000000e+00,-5.123727e-02,2.857942e+00,5.577731e+00,4.711168e+00,3.505934e+00,6.544106e+00,-3.238050e+00,-2.011302e+01,-3.531266e+01,-4.869399e+01,-5.777682e+01,-5.679681e+01,-6.984441e+01,-8.670244e+01,-8.341086e+01,-6.865866e+01,-5.512466e+01,-3.839289e+01,-1.580914e+01,-5.732264e-01,8.054147e-01,8.230134e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
-3.728382e-02,-1.283825e+00,-3.822550e+00,-5.310011e+00,-5.618310e+00,-4.982733e+00,-1.927891e+00,0.000000e+00,0.000000e+00,-9.221984e-02,-7.384225e+00,-8.379564e+00,-7.631081e+00,-6.560200e+00,-3.147846e+00,-1.355203e+01,-1.831310e+01,-7.771979e+00,-7.758586e-01,-3.783991e+00,-4.394074e+00,-2.084262e+00,-2.231777e+01,-4.086305e+01,-4.461364e+01,-2.439841e+01,-1.926195e+01,-6.899398e+00,-2.787363e+00,-5.251005e-01,5.141106e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.015376e+00,2.858455e+00,3.431907e+00,2.331554e+00,4.776224e-03,-1.091824e+00,-8.432929e-01,0.000000e+00,0.000000e+00,-1.034584e-01,-3.486432e+00,-6.082680e+00,-8.258587e+00,-7.578768e+00,-6.964606e+00,-7.323685e+00,-2.883566e+01,-2.708865e+01,-2.513194e+01,-1.711081e+01,-7.416032e+00,1.683044e+00,-3.799834e+00,-6.603141e+00,-7.460694e+00,-9.766265e+00,-4.934258e+00,-3.457535e+00,-4.225383e+00,-1.518967e+00,1.782665e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.239279e+00,5.104562e+00,1.002453e+01,9.775639e+00,7.086808e+00,3.804923e+00,3.392321e-01,0.000000e+00,0.000000e+00,-7.152009e-02,7.053223e-01,-2.827094e+00,-4.738688e+00,-3.237589e+00,-4.540732e+00,1.295811e+00,-4.974653e+01,-5.708753e+01,-5.408523e+01,-4.433201e+01,-3.790538e+01,-3.083377e+01,-3.622253e+01,-3.463907e+01,-2.191444e+01,-1.999777e+01,-1.090997e+01,-1.055877e+01,-5.047965e+00,-2.050567e+00,-1.638143e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
4.534440e-01,3.616406e+00,8.944536e+00,8.926516e+00,7.288969e+00,4.622193e+00,9.372230e-01,0.000000e+00,0.000000e+00,-2.156556e-02,-1.778883e+00,-1.186521e+00,2.488275e+00,4.195539e+00,4.082509e+00,4.214107e+00,-2.680214e+01,-2.748264e+01,-2.473949e+01,-1.751063e+01,-1.816518e+01,-1.642703e+01,-1.938115e+01,-2.339744e+01,-3.536448e+01,-4.147785e+01,-3.110497e+01,-1.914055e+01,-5.145085e+00,-2.111512e+00,-4.911947e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
-6.999663e-01,-1.231801e+00,-7.195839e-01,4.518712e-01,1.013662e+00,1.277368e+00,7.490567e-01,0.000000e+00,0.000000e+00,2.262230e-02,6.762254e-02,4.490310e+00,4.723267e+00,3.827938e+00,6.339974e+00,5.736734e+00,-7.360299e+00,-5.900185e+00,-5.282738e+00,-6.492951e+00,-1.705225e+01,-2.009905e+01,-1.482468e+01,-1.533030e+01,-1.962827e+01,-3.813848e+01,-3.015535e+01,-1.510863e+01,-4.264080e+00,-1.804809e+00,-7.840393e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
-1.280642e+00,-5.296714e+00,-9.274466e+00,-6.480411e+00,-3.674498e+00,-1.636182e+00,1.306617e-01,0.000000e+00,0.000000e+00,6.422390e-02,2.632731e+00,1.838490e+00,-1.704735e+00,-2.705425e+00,-4.004980e+00,-1.776152e+00,-1.204269e+01,2.335787e+00,1.070795e+01,1.895041e+01,1.178614e+01,5.934895e+00,3.337366e+00,-1.000279e+01,-1.315998e+01,-6.947599e+00,-3.604015e+00,-7.360905e-01,-2.457700e+00,-1.311788e+00,-1.024881e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
-8.171136e-01,-4.270709e+00,-8.618590e+00,-7.430553e+00,-4.616442e+00,-2.399745e+00,-3.017886e-01,0.000000e+00,0.000000e+00,9.860845e-02,3.703034e-01,-3.152852e+00,-2.982745e+00,-3.487114e+00,-7.465372e+00,-5.317011e+00,-2.251829e+01,-2.457099e+01,-2.008811e+01,-1.090839e+01,-3.028652e+00,-2.232706e+00,-7.129192e+00,-1.239976e+01,-8.182423e+00,1.143192e+01,9.074183e+00,8.042862e+00,-3.536117e-01,-8.406241e-01,-1.199712e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.102295e-01,1.074522e+00,-1.533535e+00,-4.814730e+00,-4.443051e+00,-2.145415e+00,-1.310328e-01,0.000000e+00,0.000000e+00,9.866103e-02,2.180925e+00,4.855679e+00,5.416696e+00,3.881535e+00,2.001163e+00,3.266800e+00,-1.402373e+01,-5.712990e+00,-3.960371e+00,-4.401506e+00,-3.559452e+00,1.734439e+00,-3.508721e+00,-5.436394e+00,-8.977346e-01,-5.072547e+00,-3.310165e+00,5.611596e+00,1.103958e+00,-5.699058e-01,-1.298855e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
