Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25
-4.460813e+02,-4.289794e+02,-4.278530e+02,-4.281244e+02,-3.308955e+02,-2.324200e+02,-1.383805e+02,-1.014039e+02,-1.005817e+02,-9.851958e+01,-1.049922e+02,-9.013144e+01,-7.640195e+01,-7.960676e+01,-1.066909e+02,-1.568344e+02,-2.270251e+02,-3.118849e+02,-3.688617e+02,-4.133406e+02,-4.206742e+02,-4.142473e+02,-4.095811e+02,-4.058215e+02,-4.136630e+02
4.672273e+01,6.175492e+01,6.330894e+01,6.195728e+01,6.148055e+01,7.237332e+01,1.163970e+02,1.124476e+02,8.134087e+01,6.925227e+01,7.416330e+01,7.890335e+01,9.181596e+01,1.065544e+02,1.257052e+02,1.480697e+02,1.627480e+02,1.453279e+02,1.148893e+02,7.724612e+01,6.905199e+01,7.599480e+01,7.487180e+01,7.069215e+01,6.654170e+01
1.336409e+01,1.438589e+01,1.666891e+01,1.713415e+01,-1.803159e+01,-3.043160e+01,-2.835696e+01,-1.641384e+01,-2.475799e+00,-5.475553e+00,-6.263407e+00,-1.001002e+01,-2.737159e+01,-3.393891e+01,-2.313110e+01,-4.263552e+00,6.816466e+00,1.333923e+01,1.581726e+01,1.717521e+01,1.584992e+01,1.963377e+01,1.285774e+01,2.993923e+00,4.346888e+00
-4.723947e+00,-6.686325e+00,-3.467956e+00,2.259772e+00,3.413020e+01,2.731721e+01,-9.298893e-01,-4.872281e+00,-1.524119e+00,-2.772144e+00,-2.497101e+00,1.967197e+00,-4.329002e+00,-1.471520e+01,-2.704276e+01,-2.525790e+01,-2.416977e+01,-1.639473e+01,-1.675896e+01,-9.767275e+00,-2.745584e+00,3.489447e-01,-2.995726e+00,-6.340583e+00,-5.653150e+00
3.722068e-01,2.753242e+00,5.081147e+00,9.567492e+00,6.753675e+00,-1.348023e+01,-2.967340e+01,-3.088111e+01,-3.141537e+01,-2.951697e+01,-3.133119e+01,-3.961526e+01,-3.625042e+01,-3.047162e+01,-3.115625e+01,-2.173224e+01,-5.190035e+00,1.048021e+01,7.169296e+00,2.924680e-01,1.009096e+01,1.310835e+01,1.244556e+01,1.251361e+01,1.192781e+01
1.141761e+01,1.516037e+01,1.515213e+01,1.147022e+01,-1.437105e+00,8.890127e+00,1.096379e+01,2.513256e+01,4.085593e+01,5.223043e+01,6.057314e+01,6.446028e+01,6.563353e+01,6.499373e+01,6.174052e+01,4.600643e+01,2.361196e+01,1.729283e+01,1.569243e+01,1.061455e+01,1.712952e+01,1.851454e+01,1.460884e+01,1.027360e+01,1.205155e+01
1.408702e+01,1.294978e+01,1.098460e+01,4.204443e+00,-3.007365e+00,-1.703794e+01,-4.010045e+01,-4.616905e+01,-4.840717e+01,-4.545467e+01,-4.536094e+01,-4.949696e+01,-5.464644e+01,-5.835808e+01,-5.515630e+01,-4.749267e+01,-3.102533e+01,-1.225160e+01,-2.674289e+00,6.638884e+00,1.111979e+01,1.006923e+01,6.803783e+00,4.650765e+00,6.540631e+00
1.121647e+01,5.896923e+00,3.917175e+00,1.926099e+00,1.494944e+01,1.911633e+01,1.993256e+01,2.294264e+01,2.789800e+01,2.662725e+01,2.530725e+01,2.770324e+01,2.767513e+01,2.135138e+01,1.807606e+01,9.969610e+00,1.593954e+00,-6.323416e+00,-9.624150e+00,2.796277e+00,8.491524e+00,6.115160e+00,6.907654e+00,1.203356e+01,1.015519e+01
9.578587e+00,6.132228e+00,5.678213e+00,8.108721e+00,-3.573171e+00,-8.437399e+00,3.731288e+00,4.520715e+00,5.346082e-01,-3.995198e+00,-2.837479e+00,-4.614340e+00,-1.866396e+00,-3.992205e-01,3.978368e+00,4.103579e+00,3.734690e+00,6.798513e+00,3.652191e+00,5.748991e+00,9.604130e+00,9.142460e+00,7.826067e+00,9.623932e+00,8.545449e+00
7.157009e+00,6.312291e+00,6.701330e+00,1.001014e+01,4.691435e+00,-3.017778e+00,2.132277e+00,9.949409e+00,1.664418e+01,2.142490e+01,2.611039e+01,2.787022e+01,2.748813e+01,2.936669e+01,3.025698e+01,2.794825e+01,2.299346e+01,1.617999e+01,1.122797e+01,6.454915e+00,3.497409e+00,7.133468e+00,6.460802e+00,4.224388e+00,4.282977e+00
-1.032396e-01,3.888643e-02,9.242992e-01,3.484876e+00,7.994463e+00,8.881439e+00,1.807908e+00,-4.579343e+00,-1.140192e+01,-1.327144e+01,-1.020732e+01,-1.954283e+00,-1.748109e+00,-3.343480e+00,1.181064e+00,4.690239e+00,5.725001e-01,-1.642531e+00,2.952664e+00,1.547728e+00,-7.101204e+00,-2.594110e+00,-2.749032e+00,-4.759999e+00,-1.738086e+00
