Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26
-5.225657e+02,-5.011944e+02,-5.006321e+02,-5.059400e+02,-5.043488e+02,-4.863241e+02,-4.221371e+02,-3.526995e+02,-2.976026e+02,-1.666323e+02,-9.117913e+01,-6.406470e+01,-7.441009e+01,-1.074677e+02,-1.027967e+02,-1.019421e+02,-1.131377e+02,-1.451762e+02,-1.915008e+02,-2.541142e+02,-3.453422e+02,-4.214034e+02,-4.686936e+02,-4.977649e+02,-5.076704e+02,-5.159233e+02
3.150440e+01,5.287450e+01,5.286331e+01,4.848267e+01,4.985060e+01,6.910932e+01,1.161379e+02,1.276053e+02,1.251419e+02,1.163622e+02,7.808681e+01,3.447972e+01,2.476097e+01,1.938812e+01,1.784885e+01,3.220985e+01,4.963177e+01,6.684435e+01,8.511703e+01,1.098432e+02,1.313414e+02,1.102329e+02,7.398125e+01,5.113531e+01,4.466747e+01,3.985951e+01
1.375669e+01,1.868463e+01,1.806160e+01,1.810760e+01,1.825084e+01,2.793456e+01,1.850912e+01,-9.814009e+00,-2.181615e+01,-2.587551e+01,-2.981829e+01,-4.218495e+01,-3.837928e+01,-3.259947e+01,-4.215318e+01,-5.136004e+01,-5.355712e+01,-4.136881e+01,-2.931313e+01,-1.442512e+01,-2.984202e+00,-2.797810e+00,1.398422e-01,8.289043e+00,1.360115e+01,1.824450e+01
6.369380e+00,2.976895e+00,3.900584e+00,3.817322e+00,4.383009e+00,1.295457e+01,3.187084e+00,3.572090e-01,-1.459486e+00,-3.480571e+01,-4.133297e+01,-3.188247e+01,-3.356649e+01,-3.740748e+01,-2.924076e+01,-2.850573e+01,-3.397974e+01,-3.380291e+01,-3.552239e+01,-3.406577e+01,-3.973792e+01,-3.064429e+01,-2.067408e+01,-3.749574e+00,2.345960e+00,5.230004e+00
1.044535e+01,8.047911e+00,1.052412e+01,8.480838e+00,1.063255e+01,2.220908e+01,3.701392e+01,2.938687e+01,1.578862e+01,-2.626485e+01,-2.527367e+01,-1.594180e+01,-9.854175e+00,-6.855772e+00,-4.938768e+00,-3.036173e+00,-4.604916e+00,-7.050006e+00,-8.191927e+00,4.567043e-01,7.484444e+00,5.927301e+00,5.656473e+00,1.188750e+01,1.049207e+01,6.429818e+00
1.406747e+01,1.283684e+01,1.356168e+01,1.185863e+01,1.479801e+01,2.311405e+01,4.530934e+01,3.601523e+01,2.831869e+01,4.055468e+01,5.065294e+01,5.596148e+01,5.777476e+01,5.703227e+01,5.595451e+01,5.079160e+01,5.134886e+01,5.656503e+01,5.156229e+01,4.030660e+01,2.954314e+01,2.164661e+01,1.883540e+01,1.991169e+01,1.564118e+01,1.160997e+01
1.203816e+01,8.668257e+00,5.673994e+00,4.528852e+00,6.951177e+00,7.750360e+00,1.434097e+01,2.562601e+01,9.476959e+00,-4.527405e+01,-6.187819e+01,-5.936031e+01,-5.692266e+01,-5.340003e+01,-5.037789e+01,-5.039645e+01,-4.913216e+01,-4.706738e+01,-4.293995e+01,-3.828536e+01,-2.399741e+01,-1.157248e+00,5.405048e+00,1.032240e+01,1.055393e+01,1.137574e+01
9.651228e+00,4.627659e+00,2.098128e-01,-2.167443e+00,-4.317374e-01,-2.745448e+00,-1.210034e+01,-1.095095e+01,-1.697416e+01,-1.756807e+01,-4.826717e+00,9.537746e+00,1.774267e+01,2.271250e+01,2.073996e+01,1.649994e+01,1.607514e+01,1.477163e+01,1.190318e+01,9.183176e+00,6.283820e-01,-2.250825e+00,-2.100473e+00,1.079574e+00,5.260183e+00,7.418844e+00
1.072112e+01,6.570047e+00,3.364385e+00,9.740626e-01,2.470599e+00,3.499480e-01,-8.457817e-01,-1.183166e+01,-2.213792e+01,-1.374228e+01,-4.508738e+00,6.375793e+00,7.908859e+00,1.053553e+01,1.132669e+01,6.521595e+00,4.674987e+00,6.205352e+00,2.651955e+00,2.892490e+00,7.452919e+00,8.259671e+00,6.072097e+00,2.085220e+00,5.016235e+00,5.402292e+00
1.159590e+01,9.030215e+00,6.311661e+00,6.315655e+00,7.248558e+00,1.027153e+00,9.373812e+00,2.543795e+01,2.901086e+01,2.396153e+01,1.741903e+01,1.351998e+01,9.180860e+00,5.882592e+00,1.071979e+01,1.234701e+01,1.423120e+01,1.816946e+01,1.904140e+01,1.005653e+01,3.131695e+00,4.969112e+00,9.631735e+00,5.487578e+00,5.685420e+00,5.462100e+00
