Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34
-5.348657e+02,-5.348657e+02,-5.348657e+02,-5.348657e+02,-5.348657e+02,-5.348657e+02,-5.348657e+02,-4.985819e+02,-4.635958e+02,-4.370252e+02,-3.882127e+02,-3.476409e+02,-3.284859e+02,-2.819606e+02,-2.218663e+02,-1.817267e+02,-1.114597e+02,-6.215580e+01,-7.349973e+01,-1.347480e+02,-2.106658e+02,-3.249976e+02,-4.318945e+02,-4.855929e+02,-5.291596e+02,-5.348657e+02,-5.348657e+02,-5.348657e+02,-5.348657e+02,-5.348657e+02,-5.348657e+02,-5.348657e+02,-5.348657e+02,-5.348657e+02
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.892157e+01,9.055084e+01,1.153894e+02,1.499040e+02,1.716976e+02,1.732147e+02,1.369906e+02,1.041189e+02,1.017044e+02,1.206374e+02,1.459404e+02,1.824621e+02,2.227495e+02,2.193471e+02,1.771504e+02,1.034728e+02,4.902728e+01,6.613539e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.208466e+01,6.470055e+01,6.312688e+01,4.552430e+01,2.767834e+01,1.523031e+01,-9.334950e+00,-5.201506e+01,-8.427354e+01,-1.131526e+02,-1.065579e+02,-8.578589e+01,-8.278973e+01,-5.157255e+01,-4.889441e+00,1.664692e+01,5.747830e+00,3.090690e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.175510e+01,3.450009e+01,1.547304e+01,-1.327312e+01,-2.883826e+01,-2.717941e+01,1.940785e+01,5.372168e+01,6.726451e+01,9.746044e+00,-4.560035e+01,-6.593781e+01,-5.865078e+01,-6.259650e+01,-6.568127e+01,-4.190425e+01,-2.405503e+01,-6.215943e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.933693e+01,1.025954e+01,-6.771542e+00,-1.862447e+01,-2.438715e+01,-2.935450e+01,-5.310254e+01,-6.933633e+01,-5.288780e+01,-3.602152e+01,-4.072601e+01,-4.950738e+01,-6.098772e+01,-5.166968e+01,-5.156025e+01,-4.205627e+01,-2.357025e+01,-2.963642e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.446456e+00,-4.250639e+00,-8.381824e+00,-2.192876e+00,1.881730e+00,-2.792784e+00,-1.342341e+01,-2.591422e+01,-3.272726e+01,-3.121585e+01,-3.115760e+01,-1.854330e+01,-2.028898e+01,-2.863523e+01,-1.960361e+01,-1.296127e+01,-7.443857e+00,-3.531051e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-5.355013e+00,-1.180112e+01,-5.945593e+00,3.911864e+00,7.878157e+00,1.283400e+01,1.525247e+01,1.021849e+01,-5.962781e+00,-2.148752e+01,-2.618135e+01,-2.079456e+01,-4.837016e+00,3.179296e+00,7.598778e+00,1.961388e+00,8.066747e-01,-2.856358e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.480698e+01,-1.717528e+01,-8.744226e+00,-9.646093e+00,-1.668285e+01,-2.082366e+01,-2.528682e+01,-2.329563e+01,-2.636244e+01,-1.934408e+01,-1.091365e+01,-1.339685e+01,-1.346827e+01,-4.876800e+00,3.503778e+00,-7.899797e+00,-4.182395e+00,-1.667796e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.112938e+01,-2.258719e+01,-1.495161e+01,-1.661920e+01,-2.128434e+01,-3.056397e+01,-3.008348e+01,-2.375494e+01,-1.096017e+01,-1.304055e+01,-2.158251e+01,-3.050850e+01,-2.764353e+01,-2.000172e+01,-1.948208e+01,-1.831849e+01,-9.358118e+00,-4.594274e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.410601e+01,-2.669877e+01,-2.034090e+01,-1.242955e+01,-7.817523e+00,-4.641994e+00,-8.798944e+00,-1.044949e+01,-3.685255e+00,1.108896e+01,1.207297e+01,4.284114e+00,-1.191704e+01,-1.460251e+01,-1.577676e+01,-9.772060e+00,-4.844481e+00,4.360261e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
