Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43,Coeff 44,Coeff 45,Coeff 46,Coeff 47
-5.292483e+02,-5.124604e+02,-5.124421e+02,-5.158307e+02,-4.997350e+02,-4.241062e+02,-3.154719e+02,-2.095555e+02,-1.249013e+02,-9.023511e+01,-7.858167e+01,-1.002541e+02,-1.229125e+02,-1.230743e+02,-1.294250e+02,-1.388188e+02,-1.447912e+02,-1.484297e+02,-1.416985e+02,-1.299376e+02,-1.266295e+02,-1.288148e+02,-1.255187e+02,-1.147835e+02,-9.692935e+01,-8.768322e+01,-9.401570e+01,-1.022373e+02,-9.549535e+01,-7.925361e+01,-6.022861e+01,-4.139645e+01,-4.024693e+01,-6.404544e+01,-1.135243e+02,-2.057187e+02,-3.145326e+02,-4.057322e+02,-4.722853e+02,-4.986335e+02,-5.107638e+02,-5.175749e+02,-5.163356e+02,-5.165336e+02,-5.172580e+02,-5.161179e+02,-5.238134e+02
4.823325e+01,6.323698e+01,6.239445e+01,6.050964e+01,7.213114e+01,1.002317e+02,7.662302e+01,6.176170e+01,6.394230e+01,7.646680e+01,7.378015e+01,6.049812e+01,5.449352e+01,5.808090e+01,5.632633e+01,5.964721e+01,6.804248e+01,6.816263e+01,6.996223e+01,7.053806e+01,7.233734e+01,6.883302e+01,5.988326e+01,5.944901e+01,6.807341e+01,6.851520e+01,5.884519e+01,5.546795e+01,5.126805e+01,3.899519e+01,3.383419e+01,3.831737e+01,4.189647e+01,5.720464e+01,7.706645e+01,1.052155e+02,1.277165e+02,1.174955e+02,8.719472e+01,6.884662e+01,6.077678e+01,5.655999e+01,5.547775e+01,5.523239e+01,5.700086e+01,5.746253e+01,5.275040e+01
2.111267e+01,2.122572e+01,1.961890e+01,2.126779e+01,1.224993e+01,-1.415591e+01,-1.639311e+01,-1.606768e+01,-2.772103e+01,-5.028950e+01,-6.525540e+01,-5.453033e+01,-4.680486e+01,-4.045463e+01,-3.376876e+01,-2.842443e+01,-3.544483e+01,-4.145312e+01,-4.521319e+01,-5.192491e+01,-4.214024e+01,-3.554295e+01,-3.171025e+01,-3.887530e+01,-4.182529e+01,-4.109697e+01,-4.266525e+01,-4.179440e+01,-4.615970e+01,-5.621278e+01,-6.390654e+01,-7.728547e+01,-8.891133e+01,-9.383777e+01,-8.142487e+01,-5.254473e+01,-2.177851e+01,-1.553299e+01,-4.715316e+00,8.522889e+00,1.325053e+01,1.568571e+01,1.205785e+01,1.224614e+01,1.807412e+01,1.656445e+01,1.993901e+01
6.358800e+00,1.605734e+00,1.148840e+00,1.147249e+00,-1.502809e+01,-5.192533e+01,-6.667099e+01,-4.627528e+01,-3.996062e+01,-3.241286e+01,-1.404213e+01,3.138568e+00,1.307098e+01,1.115962e+01,6.455200e+00,8.005970e+00,1.676675e+01,1.610367e+01,1.730279e+01,2.031331e+01,1.526154e+01,1.190561e+01,4.573452e+00,-1.083187e+01,-2.806843e+01,-3.666364e+01,-4.047501e+01,-4.361314e+01,-3.837098e+01,-2.855992e+01,-2.638974e+01,-2.922939e+01,-3.621700e+01,-3.640633e+01,-3.792598e+01,-4.473124e+01,-5.730008e+01,-4.777254e+01,-2.739775e+01,-6.241308e+00,-2.801357e+00,-2.489564e+00,-2.129806e+00,-1.184108e+00,4.268392e+00,2.229847e+00,2.623662e+00
9.144561e+00,8.071175e+00,8.751055e+00,5.628684e+00,1.731939e+00,3.703431e+00,4.073816e+00,1.146244e+01,-8.200175e-01,-2.094066e+01,-3.488915e+01,-2.978625e+01,-2.926186e+01,-3.035851e+01,-3.227095e+01,-3.272659e+01,-3.451910e+01,-3.277225e+01,-3.154679e+01,-2.764305e+01,-2.320967e+01,-2.259955e+01,-1.660950e+01,-1.130485e+01,-1.328080e+01,-1.293745e+01,-1.220741e+01,-1.092502e+01,-9.866289e+00,-1.430754e+01,-1.666255e+01,-1.920039e+01,-2.740096e+01,-2.053581e+01,-1.471634e+01,-3.466885e+00,6.661128e+00,5.923941e+00,6.029557e+00,1.422463e+01,9.627047e+00,6.127053e+00,1.112058e+01,1.207838e+01,1.455313e+01,1.356837e+01,6.283179e+00
1.513485e+01,1.561924e+01,1.536703e+01,1.263134e+01,2.362790e+01,3.242594e+01,1.931417e+01,1.291542e+01,1.969884e+01,2.867819e+01,3.155484e+01,3.746731e+01,3.975286e+01,3.934068e+01,3.865395e+01,3.759691e+01,3.626238e+01,3.009030e+01,2.866981e+01,3.051944e+01,2.736472e+01,2.320786e+01,2.368234e+01,3.223179e+01,4.099584e+01,4.813147e+01,4.971600e+01,5.126643e+01,4.888387e+01,4.692786e+01,5.102084e+01,5.272221e+01,4.848026e+01,4.899215e+01,4.897670e+01,4.127082e+01,2.541777e+01,2.161910e+01,2.407965e+01,2.199556e+01,1.696144e+01,1.530170e+01,1.820807e+01,1.819386e+01,2.000213e+01,2.032532e+01,1.386670e+01
1.447828e+01,1.303599e+01,1.138581e+01,1.006578e+01,2.089093e+01,3.455571e+01,3.262812e+01,1.866675e+01,6.765016e+00,-6.819310e+00,-2.160072e+01,-2.890093e+01,-3.318150e+01,-3.437325e+01,-3.705729e+01,-4.156716e+01,-3.992223e+01,-3.660846e+01,-3.139159e+01,-2.425734e+01,-2.719925e+01,-3.526211e+01,-4.479973e+01,-4.123539e+01,-3.932400e+01,-4.143025e+01,-4.190089e+01,-3.843501e+01,-3.568137e+01,-3.433008e+01,-3.219136e+01,-3.409930e+01,-3.677992e+01,-3.629885e+01,-3.486330e+01,-3.861803e+01,-2.710101e+01,-3.428577e+00,1.772249e+01,1.170654e+01,1.102563e+01,1.158946e+01,1.015261e+01,9.596424e+00,1.250411e+01,1.357590e+01,1.426741e+01
1.055357e+01,8.590544e+00,7.476208e+00,5.712033e+00,3.851529e+00,1.408428e+00,-2.943495e+00,-2.947665e+00,7.068422e+00,2.358501e+01,3.321177e+01,2.326265e+01,2.121625e+01,2.328348e+01,2.722601e+01,3.552549e+01,3.499534e+01,3.645312e+01,4.097952e+01,4.383643e+01,4.461088e+01,4.471416e+01,4.399760e+01,4.650499e+01,4.933178e+01,5.128167e+01,5.072945e+01,5.037933e+01,4.672153e+01,4.612292e+01,4.750401e+01,4.593874e+01,3.971392e+01,3.504259e+01,3.576447e+01,3.138027e+01,2.894294e+01,1.359298e+01,1.482870e+01,5.175726e+00,5.461722e+00,4.362963e+00,3.992889e+00,4.324226e+00,6.414027e+00,7.245322e+00,1.026005e+01
6.951947e+00,5.898677e+00,7.002102e+00,5.694613e+00,-4.351627e+00,-1.081289e+01,-4.124146e+00,-9.996710e+00,-1.978332e+01,-2.468152e+01,-2.187051e+01,-1.219088e+01,-1.133593e+01,-1.423296e+01,-1.768910e+01,-1.947592e+01,-1.794698e+01,-1.507615e+01,-2.012115e+01,-2.432646e+01,-2.728876e+01,-2.796803e+01,-2.706214e+01,-2.931116e+01,-2.696147e+01,-2.446140e+01,-2.417200e+01,-2.480458e+01,-2.174725e+01,-2.525557e+01,-3.102179e+01,-3.093570e+01,-3.309319e+01,-3.418338e+01,-3.464796e+01,-3.005902e+01,-1.828052e+01,-4.372603e-01,9.575665e+00,3.950919e+00,4.301957e+00,1.674080e+00,5.263272e+00,7.033604e+00,6.791405e+00,5.858216e+00,5.450292e+00
6.219707e-01,-4.969010e-02,3.346077e+00,4.868546e+00,-8.404422e-02,8.040173e+00,2.674014e+01,1.138967e+01,6.082971e+00,1.010751e+01,1.651790e+01,2.305583e+01,2.541558e+01,2.720848e+01,2.556205e+01,1.916782e+01,1.707580e+01,2.195467e+01,1.828478e+01,1.712396e+01,1.624306e+01,1.237798e+01,1.423570e+01,1.560312e+01,1.954593e+01,1.965504e+01,1.954710e+01,1.250316e+01,6.503508e+00,3.349213e+00,3.730743e+00,5.964223e+00,1.807853e+00,-5.826838e+00,-1.611570e+01,-1.614033e+01,-9.516733e+00,-8.362128e+00,-9.208183e+00,-1.598903e+00,1.756019e+00,2.563082e-01,3.952118e+00,6.190298e+00,5.414358e+00,1.924631e+00,-2.510820e-01
