Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43,Coeff 44,Coeff 45
-5.363877e+02,-5.204003e+02,-5.117361e+02,-4.985621e+02,-4.631149e+02,-3.815653e+02,-2.988063e+02,-2.225007e+02,-1.880518e+02,-1.825336e+02,-1.651715e+02,-1.504439e+02,-1.571462e+02,-1.546973e+02,-1.578439e+02,-1.628194e+02,-1.515609e+02,-1.421340e+02,-1.430136e+02,-1.507615e+02,-1.500119e+02,-1.486633e+02,-1.373014e+02,-1.038698e+02,-7.573946e+01,-8.034395e+01,-8.816716e+01,-6.930992e+01,-8.704299e+01,-1.625728e+02,-2.633820e+02,-3.597433e+02,-4.320908e+02,-4.586626e+02,-4.468248e+02,-4.422647e+02,-4.471612e+02,-4.595545e+02,-4.827962e+02,-5.053647e+02,-5.157142e+02,-5.215627e+02,-5.178994e+02,-5.164854e+02,-5.404850e+02
7.108402e+01,8.091835e+01,9.510165e+01,1.112873e+02,1.121688e+02,7.150611e+01,3.429136e+01,4.250594e+01,7.204451e+01,9.844431e+01,8.921849e+01,7.229236e+01,6.435846e+01,6.750722e+01,6.707614e+01,6.663202e+01,6.301356e+01,5.916010e+01,6.118712e+01,6.488468e+01,6.893781e+01,6.973090e+01,5.808258e+01,5.539860e+01,5.085563e+01,5.110437e+01,6.769614e+01,8.078658e+01,9.227660e+01,1.123941e+02,1.492640e+02,1.523432e+02,1.280029e+02,1.020902e+02,8.845602e+01,8.100587e+01,8.229624e+01,8.247585e+01,7.611577e+01,7.089609e+01,7.084543e+01,7.479608e+01,8.272418e+01,8.538869e+01,6.877336e+01
1.310624e+01,7.713917e+00,2.048209e+01,3.305328e+01,4.951922e+01,6.341743e+01,6.316509e+01,5.809425e+01,3.168906e+01,-6.571754e+00,-1.711901e+01,-1.809630e+01,-1.488318e+01,-4.891611e+00,2.368488e+00,2.598871e+00,-1.766251e+00,-9.356420e+00,-1.373850e+01,-1.039343e+01,-1.076553e+01,-9.745232e+00,-1.101986e+01,-2.562908e+01,-4.712955e+01,-5.917570e+01,-6.343241e+01,-7.573578e+01,-7.934995e+01,-6.854936e+01,-5.074036e+01,-3.683601e+01,-3.582222e+01,-3.353006e+01,-4.347363e+01,-4.181853e+01,-2.945421e+01,-1.991891e+01,-1.814010e+01,-1.018614e+01,-5.224760e+00,1.709514e+00,6.020163e+00,8.722136e+00,1.365339e+01
3.016855e+00,2.560764e-01,5.186364e+00,1.395064e+01,6.831623e+00,-3.302356e+00,1.035437e+01,1.774546e+01,7.664745e+00,8.138516e+00,-3.932470e+00,-1.652796e+01,-2.223102e+01,-2.067418e+01,-1.773806e+01,-1.706735e+01,-1.795460e+01,-2.163862e+01,-2.420568e+01,-2.761132e+01,-3.508897e+01,-3.828291e+01,-3.533216e+01,-3.621134e+01,-3.520933e+01,-2.938844e+01,-4.035689e+01,-4.827853e+01,-4.725769e+01,-3.773764e+01,-3.202681e+01,-2.820048e+01,-3.068461e+01,-1.015800e+01,-2.227535e+00,9.826453e-01,1.426751e+01,2.025597e+01,1.751800e+01,1.373106e+01,2.285810e+00,-2.554106e+00,-4.483938e+00,-3.220099e+00,-1.399143e+00
2.003628e+01,2.231461e+01,2.261332e+01,2.584064e+01,4.987634e+01,6.630835e+01,4.912710e+01,1.328451e+01,-6.210492e+00,-2.299293e+01,-2.533200e+01,-1.992590e+01,-6.415839e+00,-4.961654e+00,-7.953785e+00,-9.489550e+00,-7.747395e+00,-1.240998e+01,-1.436954e+01,-1.147440e+01,-1.434232e+01,-1.206874e+01,-1.157359e+01,-8.483278e+00,-1.158032e+01,-1.222445e+01,-9.712587e+00,-1.005045e+01,-6.845855e+00,-3.796005e-01,8.752613e+00,1.558323e+01,1.877823e+01,3.007569e+01,4.089454e+01,3.824664e+01,3.392808e+01,2.674337e+01,2.075136e+01,1.804291e+01,1.158193e+01,1.391398e+01,1.734565e+01,1.713077e+01,1.144966e+01
1.791071e+01,2.017863e+01,2.065042e+01,2.181183e+01,2.393881e+01,1.742907e+01,2.588831e+00,-2.292651e+01,-1.500271e+01,1.994702e+01,4.076358e+01,4.069408e+01,3.956747e+01,4.157828e+01,5.281831e+01,5.308147e+01,5.190024e+01,5.448942e+01,5.833257e+01,6.011193e+01,6.412431e+01,6.170346e+01,6.263523e+01,6.223492e+01,5.904316e+01,5.546355e+01,5.830057e+01,5.898633e+01,6.065085e+01,6.066969e+01,4.209088e+01,2.412142e+01,1.467007e+01,1.155198e+01,5.326373e+00,2.899368e+00,3.751267e+00,1.325604e-01,-1.480504e-01,5.887600e+00,9.730722e+00,1.460760e+01,1.859517e+01,1.597295e+01,1.227270e+01
5.374417e+00,1.002212e+01,8.729582e+00,9.427728e+00,3.498430e+01,4.375179e+01,2.970529e+01,-3.022591e-01,-1.707658e+01,-3.931509e+01,-4.166969e+01,-3.754383e+01,-4.016371e+01,-4.512225e+01,-4.771053e+01,-5.441344e+01,-5.529626e+01,-5.425341e+01,-5.310759e+01,-5.341363e+01,-5.929311e+01,-6.001071e+01,-6.103239e+01,-5.598123e+01,-5.480312e+01,-5.335958e+01,-4.650491e+01,-4.762802e+01,-4.769447e+01,-3.988370e+01,-2.282455e+01,-4.860085e+00,3.807613e+00,-1.932514e-01,-5.146826e+00,-6.611691e+00,3.469512e+00,1.347729e+01,1.816834e+01,1.706562e+01,1.481864e+01,1.061702e+01,8.820648e+00,4.199738e+00,6.238215e-01
5.615245e+00,1.198632e+01,5.966778e+00,1.367926e+00,2.303490e+00,4.619206e+00,2.955821e+00,-4.029548e+00,1.078856e+01,2.705150e+01,2.884418e+01,2.928294e+01,2.806056e+01,3.174714e+01,3.571207e+01,3.548201e+01,3.563875e+01,3.685530e+01,3.888260e+01,3.492113e+01,3.493881e+01,3.380026e+01,3.506480e+01,3.428692e+01,3.655694e+01,3.580669e+01,3.388060e+01,3.480345e+01,3.368308e+01,3.101238e+01,1.848100e+01,7.912954e+00,4.925920e+00,5.777936e+00,1.522972e+00,-8.050928e+00,-6.473076e+00,-1.060873e+00,2.600436e+00,3.094004e+00,3.419659e+00,4.938973e+00,5.397572e+00,3.033048e+00,-2.694392e+00
9.705473e+00,1.308153e+01,3.929672e+00,-2.954276e+00,1.250904e+00,-1.372549e+01,-2.693528e+01,-2.999592e+01,-2.475156e+01,-1.862199e+01,-8.343044e+00,3.096320e+00,6.942570e+00,1.171718e+01,1.392715e+01,8.481275e+00,8.409437e+00,1.107483e+01,1.278642e+01,1.198384e+01,1.224481e+01,9.532581e+00,6.411781e+00,4.108490e+00,4.858595e+00,6.472390e+00,5.714584e+00,3.417397e+00,-2.431748e+00,-7.383634e+00,-1.389092e+01,-1.143090e+01,-1.915162e-02,4.116959e+00,8.794092e+00,8.571386e+00,1.006497e+01,4.568272e+00,-1.816873e+00,-3.862482e+00,1.613204e+00,4.276862e+00,5.447853e+00,7.325197e+00,3.265393e+00
6.569693e+00,6.689811e+00,-1.325611e+00,-3.332086e+00,-3.924439e+00,1.456928e+01,1.672196e+01,2.281839e+01,1.849863e+01,1.756773e+01,2.200540e+01,2.196965e+01,1.743297e+01,1.540830e+01,1.429964e+01,1.711449e+01,1.825383e+01,1.987105e+01,1.763374e+01,1.193069e+01,1.178258e+01,1.037081e+01,5.775702e+00,9.565569e+00,1.158140e+01,1.053607e+01,9.569740e+00,6.299173e+00,6.122676e-01,-6.305375e+00,-9.389149e+00,-1.027676e+01,-4.357787e+00,4.059158e+00,1.011176e+01,1.687401e+01,2.270116e+01,1.991928e+01,1.455463e+01,1.074705e+01,8.515268e+00,4.176630e+00,4.833039e+00,8.231645e+00,5.717899e+00
