Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27
-4.552333e+02,-4.375533e+02,-4.346903e+02,-3.749225e+02,-2.904325e+02,-2.647192e+02,-2.639978e+02,-2.086160e+02,-1.719869e+02,-1.543695e+02,-1.575971e+02,-1.671676e+02,-1.563473e+02,-1.500287e+02,-1.511119e+02,-1.781326e+02,-2.470617e+02,-3.191250e+02,-3.747037e+02,-4.141903e+02,-4.297699e+02,-4.286707e+02,-4.258208e+02,-4.291041e+02,-4.310999e+02,-4.289833e+02,-4.227448e+02
6.008442e+01,7.292365e+01,7.431702e+01,1.117294e+02,1.592938e+02,1.667682e+02,1.746906e+02,1.950187e+02,2.004741e+02,2.060709e+02,1.911745e+02,1.795425e+02,1.717828e+02,1.742522e+02,1.695836e+02,1.685099e+02,1.672168e+02,1.568542e+02,1.328278e+02,9.616050e+01,7.703454e+01,7.849858e+01,7.911032e+01,7.640015e+01,7.299738e+01,7.408716e+01,7.944608e+01
1.593102e+01,1.206902e+01,1.194355e+01,1.241958e+01,-6.450682e-01,-1.107449e+01,-6.219749e+00,-2.984914e+01,-5.250018e+01,-7.422128e+01,-7.534790e+01,-6.047916e+01,-6.380240e+01,-7.124388e+01,-5.800142e+01,-2.532568e+01,-4.753773e+00,9.294470e+00,2.177927e+01,1.845725e+01,7.245206e+00,9.013098e+00,7.681973e+00,6.401106e+00,5.601185e+00,5.874772e+00,4.923880e+00
-5.589715e+00,-8.851192e+00,-5.697169e+00,1.077628e+01,1.108341e+01,1.143683e+01,1.148580e+01,1.099003e+00,-9.978491e+00,-1.959492e+01,-2.168812e+01,-2.604145e+01,-3.139497e+01,-4.560449e+01,-4.963486e+01,-4.637644e+01,-4.204625e+01,-2.795670e+01,-1.933199e+01,-1.052551e+01,-1.183874e+01,-1.067149e+01,-6.338981e+00,-8.187841e+00,-6.947343e+00,-4.614628e+00,-4.684301e+00
1.109033e+00,4.080828e+00,6.843184e+00,1.333901e+01,3.981862e+00,-1.101807e-01,7.817265e+00,1.492581e+01,1.573618e+01,1.350656e+01,4.648318e+00,5.496540e-01,-9.538838e-01,-5.015992e+00,-1.658027e+01,-1.872751e+01,-1.149176e+01,-2.497775e+00,-1.856959e+00,-6.925357e-01,5.990965e+00,4.895319e+00,1.102979e+01,1.138466e+01,7.580166e+00,8.307626e+00,1.400479e+01
1.255503e+01,1.207795e+01,1.020315e+01,1.003477e+01,1.090089e+01,1.258655e+01,1.240465e+01,-5.159071e+00,-5.398950e+00,-6.344498e+00,-1.039597e+01,-6.631467e+00,-2.426431e-01,4.965777e+00,1.186275e+01,1.720732e+01,1.785990e+01,7.468226e+00,5.858632e+00,2.704253e+00,1.286114e+01,1.078273e+01,1.011998e+01,1.283543e+01,6.216818e+00,2.512087e+00,6.304205e+00
1.531927e+01,8.670149e+00,7.594806e+00,1.223757e+01,1.916840e+01,1.969669e+01,1.352908e+01,-5.854835e+00,-6.497369e+00,-6.779012e+00,-1.417629e+01,-2.279552e+01,-2.523240e+01,-3.247635e+01,-3.044094e+01,-2.379084e+01,-2.350674e+01,-1.819646e+01,-2.615631e+00,-1.999408e+00,6.743202e+00,4.750422e+00,2.408697e+00,3.349726e+00,8.147000e-01,-2.947113e+00,-5.130400e+00
1.309120e+01,7.867679e+00,1.160809e+01,6.702735e+00,-8.516136e+00,-1.892504e+01,-2.023106e+01,-4.788690e+00,9.301109e+00,4.185806e+00,1.395219e-01,-7.031739e-01,3.193403e+00,-2.449985e+00,-6.100379e+00,-5.417260e+00,-1.037151e+01,-6.997919e+00,-1.191456e+00,-3.385071e-01,5.953068e+00,3.660988e+00,7.277961e+00,5.669959e+00,4.729403e+00,5.388695e+00,4.834815e+00
9.263002e+00,9.139885e+00,1.306375e+01,9.227913e+00,-1.242977e+00,-3.944618e+00,-5.677812e+00,-8.134489e+00,-4.828897e-01,1.199840e+01,1.253610e+01,1.094270e+01,9.164028e+00,8.724869e+00,1.239154e+01,7.602040e+00,4.630650e+00,5.839750e+00,6.546768e+00,3.716823e+00,9.388887e+00,7.836146e+00,1.188083e+01,9.180753e+00,8.379641e+00,1.175546e+01,1.304879e+01
2.093506e+00,2.717838e+00,4.695930e+00,-1.918067e+00,-1.388254e+01,-1.390230e+01,-9.100067e+00,2.469246e+00,2.690226e+00,-1.191807e-01,7.618273e+00,1.620425e+01,1.213474e+01,6.387069e+00,9.881350e+00,1.604063e+01,2.223504e+01,1.571380e+01,6.229954e+00,5.577037e+00,7.519250e+00,5.917359e+00,5.466391e+00,2.399020e+00,3.901811e+00,4.108103e+00,1.916737e+00
