Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32
-4.920531e+02,-4.731339e+02,-4.679037e+02,-4.693388e+02,-4.661226e+02,-3.525468e+02,-2.783446e+02,-2.684925e+02,-2.756760e+02,-2.765507e+02,-2.695266e+02,-2.582448e+02,-2.435284e+02,-2.021727e+02,-1.762583e+02,-1.715481e+02,-1.665025e+02,-1.477356e+02,-1.424303e+02,-1.732655e+02,-2.362000e+02,-2.934628e+02,-3.336897e+02,-3.823865e+02,-4.304438e+02,-4.675653e+02,-4.840251e+02,-4.883455e+02,-4.898043e+02,-4.884840e+02,-4.892737e+02,-4.956281e+02
2.075294e+01,3.861344e+01,4.156006e+01,4.237901e+01,4.395440e+01,1.476843e+02,1.739088e+02,1.744443e+02,1.706947e+02,1.677945e+02,1.684320e+02,1.724214e+02,1.703367e+02,1.389145e+02,1.269129e+02,1.249302e+02,1.237310e+02,1.235139e+02,1.402294e+02,1.580190e+02,1.621897e+02,1.453409e+02,1.240488e+02,1.081768e+02,7.527620e+01,4.281121e+01,2.933207e+01,2.565437e+01,2.467257e+01,2.577665e+01,2.417577e+01,1.765113e+01
9.755451e+00,1.280795e+01,9.700973e+00,1.410532e+01,1.118428e+01,2.146948e+01,2.963733e+00,-2.943264e+00,-8.912879e+00,-1.750310e+01,-2.110081e+01,-2.352231e+01,-2.763116e+01,-1.860885e+01,-4.488766e+00,7.448686e+00,8.011892e+00,-1.252329e+01,-2.062412e+01,-1.868537e+01,-8.072865e+00,7.629756e+00,1.072251e+01,3.781359e+00,4.366632e+00,7.528948e+00,1.309235e+01,1.438523e+01,1.586977e+01,1.548823e+01,1.324589e+01,1.181983e+01
1.355119e+00,1.331926e+00,-1.457832e+00,1.157807e+00,-1.508053e+00,-4.045602e+01,-3.607655e+01,-2.919784e+01,-2.894106e+01,-3.328311e+01,-3.300416e+01,-3.493461e+01,-4.553735e+01,-6.524941e+01,-7.525711e+01,-8.680234e+01,-9.203014e+01,-9.845477e+01,-1.007074e+02,-8.866411e+01,-7.972187e+01,-6.216068e+01,-5.608086e+01,-4.252194e+01,-3.091097e+01,-1.228443e+01,2.286272e+00,6.656918e+00,1.024476e+01,8.981548e+00,7.195230e+00,9.005468e+00
3.889469e-01,7.675271e+00,7.287285e+00,5.309943e+00,6.251637e+00,-4.197739e+01,-4.751366e+01,-3.890652e+01,-2.739218e+01,-2.366069e+01,-1.912558e+01,-2.733249e+01,-3.122050e+01,-2.860865e+01,-2.477742e+01,-2.043903e+01,-2.407689e+01,-2.658607e+01,-2.216001e+01,-2.338687e+01,-2.298116e+01,-1.948896e+01,-1.772082e+01,-2.072979e+01,-1.437359e+01,-3.434093e+00,2.660755e+00,6.229949e+00,1.010071e+01,8.920034e+00,8.554853e+00,9.635285e+00
4.639829e+00,1.532892e+01,1.525769e+01,1.149130e+01,1.264120e+01,-1.883566e+01,-1.772018e+01,-1.333502e+01,-1.250924e+01,-1.372834e+01,-8.607463e+00,-6.306191e+00,-5.121758e+00,-6.254026e-01,-3.001723e-01,3.232612e+00,5.576507e+00,3.395517e+00,9.276642e+00,1.602848e+01,1.707930e+01,1.213565e+01,1.483398e+01,1.450454e+01,1.814661e+01,1.731433e+01,7.932009e+00,8.622721e+00,1.081975e+01,1.036589e+01,1.099518e+01,9.508982e+00
8.212728e+00,1.350091e+01,1.525035e+01,1.302742e+01,9.289179e+00,-2.049732e+00,8.370012e+00,1.420405e+01,1.577171e+01,1.721650e+01,1.780268e+01,1.757138e+01,1.627148e+01,1.706625e+01,1.387458e+01,9.359125e+00,7.134541e+00,-1.365718e+00,-7.579857e+00,-9.387876e+00,-6.616944e-01,9.275408e+00,1.467934e+01,1.701270e+01,2.897512e+01,2.504025e+01,9.127039e+00,7.761898e+00,7.707070e+00,8.537195e+00,8.936460e+00,6.459096e+00
7.206292e+00,6.063924e+00,9.981174e+00,9.945028e+00,3.564699e+00,6.191917e+00,-4.532626e-01,3.936487e-01,4.883843e+00,7.446430e+00,7.966253e+00,3.804172e+00,5.091943e+00,1.245267e+01,1.645509e+01,1.979133e+01,2.318863e+01,2.114874e+01,1.365681e+01,5.899222e+00,-7.171045e+00,-1.708226e+01,-1.495011e+01,-2.494872e+00,1.393813e+01,1.243566e+01,4.367618e+00,2.837636e+00,1.924689e+00,4.215874e+00,3.915197e+00,2.799236e+00
2.456860e+00,-7.351065e-02,-5.128284e-01,2.781583e-01,-4.861773e-01,9.240613e+00,1.231728e+01,9.420958e+00,2.086854e+00,-9.440508e-01,2.898276e+00,3.424470e+00,8.804758e+00,1.812309e-02,-6.757769e+00,-9.180504e+00,-1.797293e+01,-2.691261e+01,-3.692604e+01,-2.894095e+01,-1.604626e+01,-6.508419e+00,-7.871353e+00,-1.121951e+01,-6.861170e+00,-6.369539e+00,-1.503259e+00,-2.188076e+00,-1.765648e+00,7.056141e-01,4.161864e-01,1.193570e+00
-2.299527e+00,-3.425709e+00,-1.152197e+01,-1.183838e+01,-4.787393e+00,3.086699e+00,3.771437e+00,4.168252e+00,-1.810967e+00,-1.578557e-01,3.100143e+00,4.766976e+00,1.038582e+01,1.598126e+01,1.584422e+01,9.347355e+00,2.473365e+00,2.403701e+00,-2.696450e+00,-5.519029e+00,-7.451236e+00,-2.018078e+01,-2.279343e+01,-1.469768e+01,-1.519926e+01,-1.361022e+01,-4.109643e+00,-3.975452e+00,-1.563058e+00,-1.340897e+00,-7.779921e-01,1.146255e+00
