Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23
-5.129771e+02,-4.934952e+02,-4.907005e+02,-4.819164e+02,-4.135220e+02,-2.985012e+02,-1.926819e+02,-1.094877e+02,-7.872750e+01,-9.264660e+01,-8.898324e+01,-7.061207e+01,-6.959501e+01,-1.176937e+02,-2.179420e+02,-3.288173e+02,-3.903288e+02,-4.463961e+02,-4.830792e+02,-4.999681e+02,-5.002052e+02,-4.975218e+02,-5.092500e+02
7.910574e+01,9.029451e+01,8.817484e+01,9.206818e+01,9.158907e+01,7.308940e+01,9.649792e+01,7.868777e+01,6.393655e+01,6.120173e+01,5.533868e+01,6.411532e+01,9.123163e+01,1.225574e+02,1.536723e+02,1.552243e+02,1.500696e+02,1.281029e+02,1.000351e+02,8.480978e+01,8.714013e+01,8.899773e+01,8.352876e+01
2.677402e+01,1.716914e+01,9.077089e+00,6.004456e+00,-4.119697e+00,-8.908603e+00,-3.103007e+00,-1.104012e+01,-1.408259e+01,-4.331617e+00,-8.645562e+00,-1.548292e+01,-1.649579e+01,-1.020856e+01,-5.472125e+00,-7.220280e-01,6.231170e+00,1.403257e+01,1.478336e+01,1.387453e+01,1.938988e+01,2.067101e+01,2.942810e+01
7.147507e+00,5.486301e-01,-2.910820e+00,-1.051273e+00,-3.146576e+01,-4.365559e+01,-4.352165e+01,-2.899583e+01,-2.515134e+01,-2.540136e+01,-2.959793e+01,-3.694791e+01,-5.186904e+01,-5.375727e+01,-4.668182e+01,-2.400870e+01,-1.618386e+01,-1.028017e+01,-7.510770e+00,-2.775906e+00,7.276473e-01,3.891776e+00,1.095655e+01
1.466236e+01,1.882137e+01,2.219416e+01,2.581242e+01,3.769019e+01,2.514369e+01,5.129185e+00,-1.691454e+01,-2.803462e+01,-2.989938e+01,-3.177124e+01,-3.163077e+01,-4.046677e+01,-4.506681e+01,-3.948785e+01,-1.349798e+01,-6.487502e-01,1.088941e+01,1.288836e+01,1.754102e+01,1.711554e+01,1.739403e+01,1.899881e+01
1.727980e+01,2.247094e+01,2.633870e+01,2.782681e+01,4.614631e+01,7.305970e+01,6.598705e+01,7.323489e+01,7.835008e+01,7.833861e+01,7.890718e+01,8.498786e+01,8.253713e+01,7.950307e+01,6.881387e+01,3.414222e+01,1.785678e+01,1.352967e+01,1.803420e+01,2.197617e+01,2.062113e+01,1.616887e+01,1.801454e+01
5.365791e+00,6.363185e+00,7.164217e+00,1.009747e+01,6.651393e+00,-7.115391e+00,-2.596301e+01,-4.018829e+01,-4.411870e+01,-4.473822e+01,-4.579754e+01,-4.486888e+01,-4.501055e+01,-4.895352e+01,-3.939514e+01,-1.063170e+01,-2.099980e-01,7.924697e+00,1.083602e+01,1.119305e+01,9.695223e+00,5.488281e+00,5.539322e+00
-3.514743e-01,-1.129260e+00,-1.928589e-01,6.653657e+00,-5.082020e+00,-4.793584e+00,-6.397071e+00,-1.303942e+00,1.232979e+01,2.423631e+01,2.598782e+01,2.482616e+01,2.068035e+01,1.578931e+01,1.755931e+01,1.735433e+01,8.418440e+00,1.136223e+01,9.250303e+00,6.180965e+00,3.524393e+00,7.804277e-01,-3.140858e+00
6.000413e+00,4.169775e+00,5.075454e+00,9.316250e+00,-4.497896e+00,-1.028621e+01,-1.829307e+01,-2.178835e+01,-1.740858e+01,-1.367027e+01,-1.771276e+01,-1.514495e+01,-1.730212e+01,-1.837795e+01,-1.299974e+01,-1.104228e+00,4.231187e+00,8.877151e+00,4.315991e+00,4.074068e+00,2.547722e+00,-1.483234e+00,-3.884894e+00
6.984508e+00,4.439705e+00,1.395821e+00,-1.404451e+00,5.555278e+00,4.396787e+00,-7.919558e-01,3.636333e+00,1.054027e+01,1.339368e+01,6.934266e+00,8.798069e+00,1.615892e+01,2.298908e+01,2.109635e+01,4.611923e+00,-9.025332e-01,-1.723892e+00,-4.034610e+00,5.798322e-01,1.790231e+00,-3.363545e+00,-1.198679e+00
3.498735e+00,4.143749e+00,-2.241612e+00,-1.171090e+00,4.013886e+00,1.425697e+01,1.597415e+01,1.439498e+01,1.222253e+01,9.134480e+00,9.982409e+00,1.195184e+01,1.440172e+01,1.530305e+01,1.153348e+01,1.307483e+00,-1.338704e+00,-3.667682e+00,-5.167055e+00,-2.086793e-01,1.237621e+00,-2.479164e+00,-7.189302e-01
1.616619e+00,2.750340e+00,-2.666574e+00,3.678766e+00,4.380937e-01,-6.759218e+00,-1.323785e+01,-9.223436e+00,-8.670337e+00,-9.502518e+00,-8.598009e+00,-9.534863e+00,-1.430636e+01,-1.765982e+01,-1.889721e+01,-1.953017e+01,-1.118832e+01,-4.051942e+00,-6.371882e+00,-2.743938e+00,-1.721927e+00,-2.309091e+00,-4.429897e+00
-1.363586e+00,-4.445070e+00,-4.245618e+00,-5.398454e+00,-1.078243e+01,-6.294188e+00,-2.061688e+01,-2.293587e+01,-1.811500e+01,-1.260255e+01,-1.531613e+01,-1.590997e+01,-1.563161e+01,-1.375681e+01,-6.858994e+00,2.585981e+00,-3.384772e+00,-1.006391e+01,-1.271179e+01,-9.106394e+00,-6.905523e+00,-5.309262e+00,-6.835256e+00
