Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26
-4.835761e+02,-4.598415e+02,-4.578961e+02,-4.340376e+02,-3.685644e+02,-2.986952e+02,-2.595472e+02,-1.547363e+02,-7.644568e+01,-4.559166e+01,-3.961908e+01,-5.871206e+01,-5.114229e+01,-3.169046e+01,-2.718311e+01,-5.844558e+01,-1.305324e+02,-2.094583e+02,-2.823549e+02,-3.547398e+02,-4.173674e+02,-4.504028e+02,-4.516335e+02,-4.566003e+02,-4.508736e+02,-4.427272e+02
8.059741e+01,9.487112e+01,9.573873e+01,1.186341e+02,1.358605e+02,1.283542e+02,1.156533e+02,1.058506e+02,8.723169e+01,6.841167e+01,6.687874e+01,7.672617e+01,7.683600e+01,9.170467e+01,1.244578e+02,1.536026e+02,1.684507e+02,1.833930e+02,1.862467e+02,1.584223e+02,1.222386e+02,9.861050e+01,9.828517e+01,9.563770e+01,9.576886e+01,9.775060e+01
1.895155e+01,1.164880e+01,9.962837e+00,2.714891e+01,1.762419e+01,6.761199e+00,-1.417115e+00,-1.010961e+01,-3.165151e+01,-4.835767e+01,-5.427704e+01,-4.973012e+01,-5.451846e+01,-7.099651e+01,-7.292264e+01,-6.507780e+01,-5.424215e+01,-3.335656e+01,-1.380435e+01,-1.621182e+01,-4.676831e+00,7.468219e+00,7.993045e+00,9.237043e+00,3.510798e+00,9.926149e-01
4.322796e+00,2.280041e+00,-3.220090e-02,2.389952e+01,4.975917e+01,6.703439e+01,6.879308e+01,4.438484e+01,2.806711e+01,2.365225e+01,1.475055e+01,2.554313e+00,-2.954859e+00,-2.248850e+01,-3.550492e+01,-3.596960e+01,-3.064625e+01,-2.145783e+01,-1.658852e+01,-2.351303e+01,-1.561790e+01,2.819101e+00,2.437620e+00,8.300381e-01,1.815539e+00,7.624520e+00
1.884259e+01,2.038326e+01,1.869827e+01,3.355368e+01,3.692258e+01,2.524050e+01,2.103414e+01,-2.145156e+01,-3.458181e+01,-3.205820e+01,-2.712717e+01,-2.119846e+01,-2.050932e+01,-2.561457e+01,-3.519506e+01,-3.562160e+01,-2.457553e+01,-3.975130e+00,1.229677e+01,1.318835e+01,1.725594e+01,2.257889e+01,2.217959e+01,1.840158e+01,2.235429e+01,2.517440e+01
1.992065e+01,1.557695e+01,1.427039e+01,1.889464e+01,5.995086e+00,5.867189e+00,1.425979e+01,3.691924e+01,4.555250e+01,6.014716e+01,7.558056e+01,8.046844e+01,8.610854e+01,8.917798e+01,8.555249e+01,7.851961e+01,6.956058e+01,5.536532e+01,3.892995e+01,2.566883e+01,2.118763e+01,1.942542e+01,1.869791e+01,1.581098e+01,1.740777e+01,1.626914e+01
9.819357e+00,8.339514e+00,7.540013e+00,1.230989e+01,1.614348e+01,1.169105e+01,5.440495e+00,-3.591939e+01,-4.431165e+01,-4.440909e+01,-4.732709e+01,-4.894801e+01,-4.937041e+01,-4.531994e+01,-3.903246e+01,-3.031485e+01,-2.302593e+01,-1.322881e+01,-3.230998e+00,1.412474e+01,1.638018e+01,1.646292e+01,1.407339e+01,1.398736e+01,1.412256e+01,1.620189e+01
5.286930e+00,7.503715e+00,7.266343e+00,5.962376e+00,1.259520e+01,2.358222e+01,3.008539e+01,4.324066e+01,4.612507e+01,4.909380e+01,5.277183e+01,5.376160e+01,4.724553e+01,4.215823e+01,4.130727e+01,3.297070e+01,2.338849e+01,1.402025e+01,4.452622e+00,3.382261e+00,1.051999e+01,1.408479e+01,1.069683e+01,1.379186e+01,1.191593e+01,9.557229e+00
6.061469e+00,5.863128e+00,5.740321e+00,-2.289625e+00,-5.496382e+00,-1.664407e+01,-2.720324e+01,-2.383953e+01,-2.304323e+01,-1.987461e+01,-1.607747e+01,-1.609085e+01,-2.438952e+01,-2.697944e+01,-1.913712e+01,-1.313977e+01,8.123917e-01,1.120470e+01,9.604208e+00,2.409265e+00,5.795357e+00,7.793601e+00,5.366179e+00,7.439032e+00,8.474804e+00,3.042389e+00
5.869849e+00,7.314278e+00,7.197557e+00,-3.536818e+00,4.899781e+00,1.074425e+01,9.347891e+00,-7.004619e-02,-1.137377e+00,5.262356e-01,6.405345e+00,1.518599e+01,2.347792e+01,2.282904e+01,2.267781e+01,1.862521e+01,8.600068e+00,1.094865e+00,3.523486e+00,8.882300e+00,9.972746e+00,5.258212e+00,5.598827e+00,5.515800e+00,1.141936e+01,1.211985e+01
