Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30
-4.905753e+02,-4.733900e+02,-4.574106e+02,-3.995102e+02,-1.967888e+02,-8.295050e+01,-3.836499e+01,-4.273018e+01,-7.420707e+01,-9.367024e+01,-9.519301e+01,-8.221253e+01,-6.265344e+01,-4.778920e+01,-4.210014e+01,-4.480462e+01,-7.558591e+01,-1.511618e+02,-2.378491e+02,-3.208581e+02,-4.111412e+02,-4.592033e+02,-4.741667e+02,-4.780228e+02,-4.741614e+02,-4.705846e+02,-4.729883e+02,-4.699078e+02,-4.741935e+02,-4.926076e+02
7.047041e+01,8.215590e+01,8.958150e+01,1.052732e+02,7.385740e+01,4.389295e+01,2.256894e+01,1.226153e+01,1.481077e+01,9.600832e+00,5.451243e+00,-2.611611e+00,-1.019899e+01,-7.357937e+00,-1.653444e+00,1.164824e+01,2.908884e+01,6.282678e+01,9.312262e+01,9.907736e+01,1.014782e+02,9.257993e+01,7.857878e+01,7.470197e+01,7.965172e+01,8.085658e+01,7.588699e+01,7.593913e+01,7.927460e+01,6.676138e+01
2.003054e+01,1.791535e+01,2.032769e+01,1.091008e+01,-1.450259e+00,-1.262167e+01,-2.145630e+01,-1.389892e+01,1.909170e+00,1.150298e+01,1.543741e+01,1.554490e+01,6.487875e+00,-3.790930e+00,9.910486e-01,5.166470e+00,6.772511e+00,1.455399e+01,2.111556e+01,3.253748e+01,2.961923e+01,1.978317e+01,8.871219e+00,7.287983e+00,1.077362e+01,6.935524e+00,1.385310e-01,-1.398896e+00,1.181572e+01,1.605010e+01
-1.270249e-01,9.864522e-01,1.065552e+01,2.179320e+01,7.456882e+01,8.071261e+01,7.884865e+01,7.330222e+01,5.789040e+01,4.866885e+01,4.494263e+01,5.098558e+01,5.679480e+01,6.068259e+01,5.943768e+01,4.945379e+01,4.340510e+01,4.772134e+01,4.429936e+01,3.042498e+01,1.745702e+01,5.243794e-01,-7.705146e+00,-6.925436e+00,-4.648509e+00,-9.666229e+00,-1.346267e+01,-7.720814e+00,-1.446262e+00,-1.776326e+00
5.117261e+00,1.015053e+01,1.054220e+01,5.342326e+00,-6.854117e+01,-8.287973e+01,-7.994386e+01,-7.644444e+01,-7.010867e+01,-6.930773e+01,-6.898585e+01,-6.922701e+01,-7.459677e+01,-7.384863e+01,-7.399997e+01,-7.594339e+01,-7.581783e+01,-6.876888e+01,-4.842159e+01,-3.437844e+01,-1.710609e+01,4.585392e+00,1.047841e+01,1.484708e+01,1.656821e+01,1.049449e+01,1.341700e+01,2.028733e+01,1.662409e+01,8.048981e+00
4.563810e+00,8.151762e+00,1.106525e+01,3.228467e+00,6.049814e+00,2.209157e+01,3.461784e+01,4.489099e+01,4.912236e+01,4.594077e+01,5.230013e+01,5.784438e+01,5.612826e+01,5.291302e+01,5.068532e+01,4.545880e+01,3.255802e+01,2.305995e+01,1.067405e+01,-3.236763e+00,-8.959311e+00,3.337946e+00,1.721253e+01,2.187946e+01,2.192733e+01,1.631762e+01,2.198573e+01,2.195765e+01,1.728282e+01,1.474637e+01
-2.416136e+00,-1.878763e+00,4.055280e+00,-7.990620e+00,-5.547742e+01,-5.063902e+01,-4.195269e+01,-3.971519e+01,-4.018034e+01,-4.435652e+01,-3.879006e+01,-4.367150e+01,-4.879528e+01,-4.546649e+01,-4.070522e+01,-4.212205e+01,-4.666887e+01,-4.370271e+01,-3.657127e+01,-3.813062e+01,-2.618168e+01,-5.254196e+00,9.826015e+00,1.053224e+01,9.111255e+00,7.930075e+00,1.023763e+01,9.996518e+00,7.988284e+00,1.399041e+01
-1.447433e+00,-4.597861e+00,-4.941246e+00,1.469871e+00,4.958082e+00,1.024684e+01,1.700182e+01,1.587506e+01,1.163806e+01,7.900704e+00,1.889575e+01,2.118097e+01,1.927394e+01,1.525766e+01,1.623442e+01,1.947435e+01,1.773942e+01,9.803968e+00,-3.024307e+00,-1.254458e+01,-1.558078e+01,-6.434751e+00,4.167775e-01,-6.200705e-01,-9.485995e-01,-2.117517e-01,-1.617210e-01,4.681421e+00,5.377951e+00,1.190831e+01
1.879689e+00,-2.095765e+00,2.872639e+00,2.485909e+00,-1.025591e+01,-1.307061e+01,-1.819738e+01,-1.660756e+01,-1.854494e+01,-2.109220e+01,-1.829291e+01,-2.279703e+01,-2.341471e+01,-2.772861e+01,-3.142053e+01,-2.897740e+01,-2.300311e+01,-1.632040e+01,-1.780431e+01,-1.671444e+01,-6.065532e+00,-1.704060e+00,-4.040709e+00,-4.862791e+00,-5.502897e+00,-8.732605e+00,-5.346286e+00,-1.874692e+00,5.236670e-01,4.887268e+00
-2.325753e+00,-5.019444e+00,-1.365050e+00,-7.703106e+00,-7.106650e+00,-2.842198e+00,-9.319359e+00,-1.064023e+01,-3.559793e+00,2.666130e+00,3.139283e-01,5.678318e+00,3.266372e+00,-1.071712e+00,-3.102017e+00,-3.299180e-02,-7.653415e-02,1.124935e+00,-3.309772e+00,-2.782817e+00,-5.235686e+00,2.886810e-01,1.936305e-01,-3.243806e+00,-8.078801e+00,-1.321053e+01,-6.048158e+00,-8.102109e+00,-7.080159e+00,-4.267266e+00
-6.516948e+00,-7.958169e+00,-9.443878e+00,-5.596059e+00,3.375598e+00,-5.104197e+00,-1.496287e+01,-2.052037e+01,-1.601235e+01,-1.346580e+01,-1.694478e+01,-1.886208e+01,-2.530745e+01,-2.372461e+01,-1.935248e+01,-1.438453e+01,-1.457824e+01,-7.182083e+00,-1.999948e+00,4.785139e+00,1.398131e+01,7.113135e+00,3.873220e+00,-1.725134e+00,-8.115438e+00,-8.004157e+00,-2.515121e+00,-6.472869e+00,-7.186321e+00,-5.935986e+00
-3.201898e+00,-4.466530e+00,-4.700649e+00,-4.873179e+00,-6.080711e+00,-6.045311e+00,-1.566749e+00,5.013474e+00,1.385063e+01,1.935079e+01,2.019296e+01,1.996412e+01,1.170901e+01,7.906204e+00,1.265341e+01,1.344288e+01,8.647085e+00,6.326738e+00,1.063470e+01,9.981736e+00,1.253836e+01,6.633987e+00,2.320299e-01,-3.303614e+00,-5.811516e+00,-9.699329e-01,1.598871e-01,-2.713910e+00,-3.826838e+00,-3.092271e+00
2.750666e-01,-1.932427e+00,-9.537251e+00,-7.571912e+00,-1.065266e+01,-1.338494e+01,-1.766081e+00,1.043148e+01,1.449411e+01,8.212191e+00,7.445008e+00,3.001096e+00,-8.769898e-01,-5.661734e+00,-1.645144e+01,-2.363335e+01,-1.892245e+01,-1.512152e+01,-1.408576e+01,-1.064460e+01,-4.004655e+00,1.624641e+00,-7.807856e-01,-1.452269e+00,-9.755045e-01,1.107069e+00,7.928409e-01,-8.734073e-01,-3.928296e+00,-4.013423e+00
