Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28
-5.057156e+02,-4.795080e+02,-4.822078e+02,-4.870055e+02,-4.892026e+02,-4.885446e+02,-4.870995e+02,-4.855430e+02,-4.405399e+02,-3.313515e+02,-1.831148e+02,-1.063814e+02,-9.182201e+01,-7.306474e+01,-7.756011e+01,-9.284791e+01,-7.691835e+01,-7.389995e+01,-1.279454e+02,-2.152812e+02,-3.077026e+02,-3.839586e+02,-4.419327e+02,-4.746857e+02,-4.836108e+02,-4.838251e+02,-4.808899e+02,-4.841777e+02
7.932640e+01,9.720866e+01,9.561928e+01,8.994164e+01,8.763931e+01,8.584705e+01,8.491946e+01,8.427548e+01,9.228688e+01,8.268300e+01,1.082624e+02,8.497501e+01,5.874686e+01,4.817638e+01,4.661268e+01,6.670168e+01,8.622866e+01,1.161212e+02,1.339139e+02,1.400374e+02,1.346122e+02,1.335053e+02,1.145124e+02,9.152895e+01,8.938200e+01,8.887769e+01,8.945543e+01,8.865837e+01
1.442690e+01,1.209909e+01,1.591175e+01,1.318737e+01,1.129902e+01,1.083948e+01,6.805236e+00,9.969365e-01,-7.840872e+00,-8.580932e-01,4.522862e+00,6.369839e+00,1.126831e+01,1.509256e+01,8.130787e+00,5.358700e+00,-6.947811e+00,-7.584219e+00,-2.768326e-02,3.313079e+00,-5.399876e+00,-1.536784e+01,-5.243711e+00,2.063869e+00,8.886612e+00,1.147017e+01,8.866644e+00,1.009701e+01
-6.291617e+00,-1.783155e+00,5.587362e+00,5.308308e+00,2.226209e+00,6.286200e+00,3.787758e+00,-1.867049e+00,-1.466542e+01,-3.870487e+01,-5.288322e+01,-3.602155e+01,-2.428474e+01,-2.644734e+01,-3.321538e+01,-3.602171e+01,-4.635347e+01,-5.511879e+01,-5.066972e+01,-4.150770e+01,-2.098950e+01,-1.584251e+01,-1.027914e+01,-1.544996e+00,-8.185801e-01,5.691547e+00,6.066428e+00,5.975699e+00
1.075671e+01,1.763492e+01,2.021139e+01,2.073084e+01,1.931176e+01,2.124641e+01,2.156193e+01,1.999844e+01,3.447371e+01,3.003799e+01,-2.586413e+00,-1.914733e+01,-2.333556e+01,-3.522546e+01,-4.014566e+01,-3.921384e+01,-4.817363e+01,-5.401519e+01,-4.571956e+01,-3.079703e+01,-1.762656e+01,6.195133e-01,1.315718e+01,1.821186e+01,1.677826e+01,2.134443e+01,2.067810e+01,2.044087e+01
2.076892e+01,1.791356e+01,1.197128e+01,1.346450e+01,1.599206e+01,1.729408e+01,1.941101e+01,1.869222e+01,2.011361e+01,4.498318e+01,5.824702e+01,7.100083e+01,7.251470e+01,7.736589e+01,7.670680e+01,7.608366e+01,8.416243e+01,7.858801e+01,7.159827e+01,5.918074e+01,4.010381e+01,1.487354e+01,1.482535e+01,2.209960e+01,2.481926e+01,2.594459e+01,1.930387e+01,1.420955e+01
1.279690e+01,9.313534e+00,3.563890e+00,5.170465e+00,6.917518e+00,8.842225e+00,1.054562e+01,1.182678e+01,1.560306e+01,4.372970e+00,-1.755489e+01,-2.881601e+01,-3.206736e+01,-3.627676e+01,-4.110973e+01,-4.267566e+01,-4.439725e+01,-4.649957e+01,-4.007861e+01,-2.486135e+01,-1.178669e+01,2.054481e+00,7.560661e+00,1.247969e+01,1.666671e+01,1.694373e+01,1.186111e+01,5.082741e+00
5.387427e+00,5.345893e+00,4.247694e+00,4.052583e+00,5.275844e+00,4.136231e+00,4.104881e+00,8.792430e+00,-9.888880e+00,-1.593998e+01,-1.832759e+01,-5.706434e+00,9.288668e+00,1.678392e+01,1.929012e+01,1.734893e+01,1.280288e+01,1.142489e+01,1.117015e+01,1.192574e+01,1.379004e+01,7.922373e+00,9.746592e-01,3.317352e+00,5.343354e+00,5.430324e+00,3.530872e+00,7.698169e-01
7.038686e+00,4.384700e+00,2.165119e+00,7.794914e-01,5.713175e+00,5.109334e+00,6.045378e+00,6.979341e+00,-4.251226e-01,-6.636074e+00,-1.012553e+01,-1.022117e+01,-5.076968e+00,-9.836378e+00,-1.011548e+01,-5.281426e+00,-4.753107e+00,-4.948920e+00,-4.477745e+00,-3.610935e-01,2.212218e+00,6.259538e+00,9.022019e+00,9.889773e+00,7.091847e+00,5.690714e+00,2.035957e+00,-2.186332e-01
8.564081e+00,4.172893e+00,2.114445e+00,5.087208e-01,2.359762e+00,2.996560e+00,6.326196e+00,2.459915e+00,6.254580e+00,4.722181e+00,3.461908e+00,9.898708e+00,1.673014e+01,1.955265e+01,2.351004e+01,2.508897e+01,2.012833e+01,2.081125e+01,2.237131e+01,1.801649e+01,9.634205e+00,5.535267e+00,1.142606e+01,1.038884e+01,3.329379e+00,9.614418e-01,8.141258e-01,1.771167e-01
