Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28
-5.013633e+02,-4.789571e+02,-4.767073e+02,-4.780190e+02,-4.816673e+02,-4.665521e+02,-4.078745e+02,-3.209331e+02,-2.199365e+02,-8.887288e+01,-4.601755e+01,-6.574255e+01,-9.637211e+01,-7.611035e+01,-6.114435e+01,-6.461510e+01,-1.036551e+02,-1.547947e+02,-2.002036e+02,-2.645219e+02,-3.501321e+02,-4.240576e+02,-4.685900e+02,-4.862659e+02,-4.871160e+02,-4.884195e+02,-4.836661e+02,-4.955260e+02
6.507090e+01,8.147851e+01,8.170148e+01,8.138797e+01,7.826758e+01,9.815401e+01,1.144033e+02,1.048586e+02,1.065503e+02,8.774197e+01,6.226028e+01,4.195443e+01,5.496300e+01,5.675698e+01,6.681348e+01,7.923150e+01,9.079407e+01,1.113568e+02,1.184997e+02,1.342806e+02,1.486730e+02,1.253754e+02,9.111834e+01,7.779892e+01,7.676001e+01,7.481358e+01,7.927934e+01,7.247293e+01
1.711527e+01,1.194798e+01,8.820866e+00,9.652803e+00,1.000395e+01,2.826109e+01,3.288214e+01,6.679387e+00,-8.464594e+00,-1.408435e+01,-1.582496e+01,-1.307892e+01,-2.056232e+01,-3.301413e+01,-4.888494e+01,-5.012159e+01,-3.646804e+01,-2.692940e+01,-1.960257e+01,-9.303226e+00,-1.202849e+00,4.265278e+00,1.208377e+01,1.745695e+01,1.876328e+01,1.641241e+01,1.799538e+01,2.511317e+01
-5.677975e+00,-1.018058e+01,-1.143923e+01,-1.298839e+01,-1.111462e+01,4.126694e+00,4.077204e+01,6.442641e+01,5.357452e+01,1.142694e+01,-4.822754e+00,-1.241499e+01,-2.081069e+01,-1.702482e+01,-2.749149e+01,-3.382570e+01,-3.271001e+01,-2.988712e+01,-2.908457e+01,-2.783162e+01,-3.430460e+01,-3.261003e+01,-1.843762e+01,-5.253004e+00,-2.028975e+00,-3.920888e+00,-1.497943e+00,5.254635e+00
3.913666e-01,5.435455e+00,6.665111e+00,3.722605e+00,6.485158e+00,1.393875e+01,2.013559e+01,3.544158e+00,-2.093360e+01,-4.153284e+01,-3.902945e+01,-2.423090e+01,-1.192754e+01,-2.187872e+01,-2.655133e+01,-2.733018e+01,-3.420687e+01,-3.729119e+01,-2.986965e+01,-1.897529e+01,-1.163060e+01,-9.606190e+00,-5.040805e+00,6.411546e+00,6.592737e+00,5.742357e+00,9.048133e+00,9.794917e+00
9.624424e+00,1.206749e+01,1.139818e+01,1.141775e+01,1.674105e+01,1.706359e+01,3.473547e+00,9.196478e-01,2.691182e+00,4.437093e+00,1.354365e+01,3.586555e+01,5.390522e+01,6.778498e+01,6.411288e+01,6.267999e+01,6.009645e+01,5.117303e+01,4.016704e+01,3.126920e+01,1.419065e+01,3.715037e+00,8.286638e+00,1.432267e+01,1.112216e+01,9.488132e+00,1.012002e+01,1.107976e+01
1.105006e+01,6.347575e+00,2.269651e+00,3.977667e+00,1.134408e+01,9.013796e+00,1.218826e+01,1.721211e+01,-1.128289e+01,-5.041576e+01,-5.787841e+01,-4.844446e+01,-3.913954e+01,-4.017895e+01,-3.598574e+01,-3.300759e+01,-3.010113e+01,-3.035360e+01,-3.272248e+01,-2.861528e+01,-1.059087e+01,1.527578e+00,6.473299e+00,1.017555e+01,7.335046e+00,4.952613e+00,3.544105e+00,5.662516e+00
1.089542e+01,5.978052e+00,1.040872e+00,-1.007016e-01,5.460577e+00,2.206572e+00,8.931538e+00,1.314681e+01,2.160723e+01,2.616510e+01,2.891457e+01,3.191676e+01,2.843987e+01,2.591865e+01,3.152390e+01,2.880087e+01,2.816986e+01,3.407507e+01,3.065403e+01,2.372638e+01,1.198008e+01,4.541609e+00,3.457366e+00,6.372047e+00,5.536024e+00,5.008393e+00,3.787492e+00,2.983635e+00
1.205320e+01,8.255569e+00,4.610682e+00,2.594852e+00,3.577181e+00,-2.767461e+00,-1.698105e+01,-2.509966e+01,-2.951348e+01,-3.430215e+01,-3.234092e+01,-1.972048e+01,-1.488236e+01,-2.498812e+01,-2.657325e+01,-2.929853e+01,-2.980271e+01,-2.622423e+01,-2.504429e+01,-2.154899e+01,-7.996814e+00,9.823026e+00,4.499178e+00,4.383014e+00,5.278323e+00,6.967543e+00,4.760198e+00,1.639751e+00
1.169679e+01,6.356516e+00,3.612259e+00,5.243831e+00,3.406243e+00,-9.006308e+00,-8.900946e+00,-2.508566e+00,-1.048382e+01,2.615386e-01,9.107787e+00,1.375141e+01,2.073895e+01,2.804128e+01,2.621273e+01,2.280006e+01,2.549068e+01,2.312785e+01,1.755284e+01,1.148570e+01,1.684932e+00,5.986767e+00,8.371227e-01,6.303298e-01,2.331892e+00,4.558739e+00,2.073385e+00,-3.757828e-01
