Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34
-4.469941e+02,-4.170648e+02,-4.167958e+02,-4.145231e+02,-4.183032e+02,-4.166223e+02,-4.174922e+02,-3.647042e+02,-2.775593e+02,-2.151848e+02,-1.615033e+02,-8.550569e+01,-6.230326e+01,-7.288622e+01,-6.990684e+01,-6.879954e+01,-7.664860e+01,-7.103554e+01,-4.932520e+01,-2.955135e+01,-2.731137e+01,-5.221486e+01,-7.980044e+01,-1.088457e+02,-1.534452e+02,-2.281924e+02,-2.979651e+02,-3.530173e+02,-3.951268e+02,-4.183503e+02,-4.190680e+02,-4.215882e+02,-4.232940e+02,-4.296668e+02
6.434335e+01,8.398059e+01,8.696606e+01,8.712941e+01,8.422402e+01,8.077425e+01,8.340443e+01,1.304823e+02,1.462701e+02,1.399493e+02,1.328849e+02,1.139520e+02,9.200304e+01,7.020520e+01,6.200472e+01,6.357380e+01,6.953560e+01,6.442827e+01,6.580302e+01,8.385658e+01,1.001867e+02,1.075108e+02,1.221733e+02,1.437328e+02,1.645066e+02,1.792121e+02,1.787971e+02,1.446322e+02,1.027556e+02,8.276044e+01,8.245081e+01,8.332403e+01,8.149583e+01,7.808125e+01
1.069116e+01,5.101087e+00,9.092358e+00,7.182507e+00,7.203712e+00,8.416486e-01,5.471222e+00,3.058341e+01,1.286786e+01,-1.757014e+00,-3.745536e+00,-8.546706e+00,-8.412951e+00,-1.457765e+01,-2.431191e+01,-2.891357e+01,-2.903068e+01,-3.472866e+01,-4.262083e+01,-5.383725e+01,-5.409614e+01,-5.398143e+01,-4.640231e+01,-2.759623e+01,-1.313518e+01,-1.338264e+00,1.697122e+01,2.563605e+01,1.187289e+01,6.277966e+00,5.415593e+00,9.194918e+00,8.822096e+00,9.340685e+00
4.716450e+00,1.652836e+00,1.709817e+00,1.796203e+00,1.568187e+00,3.087661e+00,2.119695e+00,2.137043e+01,4.822923e+01,5.446571e+01,4.170073e+01,1.665953e+01,3.968520e-01,-9.268413e-01,5.919247e-01,6.398432e+00,6.210888e+00,-7.030280e-01,-3.641369e+00,-1.428085e+01,-2.552509e+01,-2.201036e+01,-1.167642e+01,-1.068034e+01,-1.083784e+01,-9.239572e+00,-2.760451e+00,8.619604e+00,1.084869e+01,4.456842e+00,1.745236e+00,1.307551e+00,2.415176e+00,3.100017e-01
2.243446e+01,1.869348e+01,1.768777e+01,1.858044e+01,1.747912e+01,2.075261e+01,1.678943e+01,6.602338e+00,6.827205e+00,-1.394631e-01,-1.222651e+01,-1.865239e+01,-8.464621e+00,9.028284e+00,1.083438e+01,7.598845e+00,6.568819e+00,1.304846e+01,1.402921e+01,1.012429e+01,-1.078947e-01,-1.171819e+01,-2.158547e+01,-2.700977e+01,-2.356834e+01,-1.352161e+01,-6.336777e-01,1.098984e+01,2.022048e+01,1.696037e+01,1.547910e+01,1.485868e+01,1.608930e+01,1.768567e+01
2.168282e+01,1.375015e+01,1.436772e+01,1.523999e+01,1.382971e+01,1.204634e+01,1.070039e+01,-1.308411e+01,-2.589850e+01,-1.605675e+01,-6.818614e+00,-6.170303e+00,-2.066673e+00,9.950533e+00,1.371732e+01,1.884996e+01,1.969547e+01,1.978075e+01,2.277092e+01,2.184547e+01,2.399426e+01,2.946542e+01,3.051976e+01,2.877291e+01,2.618678e+01,1.384204e+01,-1.690716e+00,-3.052724e+00,3.832761e+00,8.828312e+00,9.260162e+00,1.203246e+01,1.198861e+01,1.766512e+01
6.586613e+00,6.357783e+00,5.639824e+00,4.729432e+00,2.504039e+00,3.381892e+00,5.427381e+00,-2.029448e+01,-3.184520e+01,-4.020539e+01,-4.142538e+01,-4.427035e+01,-4.075652e+01,-2.582367e+01,-2.400289e+01,-2.415384e+01,-2.322144e+01,-3.091056e+01,-3.581355e+01,-3.391029e+01,-3.778553e+01,-4.471747e+01,-5.178712e+01,-5.114751e+01,-3.971391e+01,-2.074851e+01,-6.597499e+00,-3.285360e+00,2.045747e+00,8.657145e+00,8.213850e+00,1.001195e+01,9.987604e+00,1.090029e+01
-1.153964e+00,3.579770e+00,1.021680e+00,-1.390102e+00,-4.522880e+00,1.080090e+00,5.166683e+00,-2.038758e+01,-2.231638e+01,-1.002319e+01,4.653552e+00,1.382762e+01,1.925270e+01,2.439211e+01,2.451907e+01,2.561887e+01,2.747843e+01,2.495786e+01,2.446238e+01,2.418250e+01,2.576592e+01,2.597769e+01,2.581395e+01,1.777996e+01,2.936317e+00,-1.725377e+01,-1.795625e+01,-7.227571e+00,1.393188e+00,7.690654e+00,7.016417e+00,8.253948e+00,1.108846e+01,7.511727e+00
1.752808e+00,2.397926e+00,8.494647e-01,1.567450e+00,-3.960978e-01,6.593759e-01,2.534480e+00,-1.135143e+01,-4.238080e+00,3.727621e+00,9.620106e+00,3.448607e+00,2.796037e+00,7.117315e+00,1.366742e+01,1.628046e+01,1.990405e+01,2.050975e+01,2.158329e+01,2.151549e+01,1.849068e+01,1.240800e+01,1.128880e+01,1.604968e+01,1.295135e+01,1.641911e+00,-9.449012e+00,-1.373832e+01,-7.087976e+00,-1.997873e+00,-3.642714e+00,1.152053e+00,7.332584e+00,5.464982e+00
1.411839e+00,-2.158968e+00,-1.691344e+00,4.586745e-01,8.648289e-01,-1.572701e+00,-5.035287e+00,-2.152005e+01,-2.332895e+01,-1.895594e+01,-1.093443e+01,-1.864992e+01,-1.608413e+01,-1.509839e+01,-1.504701e+01,-1.646376e+01,-1.739196e+01,-1.688885e+01,-1.783907e+01,-2.020378e+01,-1.621350e+01,-1.125156e+01,-7.027678e+00,-2.782650e+00,-8.695791e-01,-1.228677e+00,-5.273533e+00,-7.907228e+00,-2.181914e+00,-2.764292e+00,-8.577639e+00,-2.655750e+00,3.735523e+00,5.938609e+00
