Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34
-4.544057e+02,-4.544057e+02,-4.544057e+02,-4.544057e+02,-4.544057e+02,-4.544057e+02,-4.544057e+02,-4.544057e+02,-4.544057e+02,-4.287061e+02,-3.176638e+02,-2.708147e+02,-2.528186e+02,-2.394391e+02,-2.473343e+02,-2.501731e+02,-2.534017e+02,-2.736203e+02,-3.052046e+02,-3.443573e+02,-3.795831e+02,-3.936233e+02,-4.099094e+02,-4.312086e+02,-4.428968e+02,-4.535965e+02,-4.544057e+02,-4.544057e+02,-4.544057e+02,-4.544057e+02,-4.544057e+02,-4.544057e+02,-4.544057e+02,-4.544057e+02
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.149605e+01,1.493127e+02,1.715299e+02,1.536570e+02,1.407107e+02,1.527014e+02,1.712243e+02,1.879227e+02,1.904894e+02,1.686644e+02,1.310615e+02,9.301178e+01,7.370840e+01,5.341844e+01,3.097813e+01,1.583840e+01,1.123683e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.934114e+01,5.991820e+01,4.541911e+01,8.438799e+00,6.873666e+00,6.589461e+00,1.441472e+01,3.765861e+01,5.997521e+01,7.243800e+01,7.194931e+01,6.149395e+01,4.658072e+01,3.320626e+01,2.612151e+01,1.456101e+01,1.062324e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.543673e+00,-2.135171e+01,-2.879422e+01,-2.983815e+01,-2.297318e+01,-2.825505e+01,-3.718633e+01,-3.838755e+01,-3.710062e+01,-1.450350e+01,1.059328e+01,2.637719e+01,2.213161e+01,1.675547e+01,1.962735e+01,1.254659e+01,9.625676e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.446782e+00,-5.418920e+01,-6.037011e+01,-5.102259e+01,-3.580775e+01,-4.169485e+01,-5.347005e+01,-6.483792e+01,-6.737897e+01,-5.185272e+01,-2.691824e+01,-1.902795e-01,7.302156e+00,8.116026e+00,1.273054e+01,9.953547e+00,8.280702e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-8.477550e+00,-3.572733e+01,-3.096784e+01,-2.687151e+01,-1.470123e+01,-1.663262e+01,-3.364650e+01,-4.489753e+01,-4.676818e+01,-4.624944e+01,-3.602541e+01,-1.538861e+01,-3.511727e+00,6.836352e-01,6.099874e+00,6.978642e+00,6.637730e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-8.367113e+00,-1.348171e+01,-8.222754e+00,-1.119083e+01,-1.601522e+01,-9.586561e+00,-6.448298e+00,-1.042421e+01,-1.857924e+01,-2.856614e+01,-2.962519e+01,-2.291337e+01,-1.494055e+01,-9.262840e+00,1.481754e-01,3.836233e+00,4.756899e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.927518e+00,-2.052964e+00,-7.283644e+00,-1.508751e+01,-1.098482e+01,-9.769051e+00,-9.888039e+00,-7.550760e+00,-1.247417e+01,-1.965758e+01,-2.261567e+01,-2.630145e+01,-2.311122e+01,-1.661422e+01,-4.617120e+00,7.367629e-01,2.707103e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-9.926702e+00,-9.957373e+00,-1.521634e+01,-2.096751e+01,-2.143200e+01,-1.900230e+01,-2.262272e+01,-2.002334e+01,-1.865388e+01,-2.035858e+01,-2.098487e+01,-2.612769e+01,-2.306079e+01,-1.625267e+01,-7.785633e+00,-2.132711e+00,5.632393e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.417696e+01,-2.434438e+01,-2.340260e+01,-2.594538e+01,-2.663131e+01,-2.807250e+01,-2.793409e+01,-2.984795e+01,-2.838896e+01,-2.391374e+01,-2.269457e+01,-2.250068e+01,-1.721437e+01,-1.117630e+01,-9.491537e+00,-4.623715e+00,-1.596375e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
