Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29
-4.942516e+02,-4.669655e+02,-4.671826e+02,-4.640447e+02,-4.645077e+02,-4.534661e+02,-2.502907e+02,-1.227352e+02,-8.331023e+01,-8.559869e+01,-1.007841e+02,-1.032395e+02,-8.633111e+01,-7.555039e+01,-7.487437e+01,-9.383281e+01,-1.335648e+02,-2.011925e+02,-2.761894e+02,-3.495471e+02,-4.119767e+02,-4.448030e+02,-4.528080e+02,-4.573073e+02,-4.622123e+02,-4.609634e+02,-4.546439e+02,-4.649021e+02,-4.856017e+02
8.963829e+01,1.002673e+02,9.880602e+01,9.921287e+01,9.752761e+01,9.977712e+01,5.100045e+01,3.117704e+01,1.912956e+01,9.767670e+00,2.111676e+01,1.881841e+01,1.011314e+01,4.831179e+00,1.555890e+01,4.048344e+01,7.412802e+01,1.030647e+02,1.258321e+02,1.357513e+02,1.258880e+02,1.041155e+02,9.662894e+01,9.581349e+01,8.993275e+01,9.285910e+01,9.497239e+01,9.092859e+01,8.000826e+01
2.868060e+00,-5.818731e+00,-5.051511e+00,-9.530420e+00,-1.210940e+01,-1.332476e+01,1.729865e+01,1.937572e+01,2.061138e+01,2.030720e+01,1.387217e+01,1.104654e+01,7.439667e+00,6.631612e+00,1.125528e+01,2.818762e+01,3.865131e+01,3.758827e+01,3.832218e+01,2.543893e+01,2.052283e+00,-9.360332e+00,-1.058708e+01,-6.625162e+00,-1.089507e+01,-8.237947e+00,-1.320681e+01,-1.215070e+01,-7.347733e+00
1.307679e+00,7.008536e-01,1.613095e+00,4.233928e-01,-4.062700e-01,-4.169940e+00,4.017738e+01,4.763932e+01,4.426789e+01,4.047865e+01,3.614793e+01,4.232799e+01,4.987330e+01,4.946809e+01,4.679061e+01,4.065804e+01,4.181527e+01,4.880369e+01,4.833675e+01,3.923215e+01,1.896810e+01,5.184636e+00,3.510051e+00,5.296448e+00,8.205082e+00,5.279715e+00,5.085697e+00,6.002912e+00,5.589001e+00
1.678198e+01,1.463919e+01,1.629950e+01,1.606769e+01,1.301505e+01,1.158463e+01,-3.416053e+01,-5.518388e+01,-6.180194e+01,-6.671360e+01,-6.642664e+01,-6.911566e+01,-7.590308e+01,-7.550959e+01,-7.481978e+01,-8.085675e+01,-7.494484e+01,-5.444051e+01,-2.965964e+01,-6.607836e+00,9.925662e+00,7.825840e+00,2.877593e+00,2.859933e+00,8.357938e+00,1.071460e+01,7.882674e+00,8.428553e+00,5.973137e+00
1.189006e+01,7.426401e+00,1.031463e+01,8.239203e+00,5.632087e+00,1.196576e+01,1.435479e+01,2.584723e+01,4.744704e+01,6.142411e+01,6.030676e+01,7.047600e+01,6.940257e+01,6.051653e+01,5.717041e+01,5.242376e+01,5.018159e+01,4.563911e+01,3.048186e+01,2.043180e+01,1.738446e+01,1.432259e+01,9.704527e+00,9.716994e+00,1.075862e+01,1.264637e+01,1.141152e+01,1.337177e+01,1.285046e+01
1.148106e+01,1.459561e+01,1.524238e+01,1.420252e+01,1.184844e+01,1.452274e+01,-2.487627e+01,-3.559494e+01,-3.474879e+01,-3.511433e+01,-3.725390e+01,-4.008764e+01,-4.071522e+01,-4.314401e+01,-4.953524e+01,-5.201943e+01,-4.965065e+01,-4.469798e+01,-3.239373e+01,-1.184348e+01,1.022367e+01,1.668652e+01,1.636817e+01,1.675546e+01,1.669914e+01,1.706992e+01,2.088352e+01,1.915146e+01,1.770697e+01
7.857000e+00,6.792945e+00,4.612376e+00,5.090833e+00,2.431470e+00,-1.604091e+00,1.596604e-01,9.850426e+00,1.434428e+01,1.413154e+01,1.128444e+01,1.443452e+01,1.837785e+01,1.254983e+01,3.521872e+00,-7.503623e+00,-7.852927e+00,-3.016114e+00,-2.830112e-01,-1.086969e+01,-1.350237e+01,-2.167053e+00,-6.562751e+00,-6.204937e+00,-5.766438e+00,-8.800940e+00,-3.903755e+00,-2.770670e+00,-2.245060e+00
-4.264827e+00,-3.051274e+00,-1.498979e+00,-7.550433e-01,-7.342577e-02,6.135803e-02,-2.073164e+01,-2.554941e+01,-2.127122e+01,-1.816456e+01,-1.521691e+01,-1.554697e+01,-1.325952e+01,-8.779530e+00,-7.961267e+00,-7.133981e+00,-7.767025e+00,-9.474739e+00,-5.995664e+00,-4.379558e+00,-1.024366e+00,7.087173e+00,2.140460e+00,6.220124e+00,8.968735e+00,4.741276e+00,2.234702e+00,1.293158e+00,-1.843567e+00
-1.094181e+01,-8.732372e+00,-7.321213e+00,-3.936315e+00,-9.131894e-01,-3.346706e-01,-1.102560e+01,-5.108629e+00,3.054170e+00,5.415472e+00,6.180826e+00,-1.074840e+00,-7.387476e+00,-5.852868e+00,-9.916241e-01,4.571000e+00,-1.322247e+00,-1.171613e+01,-1.009549e+01,-1.519756e+01,-1.038150e+01,-1.795598e+00,-1.853529e+00,1.468033e-01,2.361227e+00,-1.150405e+00,-5.126280e+00,-4.098598e+00,-5.533171e+00
