Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24
-5.060829e+02,-4.931974e+02,-4.915075e+02,-4.628321e+02,-3.964493e+02,-2.787664e+02,-1.618187e+02,-1.273687e+02,-9.935381e+01,-1.039929e+02,-1.436895e+02,-1.058199e+02,-9.669292e+01,-1.193689e+02,-1.463303e+02,-1.972428e+02,-2.784350e+02,-3.648019e+02,-4.265485e+02,-4.724227e+02,-4.636428e+02,-4.427486e+02,-4.349532e+02,-4.531624e+02
3.170915e+01,4.630016e+01,4.817087e+01,6.475423e+01,8.343517e+01,1.293145e+02,1.221092e+02,9.046148e+01,6.849995e+01,6.749323e+01,7.044363e+01,7.729329e+01,8.369537e+01,9.507398e+01,1.185422e+02,1.405006e+02,1.600688e+02,1.543880e+02,1.105428e+02,6.440381e+01,6.253906e+01,7.240547e+01,7.320181e+01,6.302102e+01
9.842817e+00,1.768867e+01,1.844038e+01,-4.249599e+00,-1.942277e+01,-4.409112e+00,-1.736314e+01,-1.097509e+01,-1.534557e+01,-7.190099e+00,2.476586e+00,-1.716014e+01,-2.316348e+01,-1.261654e+01,-2.559430e+00,8.163148e+00,1.947952e+01,2.636598e+01,2.695367e+01,1.627619e+01,7.353713e+00,2.255305e-01,-5.796534e+00,-6.143100e+00
1.139461e+00,4.948158e+00,3.875563e+00,-2.658764e+01,-5.708349e+01,-5.645412e+01,-5.169907e+01,-4.356833e+01,-3.545391e+01,-3.281298e+01,-3.963530e+01,-4.568610e+01,-5.271983e+01,-5.737923e+01,-5.833075e+01,-6.256061e+01,-4.746322e+01,-2.340260e+01,-1.223043e+01,-4.712787e+00,-1.261878e+01,-2.400690e+01,-2.813574e+01,-2.865745e+01
8.400708e+00,1.032806e+01,7.390900e+00,2.167491e+00,5.092904e+00,-1.230543e+01,-2.937361e+01,-2.997267e+01,-2.855463e+01,-2.940242e+01,-3.680136e+01,-3.349073e+01,-3.045733e+01,-3.486166e+01,-3.300197e+01,-2.310991e+01,-1.571164e+01,5.095474e-01,-2.802343e-01,5.381086e+00,1.090217e+01,1.236962e+01,1.717614e+01,1.206438e+01
1.495809e+01,1.424630e+01,1.157266e+01,3.040732e+01,5.383848e+01,4.400769e+01,5.518060e+01,5.525342e+01,4.832808e+01,4.737890e+01,4.769239e+01,4.797885e+01,5.027064e+01,4.987823e+01,4.807788e+01,4.289981e+01,3.426965e+01,2.264030e+01,1.250024e+01,1.601703e+01,2.327888e+01,2.481436e+01,2.741324e+01,2.425182e+01
1.045093e+01,7.938017e+00,7.693266e+00,2.343979e+01,1.009633e+01,-3.260564e+01,-4.436581e+01,-4.049069e+01,-3.897317e+01,-3.880563e+01,-3.449748e+01,-4.006303e+01,-4.058717e+01,-3.919722e+01,-3.872440e+01,-3.788886e+01,-2.158580e+01,-1.908866e+00,3.158270e+00,1.010869e+01,1.320966e+01,1.622751e+01,1.640404e+01,1.256141e+01
2.482055e+00,1.682674e+00,4.395188e+00,3.662098e+00,4.373294e+00,-2.936573e+00,6.778600e-01,6.981420e+00,1.997245e+01,2.300894e+01,2.139193e+01,2.319043e+01,1.885764e+01,1.482699e+01,9.497429e+00,1.120508e+00,-3.883775e+00,-1.077913e+01,-5.477965e+00,1.210713e+00,-2.738958e+00,-6.005823e+00,-7.069534e+00,-6.982810e+00
9.729530e-01,3.007874e+00,7.025340e+00,5.204253e-01,-7.376307e+00,-1.050229e+01,-6.129611e+00,-5.699347e+00,-2.837433e+00,-4.419702e+00,-6.160303e+00,-3.141160e+00,-1.216376e+00,-1.598146e+00,-2.582102e+00,-9.418334e+00,-7.887468e+00,-2.207095e+00,1.316375e+00,2.052049e+00,5.004871e+00,4.123267e+00,4.199707e+00,4.835544e-01
2.798488e+00,4.909302e+00,7.209141e+00,5.197871e+00,1.648446e+01,1.405494e+01,1.841801e+01,2.360193e+01,2.769981e+01,2.840532e+01,2.927271e+01,2.882805e+01,2.847002e+01,2.942957e+01,2.881362e+01,1.953498e+01,1.373907e+01,8.145197e+00,7.826087e+00,4.145266e+00,6.465734e+00,9.758335e+00,8.938864e+00,3.679654e+00
