Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33
-5.408816e+02,-5.239752e+02,-5.249025e+02,-5.262968e+02,-5.163759e+02,-5.076957e+02,-4.482275e+02,-2.641257e+02,-1.712200e+02,-1.170448e+02,-7.306544e+01,-7.322323e+01,-4.907234e+01,-2.159309e+01,-3.251571e+01,-7.422790e+01,-1.412926e+02,-2.395420e+02,-3.544765e+02,-4.378215e+02,-4.971175e+02,-5.274617e+02,-5.290123e+02,-5.288616e+02,-5.288345e+02,-5.304530e+02,-5.255241e+02,-5.246428e+02,-5.295002e+02,-5.265338e+02,-5.255067e+02,-5.278211e+02,-5.359588e+02
4.323654e+01,5.824083e+01,5.829948e+01,5.746045e+01,6.896036e+01,7.958624e+01,1.065164e+02,1.000146e+02,8.063846e+01,5.615051e+01,2.319012e+01,1.038667e+01,1.133473e+01,4.137709e+01,6.970425e+01,8.788989e+01,1.094809e+02,1.327010e+02,1.436460e+02,1.238076e+02,7.957169e+01,5.578004e+01,5.463774e+01,5.448803e+01,5.471525e+01,5.544371e+01,5.936735e+01,5.786463e+01,5.418547e+01,5.650079e+01,5.816555e+01,5.608087e+01,4.902211e+01
1.324254e+01,1.274138e+01,1.412865e+01,1.437825e+01,2.124236e+01,3.230173e+01,3.958796e+00,-2.167979e+01,-2.051600e+01,-3.339686e+01,-4.239406e+01,-3.921087e+01,-5.654724e+01,-7.245256e+01,-6.387447e+01,-5.017545e+01,-4.131375e+01,-3.047636e+01,-1.816761e+01,-5.908343e+00,2.960585e+00,1.192383e+01,1.317408e+01,1.276355e+01,1.337039e+01,1.744312e+01,1.671493e+01,1.144404e+01,1.254330e+01,1.270426e+01,1.465571e+01,1.345781e+01,1.288176e+01
7.403044e+00,1.000344e+00,1.815895e-01,3.287643e-01,4.118145e+00,1.817072e+01,1.168584e+01,-1.502999e+01,-2.454345e+01,-1.584255e+01,-1.182422e+01,-2.057475e+01,-2.506061e+01,-4.735367e+01,-6.040661e+01,-5.577934e+01,-4.639896e+01,-4.022327e+01,-3.750828e+01,-3.821889e+01,-2.166455e+01,-2.948663e+00,-2.442675e-01,1.592101e-01,-3.174512e-01,1.895171e+00,8.306540e-01,-3.431488e+00,-1.363238e+00,4.069172e-01,2.051193e+00,-3.763032e-01,-2.453432e+00
1.905826e+01,1.622553e+01,1.183982e+01,1.244718e+01,1.509334e+01,2.588299e+01,5.223652e+01,4.458641e+01,3.728580e+00,-2.188226e+01,-2.726552e+01,-2.461871e+01,-1.942528e+01,-2.154538e+01,-2.920049e+01,-3.937018e+01,-3.259879e+01,-1.249450e+01,5.794051e+00,4.085243e+00,4.281836e+00,1.141432e+01,1.257398e+01,1.432534e+01,1.086052e+01,1.022339e+01,1.136620e+01,1.070250e+01,1.226375e+01,1.671449e+01,1.764202e+01,1.570484e+01,7.017505e+00
2.059555e+01,2.165666e+01,1.699692e+01,1.682688e+01,2.047450e+01,2.422685e+01,3.678106e+01,3.340341e+01,4.460821e+01,5.871435e+01,6.018539e+01,6.385867e+01,6.628076e+01,6.687244e+01,6.331270e+01,5.462106e+01,5.527959e+01,5.522323e+01,4.236131e+01,2.295554e+01,2.178381e+01,2.159681e+01,1.955695e+01,2.211994e+01,1.801234e+01,1.671016e+01,1.735596e+01,1.759091e+01,1.950885e+01,2.318288e+01,2.428012e+01,2.612038e+01,1.726097e+01
7.852748e+00,9.990269e+00,8.080227e+00,5.087139e+00,1.061951e+01,1.125105e+01,-1.691791e+00,-3.763472e+01,-5.350935e+01,-5.519664e+01,-5.003231e+01,-4.870783e+01,-4.439737e+01,-4.455955e+01,-5.054739e+01,-5.350137e+01,-4.757422e+01,-3.475557e+01,-1.109646e+01,6.457432e+00,1.313812e+01,1.488961e+01,1.175925e+01,1.426697e+01,1.363879e+01,1.149534e+01,8.495193e+00,7.491420e+00,8.365997e+00,8.797430e+00,1.114013e+01,1.506182e+01,1.356570e+01
-2.502319e+00,-1.977534e-01,-3.977082e-01,-3.348612e+00,8.775626e-01,-4.970187e-02,-5.862315e+00,1.718357e+00,1.052598e+01,2.600144e+01,2.938918e+01,3.081240e+01,3.072327e+01,3.438425e+01,3.368386e+01,2.837320e+01,2.745451e+01,2.232279e+01,8.228192e+00,7.444980e+00,7.618691e+00,6.215534e+00,4.775553e+00,6.555206e+00,8.216888e+00,5.856333e+00,-1.222295e-02,-6.518224e-01,-1.676788e+00,-3.204250e+00,-6.405457e-01,9.007500e-01,3.686881e+00
-1.606654e+00,4.288258e-01,-3.965474e-01,2.541792e-01,-9.519076e-02,-2.753607e+00,4.335688e+00,-1.672822e+01,-1.841608e+01,-1.359412e+01,-7.408953e+00,-3.981845e+00,-1.037908e+01,-9.434084e+00,-2.250573e+00,3.218365e-02,2.080332e+00,5.018963e+00,8.475334e+00,1.278242e+01,1.461079e+01,4.507385e+00,4.274588e+00,5.417076e+00,6.156525e+00,6.256054e+00,1.269067e+00,2.179814e+00,1.867265e+00,1.024140e-01,5.076047e-01,-7.745150e-01,-1.409243e-01
3.648370e+00,3.692287e+00,1.757896e+00,3.793323e+00,-1.243596e-02,-2.368945e+00,1.213079e+01,1.362518e+01,1.255925e+01,2.106916e+01,2.357896e+01,1.916760e+01,1.703061e+01,1.428178e+01,1.495855e+01,2.384564e+01,2.483714e+01,1.081435e+01,1.991640e+00,6.713480e+00,1.231758e+01,2.380544e+00,1.817421e+00,3.594456e+00,5.103986e+00,6.994345e+00,5.934153e+00,6.508317e+00,7.683243e+00,5.538959e+00,3.416173e+00,2.088468e+00,1.880532e+00
