Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25
-4.846285e+02,-4.734905e+02,-4.720590e+02,-4.552461e+02,-3.565587e+02,-2.802662e+02,-2.373345e+02,-2.059953e+02,-1.642094e+02,-1.656527e+02,-1.767648e+02,-1.371257e+02,-1.162219e+02,-9.434034e+01,-6.106684e+01,-5.265717e+01,-8.411556e+01,-1.407841e+02,-2.191850e+02,-3.011467e+02,-3.634266e+02,-4.291172e+02,-4.624440e+02,-4.713672e+02,-4.807278e+02
4.560468e+01,5.475185e+01,5.634380e+01,5.564759e+01,1.833762e+00,-3.198178e+01,-4.350096e+01,-3.809943e+01,1.359995e+01,6.218597e+01,9.281413e+01,8.651015e+01,7.607036e+01,5.876044e+01,5.882159e+01,8.495300e+01,1.110757e+02,1.358611e+02,1.606392e+02,1.584209e+02,1.343607e+02,9.223821e+01,6.519278e+01,5.683364e+01,5.044822e+01
2.734495e+01,2.816139e+01,2.934320e+01,3.576375e+01,5.966991e+01,6.604758e+01,6.611351e+01,5.481891e+01,3.882309e+01,8.109865e+00,-3.249209e+01,-4.483162e+01,-4.858582e+01,-5.544356e+01,-7.535703e+01,-7.897877e+01,-6.556400e+01,-3.992450e+01,-1.807653e+01,8.832163e-01,1.680494e+01,2.662547e+01,2.319553e+01,2.160364e+01,2.588461e+01
1.536657e+01,1.100270e+01,1.093716e+01,1.627758e+01,1.494004e+01,1.575362e+01,1.960334e+01,2.918616e+01,3.481289e+01,4.595693e+01,5.551945e+01,4.652847e+01,3.224228e+01,2.440097e+01,1.950920e+01,4.672147e+00,-1.638965e+01,-2.863972e+01,-1.910415e+01,-1.368127e+01,-9.964861e+00,-1.305952e+00,3.960500e+00,7.002189e+00,1.195064e+01
9.248911e+00,2.254594e+00,2.917966e-01,-4.014652e+00,-1.793197e+01,-2.958469e+01,-3.292918e+01,-2.106735e+01,-9.843742e+00,-1.989827e+01,-3.834670e+01,-3.842250e+01,-3.668391e+01,-3.908504e+01,-3.879008e+01,-3.628645e+01,-3.302332e+01,-2.607588e+01,-2.432319e+01,-1.455503e+01,-4.941298e+00,-1.610663e+00,9.358807e+00,1.365505e+01,1.229435e+01
1.299109e+01,1.178198e+01,1.044757e+01,2.107713e+01,3.856114e+01,4.289073e+01,3.763737e+01,2.527004e+01,1.725229e+01,1.640169e+01,2.932074e+01,2.688118e+01,2.964904e+01,4.595390e+01,5.183370e+01,5.184240e+01,4.501857e+01,4.197766e+01,3.158612e+01,1.469450e+01,1.130204e+01,7.286966e+00,1.537065e+01,1.717030e+01,1.446625e+01
1.255256e+01,1.558136e+01,1.579331e+01,9.447403e+00,-1.111792e+00,2.939766e+00,8.692921e+00,7.129655e+00,-1.713139e+00,-7.175303e+00,-1.551375e+01,-1.435952e+01,-1.468675e+01,-1.930331e+01,-2.131050e+01,-2.719233e+01,-3.626294e+01,-3.734970e+01,-3.079558e+01,-1.587449e+01,-1.290150e+01,-3.027642e+00,9.782894e+00,1.015337e+01,1.159912e+01
6.984788e+00,1.126396e+01,1.089964e+01,1.106955e+01,7.226401e+00,7.596409e+00,7.439738e+00,8.381604e+00,6.895599e+00,6.545793e+00,1.934748e+01,2.960856e+01,3.290760e+01,2.880167e+01,2.321838e+01,1.994153e+01,1.853295e+01,9.187384e+00,-5.571950e+00,-1.758105e+01,-1.987655e+01,-7.096189e+00,7.717090e+00,6.285480e+00,7.984748e+00
6.325300e+00,1.266889e+01,1.024173e+01,1.064604e+01,1.816201e+01,1.850794e+01,1.052303e+01,-6.792545e+00,-1.000776e+01,4.194529e+00,1.352840e+01,1.096574e+01,7.427712e+00,4.456762e+00,6.950078e+00,1.180595e+01,2.052929e+01,2.720016e+01,3.073342e+01,3.515442e+01,2.233530e+01,1.130860e+01,1.384333e+01,1.060312e+01,6.715473e+00
1.401556e+00,2.747349e+00,-7.757804e-01,-6.618583e+00,-1.649692e+00,4.340211e+00,1.397656e+01,3.720545e+00,-1.569623e+01,-1.673312e+01,-1.555593e+01,-7.669878e+00,1.550611e+00,-1.125360e+00,7.387181e-01,6.605799e+00,8.413620e+00,8.195414e+00,6.466541e+00,7.368302e+00,1.291209e+01,1.249669e+01,1.282646e+01,1.113430e+01,4.123127e+00
-3.806630e+00,-7.649297e+00,-8.914511e+00,-5.027804e+00,-8.841063e+00,-5.006582e+00,4.004338e+00,4.787501e+00,-5.170680e+00,-1.855425e+00,1.537595e-01,-2.057148e+01,-2.870362e+01,-2.583497e+01,-1.861010e+01,-6.893402e+00,2.216389e+00,9.084818e+00,-1.135966e-01,-1.115643e+01,-3.505642e+00,5.183734e+00,2.097139e+00,8.956629e-01,-2.114843e+00
-4.445867e+00,-8.361670e+00,-7.105713e+00,-9.462608e+00,-1.052863e+01,-1.006599e+01,-1.434471e+01,-1.468107e+01,-1.338124e+01,-7.083928e+00,-7.329332e+00,-2.065730e+00,2.121168e+00,3.071613e+00,-3.645479e+00,-5.786999e+00,-9.223054e+00,-1.056287e+01,-2.723965e-01,5.866981e+00,2.129248e+00,7.278777e-01,-8.425025e+00,-1.010642e+01,-7.376599e+00
-7.845412e+00,-1.017837e+01,-9.854343e+00,-7.824765e+00,-4.161963e+00,-2.460336e+00,-3.375566e+00,-6.281231e+00,-1.420239e+01,-2.572542e+01,-3.606968e+01,-3.781511e+01,-3.888422e+01,-3.840636e+01,-3.977553e+01,-2.946905e+01,-1.969361e+01,-8.904968e+00,-4.812471e+00,-1.412900e+01,-1.166734e+01,-6.317471e+00,-8.741309e+00,-1.013557e+01,-6.262286e+00
