Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39
-5.490518e+02,-5.245824e+02,-5.216523e+02,-5.217441e+02,-5.121606e+02,-5.002252e+02,-4.843417e+02,-4.367241e+02,-3.093711e+02,-2.280197e+02,-1.791199e+02,-1.589932e+02,-1.558996e+02,-1.558273e+02,-1.612888e+02,-1.645548e+02,-1.567616e+02,-1.479648e+02,-1.384621e+02,-1.342627e+02,-1.274645e+02,-1.133680e+02,-9.879386e+01,-8.575272e+01,-8.925555e+01,-9.300404e+01,-1.302538e+02,-1.860397e+02,-2.523707e+02,-3.468121e+02,-4.342626e+02,-4.851902e+02,-5.189871e+02,-5.282536e+02,-5.237958e+02,-5.227211e+02,-5.242096e+02,-5.293304e+02,-5.385790e+02
3.877927e+01,5.865073e+01,6.212395e+01,6.491854e+01,7.931120e+01,9.189626e+01,1.032575e+02,1.121289e+02,1.220648e+02,1.063590e+02,7.908839e+01,5.750888e+01,4.326183e+01,4.034494e+01,3.445401e+01,3.107424e+01,3.171651e+01,2.776104e+01,2.816253e+01,2.517393e+01,2.591014e+01,2.543243e+01,2.664970e+01,2.711994e+01,3.239095e+01,5.614285e+01,6.988017e+01,7.983586e+01,9.239745e+01,1.070441e+02,1.166104e+02,8.745055e+01,6.181566e+01,5.702843e+01,6.211703e+01,6.368857e+01,6.308816e+01,5.947047e+01,5.059007e+01
1.865207e+01,1.396038e+01,1.340897e+01,1.900331e+01,3.264080e+01,3.822814e+01,3.562014e+01,3.480178e+01,2.577599e+01,2.006558e+01,1.719817e+01,1.890165e+01,1.966169e+01,1.715924e+01,1.645208e+01,2.070857e+01,1.551370e+01,6.415548e+00,1.026234e+00,7.001378e-01,-4.900482e+00,-1.347467e+01,-2.615988e+01,-4.091981e+01,-4.456359e+01,-4.490036e+01,-3.994006e+01,-3.193087e+01,-2.270529e+01,-4.734033e+00,-8.841933e+00,-2.901688e+00,5.508700e+00,1.465419e+01,1.675075e+01,1.620454e+01,1.839472e+01,2.118033e+01,1.828996e+01
1.287329e+01,2.240246e+00,-9.691416e-01,2.243850e+00,1.237447e+01,1.660499e+01,1.337068e+01,-6.125697e+00,-4.071243e+01,-5.621316e+01,-5.714738e+01,-5.733098e+01,-5.352579e+01,-5.320047e+01,-5.217615e+01,-4.689490e+01,-4.567073e+01,-4.630352e+01,-4.723546e+01,-4.333344e+01,-3.940874e+01,-3.536317e+01,-3.920337e+01,-3.920745e+01,-3.912656e+01,-3.950507e+01,-3.740964e+01,-3.639100e+01,-4.259295e+01,-3.144014e+01,-2.445434e+01,-2.167911e+01,-8.470190e+00,2.462754e+00,1.124445e+00,-3.380312e+00,2.958825e-01,6.040738e+00,3.691534e+00
1.432881e+01,1.405238e+01,1.282237e+01,1.190684e+01,1.915003e+01,2.646967e+01,3.059678e+01,3.744730e+01,7.314108e+00,-6.001753e+00,-1.212611e+01,-1.126975e+01,-9.105120e+00,-8.083271e-01,-1.107341e+00,-3.260268e+00,-3.762593e+00,-6.629882e+00,-1.006591e+01,-8.983570e+00,-7.129237e+00,-1.024175e+01,-1.257877e+01,-1.712212e+01,-1.959284e+01,-1.835242e+01,-1.228032e+01,-1.065654e+00,6.231042e+00,5.271596e+00,1.213877e+01,1.205641e+01,1.322697e+01,1.393445e+01,1.053468e+01,5.949180e+00,8.820522e+00,1.411321e+01,1.150932e+01
1.856663e+01,2.424234e+01,2.156251e+01,1.817331e+01,2.341039e+01,3.167633e+01,3.407630e+01,2.059941e+01,3.293092e+01,4.671701e+01,4.706421e+01,4.219302e+01,4.339275e+01,4.992341e+01,5.046789e+01,5.082670e+01,4.829085e+01,5.438367e+01,5.789888e+01,5.650007e+01,5.691714e+01,6.158249e+01,6.454783e+01,6.544003e+01,6.597717e+01,6.539973e+01,6.432973e+01,5.746372e+01,4.674873e+01,3.336723e+01,1.996341e+01,2.353355e+01,2.354961e+01,1.842931e+01,1.585459e+01,1.489219e+01,1.501045e+01,1.856233e+01,1.992736e+01
1.559820e+01,1.759131e+01,1.397903e+01,1.149287e+01,1.514481e+01,2.064558e+01,1.881920e+01,2.296186e+01,-1.229054e+01,-3.689967e+01,-4.293010e+01,-3.950813e+01,-3.973126e+01,-4.018856e+01,-3.924224e+01,-3.829690e+01,-3.668348e+01,-3.563604e+01,-3.494337e+01,-3.814330e+01,-4.084605e+01,-3.779790e+01,-3.916140e+01,-3.794181e+01,-3.949092e+01,-3.932540e+01,-3.131180e+01,-2.743414e+01,-2.510355e+01,-1.622027e+01,9.468561e-01,8.056326e+00,1.188907e+01,1.242854e+01,1.217498e+01,1.231005e+01,1.021882e+01,1.059717e+01,1.490148e+01
4.717396e+00,4.017754e+00,5.502471e+00,4.457804e+00,6.347965e+00,8.666794e+00,4.974503e+00,-7.649110e+00,-9.486709e+00,7.119988e+00,2.023458e+01,2.557983e+01,3.025991e+01,3.320942e+01,3.639577e+01,3.978886e+01,3.743177e+01,3.990045e+01,4.322285e+01,3.921695e+01,3.615190e+01,3.753146e+01,4.185478e+01,4.472295e+01,4.433591e+01,3.981175e+01,3.321043e+01,2.418609e+01,1.818947e+01,1.722599e+01,8.093824e+00,2.081783e+00,9.050830e-01,7.204886e+00,8.263576e+00,6.720426e+00,5.654934e+00,3.075998e+00,4.979097e+00
2.266349e+00,3.747988e+00,6.524275e+00,3.303494e+00,3.488899e+00,4.113414e+00,1.355630e+00,-4.938885e+00,-1.155513e+01,-6.990446e+00,4.692604e+00,1.126011e+01,4.803842e+00,-1.732033e+00,-5.610906e+00,-9.949567e+00,-1.364849e+01,-1.416020e+01,-1.477048e+01,-1.708316e+01,-2.037817e+01,-1.810860e+01,-1.440271e+01,-1.069078e+01,-1.282907e+01,-1.776282e+01,-1.443801e+01,-1.366405e+01,-1.384653e+01,-1.092716e+00,1.021447e+01,6.775871e+00,-2.033415e-01,2.940290e+00,5.210607e+00,3.136280e+00,4.291219e+00,2.592348e+00,2.248012e+00
2.890416e+00,5.236148e+00,5.325657e+00,2.167753e-01,1.940412e+00,2.139539e+00,-1.586115e+00,-1.333002e+01,8.280471e+00,2.475833e+01,3.192912e+01,2.431636e+01,8.173268e+00,5.408369e+00,1.096686e+01,7.430779e+00,5.388771e+00,7.931001e+00,8.513116e+00,4.798079e+00,3.586333e+00,7.788101e+00,1.187063e+01,1.124250e+01,7.109230e+00,-2.652667e+00,-8.334521e+00,-9.427970e+00,-1.001573e+01,-3.781306e+00,2.177958e+00,4.309866e+00,-6.283190e-02,-1.997849e+00,2.116234e+00,-1.013125e-01,9.006686e-01,2.507535e+00,4.435541e+00
