Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31
-5.131768e+02,-4.976729e+02,-4.948831e+02,-4.948130e+02,-5.006944e+02,-5.033783e+02,-4.987353e+02,-4.972734e+02,-4.937351e+02,-3.966625e+02,-2.954200e+02,-1.670929e+02,-1.011681e+02,-6.836895e+01,-6.192323e+01,-8.620402e+01,-8.962227e+01,-6.430679e+01,-6.494181e+01,-8.313630e+01,-1.281890e+02,-1.991688e+02,-2.924031e+02,-3.739383e+02,-4.258409e+02,-4.759155e+02,-4.960548e+02,-4.950880e+02,-4.998607e+02,-5.022633e+02,-5.174080e+02
4.396212e+01,5.808106e+01,6.124689e+01,5.995064e+01,5.574755e+01,5.421725e+01,5.860442e+01,5.831413e+01,6.347945e+01,1.041299e+02,1.068368e+02,8.216444e+01,5.828428e+01,3.400029e+01,3.147529e+01,4.308127e+01,3.829414e+01,3.346252e+01,4.243603e+01,6.974950e+01,1.064044e+02,1.409348e+02,1.453540e+02,1.316242e+02,1.120133e+02,7.340412e+01,5.822982e+01,5.925134e+01,5.611431e+01,5.346497e+01,4.090803e+01
2.015334e+01,2.129191e+01,2.330095e+01,2.031210e+01,2.238103e+01,2.241161e+01,2.256998e+01,2.036418e+01,2.582796e+01,2.527943e+01,3.798499e+00,-1.823916e+01,-3.199106e+01,-5.226041e+01,-5.525374e+01,-4.236076e+01,-3.376473e+01,-4.439467e+01,-5.486861e+01,-6.765184e+01,-6.324590e+01,-3.740098e+01,-1.859305e+00,4.162122e+00,1.911925e+00,1.004834e+01,1.702184e+01,1.752079e+01,2.055729e+01,2.012636e+01,2.165524e+01
9.851742e+00,7.520453e+00,8.986891e+00,6.643131e+00,8.479358e+00,4.942569e+00,2.817263e+00,4.271367e+00,9.150614e+00,3.774046e+01,4.101444e+01,3.150184e+01,2.330826e+01,1.002373e+01,2.984913e+00,-1.293388e+01,-2.492664e+01,-1.959196e+01,-2.396587e+01,-3.552164e+01,-3.448895e+01,-3.103137e+01,-2.762276e+01,-1.755081e+01,-2.326373e+01,-1.094491e+01,5.636533e-01,8.389785e-01,5.045426e+00,7.289504e+00,1.121652e+01
1.568869e+01,1.739608e+01,1.801264e+01,1.700170e+01,1.388478e+01,8.052184e+00,6.176848e+00,1.131783e+01,1.380598e+01,-2.629517e-01,-3.167692e+00,-2.216264e+01,-2.317943e+01,-2.915670e+01,-2.876372e+01,-2.115363e+01,-1.241118e+01,-1.324649e+01,-1.453098e+01,-1.755019e+01,-1.823925e+01,-9.114688e+00,4.454294e+00,1.738968e+01,1.584310e+01,1.154183e+01,1.147339e+01,1.148835e+01,1.123261e+01,1.463384e+01,1.310072e+01
2.033323e+01,2.323033e+01,2.305404e+01,2.257285e+01,1.806231e+01,1.595562e+01,1.379941e+01,1.628537e+01,1.582535e+01,8.468825e+00,2.026350e+00,1.303963e+01,2.383083e+01,3.604380e+01,4.419413e+01,5.394283e+01,5.787612e+01,5.755200e+01,6.270559e+01,6.282933e+01,5.621400e+01,4.744703e+01,4.302570e+01,3.170081e+01,3.159917e+01,2.754153e+01,2.012020e+01,1.969533e+01,1.546610e+01,1.806575e+01,1.603051e+01
1.381799e+01,1.403746e+01,1.510205e+01,1.572926e+01,1.521585e+01,1.665707e+01,1.231751e+01,1.005695e+01,7.815207e+00,2.752052e+01,2.415601e+01,-1.527039e+01,-2.886959e+01,-3.041125e+01,-3.213689e+01,-3.374088e+01,-3.586398e+01,-3.083385e+01,-2.359598e+01,-2.067258e+01,-1.676944e+01,-7.939550e+00,-3.187721e+00,9.730505e-01,9.919537e+00,1.592613e+01,1.230530e+01,1.170324e+01,8.325139e+00,9.712553e+00,1.167947e+01
4.571670e+00,3.358481e+00,6.590434e+00,8.808610e+00,1.190439e+01,1.181972e+01,6.349222e+00,4.385100e+00,5.390801e-01,-6.152621e+00,7.630912e+00,2.723405e+01,2.653554e+01,2.588574e+01,2.843141e+01,3.337056e+01,3.071764e+01,2.184398e+01,1.887968e+01,1.889600e+01,1.624997e+01,9.318192e+00,2.680054e-01,-7.754360e+00,-5.793737e+00,3.381957e-01,1.297666e+00,1.099026e+00,1.291940e+00,1.858757e+00,4.022799e+00
2.905460e+00,1.482937e+00,4.048732e+00,6.097617e+00,8.897993e+00,6.806134e+00,3.659011e+00,5.731526e+00,-1.047809e+00,-1.885158e+01,-2.715635e+01,-2.748713e+01,-2.223731e+01,-7.666228e+00,-5.467564e+00,-7.382921e+00,-5.432673e+00,-9.770787e+00,-1.183007e+01,-1.534285e+01,-2.148439e+01,-1.134645e+01,-5.260004e+00,3.101224e+00,1.268756e+00,-1.211641e-01,-3.717864e-01,2.169078e-01,2.698083e+00,2.282677e+00,9.113365e-01
6.385122e+00,3.741156e+00,3.060476e+00,3.346647e+00,4.422060e+00,3.358098e+00,3.411047e+00,7.659659e+00,-1.614581e+00,-1.563283e+01,-4.170161e+00,7.492261e+00,1.824322e+01,2.112819e+01,1.761646e+01,1.371404e+01,1.881640e+01,2.729113e+01,3.244251e+01,3.180376e+01,2.719078e+01,1.908599e+01,1.421148e+01,1.927143e+01,8.643344e+00,4.224377e+00,2.597242e+00,3.876904e+00,6.780398e+00,5.599243e+00,3.095163e+00
6.911703e+00,3.959908e+00,2.123154e+00,9.007370e-01,1.303749e+00,1.065218e+00,1.481092e+00,5.000721e+00,-3.815690e+00,-3.357838e+01,-4.689763e+01,-3.462605e+01,-3.209640e+01,-3.476704e+01,-3.852283e+01,-4.176898e+01,-3.516209e+01,-2.744353e+01,-2.479451e+01,-2.119272e+01,-1.644543e+01,-1.395948e+01,-1.685494e+01,-8.633963e+00,7.372640e-01,-7.806722e-01,1.295809e+00,2.768091e+00,5.287860e+00,4.708006e+00,5.049323e+00
