Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33
-4.647165e+02,-4.404341e+02,-4.481256e+02,-4.574700e+02,-4.545314e+02,-4.508279e+02,-4.600863e+02,-4.711590e+02,-3.779142e+02,-2.148964e+02,-1.241871e+02,-7.578281e+01,-5.659260e+01,-6.284490e+01,-9.390138e+01,-1.356628e+02,-1.685357e+02,-1.953395e+02,-2.179593e+02,-2.382300e+02,-2.541746e+02,-2.852248e+02,-3.200596e+02,-3.503073e+02,-3.886545e+02,-4.281444e+02,-4.598861e+02,-4.883578e+02,-4.959261e+02,-4.980724e+02,-4.958412e+02,-4.969143e+02,-5.006876e+02
4.478817e+01,6.229036e+01,5.880414e+01,5.466959e+01,5.543208e+01,5.762820e+01,5.027530e+01,4.106857e+01,8.015311e+01,1.002036e+02,9.683403e+01,8.038155e+01,6.647299e+01,6.038395e+01,6.718604e+01,9.083740e+01,1.033572e+02,1.051966e+02,1.203612e+02,1.422168e+02,1.677043e+02,1.780066e+02,1.722475e+02,1.669782e+02,1.408779e+02,1.042499e+02,7.165677e+01,3.856268e+01,3.047032e+01,2.929228e+01,3.138626e+01,3.039595e+01,2.633753e+01
-1.528183e+01,-2.412296e+01,-1.791136e+01,-5.147573e+00,8.400999e-02,4.131816e-01,2.986356e-01,7.013658e+00,-4.743201e+01,-7.839066e+01,-8.645309e+01,-9.626915e+01,-9.813038e+01,-8.572919e+01,-5.738247e+01,-3.516830e+01,-2.116888e+01,-6.974854e+00,-1.840710e+00,7.263041e+00,2.698309e+01,4.505309e+01,5.504217e+01,5.803169e+01,5.959113e+01,5.947975e+01,4.210146e+01,1.689725e+01,1.236316e+01,1.363505e+01,1.331143e+01,1.418928e+01,1.274738e+01
-1.746730e+01,-2.897406e+01,-2.496503e+01,-1.368921e+01,-6.178058e+00,-1.672488e+00,-4.420569e-01,4.523249e+00,-2.042957e+01,-2.302108e+01,-2.882167e+01,-2.623591e+01,-1.535141e+01,-1.036328e+01,-2.207562e+01,-4.285395e+01,-4.699556e+01,-3.122331e+01,-3.827898e+01,-4.482247e+01,-4.408938e+01,-3.914691e+01,-3.182138e+01,-1.624852e+01,3.007274e+00,2.689347e+01,2.284450e+01,5.283821e+00,2.878502e+00,3.276146e+00,7.955522e-01,4.412642e+00,4.494272e+00
1.702713e+01,2.005238e+01,1.876962e+01,1.592976e+01,1.846489e+01,2.284813e+01,1.791516e+01,6.174417e+00,7.881741e+00,-5.275214e+00,-6.812790e+00,-7.289443e+00,2.564875e+00,3.901162e+00,-1.149292e+01,-1.649905e+01,-2.215826e+01,-2.208784e+01,-2.808285e+01,-2.966994e+01,-3.764144e+01,-4.692111e+01,-5.175980e+01,-4.697946e+01,-2.589673e+01,2.968457e-01,1.101144e+01,6.234651e+00,5.349337e+00,3.525908e+00,3.964517e-01,5.398851e+00,4.723589e+00
1.963966e+01,2.849340e+01,3.102797e+01,2.615336e+01,2.808475e+01,3.108698e+01,2.871355e+01,2.341238e+01,1.171503e+01,1.273094e+01,2.015461e+01,2.854374e+01,4.404504e+01,5.510939e+01,5.090647e+01,4.337031e+01,3.884087e+01,3.945547e+01,3.530454e+01,3.225628e+01,2.146746e+01,5.418288e+00,-8.171853e+00,-1.534573e+01,-1.103784e+01,1.544338e+00,1.066283e+01,1.066349e+01,9.278361e+00,8.064252e+00,6.030255e+00,9.519354e+00,7.019362e+00
-7.283707e+00,-4.703614e+00,3.123211e+00,5.000987e+00,4.864423e+00,8.212401e+00,1.159166e+01,1.708914e+01,-1.316872e+01,-3.655000e+01,-4.403761e+01,-4.324944e+01,-3.356585e+01,-3.372709e+01,-3.647168e+01,-3.825800e+01,-4.525784e+01,-5.161834e+01,-4.740059e+01,-2.910279e+01,-1.201807e+01,-4.407493e+00,-4.762926e+00,-1.242621e+00,-3.269397e+00,-3.462985e+00,3.941835e+00,7.951178e+00,7.047777e+00,8.441277e+00,8.393808e+00,9.111600e+00,5.857594e+00
-1.069535e+01,-1.212615e+01,-8.462359e+00,-1.932263e+00,1.766269e+00,3.907471e-01,-4.370867e+00,-4.396192e+00,-1.406443e+01,-1.512188e+01,-8.958754e+00,-6.916432e+00,1.012666e+00,6.666819e+00,7.116847e+00,6.709876e+00,7.501552e+00,4.107508e+00,2.902359e+00,8.444134e+00,1.056303e+01,1.514812e+01,1.024362e+01,4.818042e-01,-1.202913e+01,-1.624849e+01,-7.706933e+00,6.224874e-01,1.566557e+00,3.406496e+00,4.679257e+00,4.275540e+00,1.958659e+00
1.168759e+01,1.370041e+01,1.053239e+01,8.479887e+00,8.121799e+00,8.847630e+00,9.668791e+00,3.405091e+00,3.150878e+01,2.645525e+01,2.210115e+01,2.452359e+01,3.001118e+01,3.510577e+01,3.307135e+01,2.666669e+01,1.727128e+01,5.339516e+00,4.334864e+00,1.596444e+00,-2.466222e-01,9.042094e-01,3.057265e+00,2.589051e+00,-6.180943e+00,-9.087111e+00,-6.926168e+00,-2.657635e+00,-1.742789e+00,-2.286896e+00,-1.398939e+00,-9.401633e-01,-1.975857e+00
1.491209e+01,2.094726e+01,1.916974e+01,8.486286e+00,3.761667e+00,8.659702e+00,8.162508e+00,-2.023341e+00,5.459917e-01,4.055740e+00,5.776108e+00,5.519425e+00,1.051139e+01,1.230240e+01,1.109273e+01,1.837367e+01,2.227159e+01,1.729931e+01,5.473372e+00,-3.916249e-01,2.221424e+00,-7.504399e-01,-6.074629e+00,-1.248426e+01,-1.799056e+01,-1.364434e+01,-9.124083e+00,-2.943128e+00,-2.375245e+00,-5.076554e+00,-5.586236e+00,-4.532008e+00,-5.255301e+00
