Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42
-5.310141e+02,-5.310141e+02,-5.310141e+02,-5.310141e+02,-5.310141e+02,-5.310141e+02,-5.310141e+02,-5.310141e+02,-5.247637e+02,-4.740775e+02,-4.362869e+02,-4.291263e+02,-4.259342e+02,-3.071425e+02,-2.493255e+02,-2.229351e+02,-1.717108e+02,-1.343321e+02,-1.500817e+02,-1.781827e+02,-1.720063e+02,-1.869286e+02,-2.326560e+02,-3.064651e+02,-3.768632e+02,-4.339726e+02,-4.742732e+02,-5.063106e+02,-5.266773e+02,-5.305270e+02,-5.310141e+02,-5.310141e+02,-5.310141e+02,-5.310141e+02,-5.310141e+02,-5.310141e+02,-5.310141e+02,-5.310141e+02,-5.310141e+02,-5.310141e+02,-5.310141e+02,-5.310141e+02
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.651642e+00,7.063791e+01,9.931610e+01,1.005780e+02,1.042503e+02,1.477920e+02,1.635913e+02,1.871519e+02,2.050635e+02,1.703863e+02,1.612802e+02,1.814978e+02,2.061181e+02,2.206857e+02,2.171911e+02,1.988686e+02,1.602772e+02,1.068095e+02,6.730978e+01,3.160541e+01,6.009601e+00,6.781052e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.097488e+00,4.669732e+01,4.532522e+01,3.990182e+01,3.464455e+01,-5.055369e+01,-6.579903e+01,-5.760467e+01,-5.746309e+01,-6.529436e+01,-7.742738e+01,-7.856966e+01,-6.641132e+01,-4.559142e+01,-1.884978e+01,1.698833e+01,3.953996e+01,4.109410e+01,3.735765e+01,2.301747e+01,5.647673e+00,6.464138e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.203673e+00,2.044861e+01,1.182511e+01,1.008408e+01,1.949009e+00,-4.704697e+01,-3.306954e+01,-3.676590e+01,-5.223128e+01,-5.355736e+01,-4.968372e+01,-4.669060e+01,-5.790882e+01,-5.862665e+01,-5.914413e+01,-6.255024e+01,-4.461889e+01,-9.660052e+00,8.970596e+00,1.254235e+01,5.072040e+00,5.947074e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.013165e+00,1.956251e-01,-1.395277e+01,-1.597419e+01,-2.896418e+00,1.930800e+01,6.215966e+00,-1.664329e+01,-5.085875e+01,-5.763803e+01,-5.961417e+01,-7.292068e+01,-8.293534e+01,-8.143655e+01,-7.188516e+01,-6.394914e+01,-4.762817e+01,-1.964426e+01,-5.194521e+00,3.614887e+00,4.320160e+00,5.246097e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.582871e+00,-1.228049e+01,-1.791335e+01,-1.551577e+01,-6.055589e-01,1.989064e+01,7.117435e+00,-6.363993e+00,-4.142006e+00,-1.089464e+00,-3.590062e+00,-6.677492e+00,-1.425182e+01,-2.177582e+01,-1.947591e+01,-1.340138e+01,-9.575372e+00,-5.222606e+00,-6.303523e+00,-1.884409e+00,3.437438e+00,4.383337e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.980617e+00,-1.796331e+01,-1.217350e+01,-3.804553e+00,-1.086649e+01,-2.488131e+01,-3.157930e+01,-3.005817e+01,-1.359215e+01,-5.605871e+00,-3.279651e+00,7.404786e+00,1.159792e+01,1.289660e+01,1.411021e+01,1.110829e+01,7.796942e+00,2.815620e+00,-3.582867e+00,-3.998477e+00,2.471807e+00,3.385867e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.281552e+00,-1.793731e+01,-2.198674e+01,-1.989438e+01,-2.357277e+01,-1.111469e+01,-2.649451e+01,-3.341252e+01,-2.948398e+01,-2.286233e+01,-2.526558e+01,-2.817496e+01,-2.786101e+01,-3.029879e+01,-2.703666e+01,-2.051533e+01,-8.259111e+00,-5.439449e+00,-3.468059e+00,-3.915115e+00,1.468763e+00,2.285067e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.357816e-01,-1.488689e+01,-1.914064e+01,-1.972235e+01,-1.686001e+01,-7.962254e+00,-5.828249e+00,-1.198604e+01,-2.926958e+01,-3.321436e+01,-3.193738e+01,-2.061003e+01,-2.257870e+01,-3.102405e+01,-3.371493e+01,-3.268676e+01,-2.437410e+01,-1.588034e+01,-5.377801e+00,-2.936418e+00,4.676170e-01,1.115483e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.093472e+00,-1.342401e+01,-8.785164e+00,-4.624548e+00,-4.284846e+00,-7.919848e+00,-6.052089e+00,-1.407251e+01,-1.412683e+01,-9.658195e+00,-1.323023e+01,-2.148655e+01,-2.022112e+01,-1.922302e+01,-1.656274e+01,-1.360567e+01,-1.764470e+01,-1.509241e+01,-6.121421e+00,-1.988524e+00,-5.003688e-01,-8.621320e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
