Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24
-4.819626e+02,-4.761572e+02,-4.743047e+02,-4.725924e+02,-4.676625e+02,-3.264030e+02,-2.188755e+02,-1.634488e+02,-1.275104e+02,-9.752322e+01,-8.267543e+01,-1.007234e+02,-1.262114e+02,-1.274482e+02,-1.195178e+02,-1.087107e+02,-1.128844e+02,-1.330410e+02,-1.748427e+02,-2.419868e+02,-3.120506e+02,-3.787216e+02,-4.388986e+02,-4.710210e+02
1.155369e+01,1.866465e+01,2.066373e+01,2.264060e+01,2.711633e+01,6.289295e+01,7.766297e+01,7.646358e+01,8.353326e+01,9.119403e+01,8.437891e+01,7.503275e+01,7.426279e+01,6.548450e+01,6.231499e+01,6.863710e+01,8.619287e+01,1.077158e+02,1.285034e+02,1.437584e+02,1.404975e+02,1.048602e+02,5.285839e+01,2.386384e+01
9.016416e+00,1.368816e+01,1.416011e+01,1.481471e+01,1.804218e+01,-8.604552e+00,-1.493674e+01,-2.375373e+01,-3.505391e+01,-4.784141e+01,-5.994252e+01,-5.472358e+01,-3.762443e+01,-4.218932e+01,-5.746430e+01,-7.616995e+01,-7.905728e+01,-6.389856e+01,-3.584702e+01,-6.438804e+00,8.697952e+00,9.729822e+00,1.369692e+01,1.468433e+01
8.336967e+00,1.089671e+01,9.724095e+00,8.710901e+00,1.471989e+01,3.703142e+01,3.895818e+01,1.860465e+01,-1.930073e+01,-3.642608e+01,-3.219804e+01,-2.504340e+01,-2.247623e+01,-1.156539e+01,-7.723502e+00,-1.422095e+01,-2.988490e+01,-4.336569e+01,-5.152301e+01,-5.597174e+01,-4.436700e+01,-2.572880e+01,-5.324265e+00,9.002212e+00
9.379410e+00,1.102610e+01,8.823160e+00,7.173257e+00,1.235788e+01,2.751621e+00,-1.681410e+01,-2.484037e+01,-2.652612e+01,-3.473822e+01,-3.896647e+01,-3.487727e+01,-3.073374e+01,-3.526148e+01,-3.778135e+01,-2.939717e+01,-2.358094e+01,-2.115006e+01,-1.122722e+01,6.589235e+00,3.989568e+00,-3.873296e+00,-3.579391e-01,8.611814e+00
9.257309e+00,1.081129e+01,8.379185e+00,8.119904e+00,1.020242e+01,1.203315e+01,1.789800e+01,2.122717e+01,3.073009e+01,3.335238e+01,3.171681e+01,3.545224e+01,4.159474e+01,4.154343e+01,4.219586e+01,3.970416e+01,3.825635e+01,3.522634e+01,3.045646e+01,1.519791e+01,1.148196e+01,8.409385e+00,5.631338e+00,8.897438e+00
6.620813e+00,8.159586e+00,5.830179e+00,8.051202e+00,1.098167e+01,-1.523566e+00,-1.295003e+01,-2.718526e+01,-2.447833e+01,-2.005935e+01,-2.889132e+01,-3.428777e+01,-3.463669e+01,-3.281281e+01,-3.050018e+01,-3.299702e+01,-3.194397e+01,-3.238318e+01,-3.192688e+01,-3.080451e+01,-1.462946e+01,-3.589201e+00,3.339286e+00,6.668219e+00
3.721808e+00,5.031323e+00,2.455764e+00,5.931676e+00,8.673162e+00,-1.114498e+01,-2.692584e+00,9.011812e+00,1.404985e+01,1.169685e+01,1.209416e+01,1.805847e+01,1.884671e+01,1.975836e+01,1.694351e+01,1.343320e+01,8.155920e+00,8.047736e+00,4.159755e+00,-2.546938e+00,-4.570998e+00,-4.906780e+00,2.967261e+00,3.880879e+00
3.275386e+00,4.181742e+00,8.391476e-01,3.170519e+00,1.378704e+00,-2.073893e+01,-1.974630e+01,-1.020259e+01,3.295364e+00,3.227972e+00,4.026011e+00,6.886659e+00,1.081258e+01,1.030818e+01,9.521564e+00,9.625414e+00,1.022186e+01,1.245819e+01,1.450801e+01,1.469978e+01,1.149520e+01,8.970807e+00,7.444215e+00,3.152567e+00
4.631758e+00,4.952060e+00,9.148279e-01,1.089996e+00,-3.124880e+00,-7.422520e+00,-1.194826e+01,-9.360290e+00,-1.183026e+00,3.011220e+00,5.294434e-01,-5.192702e-01,9.811432e+00,1.241689e+01,1.731563e+01,1.824533e+01,1.647759e+01,1.728835e+01,1.287564e+01,1.653946e+01,1.637094e+01,1.050542e+01,6.788185e+00,3.382856e+00
