Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42
-5.989244e+02,-5.989244e+02,-5.989244e+02,-5.989244e+02,-5.989103e+02,-5.963908e+02,-5.922852e+02,-5.593337e+02,-5.156578e+02,-4.745266e+02,-4.700836e+02,-4.930894e+02,-4.879446e+02,-4.246790e+02,-3.074083e+02,-2.333209e+02,-2.181487e+02,-2.619011e+02,-2.765797e+02,-1.996069e+02,-1.672124e+02,-1.895710e+02,-2.506886e+02,-3.166024e+02,-3.511488e+02,-3.835611e+02,-4.270797e+02,-4.895030e+02,-5.253685e+02,-5.628981e+02,-5.861286e+02,-5.900980e+02,-5.893016e+02,-5.981245e+02,-5.989244e+02,-5.989244e+02,-5.989244e+02,-5.989244e+02,-5.989244e+02,-5.989244e+02,-5.989244e+02,-5.989244e+02
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.907624e-02,3.449029e+00,9.006709e+00,4.567831e+01,7.933501e+01,9.500062e+01,9.091608e+01,7.880068e+01,8.275832e+01,1.386019e+02,2.002739e+02,2.236270e+02,2.422625e+02,2.271730e+02,2.162803e+02,2.301992e+02,2.392834e+02,2.363672e+02,2.240323e+02,2.065266e+02,1.951313e+02,1.772912e+02,1.506934e+02,1.044501e+02,7.841988e+01,4.295152e+01,1.719547e+01,1.205169e+01,1.313176e+01,1.092854e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.678142e-02,3.057398e+00,7.898678e+00,2.276173e+01,1.105479e+01,-2.594909e+01,-3.779493e+01,-3.075783e+01,-3.528815e+01,-2.540940e+01,-6.290531e+01,-9.245737e+01,-9.122495e+01,-7.681291e+01,-8.675632e+01,-1.298410e+02,-1.383107e+02,-1.309358e+02,-1.014629e+02,-6.269289e+01,-3.847601e+01,-2.266957e+01,-4.386109e+00,1.512616e+01,2.750297e+01,2.494583e+01,1.464763e+01,1.080258e+01,1.174663e+01,9.813451e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.315702e-02,2.438459e+00,6.179233e+00,1.661558e+00,-2.062939e+01,-4.341945e+01,-4.754788e+01,-5.026152e+01,-5.796451e+01,-5.274139e+01,-5.485997e+01,-6.508427e+01,-7.350763e+01,-7.048686e+01,-8.333688e+01,-8.612573e+01,-7.976678e+01,-7.953134e+01,-8.421375e+01,-8.787131e+01,-8.076984e+01,-6.773639e+01,-4.991096e+01,-1.983190e+01,-3.810228e+00,8.727285e+00,1.087596e+01,8.858047e+00,9.583803e+00,8.069134e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.492538e-03,1.640036e+00,4.022994e+00,-1.098802e+01,-2.025600e+01,-1.351311e+01,-1.467748e+01,-1.701861e+01,-1.552937e+01,-1.135412e+01,-4.117776e-01,-1.536637e+01,-1.306014e+01,-2.086147e+00,-9.002140e+00,-2.834817e+01,-3.457196e+01,-2.280599e+01,-1.074633e+01,-1.447817e+01,-1.501932e+01,-8.330606e+00,-1.066978e+00,1.164181e+00,-3.662304e+00,6.556005e-01,6.474742e+00,6.406140e+00,6.844506e+00,5.853191e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.155269e-03,7.236547e-01,1.644097e+00,-1.620589e+01,-2.299070e+01,-2.154267e+01,-2.229807e+01,-1.134388e+01,-3.450419e+00,-2.002573e+01,-2.688159e+01,-1.898376e+01,-1.174825e+01,-6.540053e+00,-4.375441e+00,-8.880554e+00,-1.061323e+01,-7.848370e+00,5.590258e-01,1.077740e+01,1.673668e+01,2.324407e+01,2.899929e+01,1.736877e+01,4.283179e+00,-2.033405e+00,2.076122e+00,3.676918e+00,3.777993e+00,3.360644e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.431529e-03,-2.403721e-01,-7.291238e-01,-1.513728e+01,-2.440564e+01,-3.038828e+01,-2.673307e+01,-1.774554e+01,-1.733528e+01,-4.096564e+01,-4.693277e+01,-3.462746e+01,-2.928084e+01,-2.463087e+01,-8.242062e+00,1.091578e+01,1.680986e+01,2.041251e+01,1.465871e+01,1.131025e+01,1.007620e+01,1.008948e+01,1.289377e+01,6.558359e+00,8.518746e-01,-4.745313e+00,-1.778895e+00,9.149526e-01,6.540013e-01,8.024462e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.825539e-03,-1.178508e+00,-2.880452e+00,-9.481693e+00,-8.956439e+00,-6.773592e+00,-5.550669e+00,-4.673436e+00,-1.084996e+01,-2.647572e+01,-3.584905e+01,-2.961437e+01,-2.844740e+01,-2.682309e+01,-2.087848e+01,-1.991211e+01,-1.865501e+01,-1.353125e+01,-1.042048e+01,-1.092493e+01,-1.332091e+01,-1.345232e+01,-6.167436e+00,-6.640374e+00,-7.642193e+00,-8.357862e+00,-4.732450e+00,-1.648869e+00,-2.266298e+00,-1.617430e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.260378e-02,-2.019794e+00,-4.629603e+00,-4.936233e+00,3.578073e+00,6.897420e+00,3.074083e+00,2.372136e+00,2.531216e+00,-1.338243e+01,-1.312222e+01,-8.084491e+00,-1.040755e+01,-1.983109e+01,-2.156383e+01,-2.458088e+01,-2.525547e+01,-2.553634e+01,-2.340507e+01,-2.149090e+01,-1.933897e+01,-1.660367e+01,-7.716433e+00,-7.875498e+00,-8.448709e+00,-9.913025e+00,-6.645848e+00,-3.822436e+00,-4.757410e+00,-3.723029e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.637814e-02,-2.701412e+00,-5.850574e+00,-5.808105e+00,-6.587916e+00,-6.887189e+00,-9.757071e+00,-1.173368e+01,-3.807293e+00,-1.664259e+01,-1.345153e+00,-1.305510e+00,-4.180331e+00,-8.692308e+00,-2.003820e+00,7.065958e-01,-8.966081e-01,1.631580e+00,2.449320e+00,1.381047e+00,1.002697e+00,2.075820e-01,-3.793726e+00,-6.056213e+00,-3.477438e+00,-8.389485e+00,-7.579402e+00,-5.471184e+00,-6.651374e+00,-5.383451e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
