Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43
-5.243136e+02,-5.154221e+02,-5.148453e+02,-5.116277e+02,-4.813501e+02,-4.241676e+02,-3.712008e+02,-3.206618e+02,-2.770752e+02,-2.622301e+02,-2.109927e+02,-1.631847e+02,-1.459767e+02,-1.491980e+02,-1.429583e+02,-1.312677e+02,-1.340459e+02,-1.431153e+02,-1.529735e+02,-1.401929e+02,-1.136754e+02,-1.064353e+02,-1.107322e+02,-1.018314e+02,-9.878092e+01,-8.316952e+01,-5.710114e+01,-3.805619e+01,-3.069177e+01,-4.661220e+01,-6.512787e+01,-1.025057e+02,-1.674609e+02,-2.517441e+02,-3.528093e+02,-4.473286e+02,-5.043051e+02,-5.180739e+02,-5.164460e+02,-5.123915e+02,-5.150704e+02,-5.157758e+02,-5.164381e+02
4.527997e+01,5.316084e+01,5.300319e+01,5.612520e+01,3.952261e+01,1.625864e+01,-1.194894e+01,-4.019377e+01,-4.735388e+01,-4.793743e+01,-1.218663e+01,2.736909e+01,4.601427e+01,4.479716e+01,4.560582e+01,4.310712e+01,4.871154e+01,5.232439e+01,4.941647e+01,4.856852e+01,4.279265e+01,3.608410e+01,3.617731e+01,2.765573e+01,2.167352e+01,1.276442e+01,7.862352e+00,7.112836e+00,1.437394e+01,1.630544e+01,2.732529e+01,4.621390e+01,6.851134e+01,8.883972e+01,1.020484e+02,8.737950e+01,5.256403e+01,4.798244e+01,5.202022e+01,5.427837e+01,5.109204e+01,4.886684e+01,4.876819e+01
2.318315e+01,2.312702e+01,2.114544e+01,2.149867e+01,4.154370e+01,6.923795e+01,6.821823e+01,6.393329e+01,6.206815e+01,5.459517e+01,3.472215e+01,1.510797e+01,1.013541e+00,-1.907590e+00,-5.880394e+00,-1.497399e+01,-1.825120e+01,-1.828034e+01,-1.482854e+01,-2.094334e+01,-3.168346e+01,-3.645354e+01,-3.225787e+01,-3.485788e+01,-3.296603e+01,-3.848832e+01,-5.544983e+01,-6.983192e+01,-7.043071e+01,-6.294077e+01,-6.286995e+01,-6.567709e+01,-5.577922e+01,-4.582179e+01,-4.098403e+01,-2.140827e+01,9.980593e-01,1.726996e+01,2.256178e+01,1.928123e+01,1.722075e+01,1.677553e+01,1.744057e+01
8.279763e+00,6.357150e+00,3.652999e+00,2.523374e+00,-1.861827e+01,-4.204325e+01,-4.204427e+01,-2.864161e+01,-1.816380e+01,-1.206816e+01,-1.696293e+01,-3.035203e+01,-4.053294e+01,-3.592423e+01,-3.633486e+01,-4.192870e+01,-5.027327e+01,-4.941074e+01,-4.652281e+01,-4.974025e+01,-4.808495e+01,-4.499006e+01,-3.886125e+01,-3.785044e+01,-3.511968e+01,-2.954700e+01,-3.021381e+01,-2.944018e+01,-2.881564e+01,-2.915790e+01,-2.920347e+01,-3.030870e+01,-3.408495e+01,-4.254417e+01,-4.037697e+01,-3.037763e+01,-1.246382e+01,4.234584e+00,6.248827e+00,2.807644e+00,1.501263e+00,3.376583e+00,4.553560e+00
7.366022e+00,9.367337e+00,7.589890e+00,6.802860e+00,1.782833e+01,3.437652e+01,3.024015e+01,1.597923e+01,1.369641e+01,9.835334e+00,5.601595e+00,7.649227e-01,-7.303278e+00,-8.375189e+00,-3.505029e+00,-1.708338e+00,-2.066720e-02,8.624662e-02,4.844998e+00,2.978854e+00,3.952815e+00,4.234511e+00,6.808877e+00,1.345150e+00,-1.562016e+00,-1.726151e+00,-3.004820e-01,1.465975e-01,-2.011025e+00,-4.195196e+00,-4.673149e+00,-3.656267e+00,8.949732e+00,1.998129e+01,1.908744e+01,8.097220e+00,7.418222e+00,1.170837e+01,9.964155e+00,1.120809e+01,1.022160e+01,9.910093e+00,1.139178e+01
1.129244e+01,1.599734e+01,1.555827e+01,1.526771e+01,1.154799e+01,1.078066e+01,8.462223e+00,3.587112e+00,1.216751e+01,1.175714e+01,1.960431e+00,8.554941e+00,2.758565e+01,3.614400e+01,3.848162e+01,4.361893e+01,5.129215e+01,4.984127e+01,5.246683e+01,5.017115e+01,5.287634e+01,5.454956e+01,5.622878e+01,5.604475e+01,5.472590e+01,4.977231e+01,4.754638e+01,4.795938e+01,5.017326e+01,4.794493e+01,4.575503e+01,4.433823e+01,3.389374e+01,2.200611e+01,9.052706e+00,1.421463e+01,2.088697e+01,1.897196e+01,1.802553e+01,2.200445e+01,2.080672e+01,2.113129e+01,2.099507e+01
9.402933e+00,1.338379e+01,1.344230e+01,1.281908e+01,4.990869e+00,2.163608e+00,1.010017e+01,5.904192e+00,9.228827e+00,1.520171e+01,8.347544e+00,-1.414850e+01,-4.135178e+01,-4.189954e+01,-3.787077e+01,-4.093827e+01,-3.451853e+01,-3.396490e+01,-3.589999e+01,-3.635939e+01,-3.360123e+01,-3.026427e+01,-2.779782e+01,-2.826666e+01,-2.793866e+01,-2.286151e+01,-1.820951e+01,-1.879967e+01,-2.053473e+01,-2.221722e+01,-1.846555e+01,-1.227534e+01,-1.423319e+01,-1.296896e+01,-1.021685e+00,4.890130e+00,1.549668e+01,1.503108e+01,1.692153e+01,1.856052e+01,1.647312e+01,1.687140e+01,1.615654e+01
2.069169e+00,5.807644e+00,5.831882e+00,5.053062e+00,7.528870e+00,1.451223e+01,2.358958e+01,1.895586e+01,1.433586e+01,1.528227e+01,1.041482e+01,1.757796e+01,4.361544e+01,5.569133e+01,5.206596e+01,4.890114e+01,4.665195e+01,4.838345e+01,4.449815e+01,3.791212e+01,3.968640e+01,4.448957e+01,4.929852e+01,5.080128e+01,4.886694e+01,4.851186e+01,4.884540e+01,5.069626e+01,4.842282e+01,4.556040e+01,4.008991e+01,3.644556e+01,2.407810e+01,2.036740e+01,2.933326e+01,1.363664e+01,9.807713e+00,7.516544e+00,9.600770e+00,7.392936e+00,4.984564e+00,2.162863e+00,2.972528e+00
-3.249182e+00,2.260257e+00,2.861942e+00,2.898957e+00,-1.073074e+01,-1.822182e+01,-2.410988e+01,-2.080198e+01,-2.117219e+01,-2.283689e+01,-2.852964e+01,-2.382913e+01,-2.179835e+01,-1.950081e+01,-1.401873e+01,-1.414374e+01,-1.852837e+01,-1.672682e+01,-1.692459e+01,-2.176544e+01,-2.207577e+01,-1.944994e+01,-1.997736e+01,-2.460316e+01,-2.896274e+01,-3.135148e+01,-3.186658e+01,-3.000069e+01,-3.042792e+01,-2.843401e+01,-2.931258e+01,-2.611724e+01,-2.905743e+01,-3.009206e+01,-1.110723e+01,6.509568e+00,5.717718e+00,4.455163e+00,5.088178e+00,1.585820e+00,1.049523e+00,-4.667474e-01,9.196357e-01
-3.439665e+00,2.165193e+00,3.908969e+00,4.603197e+00,2.476792e+01,2.704135e+01,2.735747e+01,3.075949e+01,2.357792e+01,1.728315e+01,-2.476655e+00,-8.224020e+00,8.692119e-01,1.207353e+01,9.482939e+00,5.420435e+00,7.499505e+00,1.249841e+01,1.388383e+01,8.490408e+00,6.455267e+00,6.224056e+00,6.527059e+00,4.994815e+00,3.177677e+00,1.674222e+00,4.645312e-02,-7.781225e-01,-4.014599e+00,-6.050476e+00,-3.476403e+00,-7.743299e+00,-2.261438e+01,-2.940904e+01,-2.487048e+01,-1.205995e+01,-1.321172e+00,3.989782e+00,4.753655e+00,2.430585e+00,4.842851e+00,5.015811e+00,6.805224e+00
