Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43,Coeff 44
-5.475920e+02,-5.258929e+02,-5.190982e+02,-5.177706e+02,-5.216398e+02,-5.253538e+02,-5.226746e+02,-5.241427e+02,-4.057432e+02,-2.655428e+02,-2.019006e+02,-1.687099e+02,-1.555997e+02,-1.700764e+02,-1.827501e+02,-1.799205e+02,-1.779389e+02,-1.748763e+02,-1.651282e+02,-1.491440e+02,-1.323898e+02,-1.199054e+02,-1.077261e+02,-9.898051e+01,-8.287061e+01,-6.528756e+01,-1.071121e+02,-2.032010e+02,-2.977861e+02,-3.683807e+02,-4.383401e+02,-4.948777e+02,-5.163642e+02,-5.206824e+02,-5.235474e+02,-5.240120e+02,-5.252903e+02,-5.211399e+02,-5.204351e+02,-5.273172e+02,-5.304747e+02,-5.226331e+02,-5.213343e+02,-5.349966e+02
4.227773e+01,6.057074e+01,6.648820e+01,6.699915e+01,6.375882e+01,6.175815e+01,6.451984e+01,6.474615e+01,7.096238e+01,7.667815e+01,7.741036e+01,6.992010e+01,6.785828e+01,7.156874e+01,6.580107e+01,5.536012e+01,5.076591e+01,4.997970e+01,5.468131e+01,5.820541e+01,5.696680e+01,5.662658e+01,5.469731e+01,4.409714e+01,4.668027e+01,7.047295e+01,9.336804e+01,1.077408e+02,1.089596e+02,1.127307e+02,1.044759e+02,7.277338e+01,6.512162e+01,6.262233e+01,6.167424e+01,6.137106e+01,6.101994e+01,6.522905e+01,6.562727e+01,5.825852e+01,5.562818e+01,6.402316e+01,6.447223e+01,5.056602e+01
2.184765e+01,2.046772e+01,1.988653e+01,1.820860e+01,1.800134e+01,2.034119e+01,2.083850e+01,2.442834e+01,-1.317688e+01,-1.103370e+01,-2.709845e-01,1.394491e+00,-7.980035e+00,-6.399587e+00,-7.132777e+00,-1.091636e+01,-1.215932e+01,-9.269556e+00,-1.340278e+01,-2.592282e+01,-3.502521e+01,-4.001524e+01,-4.167001e+01,-4.768967e+01,-5.902218e+01,-8.070390e+01,-9.107158e+01,-7.694113e+01,-5.164097e+01,-4.135294e+01,-3.388183e+01,-1.030083e+01,1.140838e+01,1.409868e+01,1.859057e+01,1.902479e+01,1.981536e+01,2.054862e+01,1.914286e+01,1.649897e+01,1.929362e+01,2.148786e+01,1.856044e+01,1.489246e+01
1.056617e+01,4.676939e+00,2.019019e+00,-3.268452e-02,-6.362783e-01,1.011892e+00,6.295895e-01,3.163174e+00,-5.220246e+00,-1.289387e+01,-2.636406e+01,-3.397905e+01,-3.493639e+01,-2.445609e+01,-1.476976e+01,-8.009891e+00,-1.370371e+01,-1.909366e+01,-2.591470e+01,-3.136388e+01,-3.288280e+01,-3.246438e+01,-3.208974e+01,-3.057536e+01,-3.807383e+01,-5.100748e+01,-5.090281e+01,-3.575671e+01,-2.720826e+01,-3.477991e+01,-3.614474e+01,-1.703641e+01,-3.633572e+00,-2.453439e+00,4.076755e+00,5.724887e+00,4.744747e+00,2.482477e+00,-1.231151e+00,-4.639237e-01,8.044747e+00,5.054164e+00,-3.927369e-01,2.056012e+00
1.161602e+01,1.058334e+01,1.042012e+01,9.823079e+00,8.038901e+00,7.072637e+00,8.054320e+00,6.316810e+00,4.737704e+01,2.813376e+01,1.702477e+00,-1.157128e+01,-1.897229e+01,-2.830943e+01,-2.014384e+01,-1.067129e+01,-7.145208e+00,-5.025867e+00,-8.450628e+00,-6.990502e+00,-3.659353e+00,-5.515718e+00,-6.679404e+00,-6.730265e+00,-1.855804e+00,-1.570750e+00,-2.270664e-01,8.576601e+00,9.160744e+00,1.320406e+01,2.153562e+01,2.126691e+01,1.368554e+01,8.808123e+00,1.350174e+01,1.639155e+01,1.471819e+01,1.177491e+01,7.463158e+00,9.136397e+00,1.708604e+01,1.310643e+01,9.144239e+00,1.305395e+01
1.466003e+01,1.384524e+01,1.521735e+01,1.621440e+01,1.637532e+01,1.512962e+01,1.580833e+01,1.337702e+01,-4.113798e+00,-9.553176e+00,4.381196e+00,2.556242e+01,4.006811e+01,4.504002e+01,4.726920e+01,5.218652e+01,6.118105e+01,6.144974e+01,5.560004e+01,5.047828e+01,4.802296e+01,4.520322e+01,4.498365e+01,4.926750e+01,5.574935e+01,5.452091e+01,5.219163e+01,4.555125e+01,3.915705e+01,3.078308e+01,2.517760e+01,2.706964e+01,2.136418e+01,1.531111e+01,1.667076e+01,1.813111e+01,1.917208e+01,1.954970e+01,1.793425e+01,1.810435e+01,1.895008e+01,1.664120e+01,1.694949e+01,2.134521e+01
1.192495e+01,9.469156e+00,9.339101e+00,1.009953e+01,1.308368e+01,1.256416e+01,9.957217e+00,1.180488e+01,-8.720666e+00,-2.154762e+01,-2.945394e+01,-2.942708e+01,-2.870588e+01,-3.367036e+01,-3.991604e+01,-4.472047e+01,-3.872965e+01,-3.822097e+01,-4.105021e+01,-4.593807e+01,-4.631796e+01,-4.330655e+01,-4.120469e+01,-4.072739e+01,-3.898799e+01,-4.221040e+01,-3.777333e+01,-2.618859e+01,-1.828486e+01,-8.802183e+00,5.567245e+00,8.369930e+00,1.205940e+01,1.115734e+01,8.860069e+00,6.296933e+00,8.854584e+00,1.383027e+01,1.637562e+01,1.386079e+01,9.811506e+00,8.345870e+00,1.048392e+01,1.426464e+01
4.630581e+00,4.926359e+00,3.496959e+00,2.105520e+00,4.807373e+00,5.021527e+00,1.639050e+00,5.628902e+00,1.342394e+01,7.929196e+00,6.668976e+00,1.339171e+01,2.397667e+01,3.162846e+01,2.972827e+01,3.085031e+01,2.996727e+01,3.163933e+01,3.703470e+01,4.553468e+01,5.260371e+01,5.106821e+01,5.200561e+01,4.944934e+01,5.093961e+01,4.749747e+01,4.625593e+01,4.211914e+01,4.659654e+01,3.418019e+01,1.574527e+01,5.711784e+00,5.438440e+00,7.764315e+00,3.271858e+00,-1.179558e-01,4.458663e-02,4.076303e+00,9.286959e+00,6.599512e+00,4.383715e+00,2.465468e+00,1.982271e+00,3.139440e+00
-9.267724e-01,2.301062e+00,1.679849e+00,-1.760566e-01,3.713716e-01,2.646399e+00,2.552729e+00,2.502979e+00,-1.086949e+01,-8.324403e+00,-1.164342e+00,-1.582099e+00,4.612841e+00,7.232721e+00,3.275304e+00,-1.476291e+00,-4.141826e+00,-7.155987e+00,-6.692029e+00,-6.967114e+00,-9.624660e+00,-8.453272e+00,-1.101012e+01,-1.805657e+01,-1.998741e+01,-2.580171e+01,-2.105640e+01,-1.134941e+01,1.656895e+00,6.903549e+00,1.567963e+01,9.895210e+00,5.280889e+00,5.453135e+00,3.097277e+00,4.330941e+00,2.436465e+00,2.528893e-01,5.412549e+00,6.567505e+00,7.200994e+00,5.819324e+00,2.175486e+00,1.074312e+00
-3.775908e-01,1.673451e+00,1.948747e+00,3.175481e+00,3.283469e+00,7.532232e+00,8.334661e+00,4.092160e+00,1.033682e+01,1.017375e+01,1.266512e+01,1.459471e+01,1.464796e+01,1.968597e+01,1.633914e+01,1.592315e+01,1.194040e+01,8.789843e+00,1.172513e+01,1.086601e+01,8.576139e+00,1.295954e+01,1.305786e+01,1.058553e+01,5.512064e+00,3.106555e+00,3.636435e+00,-1.704915e+00,-8.967859e+00,-1.887733e+00,3.387764e+00,2.280673e+00,2.569376e+00,9.037780e-01,3.731488e+00,8.341181e+00,7.649371e+00,3.165652e+00,4.910612e+00,9.053820e+00,9.846972e+00,1.099710e+01,6.909062e+00,5.163239e+00
