Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36
-5.231157e+02,-5.056817e+02,-5.077906e+02,-5.040413e+02,-3.909363e+02,-2.431834e+02,-1.872737e+02,-1.434444e+02,-1.322400e+02,-1.281300e+02,-1.377746e+02,-1.348206e+02,-1.124381e+02,-1.026286e+02,-9.479948e+01,-1.040545e+02,-1.220147e+02,-1.091993e+02,-8.702929e+01,-7.423295e+01,-7.618800e+01,-8.464773e+01,-8.967274e+01,-1.033213e+02,-1.531418e+02,-2.342696e+02,-3.243772e+02,-3.924561e+02,-4.352879e+02,-4.757022e+02,-4.992130e+02,-5.041187e+02,-5.005807e+02,-4.932196e+02,-4.908805e+02,-4.991484e+02
5.495593e+01,6.741153e+01,6.710591e+01,6.835423e+01,-5.252374e+00,-6.026199e+01,-7.484679e+01,-1.430859e+01,4.778134e+01,6.162022e+01,6.318591e+01,5.679116e+01,5.084352e+01,4.879691e+01,5.513171e+01,6.415501e+01,6.186697e+01,5.738630e+01,4.903506e+01,4.938181e+01,4.232112e+01,4.012732e+01,4.784646e+01,6.019600e+01,7.619145e+01,8.677518e+01,8.134650e+01,8.311111e+01,8.014548e+01,6.934909e+01,6.419891e+01,6.324571e+01,6.712669e+01,7.155590e+01,7.295016e+01,7.014713e+01
2.067776e+01,1.453662e+01,1.665087e+01,1.229928e+01,4.615484e+01,3.583931e+01,3.079264e+01,4.126842e+01,-9.848520e-01,-2.915129e+01,-2.177346e+01,-2.398248e+01,-3.333509e+01,-3.761076e+01,-4.472778e+01,-4.459381e+01,-3.257843e+01,-3.473241e+01,-4.528770e+01,-4.893858e+01,-4.993524e+01,-5.270010e+01,-5.144703e+01,-5.893962e+01,-4.400238e+01,-9.583658e+00,1.768870e+01,2.714061e+01,1.616683e+01,1.699037e+01,1.254885e+01,9.135325e+00,6.398250e+00,6.343891e+00,1.025316e+01,1.512138e+01
6.192249e+00,-2.567116e+00,-3.528207e+00,-6.585066e+00,-3.439425e+00,1.208721e+01,1.930912e+01,1.734132e+01,9.963750e+00,1.986019e+00,-5.442955e+00,-8.028115e+00,-1.616801e+01,-2.254095e+01,-2.605017e+01,-2.573961e+01,-2.694053e+01,-2.916270e+01,-2.982834e+01,-3.178926e+01,-2.714239e+01,-2.337932e+01,-3.110473e+01,-3.717776e+01,-3.571482e+01,-4.494560e+01,-4.794711e+01,-4.382618e+01,-2.961345e+01,-8.182720e+00,2.742842e-01,-1.410757e-01,-4.294104e+00,-3.775456e+00,-4.456695e+00,2.626427e+00
1.266631e+01,1.074938e+01,6.453872e+00,8.077934e+00,-2.910821e+00,-7.067190e+00,-1.637142e+01,-4.267020e+01,-4.056319e+01,-3.625136e+01,-2.692429e+01,-2.467637e+01,-2.287222e+01,-1.802822e+01,-1.385816e+01,-1.311423e+01,-1.136475e+01,-1.293531e+01,-1.358792e+01,-1.230785e+01,-1.358344e+01,-9.650005e+00,-3.008135e+00,3.899828e+00,1.455500e+01,2.284314e+01,2.242849e+01,1.806798e+01,1.984669e+01,1.978539e+01,1.579564e+01,1.737438e+01,1.805333e+01,1.785650e+01,1.524542e+01,1.772809e+01
1.696609e+01,1.756032e+01,1.408809e+01,1.565540e+01,3.609540e+01,3.196551e+01,2.863818e+01,-1.819457e+00,-5.852221e+00,1.463789e+01,2.360181e+01,3.712951e+01,4.424573e+01,4.464197e+01,4.381274e+01,4.709985e+01,4.483332e+01,4.314323e+01,4.417471e+01,5.086963e+01,5.446484e+01,6.023822e+01,6.095820e+01,5.223558e+01,4.216623e+01,3.137567e+01,2.564204e+01,2.199370e+01,2.204283e+01,2.410582e+01,1.910084e+01,2.001635e+01,2.439968e+01,1.794429e+01,1.379790e+01,1.931459e+01
1.021569e+01,1.076327e+01,8.838474e+00,6.650838e+00,-1.401716e+01,-8.185422e+00,2.786266e-01,-1.112207e+01,-1.382015e+01,-2.267935e+01,-2.164384e+01,-2.867974e+01,-2.921875e+01,-2.675420e+01,-2.517884e+01,-2.699749e+01,-2.998752e+01,-2.732728e+01,-2.671494e+01,-2.626534e+01,-3.219336e+01,-3.856957e+01,-3.412572e+01,-2.847378e+01,-1.988444e+01,-1.632657e+00,7.189203e-01,1.211302e+01,1.187442e+01,1.364989e+01,1.508908e+01,1.309538e+01,1.367886e+01,9.854246e+00,1.240767e+01,1.404542e+01
2.360943e+00,4.352844e+00,2.855041e+00,-4.801483e-01,1.691920e+01,8.933748e+00,6.515154e+00,-4.203713e+00,4.251399e-01,2.138852e+01,2.927584e+01,3.561977e+01,3.765354e+01,3.937454e+01,3.933024e+01,3.931614e+01,4.123158e+01,3.611954e+01,3.385271e+01,3.802893e+01,4.149147e+01,3.602725e+01,3.058949e+01,2.113406e+01,1.648958e+01,1.136697e+01,7.495657e+00,9.870497e+00,1.358394e+01,1.692614e+01,1.574899e+01,6.402355e+00,6.600138e+00,8.607046e+00,1.000574e+01,7.559070e+00
-6.678052e-01,1.521761e+00,1.697734e+00,3.516163e-01,-1.647916e+01,-2.036057e+01,-1.921531e+01,-2.452737e+01,-1.933754e+01,-1.057795e+01,-2.675557e+00,-3.177352e-02,1.003369e+00,-1.211523e+00,-8.021453e+00,-9.550539e+00,-1.222994e+01,-1.097442e+01,-1.050646e+01,-9.636396e+00,-8.822212e+00,-1.330196e+01,-1.214985e+01,-9.997470e+00,-7.351364e+00,-1.209909e+01,-1.590886e+01,-1.344225e+01,-6.007330e+00,-9.376035e-01,3.503294e+00,1.819201e+00,4.294035e+00,8.056873e+00,9.413046e+00,3.814056e+00
-2.226432e+00,-1.774707e+00,1.879167e-01,7.970901e-01,5.548882e+00,6.414315e+00,1.051109e+01,1.358623e+01,9.580427e+00,1.094663e+01,7.816068e+00,6.319784e+00,3.951100e+00,3.829649e+00,3.470759e+00,3.373670e+00,3.585570e+00,3.971745e+00,4.094186e+00,8.326089e+00,1.467892e+01,1.723059e+01,8.460379e+00,-1.686746e+00,-8.933096e+00,-2.448774e+00,9.410534e+00,1.877718e+01,1.964310e+01,1.286296e+01,8.747848e-01,1.340303e+00,1.751468e+00,2.134737e+00,3.820782e+00,2.238449e+00
-3.299381e+00,-4.505690e+00,-3.967331e+00,-1.984393e+00,-9.027223e+00,-1.362821e-01,2.755944e+00,7.793531e+00,1.300085e+00,-1.528942e+01,-1.967258e+01,-2.177599e+01,-2.549570e+01,-2.226502e+01,-1.882423e+01,-2.487568e+01,-2.602506e+01,-2.471980e+01,-2.868261e+01,-3.049927e+01,-2.671046e+01,-2.679844e+01,-2.611432e+01,-2.647549e+01,-2.750475e+01,-3.026207e+01,-3.855903e+01,-3.833841e+01,-2.478558e+01,-1.497524e+01,-7.466346e+00,7.416620e-01,1.392910e+00,1.231260e+00,4.371128e+00,2.336023e+00
-2.044959e+00,-4.076719e+00,-6.590170e+00,-4.007128e+00,6.701487e+00,4.865108e+00,7.159451e-01,1.032559e+00,1.031630e+01,1.558001e+01,1.099625e+01,5.368613e+00,7.030882e+00,7.324078e+00,5.961350e+00,-3.095932e+00,-9.282109e+00,-9.897470e+00,-9.845571e+00,-8.586141e+00,-7.083817e+00,-1.010774e+01,-1.805342e+01,-2.346162e+01,-2.199227e+01,-9.687100e+00,3.250355e+00,6.918219e+00,3.772769e+00,-1.229917e+00,-5.923772e+00,-2.447958e+00,2.445144e+00,1.126759e+00,-3.024278e+00,-2.666952e+00
