Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33
-5.133400e+02,-4.989828e+02,-4.963930e+02,-4.965927e+02,-4.985059e+02,-5.024966e+02,-5.024761e+02,-5.081411e+02,-5.093056e+02,-5.053232e+02,-4.946878e+02,-4.192606e+02,-3.275015e+02,-2.091772e+02,-1.313644e+02,-9.527951e+01,-7.791712e+01,-8.301937e+01,-1.015641e+02,-8.221907e+01,-5.222966e+01,-6.845398e+01,-1.055535e+02,-1.115503e+02,-1.440534e+02,-2.103379e+02,-2.916588e+02,-3.655401e+02,-4.289940e+02,-4.799601e+02,-4.994867e+02,-5.000685e+02,-5.035797e+02
3.185648e+01,4.500193e+01,4.587764e+01,4.662633e+01,4.527211e+01,4.129892e+01,4.168782e+01,3.525616e+01,3.469306e+01,3.858891e+01,5.309476e+01,9.681906e+01,1.018651e+02,9.766333e+01,6.829633e+01,4.207783e+01,2.823507e+01,2.851773e+01,4.120763e+01,3.090932e+01,2.193318e+01,2.936534e+01,5.051931e+01,6.642488e+01,1.089044e+02,1.427411e+02,1.338835e+02,1.219397e+02,9.554367e+01,5.940265e+01,4.332170e+01,4.274761e+01,3.897117e+01
2.145708e+01,2.204522e+01,1.853748e+01,2.139452e+01,2.150096e+01,1.959280e+01,2.104240e+01,1.831094e+01,1.914166e+01,1.956877e+01,3.231670e+01,3.872022e+01,1.997507e+01,-1.253436e+01,-3.099872e+01,-4.136185e+01,-5.198878e+01,-4.778349e+01,-4.297522e+01,-4.001862e+01,-4.861568e+01,-3.912158e+01,-2.850451e+01,-4.208046e+01,-5.208424e+01,-3.619108e+01,-2.915638e+00,8.932959e+00,9.510242e+00,1.529813e+01,1.957067e+01,1.905737e+01,1.772022e+01
1.357841e+01,1.013453e+01,6.591755e+00,1.065951e+01,9.083978e+00,6.064687e+00,8.922998e+00,9.740038e+00,9.753800e+00,8.006412e+00,1.741629e+01,3.102574e+01,3.973635e+01,2.640033e+01,1.882186e+01,1.634728e+01,1.362301e+01,8.626396e+00,5.408359e-01,-6.914828e+00,-8.700282e+00,-1.703646e+01,-2.714873e+01,-2.035011e+01,-2.215277e+01,-2.474450e+01,-1.424691e+01,-1.071849e+01,-1.586019e+01,-1.657511e+00,9.657146e+00,8.796389e+00,9.013405e+00
1.113954e+01,1.260889e+01,1.266223e+01,1.606141e+01,1.153944e+01,6.632783e+00,1.026881e+01,1.246605e+01,1.042343e+01,8.732163e+00,1.344415e+01,4.124524e+00,2.174064e+00,-1.180185e+01,-2.576236e+01,-2.667188e+01,-2.664819e+01,-2.309034e+01,-8.992886e+00,-6.520957e+00,-7.588250e+00,-7.077421e+00,-1.219553e+01,-1.760337e+01,-1.464210e+01,-4.313647e+00,5.263506e+00,1.766915e+01,1.308130e+01,1.119773e+01,1.532432e+01,1.492667e+01,1.483648e+01
1.082874e+01,1.583697e+01,1.762664e+01,1.929179e+01,1.501757e+01,1.203277e+01,1.494654e+01,1.568614e+01,1.323002e+01,1.267065e+01,1.283484e+01,1.532538e+01,1.415695e+01,1.913778e+01,2.595605e+01,3.595153e+01,4.561306e+01,4.952785e+01,5.205124e+01,5.258258e+01,4.855913e+01,4.945140e+01,4.641760e+01,4.749146e+01,4.825384e+01,4.347119e+01,3.914310e+01,2.796693e+01,2.517382e+01,2.181829e+01,1.973977e+01,2.027310e+01,1.882130e+01
9.017684e+00,1.126805e+01,1.126080e+01,1.155825e+01,1.139104e+01,1.286198e+01,1.410764e+01,1.204969e+01,1.078132e+01,1.161380e+01,8.882761e+00,2.485961e+01,2.514544e+01,-1.164645e+01,-3.392820e+01,-3.686717e+01,-3.167923e+01,-3.742322e+01,-3.421880e+01,-3.156046e+01,-2.950372e+01,-2.375958e+01,-1.937746e+01,-1.790974e+01,-8.943215e+00,-1.649124e+00,3.303164e+00,7.086357e+00,1.046557e+01,1.556210e+01,1.513319e+01,1.458001e+01,1.218116e+01
5.931040e+00,4.012628e+00,2.190194e+00,2.261422e+00,6.278648e+00,9.007986e+00,9.338847e+00,6.175557e+00,4.491687e+00,7.135110e+00,2.772909e+00,-2.053378e+00,1.039000e+00,1.458346e+01,2.560855e+01,3.124656e+01,3.644075e+01,3.437668e+01,3.621527e+01,3.328370e+01,2.560381e+01,2.207572e+01,2.374651e+01,1.867948e+01,1.025579e+01,5.935539e+00,6.100553e+00,6.467707e+00,3.451557e+00,7.245605e+00,9.718567e+00,5.907120e+00,3.726371e+00
3.820995e+00,1.364748e+00,-3.043805e-01,5.977114e-01,5.575234e+00,5.116003e+00,5.873028e+00,4.646152e+00,-4.176361e-01,3.974151e+00,-2.185019e+00,-7.259321e+00,-1.224981e+01,-1.403725e+01,-1.511950e+01,-1.004383e+01,-8.816689e+00,-9.700714e+00,-7.791771e+00,-8.934900e+00,-7.653616e+00,-8.460648e+00,-8.818577e+00,-1.374158e+01,-1.870684e+01,-1.566930e+01,-1.228296e+01,3.073090e-01,3.891983e+00,8.819765e+00,9.610771e+00,3.988336e+00,2.581156e+00
3.141309e+00,2.613053e+00,1.091588e+00,2.860704e+00,6.219596e+00,3.349223e+00,4.367065e+00,5.486437e+00,-2.784929e+00,1.783513e+00,-6.497955e+00,-1.129003e+01,-4.577059e+00,-1.033161e+00,8.285778e+00,1.536674e+01,1.364393e+01,1.194792e+01,9.977853e+00,2.218216e+01,2.691456e+01,2.684843e+01,3.122824e+01,4.146956e+01,3.793789e+01,2.757581e+01,2.062653e+01,1.751085e+01,1.111484e+01,1.229804e+01,9.403442e+00,5.684634e+00,4.107058e+00
