Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41
-4.981426e+02,-4.818182e+02,-4.868289e+02,-4.850053e+02,-4.680561e+02,-4.647036e+02,-4.726057e+02,-2.982969e+02,-1.905523e+02,-1.562420e+02,-1.358275e+02,-1.238976e+02,-1.337036e+02,-1.440135e+02,-1.510838e+02,-1.429069e+02,-1.342649e+02,-1.344590e+02,-1.389213e+02,-1.252533e+02,-1.145512e+02,-1.116136e+02,-1.126824e+02,-1.025688e+02,-7.176821e+01,-4.198456e+01,-3.060445e+01,-4.292692e+01,-6.963203e+01,-1.343123e+02,-2.405109e+02,-3.388454e+02,-4.138631e+02,-4.610504e+02,-4.715822e+02,-4.729870e+02,-4.772546e+02,-4.756440e+02,-4.736705e+02,-4.769448e+02,-4.934968e+02
6.508971e+01,7.611517e+01,7.038197e+01,7.448681e+01,9.437911e+01,9.837558e+01,9.081665e+01,1.168306e+02,1.225449e+02,1.055464e+02,1.035419e+02,1.018063e+02,9.367747e+01,8.735060e+01,8.149155e+01,7.800241e+01,7.988722e+01,7.686751e+01,7.247760e+01,6.369351e+01,6.474123e+01,7.151594e+01,7.525118e+01,7.385795e+01,7.767155e+01,8.591063e+01,9.239320e+01,1.029090e+02,1.176754e+02,1.352465e+02,1.482303e+02,1.486721e+02,1.194620e+02,8.722426e+01,7.519257e+01,7.172685e+01,6.995752e+01,7.238727e+01,7.388763e+01,7.005544e+01,6.012244e+01
2.612732e+01,2.183482e+01,1.928145e+01,2.417456e+01,3.673444e+01,4.131923e+01,3.949433e+01,6.306864e+00,-1.724995e+01,-2.521531e+01,-3.488936e+01,-3.442072e+01,-1.190020e+01,-1.264836e+00,-2.022330e+00,-7.455513e+00,-1.407190e+01,-1.843554e+01,-1.785555e+01,-2.601681e+01,-2.816402e+01,-2.229382e+01,-2.625887e+01,-3.318357e+01,-4.685722e+01,-6.761425e+01,-7.707727e+01,-8.347089e+01,-9.492572e+01,-8.368072e+01,-5.181879e+01,-3.670978e+01,-1.038526e+01,7.960182e+00,7.869954e+00,4.858635e+00,7.539608e+00,9.666519e+00,8.981841e+00,5.927539e+00,1.183157e+01
5.913116e+00,2.057508e+00,3.033591e+00,7.498423e+00,1.620033e+01,2.091551e+01,2.078260e+01,4.589206e+01,5.220538e+01,3.366986e+01,1.244650e+01,-5.408574e-01,-2.885781e+00,3.337585e+00,1.155317e+01,1.328377e+01,4.370147e+00,1.472382e+00,6.126050e+00,1.050017e+01,1.256701e+01,7.365563e+00,2.296285e+00,-4.296525e+00,-5.257154e+00,-1.608871e+01,-1.843232e+01,-1.750834e+01,-1.556574e+01,-1.335481e+01,-1.976956e+01,-3.474816e+01,-2.994039e+01,-8.388252e+00,1.627823e+00,2.925038e+00,4.515572e+00,5.576912e+00,5.024658e+00,3.629466e+00,6.227847e+00
9.876894e+00,1.207530e+01,1.312231e+01,1.913904e+01,2.568949e+01,2.596671e+01,2.543649e+01,-7.488511e+00,-2.395276e+01,-2.236808e+01,-1.546029e+01,-1.466116e+01,-1.470167e+01,-1.461441e+01,-1.596544e+01,-2.274604e+01,-2.650905e+01,-2.524676e+01,-2.334190e+01,-1.924577e+01,-1.380786e+01,-1.604674e+01,-1.318637e+01,-1.705944e+01,-1.949026e+01,-2.222941e+01,-2.536786e+01,-2.236128e+01,-2.064058e+01,-1.723238e+01,-6.091681e+00,8.830605e+00,1.368080e+01,1.628841e+01,2.122132e+01,2.223128e+01,2.262996e+01,2.294348e+01,2.209259e+01,2.427183e+01,2.286177e+01
1.530167e+01,2.004781e+01,1.675724e+01,2.110711e+01,2.464359e+01,2.375751e+01,2.436074e+01,1.790879e+01,2.510938e+01,2.619743e+01,3.561359e+01,3.983477e+01,4.631223e+01,5.315458e+01,5.189397e+01,5.169806e+01,5.458170e+01,5.956881e+01,6.025594e+01,6.078620e+01,6.120223e+01,6.117682e+01,6.137126e+01,6.005731e+01,5.594014e+01,5.426588e+01,5.266414e+01,5.938697e+01,6.206114e+01,5.544527e+01,3.554691e+01,1.636954e+01,2.068204e+01,2.393271e+01,2.325342e+01,2.025914e+01,1.830951e+01,1.835350e+01,1.676387e+01,2.025064e+01,2.164438e+01
9.685636e+00,1.277664e+01,8.816204e+00,5.656363e+00,7.351674e+00,1.224279e+01,1.494760e+01,-4.033588e+01,-4.586233e+01,-4.658227e+01,-5.240697e+01,-5.277435e+01,-4.867323e+01,-4.516612e+01,-4.438124e+01,-4.023302e+01,-4.116217e+01,-4.176624e+01,-4.384917e+01,-5.208223e+01,-5.231456e+01,-4.710566e+01,-4.476906e+01,-5.015010e+01,-4.927866e+01,-4.486001e+01,-4.536816e+01,-4.215763e+01,-3.823544e+01,-3.483591e+01,-1.991906e+01,-4.252537e+00,3.343615e+00,1.176353e+01,1.313461e+01,1.228267e+01,6.778419e+00,6.663985e+00,9.770761e+00,1.223785e+01,9.860262e+00
2.604846e+00,4.455552e+00,4.960819e+00,-3.012418e+00,-4.518535e+00,3.335414e+00,7.520934e+00,-1.367900e+01,-3.791610e+00,8.771976e+00,3.934371e+00,2.585747e+00,1.024395e+01,1.055667e+01,8.249460e+00,1.102487e+01,1.133060e+01,1.715975e+01,2.006681e+01,2.014127e+01,2.250762e+01,2.629481e+01,2.956418e+01,2.969569e+01,3.424790e+01,4.156501e+01,4.158312e+01,3.637681e+01,2.942438e+01,1.955416e+01,1.003681e+01,4.991639e+00,7.383471e+00,6.760239e+00,6.326272e+00,9.316174e+00,5.427249e+00,4.815683e+00,1.041179e+01,1.244456e+01,5.230441e+00
2.626104e+00,4.908678e+00,5.937202e+00,1.541742e+00,-4.379057e+00,9.686809e-01,5.218027e+00,-2.053160e+00,-9.974186e+00,-8.123058e+00,-3.065271e+00,-4.117290e+00,-3.578983e+00,-6.058181e+00,-4.961356e+00,-3.466527e-01,8.303514e-01,2.277421e+00,-1.859171e-01,4.348058e+00,7.440780e+00,4.589106e+00,2.480053e+00,1.165294e+00,8.970231e-01,1.451979e-01,-5.859321e-01,-7.837160e-01,1.500283e+00,6.337440e+00,5.743048e+00,1.411721e+01,1.699502e+01,9.270296e+00,4.457462e+00,5.814108e+00,7.281896e+00,5.452643e+00,5.398354e+00,5.636648e+00,2.817671e+00
4.189505e+00,3.152438e+00,5.916477e-01,4.860710e-01,-4.930349e+00,-3.227356e+00,-3.969148e-01,-3.866088e+00,-6.154539e+00,8.539471e-01,1.661511e+01,2.379676e+01,2.802496e+01,2.786213e+01,3.072281e+01,3.237906e+01,2.915304e+01,2.688618e+01,2.437289e+01,2.433469e+01,2.110861e+01,1.740143e+01,1.882132e+01,1.828728e+01,1.626374e+01,1.529349e+01,1.644609e+01,1.187838e+01,3.063709e+00,-4.657686e+00,-8.939913e+00,-3.258915e+00,5.713633e+00,3.389991e+00,3.101394e+00,3.522264e+00,7.667104e+00,6.350238e+00,2.911484e+00,-1.267609e+00,-1.634776e+00
