Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39
-4.952919e+02,-4.952919e+02,-4.952919e+02,-4.952919e+02,-4.952919e+02,-4.952919e+02,-4.952919e+02,-4.952919e+02,-4.952919e+02,-4.952919e+02,-4.609172e+02,-4.281305e+02,-4.198190e+02,-4.368396e+02,-3.019674e+02,-2.102271e+02,-1.800522e+02,-1.778407e+02,-1.679713e+02,-1.418490e+02,-1.469618e+02,-1.810868e+02,-2.394011e+02,-3.238012e+02,-4.011858e+02,-4.691263e+02,-4.890731e+02,-4.949373e+02,-4.951960e+02,-4.952919e+02,-4.952919e+02,-4.952919e+02,-4.952919e+02,-4.952919e+02,-4.952919e+02,-4.952919e+02,-4.952919e+02,-4.952919e+02,-4.952919e+02
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.534723e+01,8.629943e+01,9.508961e+01,7.292868e+01,1.093309e+02,1.148545e+02,1.073117e+02,1.043032e+02,1.078635e+02,1.228128e+02,1.359569e+02,1.393058e+02,1.301024e+02,1.100127e+02,7.444199e+01,2.679235e+01,7.324434e+00,4.137427e-01,1.099661e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.615075e+01,6.304602e+01,6.466510e+01,4.763600e+01,-2.517858e+01,-6.240831e+01,-7.870116e+01,-8.260555e+01,-8.630344e+01,-1.002189e+02,-1.019945e+02,-9.677802e+01,-7.098947e+01,-3.207995e+01,-1.892064e+00,7.942397e+00,3.544786e+00,1.830223e-01,4.256133e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.269812e+01,3.237615e+01,2.671276e+01,1.650956e+01,8.575697e+00,2.089324e+01,1.523413e+01,7.722413e+00,-5.567636e+00,-1.893511e+01,-2.765543e+01,-2.961021e+01,-2.784552e+01,-2.743789e+01,-1.423396e+01,-3.661587e+00,-9.556723e-01,-1.055736e-01,-4.097738e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.376805e+00,2.794568e+00,-6.299549e+00,-9.775562e+00,-2.395611e+01,-3.497591e+01,-3.564832e+01,-2.871532e+01,-3.346204e+01,-3.506311e+01,-3.500861e+01,-3.008741e+01,-1.549999e+01,-7.350731e+00,-4.523771e+00,-9.657652e+00,-4.382665e+00,-3.462408e-01,-1.089832e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.216505e+00,-1.914032e+01,-2.631251e+01,-2.449346e+01,-5.318235e+01,-4.957814e+01,-3.839752e+01,-1.879585e+01,-1.296898e+01,-1.804225e+01,-2.163156e+01,-2.444010e+01,-2.299721e+01,-1.476099e+01,-1.350670e+01,-1.562986e+01,-5.542350e+00,-4.522039e-01,-1.356738e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.880569e+01,-3.082286e+01,-3.238241e+01,-2.716627e+01,-3.877513e+01,-4.293079e+01,-4.436463e+01,-3.718564e+01,-4.811805e+01,-5.323807e+01,-5.354809e+01,-4.960420e+01,-4.922093e+01,-4.432717e+01,-3.218716e+01,-1.531347e+01,-4.303095e+00,-3.880983e-01,-1.109325e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.587010e+01,-3.354893e+01,-2.936309e+01,-2.235660e+01,-1.354419e+01,-6.678687e+00,4.652321e+00,8.844702e+00,2.178583e+00,-3.217558e+00,-9.416214e+00,-1.489799e+01,-1.240548e+01,-1.397536e+01,-9.919619e+00,-4.688205e+00,-1.524469e+00,-1.828653e-01,-4.413941e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.788998e+01,-3.078100e+01,-2.387898e+01,-1.615912e+01,-1.655724e+01,-5.246882e+00,5.911614e+00,1.319857e+01,1.723667e+01,1.922970e+01,1.698290e+01,1.841445e+01,1.777690e+01,1.511806e+01,1.206965e+01,5.873006e+00,1.445394e+00,8.173303e-02,3.938881e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.535726e+01,-2.592208e+01,-2.030827e+01,-1.272903e+01,-1.992991e+01,-1.830776e+01,-8.148088e+00,-7.559054e+00,-8.258898e+00,-6.201821e+00,-9.153957e+00,-1.534029e+01,-1.768746e+01,-1.522845e+01,-4.266487e+00,7.595365e+00,3.402353e+00,3.025401e-01,1.079823e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
