Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41
-4.617704e+02,-4.416727e+02,-4.363174e+02,-4.369045e+02,-4.149767e+02,-2.974680e+02,-2.360851e+02,-1.624437e+02,-1.204009e+02,-1.021317e+02,-9.822617e+01,-1.089575e+02,-1.112761e+02,-1.173568e+02,-1.227964e+02,-1.235260e+02,-1.293738e+02,-1.310143e+02,-1.341800e+02,-1.427543e+02,-1.523775e+02,-1.610679e+02,-1.465203e+02,-1.153625e+02,-8.026366e+01,-6.162214e+01,-5.344477e+01,-9.898513e+00,-9.987213e+00,-5.397758e+01,-1.306257e+02,-2.449014e+02,-3.199296e+02,-3.737700e+02,-4.238199e+02,-4.405243e+02,-4.396912e+02,-4.319423e+02,-4.290710e+02,-4.283017e+02,-4.274709e+02
7.397276e+01,8.980441e+01,9.716531e+01,9.713575e+01,8.097422e+01,3.678611e+01,3.394457e+01,5.005921e+01,6.103293e+01,6.685555e+01,6.632539e+01,6.861956e+01,6.215174e+01,5.842876e+01,6.512396e+01,7.136920e+01,7.025055e+01,6.579233e+01,6.611687e+01,6.889880e+01,6.807923e+01,6.359632e+01,6.051146e+01,5.969717e+01,6.126218e+01,5.899670e+01,6.230669e+01,7.483318e+01,9.971014e+01,1.249831e+02,1.536231e+02,1.789666e+02,1.667371e+02,1.367392e+02,9.997471e+01,8.559259e+01,8.759007e+01,9.720271e+01,1.025355e+02,1.054452e+02,1.061983e+02
2.077741e+01,2.084970e+01,2.810204e+01,2.708945e+01,1.602671e+01,9.391411e+00,2.608480e+01,3.508300e+01,2.091127e+01,-1.369675e+00,1.870579e+00,4.161591e+00,5.881239e+00,9.571074e+00,8.488992e+00,6.137014e+00,1.034096e+01,1.977593e+01,2.134342e+01,2.009299e+01,1.756181e+01,1.622423e+01,5.963717e+00,-1.137608e+01,-3.010560e+01,-2.815706e+01,-3.254098e+01,-5.999725e+01,-6.458728e+01,-6.415443e+01,-5.345919e+01,-3.136189e+01,-1.887526e+01,-1.380409e+00,1.029496e+01,9.610381e+00,1.062924e+01,1.610123e+01,2.274350e+01,2.924880e+01,3.039052e+01
5.080653e+00,6.326126e+00,1.332440e+01,1.014051e+01,1.120374e+01,1.829528e+01,1.711684e+01,6.250557e+00,-2.576241e+00,-8.199323e+00,-1.609150e+01,-2.378841e+01,-2.462095e+01,-2.163544e+01,-2.111496e+01,-2.482655e+01,-2.282324e+01,-1.927133e+01,-1.456228e+01,-9.148970e+00,-8.106795e+00,-5.233616e+00,-5.848491e+00,-1.663971e+01,-2.929322e+01,-3.207936e+01,-2.947597e+01,-3.874319e+01,-5.197638e+01,-4.750954e+01,-3.231390e+01,-3.185321e+01,-3.352506e+01,-2.632336e+01,-5.891440e+00,-2.406777e+00,-4.943371e+00,-5.261001e+00,3.290815e-01,7.009334e+00,1.015065e+01
1.374272e+01,1.814719e+01,2.381792e+01,2.425674e+01,2.201205e+01,1.886358e+01,2.897062e+01,1.929105e+01,2.457521e+00,-1.551140e+01,-9.838709e+00,-3.235551e+00,2.063103e+00,4.592436e+00,7.563222e+00,8.074019e+00,1.339063e+01,1.722130e+01,1.067240e+01,9.810066e+00,7.829742e+00,1.036407e+01,1.590461e+01,1.172195e+01,3.489603e+00,-3.599813e+00,-1.041738e+00,-1.970137e+00,-1.949418e+01,-2.812524e+01,-2.169954e+01,-9.936026e+00,-3.114326e+00,-1.966683e-01,9.845682e+00,1.446133e+01,1.224229e+01,7.535930e+00,9.123107e+00,1.154125e+01,1.608536e+01
1.074420e+01,1.196474e+01,1.623863e+01,2.331868e+01,1.472151e+01,9.996625e+00,6.341923e+00,9.323890e+00,2.479142e+01,4.025420e+01,3.653381e+01,3.284150e+01,3.116064e+01,3.654047e+01,3.781780e+01,3.763956e+01,4.223961e+01,4.182024e+01,3.535542e+01,3.093913e+01,3.194020e+01,3.098991e+01,3.463824e+01,3.780477e+01,3.909231e+01,3.305035e+01,3.332255e+01,3.627186e+01,3.477156e+01,3.369283e+01,2.613058e+01,3.459885e+00,-8.079516e+00,-1.523582e+00,1.984289e+00,8.847559e+00,1.194000e+01,4.991597e+00,-5.995560e-01,-6.620113e-01,3.290460e+00
3.035437e+00,3.479934e+00,6.070476e+00,1.448106e+01,1.278979e+01,1.382919e+01,6.423634e+00,-1.772629e+01,-3.299770e+01,-4.386452e+01,-3.967474e+01,-3.355192e+01,-3.206170e+01,-3.000612e+01,-3.131470e+01,-2.479500e+01,-2.509288e+01,-3.146551e+01,-3.514043e+01,-4.185951e+01,-3.935592e+01,-3.801207e+01,-4.658714e+01,-4.839153e+01,-4.620646e+01,-4.590992e+01,-4.711523e+01,-4.655061e+01,-4.335188e+01,-3.890543e+01,-3.810475e+01,-2.088941e+01,-5.959437e+00,-7.470864e+00,-6.807652e+00,-1.420181e+00,5.593874e+00,-3.383380e+00,-1.451089e+01,-1.354111e+01,-1.220404e+01
8.184692e+00,9.218525e+00,7.042500e+00,1.263084e+01,2.237300e+01,2.917349e+01,2.128748e+01,2.738680e+01,4.425712e+01,5.627787e+01,5.004813e+01,3.936694e+01,2.981769e+01,3.097552e+01,3.378111e+01,3.426698e+01,3.395115e+01,3.201177e+01,3.521740e+01,3.394316e+01,2.918250e+01,3.073893e+01,3.257166e+01,3.495878e+01,4.123576e+01,4.635297e+01,4.593446e+01,4.407514e+01,4.377450e+01,4.701409e+01,3.886182e+01,2.255177e+01,9.828753e+00,9.002948e+00,1.193312e+00,3.274396e-01,6.137450e+00,-3.111930e+00,-1.429458e+01,-1.306385e+01,-1.365440e+01
1.474955e+01,1.256631e+01,4.957343e+00,8.022736e+00,4.109872e+00,-4.110301e+00,-7.854723e+00,-1.910878e+01,-1.751036e+01,-9.585791e+00,-8.282382e+00,-7.751313e+00,-7.411310e+00,-6.958661e+00,-8.661339e+00,-1.030795e+01,-1.195122e+01,-1.340393e+01,-1.326324e+01,-1.439222e+01,-2.079095e+01,-2.295903e+01,-1.982065e+01,-1.830167e+01,-1.514231e+01,-1.382881e+01,-1.624571e+01,-1.083858e+01,-5.392038e+00,3.775027e+00,9.051073e+00,1.919843e+01,1.782445e+01,2.152791e+01,5.235886e+00,-9.423025e-01,8.154727e-01,-5.021675e+00,-1.437605e+01,-1.493799e+01,-1.312384e+01
9.642109e+00,3.488061e+00,-4.091042e+00,-3.145870e+00,6.592630e+00,6.862960e+00,-1.004961e+00,-6.446445e+00,-4.664123e-01,1.344009e+01,1.672262e+01,1.432261e+01,1.097289e+01,1.272910e+01,1.930867e+01,1.855065e+01,1.999914e+01,1.901651e+01,2.310340e+01,3.125122e+01,3.111336e+01,3.342642e+01,3.314535e+01,2.620007e+01,2.500728e+01,2.043594e+01,1.728872e+01,2.201498e+01,1.830923e+01,1.897790e+01,9.910980e+00,-1.411534e+00,3.996992e-02,3.939706e-01,-3.977157e+00,-7.513299e+00,-8.053946e+00,-9.954308e+00,-1.698901e+01,-2.041676e+01,-1.685057e+01
