Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43,Coeff 44
-5.276689e+02,-5.126169e+02,-5.145681e+02,-5.105523e+02,-5.133464e+02,-5.133168e+02,-5.134345e+02,-4.307265e+02,-2.278976e+02,-1.485638e+02,-1.436647e+02,-1.324755e+02,-1.389771e+02,-1.412543e+02,-1.271497e+02,-1.374451e+02,-1.526589e+02,-1.568007e+02,-1.590408e+02,-1.463822e+02,-1.290142e+02,-1.256287e+02,-1.200877e+02,-9.698219e+01,-9.049250e+01,-8.315707e+01,-6.429668e+01,-6.433455e+01,-6.598940e+01,-5.502154e+01,-8.032475e+01,-1.666097e+02,-2.643045e+02,-3.779745e+02,-4.450532e+02,-4.891461e+02,-5.046602e+02,-5.104628e+02,-5.101044e+02,-5.098907e+02,-5.082405e+02,-5.108615e+02,-5.183222e+02,-5.217484e+02
4.154284e+01,5.536443e+01,5.233580e+01,5.502283e+01,5.464191e+01,5.445193e+01,5.069638e+01,1.000086e+02,1.419983e+02,1.452930e+02,1.470967e+02,1.690319e+02,1.623886e+02,1.114096e+02,7.468813e+01,5.752226e+01,5.297984e+01,5.387839e+01,5.082137e+01,4.910580e+01,5.369662e+01,5.317640e+01,5.393381e+01,4.654459e+01,3.757334e+01,3.060029e+01,2.718591e+01,3.114375e+01,5.332101e+01,7.985227e+01,8.605986e+01,9.595357e+01,1.143078e+02,1.216593e+02,1.033705e+02,6.770344e+01,5.488223e+01,5.153202e+01,5.245744e+01,5.074977e+01,5.374204e+01,5.535900e+01,4.903266e+01,4.610374e+01
1.634090e+01,1.663999e+01,1.380635e+01,1.270594e+01,1.633137e+01,1.609740e+01,1.186283e+01,9.223120e+00,-3.767478e+01,-5.922532e+01,-8.731888e+01,-1.131854e+02,-1.109577e+02,-7.185136e+01,-4.694822e+01,-2.887067e+01,-1.985073e+01,-1.682250e+01,-1.687222e+01,-2.291421e+01,-2.810433e+01,-3.247755e+01,-3.988380e+01,-5.232463e+01,-5.845806e+01,-6.763334e+01,-7.862944e+01,-7.926112e+01,-9.287382e+01,-1.089662e+02,-9.750533e+01,-6.201237e+01,-3.689739e+01,-2.201749e+01,-9.936062e+00,-3.017484e+00,3.127329e+00,7.584137e+00,1.157936e+01,1.086156e+01,9.622524e+00,1.318839e+01,1.402699e+01,1.434358e+01
2.647571e+00,-2.523109e+00,-3.808779e+00,-3.346720e+00,-2.473280e+00,-2.611276e+00,-1.362068e-01,1.631343e+01,4.428674e+01,2.484665e+01,-8.251263e+00,-4.396758e+01,-4.132568e+01,-3.792836e+01,-5.082592e+01,-4.837878e+01,-4.313362e+01,-3.809090e+01,-3.860210e+01,-4.096707e+01,-4.016649e+01,-4.001472e+01,-3.934280e+01,-3.323597e+01,-2.803889e+01,-3.137167e+01,-2.928824e+01,-2.899271e+01,-4.199685e+01,-5.115019e+01,-4.792999e+01,-4.048424e+01,-4.747089e+01,-4.868600e+01,-4.088029e+01,-2.554065e+01,-1.152229e+01,-7.619499e+00,-3.377690e+00,6.424755e-03,-4.298922e+00,-5.624918e+00,-2.408821e+00,-1.278158e+00
5.733246e+00,4.330926e+00,4.906930e+00,9.398159e+00,6.167525e+00,4.833396e+00,6.826284e+00,-2.284116e+00,-1.582170e+01,-1.916677e+01,-1.366998e+01,-1.151582e+01,-1.075591e+01,-1.104219e+01,-1.076405e+01,-5.828376e+00,-4.483490e+00,-2.821144e+00,-5.280198e+00,-7.109340e+00,-7.523707e+00,-8.057765e+00,-1.036279e+01,-1.301685e+01,-1.681001e+01,-1.884696e+01,-2.053215e+01,-2.163347e+01,-2.334637e+01,-2.552571e+01,-2.636723e+01,-1.455461e+01,1.080899e+00,1.092778e+01,-3.036303e+00,-9.450235e-01,5.393219e+00,4.290041e+00,3.665376e+00,6.061057e+00,4.153556e+00,3.950189e+00,4.882669e+00,4.672443e+00
1.074424e+01,1.307083e+01,1.521214e+01,2.075751e+01,1.887811e+01,1.570517e+01,1.112872e+01,-1.933427e+01,-1.705543e+01,-3.776055e+00,1.161385e+01,2.814180e+01,3.286854e+01,4.708385e+01,5.379189e+01,5.673841e+01,5.842659e+01,5.876995e+01,5.449966e+01,5.495502e+01,5.431944e+01,5.537226e+01,6.032286e+01,6.549120e+01,6.625880e+01,7.030560e+01,7.101908e+01,6.898309e+01,6.380469e+01,5.926389e+01,6.279437e+01,6.274265e+01,4.530378e+01,2.004622e+01,1.924706e+01,2.168654e+01,2.096251e+01,1.927283e+01,1.704857e+01,1.607072e+01,1.269567e+01,1.533085e+01,1.341622e+01,1.293866e+01
6.420498e+00,7.985381e+00,1.232230e+01,1.532204e+01,1.687880e+01,1.407561e+01,1.014437e+01,-1.160026e+01,-1.337619e+01,-1.043264e+01,-5.576991e+00,-6.193755e+00,-5.926952e+00,-2.835391e+01,-3.743170e+01,-3.887734e+01,-4.021645e+01,-4.042036e+01,-4.435481e+01,-4.691921e+01,-4.863643e+01,-4.388742e+01,-4.048159e+01,-3.852962e+01,-3.945174e+01,-3.938721e+01,-3.943299e+01,-4.182774e+01,-4.302263e+01,-4.446020e+01,-4.077185e+01,-3.392944e+01,-3.305451e+01,-9.591847e+00,1.183147e+01,2.245407e+01,1.897367e+01,1.619108e+01,1.406293e+01,1.194126e+01,1.037285e+01,1.217586e+01,9.226094e+00,1.083355e+01
-9.858081e-01,-8.946839e-01,5.369678e+00,3.886195e+00,5.744480e+00,6.102657e+00,6.181420e+00,-7.936569e+00,-8.044241e+00,-2.801296e+00,1.863838e+00,2.739510e+00,8.133108e+00,2.658716e+01,3.253899e+01,3.606419e+01,3.529800e+01,3.509307e+01,3.614905e+01,4.158877e+01,3.648012e+01,3.597994e+01,3.882249e+01,4.350433e+01,4.706201e+01,4.561837e+01,4.722257e+01,4.336807e+01,3.821807e+01,3.324183e+01,3.129483e+01,2.849113e+01,2.252374e+01,1.535172e+01,6.242764e+00,1.360098e+01,8.950109e+00,4.698803e+00,3.983799e+00,4.862313e+00,4.159780e+00,2.154213e+00,8.512269e-01,4.924760e+00
-5.708233e-01,-7.431257e-02,4.448305e+00,-8.452558e-01,-3.710843e-01,3.114099e+00,4.100392e+00,5.497576e+00,5.199699e+00,-6.544548e+00,-3.333039e+00,1.636761e+01,1.965939e+01,3.282920e+00,-2.745364e+00,-4.839788e+00,-3.104932e+00,-4.932504e+00,-1.134199e+01,-1.500371e+01,-1.944392e+01,-1.936940e+01,-1.634062e+01,-1.651161e+01,-2.062656e+01,-2.446119e+01,-2.530712e+01,-2.555846e+01,-2.590213e+01,-2.316157e+01,-2.336813e+01,-2.359380e+01,-1.801876e+01,-1.030952e+01,2.113794e+00,3.638476e+00,7.093905e-01,-1.183400e+00,2.172191e+00,5.855802e+00,3.827783e-01,-2.404160e+00,-8.876076e-01,3.595734e+00
5.939791e+00,6.361730e+00,5.172245e+00,7.248533e-01,1.080540e+00,4.845719e+00,8.085779e+00,1.466321e+01,1.200865e+01,9.776827e+00,-1.076313e+00,-1.327557e+01,-8.743201e+00,4.892361e+00,7.754247e+00,6.790091e+00,5.852374e+00,4.984115e+00,9.784817e+00,1.398920e+01,1.465966e+01,1.339788e+01,1.487429e+01,1.806451e+01,1.566493e+01,1.232748e+01,7.441722e+00,1.798572e+00,-3.953657e+00,-5.991258e+00,-9.145118e+00,-1.878393e+01,-2.002662e+01,-2.012894e+01,-1.156913e+01,-6.090125e+00,-4.688024e+00,-4.531651e+00,-1.287389e+00,-1.317930e-01,-2.734422e+00,-3.440325e-01,1.533746e+00,3.698863e+00
