Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37
-4.762306e+02,-4.633356e+02,-4.660327e+02,-4.741307e+02,-4.767000e+02,-4.755355e+02,-4.782399e+02,-4.688433e+02,-4.538585e+02,-4.131761e+02,-2.597675e+02,-1.720529e+02,-1.389493e+02,-1.166506e+02,-1.121025e+02,-9.437178e+01,-5.665187e+01,-4.851591e+01,-7.151878e+01,-1.187011e+02,-1.815752e+02,-2.522148e+02,-3.416960e+02,-4.129192e+02,-4.518607e+02,-4.662861e+02,-4.778296e+02,-4.793431e+02,-4.790886e+02,-4.768299e+02,-4.787033e+02,-4.789950e+02,-4.777393e+02,-4.754312e+02,-4.662731e+02,-4.639472e+02,-4.673166e+02
3.843939e+01,4.840549e+01,4.474911e+01,3.645401e+01,3.305503e+01,3.507158e+01,3.290794e+01,4.662626e+01,6.563658e+01,1.015621e+02,1.171726e+02,1.127842e+02,1.085336e+02,9.089146e+01,7.738866e+01,6.194953e+01,6.584045e+01,7.802120e+01,9.099730e+01,1.055150e+02,1.250204e+02,1.337858e+02,1.269153e+02,7.946117e+01,4.855357e+01,3.627885e+01,2.780594e+01,2.826015e+01,2.805160e+01,3.070753e+01,3.240520e+01,3.324163e+01,3.445248e+01,3.723183e+01,5.021539e+01,5.545328e+01,5.279874e+01
2.864444e+01,2.990113e+01,2.752252e+01,2.598784e+01,2.379885e+01,2.554456e+01,2.520913e+01,3.434204e+01,4.653723e+01,5.498229e+01,1.623153e+01,-7.208570e-01,-1.457496e+01,-1.942630e+01,-9.684612e+00,-1.133060e+01,-3.510164e+01,-4.122315e+01,-3.418025e+01,-2.507265e+01,-1.133528e+01,6.218987e+00,1.791145e+01,2.056878e+01,2.358356e+01,2.157275e+01,2.118441e+01,2.150382e+01,1.934811e+01,2.195761e+01,2.427766e+01,2.365449e+01,2.279895e+01,2.679573e+01,3.676879e+01,4.381720e+01,4.302386e+01
1.876588e+01,1.412608e+01,1.324174e+01,1.688023e+01,1.548105e+01,1.581359e+01,1.585018e+01,1.936644e+01,2.656636e+01,3.050252e+01,1.700075e+01,1.006328e+01,-3.017131e+00,-2.369591e+01,-3.580269e+01,-3.091498e+01,-4.040279e+01,-5.581367e+01,-5.421957e+01,-4.182497e+01,-2.829821e+01,-1.636457e+01,-3.734990e+00,4.653760e+00,1.493361e+01,1.919012e+01,2.050947e+01,1.785257e+01,1.619802e+01,1.770314e+01,1.809204e+01,1.427919e+01,1.233165e+01,1.776640e+01,2.460722e+01,3.049986e+01,3.185067e+01
9.246563e+00,4.833405e+00,5.410335e+00,9.835866e+00,1.083495e+01,1.258797e+01,1.228884e+01,1.079450e+01,1.591901e+01,2.195982e+01,-4.164199e+00,-8.763744e+00,-7.560431e+00,-6.099490e+00,-9.415651e+00,-5.196649e+00,-3.293283e+00,-1.407960e+01,-2.180738e+01,-2.074084e+01,-1.481338e+01,-1.178645e+01,-9.498117e+00,-1.295787e+01,-7.647301e+00,-4.364946e-01,7.968646e+00,7.330102e+00,7.927596e+00,1.081017e+01,9.983072e+00,9.553251e+00,9.248914e+00,1.373775e+01,1.799262e+01,2.156114e+01,2.296279e+01
6.427503e+00,7.276137e+00,8.219624e+00,1.117607e+01,1.224803e+01,1.305223e+01,1.027123e+01,5.246114e+00,9.158148e+00,2.164057e+01,9.604605e+00,8.600416e+00,2.293068e+01,3.621178e+01,3.662577e+01,3.778829e+01,3.653085e+01,3.021275e+01,2.216764e+01,1.848183e+01,2.511595e+01,2.948896e+01,9.188288e+00,-2.927172e+00,6.416154e+00,8.835732e+00,1.187022e+01,1.111729e+01,1.278856e+01,1.359344e+01,1.150603e+01,8.556915e+00,1.064392e+01,1.469478e+01,1.746760e+01,1.605705e+01,1.612228e+01
5.041914e+00,8.866257e+00,9.621231e+00,1.167123e+01,1.279767e+01,1.419364e+01,1.122755e+01,4.405441e+00,5.023634e+00,1.581711e+01,-1.470368e+01,-3.811946e+01,-4.453889e+01,-4.590230e+01,-4.325086e+01,-4.568633e+01,-4.438052e+01,-4.216563e+01,-4.043125e+01,-3.896145e+01,-3.530858e+01,-2.429980e+01,-3.120137e+00,2.567035e+00,1.981318e+01,2.009705e+01,1.560268e+01,1.334012e+01,1.303534e+01,1.344849e+01,1.168783e+01,8.792050e+00,1.210931e+01,1.434736e+01,1.636058e+01,1.238300e+01,1.005677e+01
3.282362e+00,2.022743e+00,1.438184e+00,4.353702e+00,4.469528e+00,5.339820e+00,4.870775e+00,5.349755e-01,-2.139832e+00,-2.078004e+00,1.018882e+00,1.631610e+01,2.886546e+01,4.021812e+01,4.150629e+01,4.818795e+01,4.801627e+01,4.538032e+01,4.185153e+01,3.642692e+01,2.559806e+01,1.135335e+01,-8.595508e+00,-8.355215e+00,2.400661e+00,4.237186e+00,2.646565e+00,3.844879e+00,3.200103e+00,2.671658e+00,4.420645e+00,5.324977e+00,7.292821e+00,6.544750e+00,9.279526e+00,5.661638e+00,3.497459e+00
5.037573e+00,5.408217e+00,4.164781e+00,7.241642e+00,6.532988e+00,4.721015e+00,5.778711e+00,1.723191e+00,-4.183467e+00,-6.584834e+00,-1.666661e+01,-1.495011e+01,-6.564999e+00,-2.429595e+00,-5.476526e+00,-7.560380e+00,-5.808192e+00,-7.262628e+00,-8.356845e+00,-1.743823e+00,3.928134e+00,4.642374e+00,1.025276e+01,1.358888e+01,9.977280e+00,8.861801e+00,7.082032e+00,7.807858e+00,7.522492e+00,6.552080e+00,4.469934e+00,5.006373e+00,4.020471e+00,3.563270e+00,3.744447e+00,3.430672e-02,-2.553578e+00
3.564076e+00,4.376184e+00,2.880472e+00,3.534688e+00,2.335527e+00,1.722667e-01,2.621306e+00,7.337434e-01,-4.168985e+00,-5.664790e+00,7.596521e+00,6.623574e+00,5.709931e+00,6.013763e+00,4.927383e+00,1.679024e+00,-7.580394e-02,-1.510467e+00,-4.298786e+00,-5.030114e+00,-2.011806e+00,-4.665254e-01,-3.199272e+00,7.663808e+00,6.757606e+00,8.676022e+00,6.062498e+00,3.473233e+00,4.677253e+00,3.833027e+00,5.113224e-01,1.020687e+00,-9.961433e-01,-1.157417e+00,-3.318654e+00,-6.664427e+00,-7.440056e+00
