Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43,Coeff 44
-5.549453e+02,-5.341862e+02,-5.199374e+02,-5.268873e+02,-5.444897e+02,-5.543300e+02,-5.443216e+02,-4.575580e+02,-4.221920e+02,-4.414967e+02,-4.856970e+02,-4.878742e+02,-4.926207e+02,-5.021613e+02,-5.021653e+02,-4.784151e+02,-4.508399e+02,-4.286024e+02,-4.196925e+02,-4.188719e+02,-3.897684e+02,-2.530819e+02,-1.150805e+02,-7.299846e+01,-8.176252e+01,-9.569131e+01,-1.351904e+02,-1.814999e+02,-2.497729e+02,-3.277170e+02,-3.762046e+02,-4.095190e+02,-4.500152e+02,-5.040776e+02,-5.531854e+02,-5.611921e+02,-5.611003e+02,-5.582988e+02,-5.571981e+02,-5.597968e+02,-5.611921e+02,-5.602357e+02,-5.578330e+02,-5.590153e+02
7.663960e+00,3.100330e+01,4.556058e+01,3.749057e+01,1.781977e+01,7.413460e+00,1.789098e+01,2.376702e+01,2.859265e+01,4.049902e+01,6.588435e+01,6.545583e+01,6.428432e+01,5.750359e+01,4.210205e+01,4.190441e+00,-1.265135e+01,-1.776840e+01,-1.735873e+01,-1.604884e+01,2.335945e+01,1.274357e+02,1.488217e+02,1.533595e+02,1.742414e+02,1.863078e+02,2.168343e+02,2.232674e+02,2.243939e+02,2.066819e+02,1.764378e+02,1.486210e+02,1.136215e+02,6.341026e+01,1.078739e+01,0.000000e+00,8.847172e-02,2.530548e+00,3.160983e+00,1.321572e+00,0.000000e+00,1.194837e+00,4.227239e+00,2.715617e+00
4.551291e+00,1.403181e+01,1.672423e+01,1.295717e+01,5.259406e+00,2.385902e+00,5.749945e+00,-4.785976e+01,-6.608972e+01,-4.546874e+01,-1.255337e+00,1.990703e+00,7.346837e+00,1.059954e+01,4.281195e+00,-2.121253e+01,-4.141284e+01,-4.828543e+01,-5.464546e+01,-5.399448e+01,-2.841121e+01,-6.711682e+01,-9.937820e+01,-1.062713e+02,-9.963549e+01,-9.230943e+01,-9.457541e+01,-7.000761e+01,-3.617234e+01,2.108856e+00,1.438686e+01,2.093559e+01,2.705877e+01,2.742745e+01,9.317848e+00,0.000000e+00,-9.562794e-03,-7.817540e-01,-1.636936e+00,-2.027970e-01,0.000000e+00,7.612243e-01,2.792558e+00,1.723624e+00
5.394984e-01,-2.676089e+00,-8.640488e+00,-7.937300e+00,-4.655723e+00,-1.638218e+00,-3.115696e+00,2.841509e+01,3.748608e+01,2.161704e+01,-2.306223e+01,-1.884703e+01,-1.612024e+01,-1.224295e+01,3.814481e+00,4.128980e+01,3.800691e+01,3.272333e+01,3.192854e+01,3.681466e+01,5.254075e+01,3.816815e+01,7.557527e-01,-2.873283e+01,-5.040806e+01,-5.881950e+01,-4.957290e+01,-5.730564e+01,-7.294758e+01,-7.997989e+01,-6.860876e+01,-4.692257e+01,-2.270452e+01,3.088433e+00,7.275532e+00,0.000000e+00,-1.014885e-01,-3.189575e+00,-4.196874e+00,-1.592366e+00,0.000000e+00,1.611310e-01,8.158435e-01,3.658417e-01
-3.078992e+00,-1.145470e+01,-1.830318e+01,-1.529048e+01,-7.248146e+00,-2.487806e+00,-6.782006e+00,-1.206039e+01,-1.435235e+01,-1.466247e+01,-1.617274e+01,-1.197105e+01,-1.258058e+01,-1.272435e+01,-1.300612e+01,-2.084946e+01,-3.099158e+01,-3.187294e+01,-2.343964e+01,-2.124936e+01,-2.423908e+01,-2.819830e+01,-3.944349e+01,-4.575781e+01,-5.967352e+01,-6.738403e+01,-7.642111e+01,-6.957449e+01,-5.530498e+01,-4.864921e+01,-4.128676e+01,-2.494995e+01,-1.086100e+01,2.518661e+00,5.105821e+00,0.000000e+00,-1.285864e-01,-3.265993e+00,-3.358685e+00,-1.929350e+00,0.000000e+00,-4.549613e-01,-1.199105e+00,-9.994646e-01
-5.243462e+00,-1.203562e+01,-1.523946e+01,-1.272608e+01,-5.487069e+00,-1.112081e+00,-8.947597e+00,-5.310183e+01,-6.047052e+01,-5.416947e+01,-2.155008e+01,-1.952021e+01,-1.656051e+01,-1.552790e+01,-1.971399e+01,-2.260167e+01,-2.073724e+01,-1.881552e+01,-8.945580e+00,-3.575787e+00,-1.409290e+01,-3.489824e+01,-1.771079e+01,-1.197443e+01,-1.504724e+01,-1.101262e+01,-8.661158e+00,-7.814078e+00,-5.942795e+00,2.172207e+00,6.052087e+00,1.430103e+01,1.733537e+01,1.114143e+01,3.177739e+00,0.000000e+00,-7.353981e-02,-1.484539e+00,-1.225403e+00,-9.922423e-01,0.000000e+00,-9.342135e-01,-2.749408e+00,-2.016704e+00
-5.500990e+00,-9.832504e+00,-1.036803e+01,-9.615862e+00,-4.483255e+00,1.880731e-02,-9.827986e+00,-8.939054e+00,-1.013886e+01,-1.618868e+01,-2.660593e+01,-2.902425e+01,-2.336741e+01,-1.919404e+01,-1.953879e+01,-6.225158e+00,7.668294e+00,1.221705e+01,1.949950e+01,2.627752e+01,7.241455e+00,-2.704853e+01,-3.974475e+01,-3.618156e+01,-2.456498e+01,-1.673405e+01,-6.489655e+00,7.517033e+00,7.405053e+00,5.224186e+00,4.389989e+00,9.210947e+00,1.511795e+01,1.002802e+01,1.669360e+00,0.000000e+00,2.848135e-02,9.474106e-01,7.893590e-01,5.984707e-01,0.000000e+00,-1.160748e+00,-3.467363e+00,-2.429441e+00
-4.132586e+00,-9.895565e+00,-1.057265e+01,-1.044536e+01,-5.420172e+00,-4.683852e-01,-6.394999e+00,2.800037e+00,-7.036567e-01,-1.153850e+00,-1.168898e+01,-1.455170e+01,-1.233675e+01,-1.046604e+01,-1.654099e+01,-2.757215e+01,-2.478358e+01,-2.456893e+01,-1.441551e+01,-8.177017e+00,-3.544945e+01,-5.083840e+01,-3.354251e+01,-2.588437e+01,-2.911846e+01,-3.339013e+01,-3.926687e+01,-3.735780e+01,-3.064947e+01,-2.309563e+01,-2.344577e+01,-2.088850e+01,-1.044240e+01,-1.056211e+00,5.450386e-01,0.000000e+00,1.123083e-01,2.929316e+00,2.886162e+00,1.791438e+00,0.000000e+00,-1.085163e+00,-3.217078e+00,-2.149356e+00
-1.987374e+00,-1.246496e+01,-1.441307e+01,-1.273478e+01,-5.810947e+00,-1.945160e+00,-3.742935e-01,5.342210e+00,9.750423e+00,5.854135e+00,3.136930e+00,3.632064e+00,3.021962e+00,5.693065e-01,-3.689870e-01,-1.300528e-01,-1.739707e+00,-5.118356e+00,-3.323422e+00,-2.056532e+00,-1.726051e+01,-9.275848e+00,-1.915067e+01,-1.739829e+01,-2.468756e+01,-3.199167e+01,-2.336110e+01,-2.445704e+01,-2.855156e+01,-2.799145e+01,-2.642934e+01,-2.661737e+01,-2.151434e+01,-7.421784e+00,-3.737253e-01,0.000000e+00,1.243994e-01,3.361959e+00,4.195076e+00,1.799814e+00,0.000000e+00,-7.367069e-01,-2.127272e+00,-1.278843e+00
-1.014791e-01,-1.383183e+01,-1.665294e+01,-1.250989e+01,-3.941770e+00,-2.985014e+00,1.865606e+00,3.567076e+00,1.728535e+00,6.878716e-02,-1.225450e+00,-1.641906e+00,-1.219316e+00,-2.706123e+00,-4.434513e+00,-8.642086e+00,-7.795144e+00,-5.918667e+00,-6.621711e+00,-7.165988e+00,-1.996513e+01,-2.475207e+01,-3.503347e+00,9.281054e+00,9.184115e+00,1.085148e+00,-1.045306e+01,-5.398719e+00,6.744230e-02,-5.007622e+00,-3.474447e+00,-3.257004e+00,-6.034863e+00,-1.420801e+00,-1.284304e+00,0.000000e+00,5.701598e-02,1.531104e+00,2.495417e+00,6.206278e-01,0.000000e+00,-2.148956e-01,-5.518450e-01,-8.118844e-02
7.368883e-01,-1.091475e+01,-1.407892e+01,-8.773335e+00,-9.342884e-01,-2.921168e+00,-1.184580e+00,-3.257104e+00,-9.610901e+00,-8.091849e+00,-1.193217e+01,-1.572528e+01,-1.545206e+01,-1.259990e+01,-6.605549e+00,-4.994191e+00,-5.576052e+00,-5.842957e+00,-8.906006e+00,-9.281017e+00,-2.276105e+01,-2.784659e+01,-1.340663e+01,2.502151e+00,1.793613e+01,1.375776e+01,1.908709e+01,1.422014e+01,1.160705e+01,8.285049e+00,9.492475e+00,1.396677e+01,1.121525e+01,7.444042e+00,-2.287673e+00,0.000000e+00,-4.678342e-02,-1.712870e+00,-2.059167e+00,-9.649302e-01,0.000000e+00,3.370724e-01,1.030644e+00,1.093081e+00
2.972973e-01,-4.741833e+00,-7.398216e+00,-3.174158e+00,1.291998e+00,-2.241204e+00,-3.568832e+00,5.674478e+00,3.717678e+00,-4.173404e+00,-1.309831e+01,-1.420185e+01,-1.659505e+01,-1.315473e+01,2.269535e+00,1.672598e+01,1.980082e+01,1.554197e+01,7.609447e+00,5.458760e+00,-6.031081e+00,-1.375522e+01,-1.206911e+01,-1.128429e+01,-7.156404e+00,-5.227734e+00,-9.456022e+00,-6.861586e+00,-9.957126e+00,-2.844212e+00,-1.034924e+00,5.805423e+00,7.800432e+00,5.738490e+00,-3.334688e+00,0.000000e+00,-1.206971e-01,-3.920456e+00,-5.421282e+00,-1.909383e+00,0.000000e+00,7.701509e-01,2.150545e+00,1.903497e+00
-1.030112e+00,4.453565e-01,-1.120539e-01,1.854716e+00,2.110357e+00,-1.902735e+00,-1.568669e+00,-4.216392e+00,-1.186978e+01,-1.849084e+01,-7.971022e+00,-3.078317e+00,-7.383699e+00,-8.038158e+00,-5.287952e+00,-4.609943e+00,-1.304084e+01,-1.865890e+01,-2.344273e+01,-2.442710e+01,-3.418754e+01,-2.009659e+01,-1.576496e+01,-2.252398e+01,-3.015269e+01,-2.683157e+01,-1.132758e+01,-8.581665e+00,-9.236251e+00,-1.126661e+01,-1.563221e+01,-1.090294e+01,-8.271784e+00,-6.726462e+00,-4.253970e+00,0.000000e+00,-1.175124e-01,-3.158237e+00,-4.033834e+00,-1.591475e+00,0.000000e+00,9.686064e-01,2.476989e+00,2.113496e+00
