Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32
-5.344532e+02,-5.138352e+02,-5.171358e+02,-5.157385e+02,-5.133326e+02,-5.085005e+02,-4.531341e+02,-2.427612e+02,-9.903397e+01,-3.407656e+01,-2.143318e+01,-4.734525e+01,-8.820584e+01,-8.722061e+01,-5.933726e+01,-4.739310e+01,-4.963652e+01,-7.598032e+01,-1.348716e+02,-2.218403e+02,-3.104922e+02,-3.892355e+02,-4.494628e+02,-4.879242e+02,-5.006929e+02,-5.133596e+02,-5.172660e+02,-5.176595e+02,-5.182496e+02,-5.117803e+02,-5.136164e+02,-5.180266e+02
6.048452e+01,7.529546e+01,7.447604e+01,7.546330e+01,7.565933e+01,8.011876e+01,8.182445e+01,5.336756e+01,3.697270e+01,1.712200e+01,1.522863e+00,-6.824634e+00,-8.631933e+00,-1.439545e+01,-1.497213e+01,1.439911e+00,2.472498e+01,5.016852e+01,7.940198e+01,1.040248e+02,1.234073e+02,1.332848e+02,1.082179e+02,8.891713e+01,8.060017e+01,7.495200e+01,7.710725e+01,7.499763e+01,7.358975e+01,7.563351e+01,7.557908e+01,7.292793e+01
8.448009e+00,6.425160e+00,8.596675e+00,1.004292e+01,7.096797e+00,7.960483e+00,1.794620e+01,2.434881e+01,6.875300e+00,-4.153888e+00,-1.105015e+01,1.030758e+00,1.176372e+01,1.140336e+01,4.344891e+00,-7.654136e+00,-6.429838e+00,-3.077866e+00,1.706614e-01,1.255508e+01,3.404254e+01,3.965755e+01,2.113974e+01,5.741360e+00,-1.624010e+00,2.416765e+00,1.355947e+01,1.127060e+01,8.153723e+00,3.142030e+00,7.611246e+00,1.041789e+01
-3.514035e+00,-5.795795e+00,-4.247464e+00,-1.807463e+00,-5.224649e+00,-2.997989e+00,-4.730353e+00,3.650535e+01,3.503127e+01,2.870368e+01,2.688113e+01,3.038314e+01,2.978773e+01,3.098680e+01,3.854841e+01,3.875219e+01,3.550602e+01,3.198211e+01,3.428527e+01,3.324310e+01,2.507855e+01,2.106402e+01,9.595194e+00,4.424365e+00,-7.768443e+00,-1.015986e+01,-3.246521e+00,4.155471e-01,-3.688569e+00,-6.851493e+00,-2.148291e+00,2.538352e+00
1.053246e+01,8.686390e+00,1.040875e+01,1.147936e+01,6.754155e+00,1.184339e+01,-2.155796e+01,-7.273995e+01,-7.805385e+01,-7.887254e+01,-7.360712e+01,-6.809958e+01,-5.935468e+01,-5.924455e+01,-6.594499e+01,-6.996297e+01,-7.830714e+01,-8.714879e+01,-8.029536e+01,-6.990515e+01,-4.586982e+01,-2.174389e+01,-6.176587e+00,1.161717e+01,1.264171e+01,1.051491e+01,9.118219e+00,1.554395e+01,1.425455e+01,1.200271e+01,1.239302e+01,1.652438e+01
1.578629e+01,1.478136e+01,1.351721e+01,1.525725e+01,1.325928e+01,1.507553e+01,7.251080e+00,9.240349e+00,1.090808e+01,1.440399e+01,2.056598e+01,2.830263e+01,3.476043e+01,3.593921e+01,3.606092e+01,2.703014e+01,2.093783e+01,1.659626e+01,1.387479e+01,1.251607e+01,6.804557e+00,-3.620223e+00,-2.310067e+00,9.286552e+00,1.588748e+01,1.813177e+01,1.565793e+01,1.573331e+01,1.804686e+01,1.650662e+01,1.537471e+01,1.828215e+01
6.495305e+00,9.208697e+00,7.390578e+00,9.630096e+00,1.239847e+01,1.083933e+01,-9.349354e+00,-4.237469e+01,-4.502203e+01,-4.494408e+01,-3.666237e+01,-2.994893e+01,-3.063256e+01,-3.128220e+01,-2.901184e+01,-3.512990e+01,-4.490868e+01,-4.343506e+01,-3.804533e+01,-2.995234e+01,-2.398552e+01,-1.320558e+01,-1.541844e+00,2.906800e+00,7.297681e+00,9.209131e+00,9.312689e+00,7.544814e+00,7.736698e+00,7.903294e+00,1.009227e+01,1.349218e+01
-1.333397e+00,2.720757e-01,2.001929e+00,1.923546e+00,3.635101e+00,4.291828e+00,-2.507027e+00,3.285137e+00,5.729770e+00,6.671080e+00,1.380256e+01,1.594735e+01,1.780177e+01,2.094900e+01,2.164347e+01,2.035439e+01,1.136634e+01,8.409328e+00,1.327611e+00,-9.544750e+00,-2.064809e+01,-1.980799e+01,-1.199911e+01,-1.826073e+00,3.565742e+00,2.878056e+00,1.500638e+00,2.822238e+00,-1.512874e+00,-1.756917e+00,2.172553e+00,7.575215e+00
1.788786e+00,2.284747e+00,1.557045e+00,1.598133e+00,1.070609e+00,3.286609e+00,7.268224e+00,2.455126e+00,-2.738801e+00,-3.640317e+00,4.381972e+00,4.565427e+00,-1.143899e+00,-2.122007e+00,-1.206227e+00,2.401718e+00,-1.155571e+00,-3.635535e+00,-3.420244e+00,6.246454e+00,7.324507e+00,1.136100e+01,7.890139e+00,7.583826e+00,1.281742e+01,7.987509e+00,2.598032e+00,1.077346e+00,-2.233719e+00,-1.079730e+00,-1.346703e-01,4.460787e+00
4.690177e+00,5.247022e+00,2.350215e+00,2.346612e+00,1.936969e+00,3.754428e+00,2.534166e+01,4.398598e+01,4.143380e+01,3.539731e+01,3.416581e+01,2.988257e+01,2.343441e+01,1.722678e+01,1.822383e+01,2.519771e+01,3.052179e+01,2.975390e+01,2.134698e+01,9.606319e+00,5.023141e+00,2.263637e+00,-3.506307e+00,4.194793e+00,1.049710e+01,6.779331e+00,1.398997e+00,3.718463e-01,2.027001e+00,3.443465e+00,5.073002e-01,2.316343e+00
