Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27
-4.852571e+02,-4.816271e+02,-4.836344e+02,-4.898755e+02,-4.957035e+02,-3.425467e+02,-1.911751e+02,-1.271184e+02,-1.141101e+02,-1.162572e+02,-1.221066e+02,-1.497319e+02,-1.852182e+02,-2.158423e+02,-2.428164e+02,-2.864632e+02,-3.595789e+02,-4.141483e+02,-4.368029e+02,-4.445226e+02,-4.585705e+02,-4.773009e+02,-4.915322e+02,-4.957455e+02,-4.977191e+02,-4.989408e+02,-4.990911e+02
1.029289e+01,9.303698e+00,6.919214e+00,3.107310e+00,4.568313e-01,9.519756e+01,1.303726e+02,1.282994e+02,9.566830e+01,7.256339e+01,6.650174e+01,6.033558e+01,4.947906e+01,5.594669e+01,7.372740e+01,8.280211e+01,7.523586e+01,5.884575e+01,4.416972e+01,3.482446e+01,2.376346e+01,1.262580e+01,2.301093e+00,6.905928e-01,6.341740e-02,-2.342408e-02,0.000000e+00
-5.189724e+00,-1.326081e+01,-1.406455e+01,-9.648849e+00,-4.308280e+00,-5.149461e+01,-8.479407e+01,-9.569473e+01,-9.686220e+01,-8.183253e+01,-6.358162e+01,-3.660110e+01,-1.733612e+01,5.868931e-01,2.464789e+01,3.049588e+01,2.329728e+01,1.080312e+01,-5.362885e+00,-1.456310e+01,-1.422087e+01,-8.617480e+00,-5.306315e+00,-2.893357e+00,-1.508027e+00,-2.073531e-01,0.000000e+00
-1.077789e+01,-1.320704e+01,-1.121973e+01,-5.150860e+00,-6.880914e-01,-5.434863e+01,-4.023618e+01,-2.626284e+01,-1.076784e+01,1.671617e+01,3.297470e+01,3.629887e+01,3.495341e+01,2.931746e+01,2.800513e+01,3.078736e+01,3.429789e+01,2.016964e+01,3.672968e+00,-4.369697e+00,-3.847703e+00,-2.252987e+00,1.431222e+00,9.173363e-01,4.788281e-01,6.913390e-02,0.000000e+00
-9.466080e+00,-1.353621e+00,3.091580e+00,4.970877e+00,3.950632e+00,-2.422845e+01,-4.671965e+01,-5.590611e+01,-5.300856e+01,-5.490903e+01,-7.450328e+01,-8.582237e+01,-8.496135e+01,-8.794533e+01,-9.702649e+01,-8.018474e+01,-3.847070e+01,-3.059943e+00,2.346520e+00,2.057586e+00,1.678796e+00,2.674432e+00,3.421685e+00,2.486733e+00,1.364280e+00,1.921129e-01,0.000000e+00
-8.638955e+00,-2.266952e-01,3.426830e+00,2.045489e+00,6.434163e-01,-2.829674e+01,-2.750223e+01,-2.423075e+01,-8.262137e+00,2.537731e-01,3.046379e+00,1.563891e+01,3.723036e+01,3.522020e+01,1.506379e+01,3.749780e+00,-1.189326e+01,-2.184216e+01,-2.667101e+01,-2.339425e+01,-2.022742e+01,-1.158591e+01,-6.160449e+00,-2.817928e+00,-1.067582e+00,-1.114841e-01,0.000000e+00
-3.406917e+00,-3.104828e+00,-3.740778e+00,-5.377080e+00,-4.084737e+00,-4.587780e+01,-5.607002e+01,-5.475430e+01,-4.959805e+01,-4.477000e+01,-3.710122e+01,-3.869785e+01,-4.147451e+01,-4.530679e+01,-5.114763e+01,-4.788077e+01,-3.736132e+01,-3.197080e+01,-2.891597e+01,-2.942303e+01,-2.546398e+01,-1.719684e+01,-7.083597e+00,-4.089802e+00,-1.629754e+00,-1.675368e-01,0.000000e+00
8.919191e+00,4.323766e+00,1.788687e-01,-1.092769e+00,-1.258922e+00,1.973713e+00,2.915992e+00,8.383269e+00,2.585620e+01,1.589675e+01,-7.759782e-01,-1.527057e+01,-2.907679e+01,-4.163956e+01,-4.855917e+01,-4.876409e+01,-4.787707e+01,-2.790998e+01,-1.304233e+01,-1.293298e+01,-1.169900e+01,-6.929662e+00,1.714032e+00,1.350188e+00,8.836122e-01,1.484167e-01,0.000000e+00
1.638330e+01,1.195009e+01,8.354017e+00,7.115672e+00,3.573148e+00,3.492925e+01,3.354121e+01,2.428236e+01,1.643064e+01,4.382239e+00,5.136023e+00,3.770850e+00,7.822897e+00,3.210096e+00,-4.372993e+00,-2.486265e-01,-1.580518e+00,-1.573942e+01,-1.043853e+01,-5.773482e+00,-6.179517e+00,-2.706690e+00,1.527466e+00,2.110795e+00,1.055743e+00,1.348192e-01,0.000000e+00
9.361990e+00,5.592297e+00,4.526396e+00,3.846988e+00,1.593920e+00,-5.843789e+00,-1.581432e+01,-1.007318e+01,-3.092543e+00,-2.823178e+00,-2.570968e+00,-4.782200e+00,-1.035706e+01,-1.736667e+01,-2.405936e+01,-3.225577e+01,-3.575253e+01,-2.330551e+01,-6.329988e+00,-1.154791e-01,1.385679e-01,-1.074935e+00,-3.538906e+00,-2.382992e+00,-1.248033e+00,-1.781368e-01,0.000000e+00
