Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29
-5.162452e+02,-4.923496e+02,-4.893758e+02,-4.880999e+02,-4.879841e+02,-4.789706e+02,-4.496042e+02,-2.339099e+02,-1.282626e+02,-1.028264e+02,-1.003993e+02,-9.905492e+01,-9.600549e+01,-9.779715e+01,-8.784955e+01,-8.922781e+01,-1.079792e+02,-1.490795e+02,-1.767986e+02,-2.240705e+02,-3.105357e+02,-3.876969e+02,-4.403665e+02,-4.781132e+02,-4.843407e+02,-4.870660e+02,-4.932411e+02,-4.946551e+02,-5.018979e+02
6.171796e+01,7.889645e+01,8.291765e+01,8.661775e+01,8.554317e+01,9.864375e+01,1.253554e+02,1.248379e+02,1.291460e+02,1.282439e+02,1.107705e+02,9.035718e+01,7.674038e+01,6.100612e+01,5.399500e+01,6.554292e+01,7.796170e+01,8.676695e+01,1.089642e+02,1.292237e+02,1.475864e+02,1.454435e+02,1.168897e+02,8.944131e+01,8.793185e+01,8.555051e+01,7.964975e+01,8.013873e+01,7.664070e+01
1.173542e+01,7.572510e+00,8.903343e+00,1.326031e+01,1.263727e+01,2.640208e+01,3.649040e+01,-9.285877e+00,-3.577883e+01,-5.795802e+01,-6.386499e+01,-5.036499e+01,-4.579594e+01,-3.845376e+01,-4.054001e+01,-4.440680e+01,-4.527119e+01,-3.967951e+01,-3.644833e+01,-2.948118e+01,-2.250849e+01,-1.429073e+01,-9.904175e+00,3.380150e+00,8.712161e+00,8.655310e+00,9.396770e+00,1.281710e+01,1.772183e+01
-1.599320e+00,-4.905259e+00,-5.853167e+00,-4.782071e+00,-1.202284e+00,1.092532e+01,2.234061e+01,4.551720e+01,1.595333e+01,-5.053741e+00,-9.595574e-01,3.995292e+00,2.943555e+00,4.963439e+00,4.359070e+00,3.080879e+00,1.023028e+00,-8.501575e+00,-2.021955e+01,-3.574274e+01,-4.024080e+01,-3.857117e+01,-3.320777e+01,-8.587818e+00,-7.208676e+00,-7.110396e+00,-2.793152e+00,-1.308106e+00,1.802123e+00
7.448588e+00,1.111235e+01,1.353282e+01,1.386842e+01,1.804941e+01,2.502987e+01,3.549055e+01,-1.673770e+01,-2.900282e+01,-3.456337e+01,-3.496500e+01,-3.708317e+01,-3.824793e+01,-3.825972e+01,-4.231952e+01,-4.526507e+01,-4.929405e+01,-4.580062e+01,-3.631159e+01,-3.010458e+01,-1.933141e+01,-1.019078e+01,8.995876e-01,1.457713e+01,1.571949e+01,1.482960e+01,1.571810e+01,1.403688e+01,1.407183e+01
5.822732e+00,1.080257e+01,1.656679e+01,1.951031e+01,1.913591e+01,2.168546e+01,2.559357e+01,1.452023e+01,2.087035e+01,3.368448e+01,4.991524e+01,6.185610e+01,7.607277e+01,8.884345e+01,9.040804e+01,8.394016e+01,8.404437e+01,7.588608e+01,7.357155e+01,6.916980e+01,3.718977e+01,1.231202e+01,9.428184e+00,1.062770e+01,1.668028e+01,1.679689e+01,1.371280e+01,1.320012e+01,1.620757e+01
-2.950733e+00,2.436956e+00,6.815574e+00,9.541964e+00,7.885726e+00,7.860240e+00,9.786179e+00,-2.856887e+01,-3.527119e+01,-3.739622e+01,-3.500780e+01,-5.096806e+01,-5.828530e+01,-5.634051e+01,-5.157423e+01,-4.979301e+01,-4.927596e+01,-4.681297e+01,-4.993930e+01,-4.534399e+01,-2.250455e+01,5.163739e-01,1.436837e+00,-1.031366e+00,2.223540e+00,4.257372e+00,2.182211e+00,4.093324e+00,8.577452e+00
-3.009164e+00,2.433796e+00,3.966546e+00,3.772565e+00,4.039234e+00,-6.873916e-01,2.673195e-01,-1.512625e+00,8.667655e+00,1.902419e+01,2.685153e+01,3.103943e+01,3.608872e+01,3.928652e+01,3.550130e+01,3.335469e+01,3.125088e+01,3.319882e+01,1.772865e+01,9.466843e+00,-1.661225e-01,-4.638675e+00,2.719299e+00,2.881134e+00,-4.049743e-01,1.292956e+00,2.813662e+00,3.595948e+00,5.547823e+00
2.587530e+00,6.082891e+00,5.457470e+00,4.278284e+00,3.025557e+00,-6.238624e+00,-4.070148e+00,-3.457315e+01,-3.601714e+01,-3.199181e+01,-2.577264e+01,-1.998290e+01,-1.650289e+01,-2.018986e+01,-2.099055e+01,-2.012761e+01,-2.177613e+01,-1.496651e+01,-1.268305e+01,-9.129784e+00,-4.320638e+00,5.889899e-01,8.566164e+00,5.301944e+00,2.500096e+00,3.624029e+00,7.127059e+00,6.432006e+00,7.661890e+00
2.949185e+00,2.196507e+00,2.179117e+00,2.017587e+00,-9.618733e-01,-1.012558e+01,-2.460457e+00,-8.393805e+00,-1.581420e+00,5.548384e+00,9.886509e+00,1.030727e+01,1.635317e+01,1.553121e+01,1.212942e+01,1.485355e+01,1.366863e+01,6.866112e+00,6.677142e-01,-3.590847e+00,-1.775992e+00,5.556644e+00,8.961853e+00,-1.977050e-02,1.965953e+00,5.014147e+00,7.152037e+00,7.255550e+00,7.660602e+00
