Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43,Coeff 44,Coeff 45,Coeff 46
-5.850502e+02,-5.850502e+02,-5.850502e+02,-5.850502e+02,-5.850502e+02,-5.850502e+02,-5.850502e+02,-5.850502e+02,-5.850502e+02,-5.850502e+02,-5.850502e+02,-5.850502e+02,-5.850502e+02,-5.850502e+02,-5.850502e+02,-5.401113e+02,-4.162131e+02,-3.827168e+02,-3.939740e+02,-4.035026e+02,-4.149615e+02,-3.582239e+02,-1.990498e+02,-6.500230e+01,-3.460660e+01,-7.291260e+01,-1.354122e+02,-2.021724e+02,-2.988032e+02,-3.976497e+02,-4.571427e+02,-5.100182e+02,-5.556547e+02,-5.830979e+02,-5.850502e+02,-5.850502e+02,-5.850502e+02,-5.850502e+02,-5.850502e+02,-5.850502e+02,-5.850502e+02,-5.850502e+02,-5.850502e+02,-5.850502e+02,-5.850502e+02,-5.850502e+02
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.013774e+00,-1.428161e+01,-1.569327e+01,-1.569263e+01,-2.015825e+01,-2.672242e+01,6.147634e+01,1.464301e+02,1.452477e+02,1.604461e+02,1.914636e+02,2.155960e+02,2.154141e+02,2.025229e+02,1.763257e+02,1.304775e+02,7.858424e+01,3.447775e+01,2.713368e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.511076e+01,-6.897385e+01,-6.778219e+01,-6.439944e+01,-6.946110e+01,-7.788451e+01,-5.290461e+01,-1.135738e+02,-1.028104e+02,-9.362172e+01,-1.009255e+02,-9.726511e+01,-7.126434e+01,-2.834630e+01,2.263732e+01,2.751772e+01,2.212502e+01,1.819149e+01,2.572654e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.210306e-01,2.026560e+01,2.539605e+01,1.908691e+01,1.602746e+01,2.275456e+01,3.537492e+01,1.476810e+01,-2.090192e+01,-3.214413e+01,-3.621412e+01,-3.867016e+01,-5.105836e+01,-5.895515e+01,-6.127214e+01,-3.879409e+01,-1.497763e+01,3.071318e+00,2.344985e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.779769e+00,-1.166318e+01,-1.978234e+01,-2.572848e+01,-2.854875e+01,-2.008111e+01,-2.918906e+01,-3.723234e+01,-4.627929e+01,-5.661426e+01,-7.447940e+01,-8.402568e+01,-7.518662e+01,-6.429285e+01,-5.604203e+01,-3.415638e+01,-1.430627e+01,-4.155895e+00,2.040271e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.178703e+00,-3.876328e+00,-5.122637e+00,-3.168408e+00,5.586143e+00,1.375392e+01,-2.547857e+01,-3.637064e+01,-3.728667e+01,-3.232032e+01,-1.880090e+01,-1.437362e+01,-1.899171e+01,-1.978906e+01,-5.227763e+00,5.484562e-01,1.664669e+00,-4.593700e+00,1.671657e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.267447e+01,-1.693130e+01,-1.717490e+01,-9.119377e+00,6.504292e+00,1.736117e+01,-2.264868e+01,-3.905095e+01,-4.061785e+01,-3.770529e+01,-2.735008e+01,-1.219273e+01,3.396404e+00,1.372918e+01,1.316036e+01,1.378900e+01,5.577481e+00,-3.251112e+00,1.254822e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.022062e+00,-1.246924e+01,-1.613893e+01,-1.870169e+01,-1.303322e+01,-9.920048e+00,-4.035009e+01,-4.336285e+01,-3.122711e+01,-2.940790e+01,-3.280426e+01,-3.459238e+01,-2.829072e+01,-1.860848e+01,-5.950085e+00,1.220446e-01,-3.092221e+00,-2.637879e+00,8.071895e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.339335e+01,1.358413e+01,1.142815e+01,7.076017e+00,3.725823e+00,4.080523e+00,-1.428457e+01,-1.101731e+01,-1.746406e+01,-1.732894e+01,-2.099828e+01,-2.545100e+01,-3.138711e+01,-3.231957e+01,-1.881471e+01,-1.221180e+01,-6.705581e+00,-1.361473e+00,3.470385e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.522236e-01,9.080707e-01,4.711583e-01,7.003556e+00,1.195854e+01,2.547768e+00,-2.829340e+01,-1.505430e+01,9.664823e-01,3.843594e+00,1.697767e-01,-1.251213e+01,-9.701244e+00,-8.941597e+00,-1.059905e+01,-7.093617e+00,1.812549e+00,1.665475e+00,-1.074165e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
