Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30
-5.108463e+02,-4.975580e+02,-4.967978e+02,-4.847377e+02,-4.611389e+02,-4.526497e+02,-4.634494e+02,-4.558015e+02,-2.734580e+02,-1.927813e+02,-1.399854e+02,-1.089801e+02,-1.157435e+02,-1.463879e+02,-1.429865e+02,-1.361633e+02,-1.275600e+02,-1.246985e+02,-1.537093e+02,-2.148308e+02,-3.023583e+02,-3.734108e+02,-4.300031e+02,-4.797535e+02,-4.898899e+02,-4.908851e+02,-4.861021e+02,-4.875712e+02,-4.956338e+02,-5.076188e+02
3.942730e+01,5.240076e+01,5.235464e+01,6.666856e+01,9.735744e+01,1.051485e+02,9.302443e+01,8.869672e+01,1.153049e+02,1.130077e+02,1.201699e+02,1.115528e+02,9.728706e+01,8.690236e+01,7.458540e+01,6.958916e+01,7.924554e+01,1.023061e+02,1.274507e+02,1.510244e+02,1.675185e+02,1.588927e+02,1.128890e+02,6.508773e+01,5.374001e+01,5.307154e+01,5.552581e+01,5.556733e+01,5.026044e+01,3.866558e+01
1.945373e+01,2.134742e+01,2.008266e+01,2.882125e+01,5.478282e+01,6.068361e+01,5.393758e+01,4.243340e+01,-2.626927e-01,-1.905297e+01,-4.670845e+01,-7.194527e+01,-6.568922e+01,-4.581673e+01,-3.918638e+01,-4.884206e+01,-6.114029e+01,-6.573109e+01,-4.979714e+01,-2.218776e+01,-4.989964e-01,1.729041e+01,2.045890e+01,1.389997e+01,1.096268e+01,1.070676e+01,1.067337e+01,1.322479e+01,1.368213e+01,1.083798e+01
5.896714e+00,2.176194e+00,2.016674e+00,7.213258e+00,2.650698e+01,3.589629e+01,3.418775e+01,2.656455e+01,4.403095e+01,3.141582e+01,-5.618349e+00,-1.460899e+01,-9.150577e+00,-2.212784e+00,-1.201962e-01,-4.393950e+00,-1.465943e+01,-2.978917e+01,-4.825122e+01,-5.332868e+01,-4.285840e+01,-3.127003e+01,-2.071653e+01,-8.711744e+00,-2.303194e+00,-3.966691e+00,-5.379478e+00,-8.225937e-01,-2.008857e+00,-1.388357e+00
5.265015e+00,3.305386e+00,4.837959e+00,9.786679e+00,1.677800e+01,2.082938e+01,2.577142e+01,2.369456e+01,-3.502160e+01,-4.489667e+01,-4.587061e+01,-4.727925e+01,-4.697717e+01,-4.346022e+01,-4.055009e+01,-3.683847e+01,-3.673507e+01,-3.538137e+01,-3.623355e+01,-2.706998e+01,-1.183917e+01,-3.032552e+00,-3.470238e+00,1.371506e+00,1.124744e+01,9.139555e+00,4.556650e+00,6.387549e+00,4.542686e+00,6.191985e+00
1.032490e+01,1.070364e+01,1.183722e+01,1.620294e+01,1.204335e+01,8.618047e+00,1.749626e+01,2.889362e+01,2.030316e+01,2.446414e+01,3.189274e+01,3.626236e+01,4.616099e+01,5.193327e+01,5.844443e+01,6.319924e+01,6.381254e+01,6.011395e+01,4.789251e+01,4.096581e+01,2.297503e+01,1.211490e+01,1.301073e+01,1.062651e+01,1.819656e+01,1.840252e+01,1.349986e+01,8.841596e+00,1.077463e+01,1.446911e+01
1.205220e+01,1.102409e+01,1.050763e+01,1.089034e+01,3.703683e+00,4.882044e+00,1.172454e+01,2.004884e+01,7.377157e-01,-1.442196e+01,-2.115462e+01,-2.831231e+01,-3.783878e+01,-4.183754e+01,-4.179489e+01,-3.851368e+01,-3.479665e+01,-3.408150e+01,-3.177791e+01,-2.860466e+01,-1.910795e+01,-6.624057e+00,2.465949e+00,3.610624e+00,9.081217e+00,1.168730e+01,6.487010e+00,3.058582e+00,7.598041e+00,1.050221e+01
9.158144e+00,6.255507e+00,5.204638e+00,1.010839e-01,-8.275706e+00,-2.676409e+00,2.814389e+00,9.329725e+00,-1.064550e+00,8.166068e+00,1.206385e+01,1.044292e+01,1.392424e+01,1.411491e+01,9.883293e+00,8.621069e+00,1.227121e+01,4.660772e+00,-6.913073e+00,-1.309819e+01,-1.469240e+01,-1.778975e+01,-9.442594e+00,-4.484246e+00,-1.106445e-01,3.491990e+00,4.354157e+00,3.823061e+00,2.348125e+00,1.344279e+00
4.991997e+00,3.943365e+00,3.629044e+00,-4.918103e+00,-1.604208e+01,-1.528722e+01,-8.177516e+00,-1.718369e+00,-1.233879e+01,-1.280889e+01,-1.692824e+00,1.199620e+00,1.963088e+00,4.033970e+00,2.576381e-01,-1.335228e+00,-4.640154e-01,-2.158635e+00,-8.239565e+00,-1.053634e+01,-9.419591e+00,-2.637509e+00,-3.961082e+00,-1.121068e+00,-4.042198e-01,3.042224e+00,6.967682e+00,6.419168e+00,4.436612e-01,-1.246777e+00
9.288179e-01,3.946563e+00,4.408034e+00,-5.390089e+00,-1.544672e+01,-1.598622e+01,-9.864494e+00,-6.737122e+00,-1.882457e+01,-1.798695e+01,-1.227060e+01,6.401865e-02,1.182152e+01,2.053946e+01,2.640527e+01,2.468528e+01,2.088416e+01,1.895359e+01,1.327123e+01,1.162954e+01,1.020633e+01,8.471434e+00,6.240752e+00,6.394129e+00,2.794150e+00,3.262951e+00,4.188402e+00,3.815420e+00,4.131594e-01,2.131356e+00
-2.970264e+00,1.816533e+00,2.780363e+00,-7.777555e+00,-1.487737e+01,-1.178960e+01,-8.477363e+00,-6.202850e+00,1.605285e+01,1.075900e+01,-3.677994e+00,-1.451399e+01,-1.702819e+01,-1.983391e+01,-1.561996e+01,-1.405027e+01,-7.441334e+00,-3.014749e+00,2.120317e-01,1.799883e+00,-7.837003e-01,1.963282e+00,6.963565e+00,7.202583e+00,3.215533e+00,-1.768168e+00,6.861622e-01,1.157817e+00,-9.602193e-01,2.364484e+00
-4.077332e+00,-1.196012e+00,1.177983e-01,-1.019462e+01,-1.697264e+01,-1.486243e+01,-1.318947e+01,-1.502302e+01,-1.187888e+01,-1.760024e+00,2.901233e+00,-1.626787e+00,-5.097940e+00,-1.467686e+01,-1.524036e+01,-1.016601e+01,-7.097803e-01,1.037899e+00,-9.987522e-01,-5.654037e+00,-6.882107e-01,-3.546584e+00,1.298120e+00,2.261241e+00,2.492206e-01,-7.081445e+00,-5.418150e+00,-2.553054e+00,-4.234504e+00,-2.838504e+00
4.501990e-01,-1.009741e-01,8.192306e-01,-6.847306e+00,-1.194261e+01,-1.186733e+01,-1.369116e+01,-1.638805e+01,-1.700541e+01,-1.674307e+01,-1.633917e+01,-1.130493e+01,-1.271488e+01,-1.934795e+01,-2.856685e+01,-3.509238e+01,-3.368318e+01,-2.781574e+01,-2.644772e+01,-2.551246e+01,-1.408147e+01,-6.439168e+00,-3.237442e+00,-8.579011e-01,-2.175358e+00,-5.999725e+00,-4.209586e+00,-3.461604e+00,-4.794377e+00,-5.398571e+00
