Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42
-5.174496e+02,-4.969786e+02,-4.959534e+02,-4.966979e+02,-4.466031e+02,-2.926176e+02,-2.001486e+02,-1.685060e+02,-1.577652e+02,-1.562839e+02,-1.455175e+02,-1.464301e+02,-1.615619e+02,-1.636942e+02,-1.628849e+02,-1.594017e+02,-1.336636e+02,-1.031014e+02,-8.314826e+01,-5.301471e+01,-4.519044e+01,-7.022946e+01,-9.797959e+01,-1.338905e+02,-1.655733e+02,-1.834534e+02,-2.217385e+02,-2.969480e+02,-3.910467e+02,-4.654786e+02,-4.935608e+02,-4.948871e+02,-4.911756e+02,-4.918989e+02,-4.936083e+02,-4.925161e+02,-4.908682e+02,-4.898847e+02,-4.885428e+02,-4.913341e+02,-4.872881e+02,-4.895616e+02
4.417934e+01,6.073563e+01,6.058055e+01,5.952505e+01,6.833894e+01,1.117995e+02,1.134896e+02,9.392947e+01,7.603349e+01,6.495979e+01,5.450190e+01,5.061656e+01,5.345975e+01,5.097553e+01,5.044273e+01,4.915757e+01,4.923303e+01,5.545891e+01,6.315051e+01,7.830663e+01,8.649231e+01,8.055903e+01,7.970497e+01,9.200587e+01,1.043511e+02,9.468141e+01,9.110739e+01,9.796011e+01,9.807413e+01,7.603374e+01,6.101023e+01,6.264167e+01,6.798663e+01,6.784345e+01,6.398377e+01,6.484827e+01,6.889754e+01,6.750450e+01,6.896703e+01,6.830341e+01,6.789752e+01,6.369191e+01
1.793399e+01,1.512588e+01,1.292562e+01,1.138865e+01,-2.472924e+01,-2.809323e+01,-7.861662e+00,5.792082e+00,1.282651e+01,1.120184e+01,5.232704e+00,1.066194e+01,2.057157e+01,2.066780e+01,1.855263e+01,1.599738e+01,-5.682819e+00,-2.490892e+01,-4.093889e+01,-6.208617e+01,-7.106776e+01,-6.535233e+01,-5.966042e+01,-5.161214e+01,-5.263547e+01,-4.747955e+01,-3.960985e+01,-3.829900e+01,-3.077156e+01,-3.205842e+00,1.123651e+01,1.689323e+01,2.054330e+01,2.106995e+01,1.710068e+01,1.775008e+01,2.097358e+01,1.572126e+01,1.660020e+01,2.073421e+01,1.370437e+01,8.544619e+00
5.360425e+00,-6.751480e-01,-3.152974e+00,-4.937284e+00,-1.359091e+01,-2.968126e+01,-4.452312e+01,-4.552586e+01,-4.119462e+01,-4.174789e+01,-4.127182e+01,-3.857954e+01,-3.493307e+01,-3.320105e+01,-3.808128e+01,-4.169759e+01,-4.831261e+01,-4.831844e+01,-5.066478e+01,-6.041579e+01,-5.552070e+01,-4.567593e+01,-3.655954e+01,-1.932596e+01,-1.585402e+01,-1.459108e+01,-3.819301e+00,-9.789302e-01,-9.519610e+00,-7.345221e+00,-8.681910e-01,2.882715e+00,2.779554e+00,1.991498e+00,2.910645e+00,5.103673e+00,1.897344e+00,-2.412893e+00,-1.753520e+00,1.661472e+00,-7.248273e-01,-4.203257e+00
7.940404e+00,8.840283e+00,6.720681e+00,6.471394e+00,4.330444e+01,4.374013e+01,2.056889e+01,7.705296e+00,1.925301e+00,1.317925e+00,2.321734e+00,2.955033e+00,5.805085e+00,8.288269e+00,6.678112e+00,1.056965e+01,1.059881e+01,6.423505e+00,5.931641e+00,-3.418278e+00,-1.535875e+01,-2.900456e+01,-2.916748e+01,-2.519196e+01,-1.920417e+01,-1.464991e+01,-4.421374e+00,1.428464e+01,2.126254e+01,1.733433e+01,1.091505e+01,1.094672e+01,1.002206e+01,7.977396e+00,1.307703e+01,1.627785e+01,1.106469e+01,1.031030e+01,9.808201e+00,8.605384e+00,1.307434e+01,1.230610e+01
1.148557e+01,1.389193e+01,1.257924e+01,1.422861e+01,2.063429e+01,1.685332e+00,1.436549e+01,1.876676e+01,1.436858e+01,2.248682e+01,3.496065e+01,3.871633e+01,3.118855e+01,3.267605e+01,3.077475e+01,3.145601e+01,3.209041e+01,3.423215e+01,3.960061e+01,4.324834e+01,5.000725e+01,5.927637e+01,6.250351e+01,5.493248e+01,4.124451e+01,3.209322e+01,2.710278e+01,1.682571e+01,7.246804e+00,1.344694e+01,1.345990e+01,1.129183e+01,1.326210e+01,1.229975e+01,1.550098e+01,1.808850e+01,1.899393e+01,1.865153e+01,1.553820e+01,1.219659e+01,1.671216e+01,1.614323e+01
9.519506e+00,9.777864e+00,8.129779e+00,9.639183e+00,-1.727880e+01,-3.621590e+01,-4.332563e+01,-4.545228e+01,-4.322395e+01,-3.860864e+01,-3.969247e+01,-3.968350e+01,-3.897909e+01,-3.725608e+01,-3.369792e+01,-3.345124e+01,-3.953429e+01,-4.200214e+01,-4.443228e+01,-4.617650e+01,-4.468601e+01,-4.397364e+01,-3.693237e+01,-3.530630e+01,-3.509857e+01,-3.555105e+01,-2.770205e+01,-1.661970e+01,-1.444772e+00,5.112754e+00,9.076058e+00,5.149352e+00,7.857152e+00,9.399343e+00,8.985538e+00,1.122448e+01,1.613913e+01,1.299791e+01,8.656471e+00,7.160748e+00,9.146517e+00,6.735691e+00
5.237801e+00,6.703716e+00,2.686180e+00,2.276089e+00,-6.629252e+00,-4.957241e+00,8.321706e+00,1.948879e+01,2.716751e+01,2.955388e+01,2.832180e+01,2.766127e+01,2.526078e+01,2.684845e+01,2.511470e+01,2.220499e+01,2.817976e+01,4.025056e+01,4.797208e+01,4.911202e+01,5.218615e+01,5.577205e+01,5.281470e+01,4.898787e+01,4.217862e+01,4.096200e+01,4.199074e+01,3.989550e+01,2.162078e+01,9.219054e+00,5.103858e+00,2.113530e+00,3.430379e+00,6.035161e+00,5.633411e+00,8.246043e+00,1.040749e+01,5.531934e+00,3.422940e+00,4.997197e+00,5.289370e+00,2.352579e+00
2.914129e+00,5.555567e+00,1.681813e+00,-9.270818e-01,7.918653e+00,-4.252489e+00,6.785295e+00,8.377207e+00,5.937814e+00,7.912439e+00,8.054622e+00,6.686851e+00,5.035035e+00,1.472934e+00,-3.418330e+00,-3.804861e-01,3.596496e+00,2.089949e+00,-1.687777e+00,-5.199135e+00,-1.064073e+01,-1.893141e+01,-2.585949e+01,-2.758836e+01,-2.823562e+01,-3.141925e+01,-3.125712e+01,-2.157387e+01,-4.125701e-01,4.846780e+00,-2.599894e+00,-1.325644e+00,1.649700e+00,3.058612e+00,4.668814e+00,7.232493e+00,5.955023e+00,2.055172e+00,2.778082e+00,6.760845e+00,6.131656e+00,4.537030e+00
3.801654e+00,4.187587e+00,3.864984e+00,7.561207e-02,1.262193e+01,9.399313e+00,1.105819e+01,1.613528e+01,2.216850e+01,2.331250e+01,2.021981e+01,1.913135e+01,1.973923e+01,2.196828e+01,1.734966e+01,1.312872e+01,9.233873e+00,6.216280e+00,1.249831e+01,1.114538e+01,-2.351081e+00,-8.451748e+00,-1.049409e+01,-1.122585e+01,-1.047938e+01,-6.000649e+00,-2.914950e+00,1.831265e+00,-2.485878e+00,-7.005692e+00,-7.116264e+00,-4.006138e+00,6.236866e-01,1.456328e+00,4.347274e+00,6.630723e+00,3.369278e+00,1.643643e+00,3.163698e+00,6.958242e+00,8.401628e+00,8.376563e+00
3.956196e+00,2.915312e+00,3.979061e+00,7.847000e-01,-1.463265e+01,-3.152034e+01,-3.116227e+01,-2.806203e+01,-2.398287e+01,-2.594131e+01,-1.975836e+01,-2.288414e+01,-2.618250e+01,-2.041172e+01,-2.200804e+01,-2.067795e+01,-1.892194e+01,-1.474546e+01,-9.770729e+00,-1.972350e+01,-3.072427e+01,-3.076850e+01,-1.410229e+01,-1.109555e+01,-3.471210e+00,2.191447e+00,2.594585e+00,-3.723512e-01,-4.364895e+00,-5.624592e+00,-1.872558e+00,-1.284465e+00,2.708698e-01,3.076337e+00,5.792055e+00,7.210764e+00,1.716378e+00,2.085246e+00,4.930303e+00,4.551063e+00,8.084730e+00,9.446211e+00
-1.022809e+00,-6.506138e-01,-9.574223e-01,-2.317973e+00,-6.861029e+00,4.408280e+00,4.046317e+00,-2.258180e+00,-3.480469e+00,-1.506684e-01,4.834061e+00,6.593310e+00,1.775638e+00,6.811001e-01,-3.348957e-01,-2.079753e+00,-6.493892e+00,-2.004082e+00,-1.484776e+00,-1.616656e+01,-1.943409e+01,-1.066432e+01,1.419488e+01,2.156745e+01,1.365196e+01,-9.678867e-01,-7.745746e+00,-7.920329e+00,-2.540728e+00,3.578824e+00,2.165010e+00,-1.580274e-01,-1.259457e+00,3.775554e+00,3.663105e+00,2.114899e+00,-2.553430e+00,-1.019678e+00,4.924894e+00,9.998305e-01,4.027715e-01,2.138663e+00
-6.370927e+00,-5.564869e+00,-7.105037e+00,-5.984839e+00,-1.642018e+00,-2.212098e+01,-2.718130e+01,-2.660906e+01,-2.570791e+01,-1.783229e+01,-1.921590e+01,-1.782920e+01,-1.563099e+01,-1.536678e+01,-1.521408e+01,-1.520243e+01,-2.082662e+01,-2.423047e+01,-3.296189e+01,-3.995495e+01,-2.717426e+01,-1.118622e+01,8.308178e+00,1.800004e+01,1.489867e+01,1.288130e+01,1.654712e+01,1.712746e+01,8.786921e+00,3.664042e+00,5.089684e-01,-4.447500e+00,-4.366388e+00,6.497000e-01,-2.957758e+00,-7.294285e+00,-6.787571e+00,-5.795532e+00,2.191400e-01,-4.699271e-01,-6.511666e+00,-6.719658e+00
