Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33
-5.203735e+02,-5.032279e+02,-5.034921e+02,-4.953055e+02,-4.953923e+02,-4.968525e+02,-4.903605e+02,-4.508186e+02,-3.209401e+02,-2.362476e+02,-2.015745e+02,-1.368154e+02,-9.883314e+01,-1.040888e+02,-1.171576e+02,-9.821638e+01,-6.970924e+01,-6.513784e+01,-8.320180e+01,-1.129899e+02,-1.303490e+02,-1.348985e+02,-1.861691e+02,-2.773089e+02,-3.440536e+02,-3.992656e+02,-4.680793e+02,-4.916351e+02,-4.986253e+02,-5.019738e+02,-4.989825e+02,-4.994242e+02,-5.211708e+02
5.318826e+01,6.734978e+01,6.639276e+01,7.216760e+01,7.191380e+01,7.129805e+01,7.573972e+01,9.525858e+01,1.230735e+02,1.013263e+02,8.297993e+01,7.065923e+01,5.814127e+01,4.634524e+01,4.670068e+01,6.346313e+01,1.028432e+02,1.207025e+02,1.290037e+02,1.462906e+02,1.692883e+02,1.719038e+02,1.699774e+02,1.642685e+02,1.565194e+02,1.331090e+02,8.944867e+01,7.425587e+01,7.025289e+01,6.722947e+01,6.916586e+01,6.818077e+01,5.066460e+01
2.523488e+01,2.275410e+01,2.132899e+01,1.863126e+01,1.862731e+01,1.986753e+01,1.438768e+01,-1.217017e+01,-5.163822e+01,-4.013737e+01,-2.396973e+01,-2.490038e+01,-3.717474e+01,-3.847344e+01,-3.739529e+01,-4.337791e+01,-4.023259e+01,-3.722112e+01,-4.115887e+01,-4.658449e+01,-4.715421e+01,-4.158565e+01,-3.459315e+01,-1.851601e+01,-8.222977e+00,-1.079948e-01,1.353131e+01,1.858397e+01,2.145002e+01,2.163697e+01,1.981388e+01,1.895312e+01,2.275446e+01
1.077919e+01,4.413723e+00,3.775957e+00,3.422912e-01,1.292702e+00,1.708234e+00,-8.496027e+00,-2.721157e+01,-3.883043e+01,-3.154219e+01,-3.308807e+01,-2.531334e+01,-1.423438e+01,-9.147676e+00,-3.636023e+00,-1.967967e+01,-3.065712e+01,-1.538848e+01,-8.290522e+00,-5.292981e+00,8.071285e+00,2.246190e+01,2.201409e+01,1.019704e+01,3.148669e+00,-1.934409e+00,3.349656e+00,3.553663e+00,4.193029e+00,6.875957e+00,4.417912e+00,4.243583e+00,1.239897e+01
1.261364e+01,1.276888e+01,1.302513e+01,1.280613e+01,1.358284e+01,1.183632e+01,7.788682e+00,2.399310e+01,4.354008e+01,3.511966e+01,1.739195e+01,-6.198812e+00,-1.885562e+01,-2.521811e+01,-2.314716e+01,-3.004300e+01,-4.199719e+01,-4.632220e+01,-4.189808e+01,-3.665205e+01,-2.605778e+01,-1.401169e+01,-7.685160e+00,1.035374e+00,1.138463e+01,1.509227e+01,1.795445e+01,1.553813e+01,1.264403e+01,1.724157e+01,1.726094e+01,1.591359e+01,1.620100e+01
1.516530e+01,1.830048e+01,1.856356e+01,1.952697e+01,1.825301e+01,1.591902e+01,2.048239e+01,3.523171e+01,2.444300e+01,2.365314e+01,3.151340e+01,6.366745e+01,7.673553e+01,7.455463e+01,6.967405e+01,7.882530e+01,6.924818e+01,5.077071e+01,3.759401e+01,2.235084e+01,9.569480e+00,7.602190e+00,1.121789e+01,7.778325e+00,6.024605e+00,6.982751e+00,1.160436e+01,1.615725e+01,1.399483e+01,1.907180e+01,2.145448e+01,1.795598e+01,1.597568e+01
1.027284e+01,1.054820e+01,1.061216e+01,1.166557e+01,9.633419e+00,8.469946e+00,1.264268e+01,2.465873e+00,-3.025336e+01,-4.086185e+01,-3.112563e+01,-3.481478e+01,-4.709150e+01,-5.366887e+01,-5.679987e+01,-5.518193e+01,-5.332071e+01,-4.768229e+01,-4.021331e+01,-2.653514e+01,-1.099706e+01,-5.485641e+00,-4.850369e-01,1.784189e+00,1.326994e+01,1.197905e+01,4.420242e+00,6.426961e+00,5.426017e+00,7.969340e+00,1.061782e+01,7.678373e+00,9.694871e+00
2.754664e+00,1.664144e+00,2.385468e+00,3.384254e+00,3.195878e+00,3.473862e+00,8.363805e-01,-1.141495e+01,-6.232864e+00,-4.778910e+00,3.345631e+00,8.513531e+00,2.134918e+01,3.237535e+01,3.081020e+01,2.347020e+01,1.898123e+01,1.951417e+01,1.461436e+01,8.080307e+00,5.595579e+00,5.422090e+00,9.740861e+00,8.928497e+00,5.990421e+00,9.213490e+00,5.986170e+00,1.840452e+00,1.685027e+00,9.688717e-01,2.402549e+00,1.721729e+00,4.862247e+00
-1.614224e+00,-5.022842e-01,1.463867e+00,1.591077e+00,2.826316e+00,3.556298e+00,-2.238985e+00,5.428303e-01,-7.579082e+00,-8.328037e+00,-6.085146e+00,-2.984456e+00,-4.456813e+00,-7.881323e+00,-1.136886e+01,-1.271574e+01,-1.432822e+01,-2.460977e+01,-2.058396e+01,-1.712537e+01,-1.580800e+01,-1.365263e+01,-8.249222e+00,-2.054110e+00,-2.411592e-02,4.378911e+00,5.522958e+00,1.816384e+00,2.402230e+00,1.808624e+00,1.973210e+00,1.400544e+00,2.615774e+00
-2.382421e+00,4.131479e-01,2.226688e+00,1.897988e+00,3.672348e+00,2.992091e+00,-1.329203e+00,9.862591e+00,3.549294e+01,3.044748e+01,1.547828e+01,1.060818e+01,1.901052e+01,1.794033e+01,1.941938e+01,2.175109e+01,2.004990e+01,2.093328e+01,2.392046e+01,1.331238e+01,3.244809e+00,-2.621027e+00,-5.661097e+00,-4.938099e+00,1.193011e+00,4.592974e+00,3.190937e+00,8.791829e-01,2.466490e-01,2.389334e+00,1.854625e+00,1.280355e-01,5.548661e-01
