Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28
-5.067799e+02,-4.787481e+02,-4.758382e+02,-4.787748e+02,-4.772520e+02,-4.655702e+02,-2.810606e+02,-1.548433e+02,-9.067630e+01,-6.589543e+01,-6.948899e+01,-8.498898e+01,-1.028469e+02,-9.424537e+01,-8.153664e+01,-1.003236e+02,-1.455447e+02,-1.979747e+02,-2.628525e+02,-3.561506e+02,-4.253248e+02,-4.661057e+02,-4.758580e+02,-4.771238e+02,-4.825662e+02,-4.807964e+02,-4.809764e+02,-4.994261e+02
7.332147e+01,8.667461e+01,9.078621e+01,9.017932e+01,9.096488e+01,1.034104e+02,6.393001e+01,6.108239e+01,7.614047e+01,7.861671e+01,5.406324e+01,4.547447e+01,4.334013e+01,4.127233e+01,4.946803e+01,6.587888e+01,9.007228e+01,1.263255e+02,1.394482e+02,1.374314e+02,1.235540e+02,9.996899e+01,9.167400e+01,8.821124e+01,8.196640e+01,8.491490e+01,8.503043e+01,7.707352e+01
1.250049e+01,1.081591e+00,4.364422e+00,7.325301e+00,8.280462e+00,1.540631e+01,2.234782e+01,1.402312e+01,-2.562638e+00,-1.670366e+01,-2.277530e+01,-2.100158e+01,-1.051438e+01,-1.594196e+01,-2.342399e+01,-2.305107e+01,-9.445675e+00,1.571738e-01,1.909419e+00,-2.733678e+00,-7.260745e-01,2.211433e+00,3.733036e+00,3.560135e+00,-2.694709e+00,-5.991505e-01,-8.712023e-01,4.299063e+00
1.049059e+01,7.086748e+00,6.074697e+00,5.336953e+00,8.741323e+00,1.517578e+01,2.525723e+01,5.613271e+00,-3.140036e+01,-4.055776e+01,-2.280473e+01,-9.954077e+00,-7.978633e+00,-1.583898e+01,-2.534724e+01,-3.151205e+01,-2.514045e+01,-2.182659e+01,-2.200930e+01,-1.620083e+01,-1.285655e+01,-6.870466e+00,-2.357368e+00,2.152353e+00,4.440127e-01,1.497214e+00,-3.518834e-01,-1.745391e+00
2.516965e+01,2.468713e+01,1.946277e+01,1.258205e+01,1.738369e+01,2.601659e+01,7.512807e-01,1.548554e+00,4.480777e+00,-5.099396e+00,-2.525648e+01,-3.595414e+01,-3.164050e+01,-3.316947e+01,-3.520527e+01,-3.978314e+01,-4.112233e+01,-3.236275e+01,-2.296391e+01,-9.550667e+00,-2.233471e-01,6.200624e+00,1.052141e+01,1.412198e+01,1.698128e+01,1.716021e+01,1.668186e+01,1.649877e+01
1.998037e+01,1.842096e+01,1.440380e+01,1.072416e+01,1.063794e+01,1.851119e+01,2.076174e+01,2.135452e+01,3.805153e+01,4.482817e+01,5.770480e+01,6.839508e+01,7.453508e+01,8.090237e+01,8.119324e+01,7.690872e+01,7.083221e+01,6.852492e+01,5.274313e+01,2.373115e+01,8.893585e+00,4.806883e+00,6.951888e+00,1.216891e+01,1.363612e+01,1.010905e+01,8.850573e+00,1.656423e+01
8.413598e+00,9.991123e+00,1.007549e+01,1.182575e+01,5.142904e+00,9.411325e+00,-5.294387e+00,-2.545442e+01,-2.795029e+01,-3.282756e+01,-4.385411e+01,-5.290198e+01,-5.274825e+01,-5.218550e+01,-4.701931e+01,-4.396419e+01,-4.637625e+01,-4.566370e+01,-3.638206e+01,-1.444478e+01,-2.161952e+00,1.911194e-01,2.496866e+00,6.499310e+00,6.053570e+00,2.712183e+00,4.241868e+00,8.430818e+00
5.681692e+00,5.952980e+00,4.511540e+00,4.634624e+00,1.273417e+00,-1.320205e+00,1.956956e+00,6.249300e+00,1.061677e+01,8.286614e+00,2.323093e+01,3.428383e+01,3.498649e+01,3.473924e+01,2.738431e+01,2.124784e+01,2.179638e+01,1.834547e+01,9.885337e+00,1.771293e+00,-6.418705e+00,-2.108427e+00,2.537589e+00,3.411757e+00,4.195148e+00,6.183128e-01,2.122176e+00,1.545488e+00
7.549546e+00,9.254700e+00,5.851966e+00,4.913449e-02,1.872305e+00,-4.146805e+00,-2.169543e+01,-1.266152e+01,-9.086106e+00,-3.500159e+00,-8.132690e-01,-5.390825e+00,-8.708431e+00,-9.619913e+00,-1.247122e+01,-2.009318e+01,-1.979126e+01,-2.118596e+01,-2.008110e+01,-7.293007e+00,5.176877e-01,2.585769e+00,4.720987e+00,5.035964e+00,4.315868e+00,2.414796e-01,-2.089034e-01,-4.146415e+00
4.654385e+00,8.634966e+00,7.320234e+00,-1.192450e+00,2.357072e-01,-3.980298e+00,1.550080e+01,2.081194e+01,1.100480e+01,6.206487e+00,1.165630e+01,1.816987e+01,2.298736e+01,2.459891e+01,2.520790e+01,2.375717e+01,2.039765e+01,1.632706e+01,1.599279e+01,8.887804e+00,9.213354e+00,7.590744e+00,2.755030e-01,2.053733e+00,4.339904e+00,7.171203e-01,-4.130116e+00,-7.202559e+00
