Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30
-4.922418e+02,-4.713146e+02,-4.617629e+02,-4.592531e+02,-4.624605e+02,-4.665598e+02,-4.525053e+02,-3.630943e+02,-2.771570e+02,-1.511653e+02,-8.346504e+01,-7.235473e+01,-8.930005e+01,-1.003288e+02,-7.970280e+01,-8.301340e+01,-9.968045e+01,-1.218750e+02,-1.434458e+02,-1.749542e+02,-2.408616e+02,-3.199568e+02,-3.823367e+02,-4.382397e+02,-4.495166e+02,-4.326506e+02,-4.157627e+02,-4.073060e+02,-4.055622e+02,-4.314172e+02
7.374330e+01,8.787314e+01,9.271281e+01,9.581490e+01,9.105827e+01,8.928356e+01,1.064967e+02,1.164419e+02,1.118995e+02,1.251530e+02,1.123457e+02,8.808664e+01,8.695270e+01,9.315620e+01,9.187753e+01,9.886272e+01,1.007679e+02,1.085189e+02,1.244279e+02,1.409806e+02,1.603569e+02,1.698212e+02,1.425621e+02,1.043276e+02,9.050368e+01,9.445953e+01,9.915126e+01,9.505602e+01,9.402931e+01,8.951931e+01
2.022580e+01,1.555589e+01,1.052565e+01,1.056666e+01,8.518610e+00,1.199395e+01,2.547466e+01,8.152544e+00,-8.540301e+00,-3.507795e+01,-5.252087e+01,-6.367929e+01,-6.508109e+01,-6.254059e+01,-7.253824e+01,-7.622757e+01,-7.150234e+01,-6.135008e+01,-5.674606e+01,-4.936236e+01,-3.788231e+01,-2.409311e+01,-6.252390e+00,5.835909e-01,-2.107609e+00,-6.496426e+00,-1.207988e+01,-1.680965e+01,-1.360620e+01,-2.778754e+00
8.622823e-01,-1.071187e+00,-3.598598e+00,-8.948195e+00,-6.489199e+00,-1.578161e+00,1.070645e+01,5.956120e+01,7.650569e+01,5.242783e+01,3.375374e+01,2.534869e+01,2.141767e+01,1.328615e+01,1.017229e+01,4.299651e+00,-3.032461e+00,-1.264996e+01,-1.266595e+01,-1.508005e+01,-2.261517e+01,-2.970646e+01,-2.208715e+01,-1.231259e+01,-1.231165e+01,-9.181514e+00,-7.566699e+00,-1.111122e+01,-9.219746e+00,-2.791621e+00
1.125229e+01,1.484165e+01,1.420098e+01,6.013460e+00,7.700611e+00,1.300239e+01,2.233362e+01,1.578093e+01,-1.000912e+01,-4.551537e+01,-5.051008e+01,-4.094709e+01,-2.532204e+01,-2.295473e+01,-2.969270e+01,-3.363034e+01,-3.384181e+01,-3.604108e+01,-3.042364e+01,-2.185358e+01,-1.632997e+01,-1.271289e+01,-4.667224e+00,7.764887e+00,1.310681e+01,1.543159e+01,1.981054e+01,2.359867e+01,2.717237e+01,2.634490e+01
1.676404e+01,1.823703e+01,1.397147e+01,9.265824e+00,7.536382e+00,9.999211e+00,1.312457e+01,1.258121e+01,1.252596e+01,1.265618e+01,2.174909e+01,3.328302e+01,4.682453e+01,5.587926e+01,6.078484e+01,5.987835e+01,6.091968e+01,6.067610e+01,5.222619e+01,3.959467e+01,2.399652e+01,5.142732e+00,8.204027e+00,1.652622e+01,1.388444e+01,3.711110e+00,4.674572e+00,6.537485e+00,2.658429e+00,2.573465e-01
1.080990e+01,1.146382e+01,7.887393e+00,1.084492e+01,9.285402e+00,7.254775e+00,6.483027e+00,2.034480e+01,1.372913e+01,-2.919905e+01,-4.685021e+01,-5.318053e+01,-4.978992e+01,-4.457122e+01,-4.339360e+01,-4.177981e+01,-4.313729e+01,-4.116380e+01,-3.333011e+01,-3.053781e+01,-1.875824e+01,-4.430286e-01,7.168779e+00,9.478272e+00,9.014131e+00,2.558020e+00,1.764805e+00,7.033653e+00,8.934108e+00,5.165921e+00
6.350222e+00,5.803803e+00,5.265733e+00,1.072416e+01,1.081964e+01,1.039616e+01,8.829948e+00,7.483147e+00,1.751487e+01,1.961032e+01,2.946009e+01,3.614757e+01,3.582325e+01,3.244122e+01,2.987241e+01,2.565971e+01,2.646399e+01,2.815196e+01,2.220620e+01,1.504369e+01,6.758541e+00,-5.152089e+00,-7.773604e+00,-1.943327e+00,2.463587e+00,6.091815e-01,-3.702481e+00,-3.980922e-01,9.905565e+00,1.398145e+01
6.605770e+00,3.364470e+00,1.656575e+00,5.956620e-01,5.595503e-01,4.830876e+00,4.798231e-01,-1.236612e+00,-3.025079e+00,-1.120662e+01,-2.088463e+01,-1.796246e+01,-7.415029e+00,-7.709962e+00,-9.689295e+00,-1.163511e+01,-1.308827e+01,-1.271990e+01,-1.131165e+01,-1.003771e+01,-7.448843e+00,-1.531259e+00,-9.176852e-01,3.887482e+00,9.602641e-01,3.441251e+00,3.600811e+00,-5.207008e-01,-1.208328e+00,-1.460700e+00
6.336333e+00,4.023389e+00,1.479772e+00,-3.385030e+00,-4.268872e+00,-1.626051e-01,-1.016205e+01,-2.721655e+01,-2.432919e+01,-1.549079e+01,-4.947176e+00,2.856620e+00,9.787057e+00,1.257776e+01,1.409075e+01,1.256592e+01,1.579621e+01,1.893571e+01,1.403354e+01,2.857780e+00,-8.069025e+00,-7.377906e+00,5.890919e-01,1.893074e+00,-3.429195e+00,2.476288e+00,1.386657e+01,1.389255e+01,9.973500e+00,2.716369e+00
