Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39
-4.996309e+02,-4.868260e+02,-4.847910e+02,-4.744381e+02,-4.699803e+02,-4.240127e+02,-2.760144e+02,-1.974391e+02,-1.609418e+02,-1.559364e+02,-1.476244e+02,-1.367092e+02,-1.308499e+02,-1.317614e+02,-1.345609e+02,-1.353581e+02,-1.376334e+02,-1.367291e+02,-1.298626e+02,-1.223981e+02,-8.191672e+01,-6.300200e+01,-7.656282e+01,-5.863748e+01,-6.357779e+01,-1.349241e+02,-2.345459e+02,-3.237237e+02,-4.059664e+02,-4.557924e+02,-4.750015e+02,-4.768308e+02,-4.742425e+02,-4.814757e+02,-4.834953e+02,-4.820930e+02,-4.821722e+02,-4.822711e+02,-4.814572e+02
6.888098e+01,7.851138e+01,7.929675e+01,9.000871e+01,9.535289e+01,1.250392e+02,1.334270e+02,1.397428e+02,1.204725e+02,9.860333e+01,7.894093e+01,6.392959e+01,6.006868e+01,5.988482e+01,7.005633e+01,6.853812e+01,5.646838e+01,5.417052e+01,5.633223e+01,5.345461e+01,5.511494e+01,5.970450e+01,6.781017e+01,8.657111e+01,9.717981e+01,1.126482e+02,1.280916e+02,1.274617e+02,1.114678e+02,9.515948e+01,8.386491e+01,8.338167e+01,8.568922e+01,7.954874e+01,7.711884e+01,7.935046e+01,8.054626e+01,7.989539e+01,7.974686e+01
2.531420e+01,2.264504e+01,2.142658e+01,2.486368e+01,2.891872e+01,4.560378e+01,3.188850e+01,1.594669e+01,6.369207e+00,8.566207e+00,5.892485e+00,-3.802494e+00,-1.933763e+00,-7.326959e-01,1.223536e+00,-6.847197e-01,1.710493e+00,-2.815868e-01,-1.889365e+00,-5.493790e+00,-3.006213e+01,-5.122507e+01,-4.933321e+01,-6.588596e+01,-7.852790e+01,-6.926413e+01,-5.136131e+01,-3.240991e+01,-2.191833e+01,2.053748e+00,1.611799e+01,1.838057e+01,1.664367e+01,1.823190e+01,1.832582e+01,1.935374e+01,2.057887e+01,1.854039e+01,1.685678e+01
2.881917e+00,-7.467836e-02,6.908159e-01,1.330279e+00,6.710396e+00,1.885899e+01,6.932821e+00,-1.335480e+01,-1.573208e+01,-1.625943e+01,-1.875743e+01,-1.839802e+01,-1.381266e+01,-1.477717e+01,-2.026046e+01,-1.897205e+01,-1.834329e+01,-2.457312e+01,-2.494072e+01,-1.789658e+01,-2.105518e+01,-1.817562e+01,-1.347562e+01,-2.498107e+01,-3.424091e+01,-3.705944e+01,-3.436756e+01,-3.620486e+01,-3.658775e+01,-1.722004e+01,1.009116e+00,2.902564e+00,-2.535952e+00,2.590370e+00,7.482000e+00,5.532629e+00,3.933651e+00,1.473052e+00,-4.231197e-01
3.231628e+00,5.944228e+00,1.010327e+01,1.305182e+01,1.945541e+01,1.760197e+01,1.346800e+01,-2.109724e-01,-1.253963e+01,-1.458908e+01,-1.366845e+01,-1.678177e+01,-1.463284e+01,-1.280353e+01,-1.207662e+01,-5.498062e+00,-2.091358e+00,1.474724e+00,-3.889312e-01,1.831623e+00,-3.159033e+00,-9.373411e+00,-6.683717e+00,-2.494280e+00,-4.410464e+00,-4.107500e+00,7.869198e+00,1.072077e+01,1.608820e+01,1.048496e+01,1.522205e+01,1.653446e+01,1.234909e+01,1.602597e+01,2.253254e+01,1.998942e+01,1.872365e+01,1.765329e+01,1.421451e+01
7.776523e+00,1.141932e+01,1.550958e+01,1.898666e+01,2.184833e+01,1.475956e+01,3.823703e+01,4.763630e+01,4.846253e+01,4.297282e+01,4.376681e+01,4.520258e+01,4.766630e+01,4.968594e+01,4.757079e+01,4.448351e+01,4.407381e+01,4.662655e+01,4.912794e+01,4.962497e+01,5.075565e+01,4.788773e+01,4.918048e+01,4.828800e+01,4.778379e+01,5.057953e+01,3.361771e+01,1.510277e+01,2.029149e+01,2.091199e+01,1.584937e+01,1.811413e+01,1.797609e+01,1.939505e+01,2.191869e+01,2.192176e+01,2.392693e+01,2.337035e+01,1.849588e+01
8.986046e+00,1.150171e+01,1.031757e+01,9.519650e+00,1.068880e+01,-4.965714e+00,-3.938473e+01,-4.590390e+01,-5.028331e+01,-4.535462e+01,-4.199213e+01,-4.664746e+01,-4.745617e+01,-4.094952e+01,-4.241698e+01,-4.427180e+01,-4.082235e+01,-3.884972e+01,-4.256865e+01,-4.571485e+01,-4.397488e+01,-3.937282e+01,-3.911412e+01,-3.231866e+01,-3.109002e+01,-2.286104e+01,-6.023515e+00,2.690561e+00,1.144773e+01,1.521925e+01,1.028766e+01,1.189931e+01,1.235687e+01,1.210159e+01,1.199277e+01,1.266656e+01,1.456431e+01,1.379753e+01,1.245150e+01
6.014981e+00,9.711886e+00,6.317736e+00,1.661672e+00,6.288051e+00,-1.500574e-02,1.373616e+00,1.449656e+01,2.351574e+01,3.055476e+01,3.034516e+01,3.291885e+01,4.024641e+01,4.735497e+01,5.041597e+01,4.685036e+01,4.368427e+01,4.092654e+01,4.083712e+01,4.091925e+01,4.624142e+01,4.470814e+01,4.042701e+01,4.734699e+01,4.244898e+01,3.383024e+01,3.120200e+01,2.792168e+01,2.054652e+01,1.273411e+01,9.948050e+00,9.884604e+00,7.896436e+00,8.422828e+00,9.158627e+00,6.984561e+00,7.352727e+00,8.031059e+00,1.013983e+01
6.779414e-01,5.129155e+00,7.090239e+00,3.963612e+00,8.348768e+00,1.220750e+01,6.196081e+00,-3.406977e+00,-8.770348e+00,-4.251756e+00,-3.868001e+00,-4.377257e+00,-4.188441e+00,-6.731630e+00,-1.119686e+01,-1.599281e+01,-1.331410e+01,-6.261312e+00,-8.903090e+00,-1.271603e+01,-1.290088e+01,-8.031914e+00,-7.443643e+00,-1.295595e+01,-1.805886e+01,-2.329922e+01,-1.914283e+01,-5.657820e+00,1.348917e+01,1.017547e+01,9.087173e+00,8.212924e+00,5.514002e+00,9.439331e+00,1.019561e+01,7.259349e+00,8.799112e+00,1.013494e+01,7.601982e+00
-4.344876e-01,2.879987e+00,5.926125e+00,7.360788e+00,6.955649e+00,4.259859e+00,2.334626e+01,2.693370e+01,2.754029e+01,2.575302e+01,2.002728e+01,1.578083e+01,1.551264e+01,2.070609e+01,1.923621e+01,1.903042e+01,2.095463e+01,2.324205e+01,2.010868e+01,2.258029e+01,1.544833e+01,8.749941e+00,5.118580e+00,-1.759163e+00,-3.183989e+00,-7.459924e+00,-6.133044e+00,-3.003483e+00,3.350662e+00,4.644964e+00,7.031909e+00,5.826316e+00,4.338578e+00,8.178373e+00,8.475951e+00,8.707661e+00,1.055406e+01,1.022008e+01,2.305719e+00
