Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31
-4.498654e+02,-4.222877e+02,-4.214497e+02,-4.161700e+02,-4.106506e+02,-4.150148e+02,-4.125624e+02,-2.976080e+02,-1.131127e+02,-4.198419e+01,-3.545470e+01,-5.703658e+01,-5.664447e+01,-4.283120e+01,-4.015991e+01,-4.686531e+01,-5.444400e+01,-6.957623e+01,-1.143031e+02,-1.766333e+02,-2.283724e+02,-2.889170e+02,-3.540468e+02,-3.874158e+02,-4.069356e+02,-4.097825e+02,-4.120518e+02,-4.130558e+02,-4.160953e+02,-4.169253e+02,-4.239441e+02
6.931139e+01,8.441698e+01,8.411814e+01,8.744615e+01,8.811642e+01,8.711292e+01,8.585024e+01,7.608263e+01,4.271281e+01,1.594486e+01,7.413772e+00,2.740552e+01,2.417982e+01,8.360925e+00,1.318254e+01,2.207771e+01,3.070348e+01,4.301891e+01,6.504063e+01,1.143313e+02,1.414189e+02,1.516138e+02,1.399266e+02,1.106630e+02,9.244981e+01,9.037109e+01,9.277246e+01,9.465778e+01,9.339173e+01,9.101625e+01,8.594442e+01
-1.270988e-01,-1.068440e+00,-1.149633e+00,-4.903671e+00,-9.829657e+00,-8.613104e+00,-1.347894e+01,8.793244e+00,2.092158e+01,2.271342e+01,2.432357e+01,2.582657e+01,2.568623e+01,2.437020e+01,2.063698e+01,2.340011e+01,3.282373e+01,4.361866e+01,4.607497e+01,3.256809e+01,3.595041e+01,3.199370e+01,2.058455e+01,4.885367e+00,-6.022108e+00,-5.487679e+00,9.927512e-01,2.602602e+00,2.784371e+00,1.652910e+00,5.697931e+00
-3.990658e+00,2.523409e+00,3.792651e+00,2.678504e+00,-9.073035e-01,-2.765825e+00,-4.371745e+00,3.021290e+01,3.668983e+01,3.689615e+01,3.424304e+01,3.423627e+01,4.456222e+01,5.193477e+01,4.393373e+01,4.185220e+01,3.601270e+01,3.163894e+01,3.371509e+01,3.444191e+01,3.748527e+01,3.226829e+01,2.511262e+01,1.135066e+01,4.161019e+00,3.987422e+00,5.723489e+00,4.925727e+00,2.802619e+00,7.067551e+00,1.413295e+01
6.201056e+00,2.312875e+00,7.370015e-01,5.028612e+00,1.994763e+00,2.799608e+00,2.710660e+00,-2.530863e+01,-4.445277e+01,-5.172106e+01,-5.345933e+01,-5.311254e+01,-5.873755e+01,-6.058315e+01,-5.969514e+01,-5.841686e+01,-5.985084e+01,-5.977682e+01,-4.984878e+01,-3.586046e+01,-2.014409e+01,-6.632478e+00,5.145581e+00,6.101207e+00,8.891608e+00,6.358871e+00,5.799699e+00,6.050690e+00,4.716821e+00,1.190483e+01,1.554113e+01
1.805247e+01,1.165021e+01,1.047134e+01,9.087550e+00,8.813108e+00,9.861555e+00,1.138837e+01,2.221748e+01,2.604869e+01,3.487251e+01,4.847911e+01,5.338936e+01,5.549538e+01,5.680251e+01,5.621204e+01,4.712829e+01,4.189542e+01,3.648026e+01,3.682018e+01,2.664600e+01,2.059513e+01,8.363890e+00,3.960160e+00,7.991386e+00,1.768074e+01,1.555023e+01,1.236055e+01,1.034225e+01,7.910336e+00,1.366866e+01,1.961848e+01
1.523786e+01,1.312425e+01,1.658488e+01,1.292931e+01,1.074356e+01,8.585256e+00,1.072139e+01,-1.219229e+01,-2.978073e+01,-2.744369e+01,-2.576832e+01,-2.629140e+01,-2.964486e+01,-3.341529e+01,-3.221249e+01,-3.985424e+01,-4.047750e+01,-4.049083e+01,-2.946748e+01,-2.326919e+01,-2.218213e+01,-1.087384e+01,-2.458757e-02,7.103224e+00,1.729500e+01,1.879164e+01,1.377807e+01,1.392587e+01,1.047100e+01,1.165699e+01,1.985488e+01
-7.105111e-01,-7.215564e+00,-5.670870e+00,-6.103862e+00,-9.483181e+00,-8.276135e+00,-1.140246e+01,-1.646949e+01,1.666349e-01,1.426332e+00,2.559837e+00,3.822700e+00,7.346069e+00,7.079598e+00,1.025098e+01,8.182286e+00,1.933226e+00,-7.866193e+00,-1.379617e+01,-1.964241e+01,-2.667834e+01,-2.520683e+01,-2.717760e+01,-1.685753e+01,-6.706245e+00,-3.534147e+00,-4.883705e+00,2.504503e+00,1.706904e+00,-3.508282e+00,-4.064355e-01
-6.081533e-01,-5.811636e-01,-2.626157e+00,-3.406818e+00,2.470478e+00,4.156681e+00,-4.980576e-01,-1.723798e+01,-2.341040e+01,-2.017992e+01,-2.314509e+01,-2.309414e+01,-2.380760e+01,-2.249166e+01,-1.727335e+01,-7.513236e+00,-8.509980e-01,5.676756e+00,7.460868e+00,-5.751570e+00,-1.810952e+01,-1.781945e+01,-1.484509e+01,-4.207237e+00,7.409240e-01,2.314784e+00,3.932369e+00,7.130185e+00,7.333882e+00,3.254375e+00,3.629863e+00
-5.515119e+00,-2.340798e+00,-3.455945e+00,-3.384655e+00,2.284745e+00,1.448981e+00,-4.525883e-01,-9.979666e+00,2.693718e+00,5.474115e+00,3.131224e+00,5.789360e+00,4.844393e+00,3.250988e+00,1.770307e+00,3.942627e+00,5.185769e+00,4.338293e+00,3.538254e+00,3.070262e+00,-1.387277e+00,-1.155904e+01,-1.727011e+01,-5.215192e+00,-2.101757e+00,-7.204747e-02,1.369165e+00,-6.577362e-02,3.116127e-01,6.176400e-02,2.880151e+00
-9.173271e+00,-1.201215e+01,-1.499617e+01,-1.349370e+01,-1.352915e+01,-1.285543e+01,-1.550437e+01,-8.982039e+00,-1.533206e+01,-1.869851e+01,-2.429152e+01,-2.761297e+01,-2.708814e+01,-3.169598e+01,-3.518849e+01,-3.056050e+01,-2.644523e+01,-2.793795e+01,-2.899997e+01,-1.894013e+01,-1.315428e+01,-1.574292e+01,-1.633391e+01,-1.460269e+01,-1.362795e+01,-1.110636e+01,-8.223787e+00,-7.277907e+00,-6.019238e+00,-1.049244e+01,-7.736412e+00
-1.219488e-01,-2.367296e+00,-7.506587e+00,-5.623470e+00,-9.165391e-01,-3.741139e-01,-2.018986e+00,-6.366293e+00,8.246216e+00,1.755769e+01,2.363002e+01,2.754142e+01,2.737899e+01,2.663375e+01,2.938259e+01,3.560086e+01,3.348198e+01,3.324018e+01,2.827317e+01,1.930797e+01,1.703716e+01,1.250486e+01,2.691197e+00,3.667106e+00,1.138532e+00,5.325957e-02,3.265850e+00,2.975451e+00,1.316766e+00,-2.500186e+00,6.241794e-01
-2.047445e+00,-4.301933e+00,-7.248097e+00,-7.227318e+00,-2.602229e+00,-1.900173e+00,-1.862914e+00,-1.242580e+01,-2.942623e+01,-2.953842e+01,-2.879053e+01,-3.225590e+01,-3.806411e+01,-4.065295e+01,-4.590095e+01,-4.670148e+01,-4.367228e+01,-3.614929e+01,-2.610382e+01,-1.455676e+01,-7.387129e+00,-5.122406e+00,-3.166230e+00,6.233226e+00,1.711252e-01,-3.642112e+00,-9.460698e-01,-4.045888e+00,-6.013374e+00,-2.155716e+00,-4.571594e-01
