Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42,Coeff 43
-5.489876e+02,-5.288388e+02,-5.245692e+02,-5.286577e+02,-5.300702e+02,-5.316611e+02,-5.365596e+02,-5.322712e+02,-5.294886e+02,-5.158679e+02,-5.103913e+02,-5.156810e+02,-5.231594e+02,-5.278325e+02,-5.254511e+02,-4.440275e+02,-2.042546e+02,-9.497490e+01,-5.710057e+01,-6.069242e+01,-8.096095e+01,-1.281987e+02,-1.861584e+02,-2.154732e+02,-2.277504e+02,-2.447066e+02,-2.766067e+02,-3.270353e+02,-3.818489e+02,-4.262665e+02,-4.483835e+02,-4.642091e+02,-4.935663e+02,-5.157741e+02,-5.231364e+02,-5.262149e+02,-5.241609e+02,-5.274719e+02,-5.297896e+02,-5.316909e+02,-5.319070e+02,-5.346558e+02,-5.510724e+02
5.277521e+01,6.991771e+01,7.079149e+01,6.570932e+01,6.626720e+01,6.375862e+01,5.742606e+01,6.191679e+01,6.365821e+01,6.840224e+01,6.963974e+01,6.881242e+01,6.596433e+01,6.478358e+01,6.635545e+01,8.638869e+01,9.685031e+01,8.485761e+01,6.362671e+01,4.804078e+01,6.482517e+01,9.389811e+01,1.142327e+02,1.127356e+02,1.189383e+02,1.321201e+02,1.487888e+02,1.641430e+02,1.724443e+02,1.669665e+02,1.557268e+02,1.430093e+02,1.091998e+02,7.956557e+01,7.259837e+01,7.050452e+01,7.194124e+01,6.944724e+01,6.566788e+01,6.452453e+01,6.445749e+01,5.964083e+01,4.755861e+01
1.538794e+01,1.556040e+01,1.043852e+01,7.024050e+00,9.454126e+00,7.158714e+00,2.906548e+00,3.561487e+00,3.235433e+00,-3.536407e+00,-3.118363e+00,-1.088936e+00,5.803620e-01,3.250521e+00,1.454255e+00,-4.299072e+01,-8.485780e+01,-9.562816e+01,-1.038397e+02,-1.035246e+02,-9.329283e+01,-8.191486e+01,-7.594167e+01,-6.913275e+01,-6.524782e+01,-5.788760e+01,-4.413305e+01,-2.024229e+01,1.704619e+01,5.527383e+01,6.381832e+01,6.025251e+01,4.230379e+01,1.730256e+01,1.195720e+01,1.124096e+01,1.113202e+01,1.174071e+01,7.321131e+00,9.121696e+00,9.797337e+00,4.063787e+00,6.221303e+00
1.482065e+00,-1.678231e+00,-4.996737e+00,-7.759733e+00,-6.918386e+00,-7.892115e+00,-1.000359e+01,-1.135162e+01,-1.022726e+01,-7.389605e+00,-1.743304e+00,-1.158940e+00,-4.653807e+00,-8.655664e+00,-1.182327e+01,-2.276629e+01,-2.030210e+01,-1.441580e+01,-3.190154e+00,8.970306e+00,9.042593e+00,5.451154e+00,1.189985e+01,1.630245e+01,2.322375e+01,2.636499e+01,2.874477e+01,2.450946e+01,2.419290e+01,3.289640e+01,3.676407e+01,3.293678e+01,2.690927e+01,7.308591e+00,-3.519407e+00,-5.714061e+00,-5.111463e+00,-6.164390e+00,-8.402236e+00,-5.100471e+00,-4.408866e+00,-8.205217e+00,-7.327024e+00
9.025433e+00,9.911528e+00,9.351946e+00,5.785540e+00,6.535103e+00,7.464229e+00,5.724131e+00,6.021457e+00,9.383083e+00,1.578411e+01,2.042773e+01,2.373512e+01,1.889287e+01,1.199290e+01,1.081713e+01,1.156159e+01,-1.021509e+01,-1.496713e+01,-1.201356e+01,-8.623354e+00,-1.863832e+01,-2.594685e+01,-1.362424e+01,-1.333971e+01,-1.204125e+01,-7.835846e+00,1.459366e+00,1.773421e+01,2.911756e+01,3.223853e+01,3.556628e+01,3.822866e+01,3.855293e+01,2.302841e+01,1.024666e+01,9.982155e+00,1.111902e+01,6.834632e+00,8.577816e+00,1.062037e+01,9.643993e+00,1.013969e+01,7.521031e+00
1.135411e+01,1.499373e+01,1.487051e+01,1.193579e+01,1.200359e+01,1.432832e+01,1.330357e+01,1.397805e+01,1.929662e+01,2.185367e+01,2.377679e+01,2.194807e+01,2.004091e+01,1.979955e+01,2.013439e+01,2.167539e+01,2.693754e+01,3.017199e+01,3.634238e+01,4.890998e+01,4.400846e+01,3.099505e+01,3.466685e+01,4.039353e+01,3.784006e+01,3.460355e+01,2.915478e+01,1.664491e+01,4.322897e+00,7.368290e+00,1.452857e+01,2.556638e+01,3.342901e+01,2.230854e+01,1.440137e+01,1.651798e+01,1.622729e+01,1.487254e+01,1.697815e+01,1.590894e+01,1.386858e+01,1.745049e+01,1.941288e+01
2.217585e+00,7.632399e+00,1.010786e+01,8.925731e+00,6.831197e+00,7.788077e+00,9.511852e+00,8.028587e+00,1.229056e+01,1.819681e+01,1.635101e+01,7.709933e+00,9.689911e+00,1.229460e+01,1.004367e+01,-1.290267e+01,-4.206873e+01,-4.928221e+01,-5.338799e+01,-4.699019e+01,-4.530389e+01,-4.227346e+01,-2.568211e+01,-2.138914e+01,-2.112552e+01,-2.626842e+01,-2.993256e+01,-2.836945e+01,-2.606921e+01,-2.244234e+01,-1.353197e+01,1.560318e+00,1.844652e+01,1.442150e+01,1.069621e+01,9.478956e+00,6.217636e+00,9.426481e+00,1.020191e+01,7.371772e+00,6.193151e+00,9.413717e+00,1.525522e+01
-4.950591e+00,-7.364382e-02,4.709719e+00,3.529995e+00,3.599253e+00,1.981538e+00,5.112824e+00,2.983963e+00,1.264583e+00,9.127756e+00,1.108037e+01,5.460218e+00,6.175020e+00,4.434530e+00,1.906886e+00,-1.301687e+01,-9.618525e+00,-2.240287e+00,7.514935e+00,9.730979e+00,8.008090e+00,4.473053e+00,-5.164196e+00,-1.064209e+01,-1.460246e+01,-2.983322e+01,-4.964060e+01,-6.035468e+01,-4.902063e+01,-3.330581e+01,-2.527194e+01,-1.071037e+01,9.176657e+00,1.169187e+01,9.930840e+00,5.406592e+00,-5.091075e-01,1.429340e+00,3.509344e+00,1.930080e+00,1.092761e+00,2.224909e+00,7.110843e+00
-5.500557e+00,-3.287659e+00,-2.373588e-01,-1.638841e+00,1.924577e+00,1.790391e+00,2.205482e+00,6.815807e-01,-3.244533e+00,-2.953077e+00,7.470051e-01,2.769561e+00,1.408308e+00,-4.837815e-01,2.952350e+00,2.470236e+01,2.652403e+01,2.285749e+01,2.464402e+01,2.253960e+01,1.274173e+01,1.944352e+00,-3.176699e+00,-5.766817e-01,3.276731e+00,1.670327e+00,-1.002371e+00,-1.039543e+01,-1.718852e+01,-1.925365e+01,-1.769367e+01,-1.370086e+01,5.542860e-01,6.108254e+00,5.647464e+00,4.263847e+00,-6.301660e-01,-1.164711e+00,1.576061e+00,8.579170e-01,-7.554067e-01,-2.503000e-01,2.593207e+00
-6.926354e+00,-6.462954e+00,-5.055263e+00,-5.019295e+00,-2.355589e+00,1.591476e+00,-1.102347e+00,-2.958568e+00,-1.384870e+00,-2.965652e+00,-4.975846e+00,-6.209002e+00,-7.618567e+00,-3.924021e+00,1.410085e+00,3.460053e+00,3.317347e+00,1.116039e+01,1.230689e+01,8.823845e+00,1.710695e+00,2.790905e+00,7.107931e+00,4.987475e+00,7.712221e+00,3.975809e+00,-2.813272e+00,-3.891803e+00,-9.745918e+00,-1.543369e+01,-1.194781e+01,-1.594884e+01,-9.589615e+00,-4.229692e+00,-5.030732e+00,-6.138361e-01,-1.906789e+00,-2.555825e+00,-2.146638e+00,-4.219612e+00,-5.257667e+00,-3.939518e+00,-2.900997e+00
