Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37
-5.546258e+02,-5.546258e+02,-5.546258e+02,-5.425780e+02,-5.112017e+02,-4.965093e+02,-4.851744e+02,-4.847655e+02,-4.801798e+02,-4.662414e+02,-4.338199e+02,-3.797436e+02,-2.595081e+02,-1.824368e+02,-1.420521e+02,-1.048179e+02,-1.075701e+02,-1.212179e+02,-1.488757e+02,-1.931643e+02,-2.481593e+02,-2.914797e+02,-2.805589e+02,-2.701499e+02,-2.819022e+02,-3.265085e+02,-3.970423e+02,-4.805218e+02,-5.343041e+02,-5.492387e+02,-5.546258e+02,-5.546258e+02,-5.546258e+02,-5.546258e+02,-5.546258e+02,-5.546258e+02,-5.546258e+02
0.000000e+00,0.000000e+00,0.000000e+00,1.647841e+01,5.884209e+01,7.636487e+01,8.289509e+01,7.912419e+01,8.382829e+01,8.128131e+01,7.089456e+01,9.307283e+01,1.542541e+02,1.732498e+02,1.590014e+02,1.726289e+02,1.935817e+02,2.048337e+02,2.060646e+02,2.031779e+02,1.886169e+02,1.826908e+02,2.101105e+02,2.294657e+02,2.303313e+02,2.091503e+02,1.541635e+02,7.898952e+01,2.586765e+01,7.124348e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,1.486056e+01,5.147783e+01,6.279010e+01,5.528310e+01,4.595081e+01,4.751812e+01,3.572491e+01,5.145525e+00,-2.449373e+01,-6.306944e+01,-9.003073e+01,-9.146179e+01,-9.182112e+01,-9.055340e+01,-9.081394e+01,-7.555154e+01,-5.979795e+01,-4.342419e+01,-2.396991e+01,-1.969641e+01,-1.118301e+01,-5.754359e+00,8.320328e+00,1.528909e+01,2.440169e+01,1.833122e+01,5.744108e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,1.236014e+01,4.028942e+01,4.725731e+01,3.915653e+01,3.189296e+01,3.184799e+01,4.288808e+01,5.528686e+01,3.061005e+01,-8.532316e+00,-1.736686e+01,-3.043546e+01,-4.818887e+01,-3.992642e+01,-3.149291e+01,-3.006723e+01,-3.631497e+01,-3.991300e+01,-4.281617e+01,-6.761987e+01,-7.169106e+01,-8.014102e+01,-8.819829e+01,-7.083268e+01,-1.573212e+01,8.725586e+00,3.758806e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,9.240490e+00,2.671742e+01,3.027696e+01,2.773532e+01,2.542781e+01,2.519529e+01,3.099946e+01,2.198486e+01,1.278695e+01,-1.412741e+01,-2.788484e+01,-3.550542e+01,-4.301180e+01,-5.906918e+01,-6.401520e+01,-6.053942e+01,-5.715421e+01,-5.116177e+01,-4.736442e+01,-5.765596e+01,-5.596585e+01,-6.038020e+01,-7.057963e+01,-6.035925e+01,-2.262849e+01,-2.232388e-01,1.557086e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,5.814377e+00,1.243929e+01,1.090422e+01,6.625453e+00,4.694268e+00,5.211928e+00,-2.862766e+00,-2.048091e+01,-1.110952e+01,-1.208624e+01,-2.760849e+00,1.131201e+00,-2.120720e+00,-6.903043e+00,-3.836211e+00,-5.536979e+00,-9.739436e+00,-8.536384e+00,-9.262131e+00,-1.600678e+01,-2.261181e+01,-2.523109e+01,-2.001877e+01,-1.420799e+01,-1.352709e+01,-6.742453e+00,-4.608030e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,2.399464e+00,-8.940944e-01,-6.713247e+00,-1.317211e+01,-1.571628e+01,-1.297064e+01,-1.228249e+01,-8.784288e+00,-4.511096e+00,-2.669651e+01,-3.621415e+01,-3.760376e+01,-3.327230e+01,-3.446655e+01,-2.447639e+01,-1.408794e+01,-4.717452e+00,2.235109e+00,1.032769e+01,1.241339e+01,-4.036574e-01,-5.690830e+00,-4.343507e+00,-2.479097e+00,-1.207266e+01,-1.023762e+01,-1.977848e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,-7.248256e-01,-1.190586e+01,-1.717152e+01,-1.538602e+01,-1.378314e+01,-8.666805e+00,-3.238381e+00,-1.085528e+00,-1.251482e+01,-3.793201e+01,-4.415388e+01,-3.401030e+01,-2.885582e+01,-3.077772e+01,-3.936248e+01,-3.599077e+01,-3.225331e+01,-3.260783e+01,-2.963297e+01,-2.333609e+01,-2.719060e+01,-3.371997e+01,-3.371898e+01,-2.481363e+01,-1.974878e+01,-1.094881e+01,-2.828375e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,-3.352086e+00,-1.968188e+01,-2.148078e+01,-1.011912e+01,-3.407313e+00,1.535336e+00,1.783653e+00,4.903965e+00,-6.694585e+00,-1.620337e+01,-1.794292e+01,-2.320845e+01,-2.381215e+01,-2.426803e+01,-2.813116e+01,-2.979759e+01,-3.095211e+01,-3.537400e+01,-3.943910e+01,-4.402910e+01,-4.515887e+01,-4.987046e+01,-4.642243e+01,-3.670123e+01,-2.207059e+01,-9.604283e+00,-3.022320e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,-5.370028e+00,-2.387074e+01,-2.445569e+01,-1.584069e+01,-8.691731e+00,-5.449053e+00,-7.496042e+00,-1.100854e+01,-1.861374e+01,-5.556746e+00,8.420858e-01,9.622315e+00,9.999617e+00,3.484900e+00,-8.243412e+00,-1.040102e+01,-9.150050e+00,-1.234248e+01,-1.084608e+01,-1.044269e+01,-1.230426e+01,-1.692971e+01,-2.041665e+01,-2.131339e+01,-1.375868e+01,-7.243919e+00,-2.721386e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,-6.764815e+00,-2.468255e+01,-2.636105e+01,-2.707413e+01,-2.195079e+01,-1.725148e+01,-1.451626e+01,-1.863073e+01,-2.964519e+01,-1.441562e+01,-9.834442e-01,-7.754151e-01,1.281901e+00,7.091773e+00,1.759847e+01,1.487098e+01,1.416961e+01,1.124386e+01,5.513305e+00,8.625746e+00,6.103345e+00,-2.158761e+00,-5.818469e+00,-4.699950e+00,-5.749463e+00,-4.990890e+00,-2.176737e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,-7.608953e+00,-2.279327e+01,-2.378818e+01,-2.701144e+01,-2.258146e+01,-1.284294e+01,-3.976131e+00,-1.490608e+00,-1.937512e+01,-2.659947e+01,-3.396582e+01,-2.567834e+01,-1.597157e+01,-1.276943e+01,-1.324358e+01,-1.302584e+01,-1.282274e+01,-8.312375e+00,-8.544526e+00,-7.391762e+00,-8.647019e+00,-1.441513e+01,-1.444130e+01,-9.517471e+00,-7.645911e+00,-3.656707e+00,-1.648106e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,-8.035451e+00,-1.917851e+01,-1.768823e+01,-1.772400e+01,-1.404800e+01,-2.828575e+00,1.404920e+00,-1.114479e+01,-2.180907e+01,-1.179795e+01,-5.156608e-01,-1.065270e+00,-3.501339e+00,-4.430285e+00,5.091789e-01,-3.601586e-01,-5.208180e+00,-1.058709e+01,-9.507406e+00,-7.186754e+00,-6.377426e+00,-1.598516e+01,-2.350637e+01,-2.342475e+01,-1.392346e+01,-3.421355e+00,-1.328804e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
