Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29
-3.941111e+02,-3.972254e+02,-4.483533e+02,-4.777057e+02,-4.740123e+02,-4.757364e+02,-4.612520e+02,-2.873431e+02,-1.375577e+02,-7.250461e+01,-5.748691e+01,-7.654505e+01,-1.005596e+02,-1.075659e+02,-1.021135e+02,-1.288767e+02,-1.744427e+02,-2.348426e+02,-3.253920e+02,-4.110389e+02,-4.537068e+02,-4.723224e+02,-4.813835e+02,-4.820202e+02,-4.819834e+02,-4.797717e+02,-4.832460e+02,-4.880170e+02,-5.053406e+02
8.320306e+01,9.109648e+01,8.514835e+01,7.301067e+01,7.468089e+01,7.650894e+01,9.075705e+01,1.308632e+02,1.337820e+02,1.206452e+02,9.769584e+01,8.098538e+01,7.581297e+01,8.044659e+01,9.309990e+01,1.046488e+02,1.188512e+02,1.279080e+02,1.285891e+02,1.267829e+02,1.078930e+02,9.361477e+01,8.279198e+01,7.892548e+01,8.085023e+01,8.432251e+01,8.292428e+01,7.566153e+01,6.408321e+01
-3.923901e+01,-3.485508e+01,-2.114578e+01,-1.138892e+01,-1.515461e+01,-1.037255e+01,-9.497030e+00,-7.978183e+01,-1.107716e+02,-1.193989e+02,-1.180329e+02,-1.022685e+02,-8.508861e+01,-6.836570e+01,-6.640561e+01,-5.958473e+01,-4.328945e+01,-3.044954e+01,-1.232809e+01,5.817283e+00,1.734559e+01,1.744370e+01,9.146379e+00,3.150983e+00,4.595192e+00,5.015640e+00,7.370512e+00,1.735304e+00,5.979548e+00
2.187479e+01,1.600341e+01,-9.670429e-01,-5.989860e+00,-5.031144e+00,-6.364029e+00,-1.474637e+01,-2.748355e+01,-1.360604e+01,-1.545840e+00,4.898167e+00,9.337121e+00,3.930519e+00,-4.589567e+00,1.288434e-01,5.646937e+00,1.195549e+01,1.606242e+01,2.397056e+01,1.800356e+01,1.321038e+01,8.162235e+00,1.940178e+00,-1.590586e+00,-4.221235e+00,-8.791286e+00,-7.371901e+00,-6.155400e+00,-1.851281e+00
1.387137e+01,1.365266e+01,1.801216e+01,1.771869e+01,2.010174e+01,1.536782e+01,8.722036e+00,-2.368726e+01,-2.950217e+01,-2.921746e+01,-2.490420e+01,-2.464319e+01,-1.912746e+01,-2.890057e+01,-2.905040e+01,-1.744369e+01,-3.128571e+00,9.558308e+00,3.353564e+01,4.249902e+01,3.059838e+01,1.824052e+01,1.453207e+01,1.299052e+01,1.173443e+01,8.180803e+00,8.813165e+00,1.628401e+01,1.965695e+01
1.204338e+01,7.459861e+00,9.248583e+00,1.474399e+01,7.156175e+00,8.359834e+00,7.303181e+00,1.067266e+01,2.628036e+01,4.353472e+01,5.070515e+01,5.354842e+01,5.945100e+01,4.698827e+01,3.889273e+01,3.123011e+01,2.384541e+01,2.508376e+01,2.264569e+01,2.379859e+01,2.210156e+01,1.534232e+01,1.065414e+01,1.048674e+01,1.216435e+01,1.325149e+01,1.376385e+01,1.872539e+01,2.246614e+01
2.056157e+01,1.498983e+01,1.098718e+01,5.224285e+00,4.203789e+00,9.126156e+00,6.327745e+00,-4.818464e+00,-2.074849e+01,-2.658648e+01,-3.236382e+01,-3.981473e+01,-4.035534e+01,-4.468878e+01,-4.278812e+01,-2.864558e+01,-1.850249e+01,-1.296534e+01,-4.524430e+00,1.210303e+01,1.774221e+01,1.589908e+01,9.481396e+00,9.641289e+00,7.556143e+00,1.139012e+01,9.467305e+00,7.164844e+00,6.123590e+00
8.516033e+00,7.935581e+00,6.629517e+00,8.622831e-01,9.200851e+00,1.012788e+01,4.465210e+00,5.214041e+00,2.088471e+01,3.135843e+01,3.519100e+01,3.870887e+01,4.301712e+01,4.064166e+01,3.235854e+01,2.662872e+01,2.609745e+01,2.824494e+01,2.422875e+01,1.341415e+01,1.226492e+01,9.805029e+00,5.117689e+00,4.631880e+00,1.221525e+00,4.303841e+00,1.053184e-01,-4.167787e+00,-6.614973e+00
3.396964e-02,-1.023619e+00,-6.463885e-03,-1.830886e+00,-1.184725e+00,-3.613531e+00,-3.283863e+00,6.595122e+00,3.568894e+00,-5.262532e+00,-1.438156e+01,-1.705054e+01,-1.709285e+01,-1.567055e+01,-1.942907e+01,-1.777230e+01,-1.668370e+01,-1.201599e+01,-5.711773e+00,-6.159721e+00,-6.703564e+00,-5.485766e+00,-8.687860e+00,-7.401851e+00,-4.861236e+00,-4.718335e+00,-6.666826e+00,-9.140221e+00,-9.032497e+00
-8.899078e+00,-7.598423e+00,-1.037506e+01,-9.270546e+00,-1.040022e+01,-1.289365e+01,-5.533572e+00,-1.392863e+01,-9.200487e+00,-1.065486e+01,-1.386000e+01,-1.269065e+01,-1.663583e+01,-6.871377e+00,-6.389934e+00,-1.221218e+01,-1.757505e+01,-1.832732e+01,-1.966119e+01,-1.833367e+01,-1.472376e+01,-1.221384e+01,-1.272086e+01,-1.178160e+01,-8.366812e+00,-6.942061e+00,-6.275099e+00,-8.713939e+00,-7.749110e+00
