Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33
-4.690259e+02,-4.682841e+02,-4.690484e+02,-4.693053e+02,-4.686204e+02,-4.543934e+02,-3.703018e+02,-2.995276e+02,-2.762750e+02,-2.841448e+02,-2.460044e+02,-1.527271e+02,-7.899180e+01,-1.009752e+02,-1.401890e+02,-1.122296e+02,-1.078792e+02,-1.501538e+02,-2.185036e+02,-2.909594e+02,-3.473315e+02,-3.849439e+02,-3.932695e+02,-4.037323e+02,-4.432184e+02,-4.650983e+02,-4.678511e+02,-4.690477e+02,-4.693089e+02,-4.688674e+02,-4.676761e+02,-4.682158e+02,-4.693928e+02
4.464435e-01,1.346290e+00,4.180982e-01,1.188851e-01,9.254372e-01,1.963614e+01,8.563760e+01,1.209277e+02,1.260494e+02,1.161844e+02,1.443300e+02,1.629013e+02,1.277443e+02,1.154220e+02,1.539388e+02,1.904482e+02,2.039980e+02,2.116228e+02,2.075235e+02,1.744207e+02,1.311698e+02,9.465160e+01,7.765861e+01,6.080106e+01,1.993596e+01,1.398832e+00,9.872556e-03,7.056005e-02,8.287597e-02,-2.243456e-02,5.934557e-01,4.644269e-01,0.000000e+00
2.496085e-01,7.443160e-01,2.309618e-01,1.045786e-01,4.760163e-01,1.532592e+01,1.123950e+01,-1.992533e+01,-3.366582e+01,-3.363287e+01,-4.295918e+01,-9.077835e+01,-8.052512e+01,-6.967479e+01,-8.272805e+01,-8.110054e+01,-5.476781e+01,-2.691192e+01,4.167882e+00,3.049848e+01,4.140268e+01,3.992278e+01,2.258331e+01,8.982136e+00,-2.477191e+00,-2.173851e+00,-1.021361e+00,-2.369655e-01,-2.912298e-03,-6.617500e-01,-1.315328e+00,-8.588952e-01,0.000000e+00
-1.673231e-02,-6.761712e-02,-2.138688e-02,8.199587e-02,-1.185349e-01,9.401669e+00,7.628979e+00,4.911379e+00,1.014004e+01,1.869498e+01,7.828938e+00,1.167636e+01,8.322172e+00,-5.175427e+00,-3.825411e+01,-5.841750e+01,-6.219701e+01,-6.019806e+01,-7.124128e+01,-5.882113e+01,-2.959223e+01,-5.632160e+00,-7.435246e+00,-9.474068e+00,-5.207544e+00,3.600798e-01,1.322652e+00,5.282587e-02,-8.694372e-02,1.985593e-01,3.659022e-02,-2.407401e-01,0.000000e+00
-2.782157e-01,-8.597302e-01,-2.674623e-01,5.292410e-02,-6.764306e-01,3.328206e+00,1.434966e+01,2.778802e+01,3.270491e+01,3.672301e+01,3.565027e+01,3.094069e+01,5.433400e+00,-2.042544e+01,-6.412520e+01,-7.849980e+01,-8.553755e+01,-9.077994e+01,-8.176996e+01,-6.698685e+01,-4.432730e+01,-1.987360e+01,-7.412909e+00,-6.309093e+00,-5.473613e+00,-1.729737e+00,3.932734e-01,-9.792989e-02,-1.185266e-01,6.675246e-01,1.081131e+00,1.265102e-01,0.000000e+00
-4.618909e-01,-1.408059e+00,-4.376245e-01,1.966394e-02,-1.027237e+00,-1.542466e+00,-1.831812e+01,-2.918723e+01,-3.294716e+01,-3.277755e+01,-3.791682e+01,-4.757722e+01,-2.581144e+01,-1.768435e+01,-1.690882e+01,-1.506243e+01,-1.807563e+01,-2.292011e+01,-2.194957e+01,-1.984874e+01,-1.811564e+01,-1.164976e+01,-7.593806e-01,-3.002203e+00,-5.980171e+00,-4.150661e+00,-1.838874e+00,-4.132735e-01,-7.860855e-02,-3.009776e-01,-7.438293e-01,-9.848520e-01,0.000000e+00
-5.166018e-01,-1.557903e+00,-4.838168e-01,-1.515237e-02,-1.064030e+00,-4.374031e+00,-3.706584e+01,-4.547339e+01,-4.460273e+01,-4.431189e+01,-5.171367e+01,-5.891013e+01,-5.548600e+01,-3.680995e+01,-3.072658e+00,5.862345e+00,5.327472e+00,1.155231e+01,1.585757e+01,1.304250e+01,5.210551e+00,-2.845128e+00,-1.557572e+00,7.987496e-01,2.438245e+00,1.256781e+00,1.699454e-01,5.525124e-02,8.729868e-03,-6.329912e-01,-1.599731e+00,-9.388860e-01,0.000000e+00
-4.272652e-01,-1.267553e+00,-3.931733e-01,-4.876957e-02,-7.760263e-01,-5.060834e+00,-1.867957e+01,-1.498043e+01,-1.219177e+01,-1.117872e+01,-2.488997e+01,-3.460693e+01,-2.268397e+01,-1.454221e+01,-2.891371e+01,-3.282246e+01,-3.537264e+01,-2.716834e+01,-2.057699e+01,-5.054686e+00,3.930588e-01,-4.277910e+00,-6.466565e+00,2.564397e-02,5.532635e+00,3.369854e+00,1.098180e+00,4.125034e-01,9.080203e-02,3.653859e-01,4.241538e-01,9.185715e-01,0.000000e+00
-2.190227e-01,-6.199211e-01,-1.916023e-01,-7.852449e-02,-2.517436e-01,-4.189392e+00,-6.092773e+00,-7.925018e+00,-4.619738e+00,-2.697167e+00,-1.930588e+01,-1.979405e+01,-9.076870e+00,-1.981478e+00,-1.270231e+01,-2.180486e+01,-3.098636e+01,-3.083953e+01,-3.109611e+01,-2.659039e+01,-1.808589e+01,-1.068561e+01,-8.256239e+00,-3.517539e+00,8.849375e-01,-7.835155e-01,-1.461741e+00,3.079126e-02,1.180962e-01,5.045313e-01,1.279053e+00,1.430107e+00,0.000000e+00
4.983796e-02,2.011825e-01,6.362912e-02,-1.020702e-01,3.482556e-01,-2.770529e+00,-1.268200e+01,-1.593847e+01,-1.321717e+01,-1.250729e+01,-1.172622e+01,2.023184e+00,4.901445e+00,6.554115e+00,7.400128e+00,7.599628e+00,1.996874e+00,-1.934086e+01,-1.675019e+01,-2.507413e+01,-2.496857e+01,-1.309942e+01,-3.227880e+00,2.141771e+00,5.069915e+00,3.993816e-01,-8.740016e-01,-1.531899e-02,7.415177e-02,-5.310374e-01,-4.896182e-01,8.376792e-03,0.000000e+00
