Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37
-4.580972e+02,-4.297826e+02,-4.206160e+02,-4.223634e+02,-4.217045e+02,-4.217385e+02,-4.216840e+02,-4.234695e+02,-4.230801e+02,-4.203478e+02,-4.200136e+02,-4.229487e+02,-4.222029e+02,-3.340910e+02,-2.107575e+02,-1.554058e+02,-1.282337e+02,-1.218022e+02,-1.198408e+02,-8.296284e+01,-4.892421e+01,-4.080473e+01,-4.104608e+01,-5.698663e+01,-7.601931e+01,-9.557726e+01,-1.117350e+02,-1.272737e+02,-1.662873e+02,-2.315231e+02,-3.037348e+02,-3.809937e+02,-4.256555e+02,-4.298689e+02,-4.303476e+02,-4.309458e+02,-4.410657e+02
7.955023e+01,9.620924e+01,1.010270e+02,9.882747e+01,1.024972e+02,1.025217e+02,1.011234e+02,1.010147e+02,1.025633e+02,1.031996e+02,1.017004e+02,9.878664e+01,9.765517e+01,1.249198e+02,1.353733e+02,1.291161e+02,1.222405e+02,1.205574e+02,1.243049e+02,1.214702e+02,9.546474e+01,8.545201e+01,8.658086e+01,9.009923e+01,9.345743e+01,9.901202e+01,1.052193e+02,1.214972e+02,1.303163e+02,1.412185e+02,1.378795e+02,1.233580e+02,1.035029e+02,1.010974e+02,9.819454e+01,9.484267e+01,8.837680e+01
3.268518e+00,-5.007226e+00,-8.627621e+00,-1.038141e+01,-4.654851e+00,-2.840188e+00,-2.834076e+00,-7.674631e-01,-1.333026e+00,-6.439023e+00,-9.571146e+00,-5.306475e+00,-3.605441e+00,-1.381578e+01,-2.058905e+01,-2.770134e+01,-3.243874e+01,-3.648681e+01,-4.872353e+01,-4.642740e+01,-4.462444e+01,-5.207980e+01,-5.727302e+01,-5.114278e+01,-4.520233e+01,-3.173131e+01,-2.739144e+01,-2.532983e+01,-1.876033e+01,-1.525095e+01,-1.972592e+01,-1.490126e+01,-2.651405e+00,-6.881915e-01,-1.624635e+00,-6.222708e+00,-2.351354e+00
-7.414427e+00,-9.291710e+00,-1.047932e+01,-1.172511e+01,-8.401248e+00,-5.913467e+00,-5.060441e+00,-4.988689e+00,-9.470119e+00,-1.434414e+01,-1.208208e+01,-3.461769e+00,-2.186454e-01,3.038537e+01,6.559801e+01,7.181477e+01,6.581380e+01,6.134827e+01,5.660738e+01,4.465448e+01,2.277211e+01,3.908874e+00,-3.049731e+00,3.850158e-01,-1.892686e-02,6.195374e-01,-4.321410e+00,-1.909978e+01,-2.701209e+01,-2.255968e+01,-2.056714e+01,-1.375647e+01,-1.461372e+01,-1.380737e+01,-9.752007e+00,-1.129418e+01,-6.640086e+00
8.810926e+00,9.722152e+00,1.052784e+01,8.785881e+00,1.088062e+01,1.303135e+01,1.126411e+01,7.526797e+00,4.735138e+00,7.264392e+00,1.308890e+01,1.470816e+01,9.390181e+00,-9.394583e+00,-3.243307e+01,-4.220029e+01,-4.016624e+01,-3.908263e+01,-4.224419e+01,-4.681421e+01,-3.892985e+01,-3.537645e+01,-2.824700e+01,-2.182468e+01,-2.364254e+01,-2.176408e+01,-1.366621e+01,-1.192506e+01,-1.588160e+01,-1.056879e+01,3.922485e-01,6.006859e+00,7.649542e+00,6.960797e+00,7.862310e+00,6.430357e+00,8.466063e+00
8.027882e+00,2.696688e+00,3.423818e+00,5.087564e-01,2.904057e+00,7.838397e+00,9.466725e+00,6.052745e+00,6.045535e+00,1.038872e+01,8.444503e+00,6.252432e+00,2.200377e+00,-2.275939e+01,-2.277510e+01,-1.878285e+01,-1.419202e+01,-5.212992e+00,-2.952693e+00,-4.165898e+00,-6.154773e-02,1.221109e+01,2.923799e+01,3.408290e+01,3.293311e+01,2.789575e+01,3.171141e+01,3.020602e+01,2.576157e+01,1.373035e+01,-1.151199e-01,-6.341621e+00,2.587200e+00,4.867752e+00,2.351538e+00,1.212932e+00,6.233655e-01
2.581538e+00,7.356324e-01,3.691103e+00,1.531411e+00,2.936864e+00,5.518083e+00,8.896740e+00,1.293827e+01,1.490758e+01,1.140888e+01,3.668866e+00,2.752535e+00,7.065791e+00,4.023690e+00,1.762866e+00,3.918177e+00,2.325674e+00,-1.523898e+00,-4.090108e+00,-1.362336e+01,-1.988296e+01,-2.736965e+01,-2.873650e+01,-2.862491e+01,-2.663641e+01,-3.295683e+01,-3.236050e+01,-2.848425e+01,-3.423452e+01,-3.755032e+01,-2.798749e+01,-6.122628e+00,-1.812787e+00,3.354641e+00,1.822557e+00,5.521000e+00,3.109277e+00
1.400112e+00,4.112298e+00,8.403536e+00,7.370044e+00,8.918939e+00,5.076152e+00,4.937698e+00,1.107062e+01,1.656061e+01,1.114704e+01,5.094414e+00,2.531594e+00,5.054157e+00,-1.535696e+01,-1.536982e+01,-1.116372e+01,-6.900953e+00,-4.273292e+00,5.931372e+00,1.414323e+01,2.497645e+01,2.050177e+01,2.214819e+01,2.270493e+01,2.037432e+01,1.280883e+01,4.936043e+00,3.174211e+00,-1.744611e+00,-7.394673e+00,-5.367260e+00,2.519459e+00,8.003979e+00,1.080297e+01,9.224684e+00,1.157197e+01,1.032299e+01
1.490418e+00,4.090886e+00,7.005113e+00,6.199597e+00,7.880470e+00,6.726814e+00,6.609707e+00,5.475592e+00,9.201227e+00,1.000223e+01,6.047313e+00,6.266917e+00,3.582824e+00,-1.008260e+01,-7.470435e+00,-8.934425e+00,-1.303682e+01,-1.648917e+01,-1.616957e+01,-3.271816e+00,6.474201e+00,9.781148e+00,1.161082e+01,9.997910e+00,1.273751e+01,1.737170e+01,2.127807e+01,2.192067e+01,1.877113e+01,1.592475e+01,1.259658e+01,1.435151e+01,1.355964e+01,1.040580e+01,1.020855e+01,7.903020e+00,7.339163e+00
-5.600673e-01,1.713891e+00,4.416507e+00,4.344352e+00,1.158739e+00,5.765173e+00,5.960668e+00,2.619874e+00,-1.641438e-01,2.068251e+00,2.462119e+00,7.788444e+00,4.823251e+00,4.629269e+00,1.269072e+01,1.555986e+01,1.451885e+01,1.544729e+01,1.178024e+01,1.832467e+01,1.483137e+01,8.215971e+00,9.324169e+00,9.865396e+00,5.069978e+00,-2.738168e+00,-3.228878e+00,4.919447e+00,9.819781e+00,1.661929e+01,2.209880e+01,1.335592e+01,6.280306e+00,9.361134e-01,2.318057e+00,4.559068e+00,4.230532e+00
