Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37
-5.350142e+02,-5.350142e+02,-5.350142e+02,-5.350142e+02,-5.350142e+02,-5.350142e+02,-5.350142e+02,-5.350142e+02,-5.350142e+02,-5.350142e+02,-5.350142e+02,-3.943960e+02,-2.659738e+02,-1.899924e+02,-1.495024e+02,-1.477950e+02,-1.373827e+02,-1.061807e+02,-1.080644e+02,-1.296677e+02,-1.636353e+02,-2.147227e+02,-2.871701e+02,-3.618775e+02,-4.113979e+02,-4.549444e+02,-4.834195e+02,-5.095243e+02,-5.274019e+02,-5.337302e+02,-5.350142e+02,-5.350142e+02,-5.350142e+02,-5.350142e+02,-5.350142e+02,-5.350142e+02,-5.350142e+02
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.654781e+01,1.434091e+02,1.410349e+02,1.135547e+02,1.163766e+02,1.251993e+02,1.476300e+02,1.847110e+02,2.024636e+02,2.067877e+02,2.044472e+02,1.910787e+02,1.665651e+02,1.302531e+02,8.868264e+01,5.878129e+01,3.222304e+01,1.056674e+01,1.795854e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.302939e+01,-7.997891e+01,-8.054007e+01,-7.847482e+01,-8.687831e+01,-8.775603e+01,-7.946581e+01,-7.774975e+01,-7.097067e+01,-5.176588e+01,-2.813721e+01,3.839524e-01,3.244333e+01,3.986926e+01,3.515266e+01,2.800071e+01,2.314341e+01,9.984823e+00,1.735917e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.447580e+01,-4.947251e+01,-2.521622e+01,-2.720579e+01,-3.231957e+01,-3.549758e+01,-5.564708e+01,-4.768314e+01,-3.668271e+01,-3.587466e+01,-4.165165e+01,-5.220856e+01,-4.634161e+01,-2.732330e+01,-7.255438e+00,3.922956e+00,1.388744e+01,9.061577e+00,1.637535e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.098762e+00,-2.107183e+01,-4.924432e+01,-5.550175e+01,-6.488733e+01,-7.120918e+01,-8.283071e+01,-9.739197e+01,-1.028943e+02,-9.580231e+01,-8.599352e+01,-7.089734e+01,-5.247109e+01,-3.727840e+01,-1.682792e+01,-1.332955e+00,7.994447e+00,7.861189e+00,1.502950e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.471623e+00,-2.459584e+00,8.808693e-01,2.566036e+00,5.770821e+00,4.748339e+00,-1.858812e+00,-8.089620e+00,-1.755069e+01,-2.036131e+01,-1.964303e+01,-1.522143e+01,-1.133577e+01,-9.616396e+00,-5.472864e+00,4.329353e+00,5.221427e+00,6.462946e+00,1.335217e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.864275e+01,-3.062363e+01,-2.737708e+01,-1.258727e+01,-1.560655e+00,4.161287e+00,1.324696e+00,-3.260705e+00,-2.653648e+00,6.100712e+00,1.149697e+01,1.046916e+01,3.910104e+00,5.668731e+00,1.859428e+00,5.739480e+00,3.091986e+00,4.952401e+00,1.138147e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.122649e+01,-4.106503e+01,-4.290636e+01,-3.157250e+01,-2.141997e+01,-1.447979e+01,-1.517589e+01,-2.871400e+01,-4.131797e+01,-4.144283e+01,-3.872595e+01,-2.714922e+01,-1.082209e+01,-1.266389e+00,-3.929386e+00,-1.707489e+00,1.192490e-01,3.412394e+00,9.162083e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-8.433645e+00,-2.165442e+01,-1.927168e+01,-2.019258e+01,-1.445576e+01,-1.645197e+01,-1.670606e+01,-1.545244e+01,-1.964930e+01,-2.090157e+01,-2.010184e+01,-2.246129e+01,-1.880622e+01,-1.346435e+01,-1.136886e+01,-9.260885e+00,-2.791750e+00,1.914999e+00,6.744326e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-5.884762e+00,-1.007082e+01,-3.728755e+00,4.058362e+00,1.393332e+00,-9.157742e+00,-5.943021e+00,-9.833494e+00,-2.276086e+01,-2.491415e+01,-1.650814e+01,-1.628198e+01,-2.033506e+01,-1.561191e+01,-8.132335e+00,-7.810439e+00,-3.878211e+00,5.155416e-01,4.182887e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
