Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38
-5.406202e+02,-5.188722e+02,-5.193506e+02,-5.226737e+02,-5.258140e+02,-5.217100e+02,-5.216976e+02,-5.239511e+02,-5.251249e+02,-5.223363e+02,-5.224152e+02,-5.210446e+02,-4.828366e+02,-3.233284e+02,-2.319432e+02,-1.784948e+02,-1.203191e+02,-7.582586e+01,-7.014944e+01,-9.134731e+01,-1.050211e+02,-1.010741e+02,-1.054928e+02,-1.219865e+02,-1.668464e+02,-2.317198e+02,-3.114962e+02,-4.006821e+02,-4.615966e+02,-5.024956e+02,-5.191229e+02,-5.215128e+02,-5.229067e+02,-5.232543e+02,-5.228068e+02,-5.254056e+02,-5.248927e+02,-5.290693e+02
3.623444e+01,5.533157e+01,5.458237e+01,5.084248e+01,4.991409e+01,5.547915e+01,5.411190e+01,5.051070e+01,5.041914e+01,5.150992e+01,5.142596e+01,5.058215e+01,8.583041e+01,1.186149e+02,1.024159e+02,8.322615e+01,7.818823e+01,4.848109e+01,2.273365e+01,1.443146e+01,2.106521e+01,2.298527e+01,3.234470e+01,4.754306e+01,6.650389e+01,9.519507e+01,1.181494e+02,1.190492e+02,1.004246e+02,6.868385e+01,5.514745e+01,5.350723e+01,5.196220e+01,5.062178e+01,5.216290e+01,5.071256e+01,5.169862e+01,4.681163e+01
1.674036e+01,1.640258e+01,1.462670e+01,1.280101e+01,1.591721e+01,2.094381e+01,1.794519e+01,1.533137e+01,1.879880e+01,1.456779e+01,1.507224e+01,1.140534e+01,2.402769e+01,-1.906276e+01,-3.061896e+01,-5.092636e+01,-6.634442e+01,-5.235785e+01,-3.479435e+01,-1.626206e+01,-9.670034e+00,-1.957387e+01,-2.252223e+01,-2.249287e+01,-1.496739e+01,4.607400e+00,1.843924e+00,1.919267e+00,1.816357e+00,1.085546e+01,1.579020e+01,1.716419e+01,1.719795e+01,1.449493e+01,1.661692e+01,1.951526e+01,1.990538e+01,1.635962e+01
6.860009e+00,1.249137e+00,-2.673382e+00,-3.291310e+00,-2.491530e+00,1.499748e+00,-3.413147e-02,1.103309e+00,6.795897e+00,3.323537e-01,2.339016e+00,1.299533e+00,7.101975e+00,2.693669e+01,3.901741e+01,4.941796e+01,3.818254e+01,1.860540e+01,6.033870e-01,-1.647192e+01,-3.348529e+01,-4.383911e+01,-4.828796e+01,-4.955978e+01,-4.541322e+01,-3.281964e+01,-3.089140e+01,-3.282653e+01,-3.075739e+01,-1.357971e+01,-6.302469e-01,1.848895e+00,4.090308e+00,1.336899e+00,1.371976e+00,5.777179e+00,4.500590e+00,1.511025e+00
8.187798e+00,8.839685e+00,3.951890e+00,3.222333e+00,6.717161e-01,2.743591e+00,4.575956e+00,8.189838e+00,1.203788e+01,7.755651e+00,1.117106e+01,1.314432e+01,5.300273e+00,1.243968e-01,-1.627055e+01,-2.393421e+01,-4.564101e+01,-5.591467e+01,-5.495145e+01,-4.666846e+01,-3.118450e+01,-3.135830e+01,-3.325859e+01,-3.791690e+01,-4.110281e+01,-3.378787e+01,-2.345205e+01,-1.044910e+01,-1.733190e+00,-4.999246e-01,7.377229e+00,8.901241e+00,1.170904e+01,1.054929e+01,7.849171e+00,9.377202e+00,8.139929e+00,6.684566e+00
8.792466e+00,1.213047e+01,9.019482e+00,7.308867e+00,6.609863e+00,7.035774e+00,1.038197e+01,1.244158e+01,1.253516e+01,1.161525e+01,1.500215e+01,1.527621e+01,-8.686415e+00,-3.514635e+01,-1.551433e+01,-1.058472e+01,-5.563823e+00,1.574094e+01,2.686670e+01,3.685942e+01,5.261726e+01,6.639841e+01,7.288028e+01,7.679288e+01,7.069620e+01,6.298257e+01,5.130493e+01,2.687748e+01,1.658538e+01,1.210642e+01,1.418780e+01,1.426943e+01,1.474142e+01,1.583244e+01,1.275770e+01,1.197881e+01,1.239476e+01,1.292557e+01
3.615102e+00,4.044233e+00,3.562009e+00,7.403073e-01,3.084637e+00,3.981581e+00,5.555706e+00,5.673679e+00,5.112375e+00,5.862141e+00,7.631474e+00,5.140105e+00,-1.337202e+01,-2.266249e+01,-2.418841e+01,-2.487130e+01,-3.276854e+01,-3.987278e+01,-5.054112e+01,-5.525461e+01,-5.895079e+01,-5.239848e+01,-4.627837e+01,-4.551475e+01,-4.720959e+01,-4.608434e+01,-3.555538e+01,-1.175839e+01,2.753290e+00,7.392947e+00,9.505104e+00,9.051043e+00,6.491365e+00,8.800363e+00,6.911888e+00,8.030636e+00,8.747419e+00,9.292997e+00
-5.872456e-01,-1.714128e+00,-1.321404e+00,-4.697026e+00,-2.974502e+00,1.338680e-01,-1.631554e+00,-5.838130e-01,1.711539e+00,2.643658e+00,2.406241e+00,-4.353090e-01,-6.217174e+00,-3.867489e+00,7.818515e+00,1.996914e+01,2.679405e+01,3.087766e+01,3.575977e+01,3.308290e+01,2.819404e+01,2.852363e+01,2.479628e+01,2.011776e+01,2.025154e+01,1.807385e+01,5.558034e+00,-3.731712e+00,-7.858712e+00,6.822631e-01,2.702823e+00,3.731046e+00,7.557892e-01,1.913298e+00,3.944605e-01,2.949610e+00,3.543801e+00,4.082467e+00
1.550168e+00,6.486114e-01,7.695687e-02,-3.052352e+00,-2.808291e+00,1.945368e+00,-1.837072e+00,2.981222e-01,4.075451e+00,5.078722e+00,4.048884e+00,1.177321e+00,-2.732915e-01,-1.327484e+01,-2.003541e+01,-2.634320e+01,-2.437774e+01,-1.240315e+01,-5.720114e+00,-6.909595e+00,-3.031183e+00,-2.447763e-02,-8.550286e-01,-9.806905e-01,2.540546e+00,1.644849e+00,1.485288e+00,-3.974880e+00,-2.767381e+00,2.082257e+00,1.910193e-02,3.463411e+00,2.848290e+00,1.942503e+00,3.872575e-01,-8.740463e-01,1.649709e+00,5.297109e+00
5.404583e+00,3.442890e+00,1.576442e+00,-9.272884e-01,5.920550e-02,4.482470e+00,1.757255e+00,2.399288e+00,4.121752e+00,5.488517e+00,5.359915e+00,2.278981e+00,6.884727e+00,1.951708e+01,1.988556e+01,1.725711e+01,1.548211e+01,1.330964e+01,9.269798e+00,2.556386e+00,7.295425e+00,1.107161e+01,1.344796e+01,1.745464e+01,1.814735e+01,1.213507e+01,3.845443e+00,-5.188070e+00,2.745944e+00,3.314354e+00,-9.285868e-01,2.185675e+00,3.534764e+00,3.060185e+00,2.896230e+00,-3.047832e+00,2.995890e-01,6.860677e+00
