Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34
-4.467304e+02,-4.323704e+02,-4.270157e+02,-4.289663e+02,-4.275786e+02,-4.254870e+02,-4.265756e+02,-3.326609e+02,-2.301706e+02,-1.661409e+02,-1.476991e+02,-1.568990e+02,-1.646904e+02,-1.751031e+02,-1.864774e+02,-1.953475e+02,-2.101133e+02,-2.246850e+02,-2.261691e+02,-2.230099e+02,-2.174290e+02,-2.038008e+02,-1.937157e+02,-1.777445e+02,-1.826621e+02,-2.158222e+02,-2.449688e+02,-2.768457e+02,-3.391906e+02,-3.969811e+02,-4.125365e+02,-4.260154e+02,-4.283730e+02,-4.287747e+02
3.776926e+01,5.120448e+01,5.351892e+01,4.841603e+01,5.187529e+01,5.150098e+01,4.590376e+01,1.166113e+02,1.710285e+02,1.919586e+02,1.877903e+02,1.656594e+02,1.572305e+02,1.565604e+02,1.570240e+02,1.482336e+02,1.336791e+02,1.303610e+02,1.367696e+02,1.388641e+02,1.377349e+02,1.448170e+02,1.505328e+02,1.669168e+02,1.874294e+02,1.865676e+02,1.593495e+02,1.327226e+02,1.059259e+02,7.393492e+01,5.689421e+01,5.162156e+01,5.075789e+01,4.885890e+01
1.779264e+01,1.931281e+01,1.549204e+01,8.460687e+00,1.490384e+01,1.530754e+01,1.316038e+01,5.194438e+00,-9.863367e+00,-2.171242e+01,-2.466919e+01,-2.311426e+01,-1.265055e+01,-2.904059e-01,5.835896e+00,1.463899e+01,3.083403e+01,4.276746e+01,4.653076e+01,4.857468e+01,4.938778e+01,3.082866e+01,7.910370e+00,-3.432282e+00,-3.935384e+00,8.276262e+00,1.216290e+01,3.545055e+00,1.493272e+01,2.209494e+01,1.097049e+01,1.560898e+01,1.490259e+01,1.032378e+01
9.356989e+00,6.798071e+00,6.010170e+00,2.507295e+00,4.796233e+00,6.542921e+00,1.219195e+01,-2.885357e+01,-3.775486e+01,-3.863543e+01,-4.113410e+01,-3.244106e+01,-2.239173e+01,-2.412561e+01,-2.586461e+01,-1.971451e+01,-1.096082e+01,-8.499615e+00,-7.217855e+00,-2.786793e+00,3.389249e+00,-1.815616e+00,-2.081663e+00,-1.173762e+01,-2.479497e+01,-2.398936e+01,-7.741802e+00,-4.731681e+00,-2.066506e+00,1.083481e+01,6.974077e+00,8.538551e+00,8.300896e+00,4.733421e+00
1.079216e+01,1.157235e+01,1.571284e+01,1.645652e+01,1.220412e+01,9.346705e+00,1.168560e+01,-4.580296e+01,-7.156036e+01,-7.346948e+01,-6.695604e+01,-4.861618e+01,-4.484567e+01,-4.902364e+01,-4.559828e+01,-3.845559e+01,-2.780122e+01,-2.122386e+01,-2.324276e+01,-3.405829e+01,-4.517092e+01,-4.555042e+01,-4.932518e+01,-5.223679e+01,-5.284398e+01,-5.038777e+01,-4.843095e+01,-3.698589e+01,-2.368046e+01,4.947111e+00,1.081138e+01,1.476540e+01,1.747568e+01,1.768981e+01
9.053881e+00,1.192103e+01,1.474928e+01,1.516565e+01,1.546519e+01,1.461868e+01,1.545085e+01,-7.739141e+00,1.732849e+00,1.762236e+01,2.430840e+01,2.639725e+01,2.009417e+01,2.087127e+01,1.750283e+01,1.960675e+01,2.169347e+01,2.116619e+01,2.022875e+01,1.666550e+01,1.536211e+01,1.456239e+01,1.021318e+01,8.604961e+00,7.382662e-01,-5.622536e+00,5.397798e+00,1.531392e+01,7.123858e+00,1.096539e+01,1.800491e+01,1.793904e+01,1.611522e+01,1.697471e+01
3.972170e+00,5.207031e+00,4.916088e+00,2.680534e+00,6.013237e+00,5.682996e+00,8.201360e+00,1.422430e+01,2.810818e+01,2.207813e+01,1.201245e+01,6.424965e+00,1.827407e+00,4.919596e+00,3.461139e+00,-2.759568e+00,-1.470479e+01,-2.253814e+01,-2.440675e+01,-2.705033e+01,-3.188595e+01,-3.325990e+01,-3.070794e+01,-3.371482e+01,-3.300518e+01,-2.662505e+01,-1.181337e+01,4.750106e-01,-7.300214e-01,-1.817799e+00,6.356475e+00,6.145382e+00,1.930986e+00,3.736137e+00
3.858489e+00,3.440060e+00,3.445786e+00,2.556548e-02,-1.087690e+00,-2.164392e+00,1.270041e+00,-2.512062e+00,-2.154340e+01,-2.260689e+01,-1.169704e+01,3.838048e-01,-1.355478e+00,-6.340785e+00,-4.579034e+00,8.375751e-01,1.058589e+01,1.533239e+01,1.439701e+01,1.209782e+01,5.619468e+00,4.514180e+00,1.024172e-01,-9.195327e+00,-1.885760e+01,-2.447062e+01,-3.150024e+01,-3.310179e+01,-2.618787e+01,-1.470434e+01,-4.349158e+00,-1.010996e+00,-3.719261e+00,6.295789e-01
7.240633e+00,6.070582e+00,7.458891e+00,4.832230e+00,3.426217e+00,7.973859e+00,9.446895e+00,1.216685e+01,4.809957e+00,5.298598e+00,9.592953e+00,1.353489e+01,1.009083e+01,4.742102e+00,4.203101e+00,-8.835781e-02,-3.989687e+00,-2.457962e+00,1.753272e-01,3.401671e+00,4.904200e+00,8.852819e+00,7.218949e+00,-4.464128e+00,-6.112777e+00,2.051911e+00,7.356551e+00,3.204988e+00,2.946633e+00,5.472025e+00,1.134352e+01,8.762466e+00,3.980898e+00,8.018512e+00
5.759497e+00,2.674989e+00,3.235655e+00,2.725986e+00,2.586302e+00,3.599089e+00,-1.857995e+00,7.877082e+00,4.642196e+00,5.410607e+00,5.305081e+00,5.850514e+00,8.577778e+00,5.319601e+00,-3.595592e-01,-3.609197e+00,-6.573541e+00,-4.934891e+00,-1.193723e+01,-1.657921e+01,-1.881915e+01,-2.080232e+01,-2.584321e+01,-3.761548e+01,-2.793934e+01,-1.631356e+01,-1.145492e+01,-1.348367e+01,-9.641539e-01,4.546937e+00,7.370283e+00,6.451311e+00,5.557320e+00,7.316108e+00
