Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26
-5.203333e+02,-5.009539e+02,-5.000434e+02,-4.969624e+02,-4.821054e+02,-4.724175e+02,-4.596371e+02,-4.071926e+02,-3.134576e+02,-1.809705e+02,-1.104695e+02,-7.759024e+01,-6.377383e+01,-8.748123e+01,-9.826219e+01,-8.074531e+01,-7.861589e+01,-1.050508e+02,-1.664662e+02,-2.403020e+02,-3.032370e+02,-3.888202e+02,-4.563924e+02,-4.929327e+02,-5.025159e+02,-5.046939e+02
5.544450e+01,7.102249e+01,7.239880e+01,7.776042e+01,9.784369e+01,1.093424e+02,1.120887e+02,9.451140e+01,6.805327e+01,5.160958e+01,3.449098e+01,1.362226e+01,4.382052e+00,1.424863e+01,2.930536e+01,3.124836e+01,5.810944e+01,9.154269e+01,1.192331e+02,1.358820e+02,1.426594e+02,1.412584e+02,1.019618e+02,7.573476e+01,6.658240e+01,6.520607e+01
2.461623e+01,2.197235e+01,2.305814e+01,2.985442e+01,4.680106e+01,5.520399e+01,5.175849e+01,5.748090e+01,5.822990e+01,2.444108e+01,6.587355e-01,-1.178588e+01,-2.309070e+01,-2.325760e+01,-2.061964e+01,-3.534381e+01,-5.052214e+01,-4.838857e+01,-3.023149e+01,-7.312468e-01,1.019289e+01,6.204785e+00,4.996894e+00,1.683139e+01,1.588775e+01,1.747240e+01
6.367837e+00,7.239057e-01,1.067083e+00,8.403629e+00,2.078453e+01,2.835638e+01,2.655207e+01,1.234386e+01,2.031415e+01,2.122296e+01,1.508524e+01,-4.667583e+00,-1.182607e+01,-1.509148e+01,-1.904356e+01,-2.078561e+01,-3.741742e+01,-4.599379e+01,-4.600047e+01,-3.222066e+01,-1.205832e+01,-1.987696e+01,-1.987303e+01,-4.602998e+00,-1.431721e+00,-9.154934e-01
6.088533e+00,6.288291e+00,7.071398e+00,1.465694e+01,2.278422e+01,2.899540e+01,3.259325e+01,4.285378e+01,3.869260e+01,3.868446e+00,-1.849108e+01,-2.833515e+01,-2.733563e+01,-2.168615e+01,-2.126999e+01,-2.258294e+01,-1.300362e+01,-4.119205e+00,-1.575083e+00,-8.887722e-01,6.545957e+00,1.332586e+01,7.371763e+00,7.186107e+00,9.411783e+00,9.912966e+00
9.104161e+00,1.045296e+01,1.330668e+01,1.934033e+01,2.320965e+01,2.631496e+01,2.815335e+01,1.997507e+01,1.524603e+01,2.380939e+01,2.365518e+01,2.493808e+01,3.576904e+01,4.154446e+01,4.719731e+01,4.715686e+01,4.198799e+01,4.192536e+01,4.148364e+01,3.413134e+01,2.094421e+01,1.060649e+01,1.535009e+01,1.351174e+01,1.468401e+01,1.738416e+01
6.869121e+00,7.067179e+00,1.058497e+01,1.139712e+01,1.100921e+01,1.220039e+01,1.739710e+01,2.729438e+01,1.583455e+01,-8.957387e+00,-3.233837e+01,-3.671658e+01,-3.143909e+01,-2.931821e+01,-3.156325e+01,-3.492674e+01,-3.868763e+01,-3.369489e+01,-2.902705e+01,-2.862020e+01,-2.619255e+01,-8.563881e+00,1.365677e+00,6.022542e+00,8.862408e+00,1.251498e+01
4.602838e+00,5.706672e+00,6.131942e+00,1.275929e+00,-6.588970e-01,6.264727e-01,4.319825e-01,4.858973e+00,1.188794e+01,2.234280e+01,3.314908e+01,3.389338e+01,2.708633e+01,2.503494e+01,2.304881e+01,1.941826e+01,1.529303e+01,9.618988e+00,5.057772e+00,3.543599e+00,1.472486e+00,-4.464584e+00,-1.325391e+00,1.043095e+00,5.620789e+00,3.037789e+00
6.014874e+00,6.928978e+00,3.653847e+00,-3.241718e+00,-4.296723e+00,-1.846232e+00,2.543622e+00,1.502606e+00,-1.384210e+01,-1.126877e+01,-5.473308e+00,8.298100e+00,1.013142e+01,3.935313e+00,-1.940084e+00,3.815414e-01,1.094662e+01,1.351828e+01,1.474867e+01,8.670176e+00,5.101089e+00,6.578056e+00,5.189548e+00,2.941367e+00,6.709591e+00,-2.020039e+00
6.084107e+00,6.343582e+00,3.339106e+00,-3.232432e+00,-5.833429e+00,-1.071862e+00,8.654556e-01,1.899453e-01,-9.183583e+00,-1.504963e+01,-3.481120e+00,6.682997e+00,3.315920e+00,7.701874e-02,2.703565e-01,6.807535e-01,-3.708478e-01,4.137432e+00,1.031600e+01,1.592850e+01,1.569397e+01,1.259915e+01,2.891004e+00,3.223821e+00,5.584466e+00,-2.912682e+00
