Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26
-4.924976e+02,-4.696800e+02,-4.647072e+02,-4.667974e+02,-4.720663e+02,-4.431547e+02,-3.692240e+02,-2.618694e+02,-1.609247e+02,-1.001107e+02,-6.756293e+01,-5.881916e+01,-8.343544e+01,-8.986327e+01,-6.397498e+01,-6.316370e+01,-1.058055e+02,-1.753025e+02,-2.632127e+02,-3.353219e+02,-4.030202e+02,-4.561164e+02,-4.709369e+02,-4.767652e+02,-4.757906e+02,-4.841119e+02
6.153766e+01,7.868805e+01,8.346210e+01,8.189363e+01,7.477864e+01,1.016754e+02,1.035098e+02,9.438087e+01,7.846243e+01,6.632712e+01,5.979434e+01,5.732290e+01,6.310313e+01,6.685091e+01,8.448692e+01,1.071503e+02,1.242029e+02,1.376257e+02,1.597777e+02,1.673053e+02,1.306335e+02,7.787932e+01,6.632939e+01,6.363292e+01,6.641890e+01,6.106150e+01
1.901130e+01,1.436168e+01,1.667998e+01,1.618553e+01,9.843380e+00,3.527237e+01,4.908525e+01,3.069041e+01,-1.008324e+00,-2.127486e+01,-3.789314e+01,-3.732393e+01,-2.722457e+01,-3.274760e+01,-4.943568e+01,-4.925972e+01,-3.221341e+01,-3.350095e+00,1.016261e+01,1.188756e+01,1.535066e+01,6.793371e+00,7.199788e+00,6.747207e+00,9.500450e+00,1.095680e+01
-4.185916e+00,-9.651127e+00,-6.033728e+00,-5.897514e+00,-1.078279e+01,1.441630e+01,5.632127e+01,7.123040e+01,5.785442e+01,3.538267e+01,1.218628e+01,-1.553938e-01,-1.284636e+01,-1.892882e+01,-3.859049e+01,-5.723992e+01,-5.846541e+01,-4.656255e+01,-3.025942e+01,-2.449629e+01,-1.400039e+01,-2.841246e+00,-2.593841e+00,-5.527875e+00,-2.749418e+00,-8.517131e-01
-2.628857e-01,2.026806e+00,6.057680e+00,1.062550e+01,8.794098e+00,1.380626e+01,-1.672150e+01,-5.254306e+01,-5.840681e+01,-4.184522e+01,-2.906629e+01,-2.711130e+01,-2.758331e+01,-2.765064e+01,-1.977281e+01,-1.845256e+01,-1.705951e+01,-1.533322e+01,-9.012536e+00,-9.093730e-01,-2.371099e+00,4.314326e-01,-1.634506e+00,-8.496752e-02,4.902376e+00,6.309925e+00
9.877223e+00,9.765006e+00,9.775068e+00,1.725725e+01,1.911102e+01,2.662770e+01,4.306689e+01,3.275216e+01,1.512646e+01,1.165889e+01,2.077537e+01,3.096804e+01,3.498174e+01,4.205134e+01,4.389799e+01,3.964906e+01,3.390016e+01,2.187225e+01,1.528388e+01,1.356465e+01,1.081779e+01,1.426505e+01,1.216797e+01,1.211346e+01,1.476203e+01,1.166026e+01
1.112337e+01,7.001462e+00,3.813266e+00,6.049927e+00,9.207405e+00,1.384900e+01,4.736056e+00,-7.583910e+00,-1.906128e+01,-3.232651e+01,-4.299201e+01,-3.921135e+01,-3.779141e+01,-4.011794e+01,-3.929866e+01,-3.418161e+01,-3.079688e+01,-2.774970e+01,-1.858635e+01,-3.316819e-01,1.122460e+01,2.026355e+01,1.741370e+01,1.323221e+01,1.420917e+01,9.287637e+00
6.710085e+00,6.679855e+00,5.351488e+00,2.671370e+00,4.334695e+00,-2.233086e+00,-2.132481e+01,-2.082330e+01,-2.899643e+00,1.952873e+01,3.242622e+01,3.291044e+01,2.881270e+01,2.320625e+01,1.827490e+01,1.563482e+01,1.342064e+01,1.186749e+01,1.853287e+00,-2.246239e+00,2.849320e-01,1.346315e+00,2.987421e-01,2.107784e+00,5.318606e+00,4.791477e+00
4.437701e+00,8.068283e+00,9.208569e+00,9.410572e+00,1.007703e+01,3.210361e+00,1.770256e+01,5.038200e+00,-2.396471e+00,-2.200286e-01,6.606413e-01,3.058366e+00,1.001026e+00,-3.859686e-01,5.714133e+00,1.028872e+01,7.351878e+00,2.782976e+00,-1.316010e-01,7.816247e-01,1.121993e+01,8.170343e+00,7.722362e+00,9.816706e+00,1.111210e+01,1.035071e+01
4.558841e+00,5.849687e+00,5.868737e+00,7.792445e+00,9.383957e+00,-9.530981e+00,-1.275372e+01,4.945148e+00,1.821478e+01,2.110595e+01,1.105599e+01,1.173145e+01,1.312511e+01,1.553943e+01,1.396641e+01,1.586307e+01,1.898147e+01,2.139500e+01,2.257810e+01,1.720899e+01,1.518435e+01,1.474735e+01,1.223314e+01,1.083240e+01,1.094312e+01,1.119447e+01
