Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26
-5.004397e+02,-4.844723e+02,-4.905111e+02,-4.654829e+02,-3.654185e+02,-2.905923e+02,-2.587232e+02,-2.469505e+02,-1.982660e+02,-1.497648e+02,-1.259292e+02,-7.802110e+01,-6.742696e+01,-5.994763e+01,-4.414920e+01,-6.426624e+01,-1.167270e+02,-1.939248e+02,-2.884399e+02,-3.567045e+02,-4.186877e+02,-4.678423e+02,-4.815657e+02,-4.782032e+02,-4.763660e+02,-4.937857e+02
2.535736e+01,4.203564e+01,3.742069e+01,3.742941e+01,5.545684e-01,-2.530439e+01,-4.578323e+01,-5.057560e+01,-4.791049e+00,2.971465e+01,5.049979e+01,4.086373e+01,3.161241e+01,3.233921e+01,6.099375e+01,9.570818e+01,1.308041e+02,1.624705e+02,1.840484e+02,1.560493e+02,1.024261e+02,5.853284e+01,4.463251e+01,4.841044e+01,4.966088e+01,3.334296e+01
1.142438e+01,1.752775e+01,1.973112e+01,2.652710e+01,3.890311e+01,3.668583e+01,3.926238e+01,4.350266e+01,5.547977e+01,1.661164e+01,-2.095577e+01,-3.114013e+01,-3.544154e+01,-5.138706e+01,-7.001302e+01,-6.861041e+01,-5.058780e+01,-2.314897e+01,1.822159e-01,1.642054e+01,1.870126e+01,1.882898e+01,1.689923e+01,1.991811e+01,1.890036e+01,1.714546e+01
3.304610e+00,4.738756e+00,9.381050e+00,2.128353e+00,9.630531e+00,1.605211e+01,1.456185e+01,1.288414e+01,1.687145e+01,2.255639e+01,2.245850e+01,1.074904e+01,-2.355258e+00,-1.507234e+01,-3.510929e+01,-5.178588e+01,-6.172661e+01,-6.240057e+01,-5.336250e+01,-3.555971e+01,-1.915541e+01,-5.108659e+00,2.031486e+00,5.884592e+00,3.630885e+00,7.153646e+00
4.011716e+00,6.225082e+00,9.328049e+00,8.001816e+00,2.438971e+00,-6.222896e+00,-7.744819e+00,-8.908631e+00,-2.543340e+01,-3.821667e+01,-4.913357e+01,-5.350220e+01,-4.547174e+01,-3.540763e+01,-3.383439e+01,-4.064611e+01,-3.755842e+01,-2.600952e+01,-5.753060e+00,-4.099886e+00,-4.443505e+00,-3.291380e+00,4.327511e+00,7.210293e+00,4.611215e+00,4.327516e+00
7.199101e+00,8.759404e+00,1.099174e+01,1.115562e+01,1.094063e+01,1.295661e+01,1.382882e+01,1.040016e+01,-9.417658e+00,-5.352640e+00,1.378981e+01,2.881564e+01,3.628279e+01,5.230917e+01,5.418935e+01,5.062152e+01,4.467617e+01,4.226536e+01,2.815498e+01,1.470058e+01,1.122380e+01,7.540259e+00,9.226074e+00,8.196573e+00,7.179802e+00,4.087074e+00
8.397050e+00,7.566189e+00,9.785067e+00,1.737397e+01,4.493106e+00,7.713139e-02,9.427273e-01,3.064092e+00,-1.227259e+01,-1.726948e+01,-2.333528e+01,-2.632353e+01,-2.740949e+01,-3.595968e+01,-3.757746e+01,-3.749215e+01,-4.035371e+01,-3.474119e+01,-1.188565e+01,1.186469e+00,8.115416e+00,1.309889e+01,8.909937e+00,6.159498e+00,9.614641e+00,7.463814e+00
8.742634e+00,8.597361e+00,9.006464e+00,1.758493e+01,3.575277e+01,3.870698e+01,3.829025e+01,3.541305e+01,1.913693e+01,1.246227e+01,3.006410e+01,4.500101e+01,4.823820e+01,4.419541e+01,4.258484e+01,4.200121e+01,3.349733e+01,2.276076e+01,5.829200e+00,2.798054e+00,9.026948e+00,1.404933e+01,8.330450e+00,8.543751e+00,1.550077e+01,1.408999e+01
8.726330e+00,1.153899e+01,9.813873e+00,3.536351e+00,-1.661093e+01,-1.857398e+01,-1.975119e+01,-2.254020e+01,-2.865766e+01,-1.253850e+01,1.049489e+00,6.444149e+00,5.894051e+00,1.003838e-01,1.785949e+00,3.980180e+00,8.385574e+00,1.696019e+01,1.844475e+01,2.100216e+01,1.940842e+01,1.292962e+01,9.625982e+00,1.187226e+01,1.755033e+01,1.655083e+01
5.832830e+00,8.328434e+00,7.749608e+00,1.479788e+01,1.790655e+01,1.319666e+01,1.136590e+01,5.615884e+00,-1.154636e-01,-1.581322e+00,-3.083222e+00,-1.742728e+00,1.627799e+00,6.790744e+00,8.789637e+00,1.002208e+01,1.331554e+01,1.447764e+01,1.138595e+01,1.746837e+01,1.711648e+01,7.101923e+00,7.449536e+00,6.608751e+00,9.882633e+00,1.121398e+01
2.200511e-01,-8.566144e-01,1.518634e+00,-7.279489e-01,1.717459e+01,2.304790e+01,1.504701e+01,1.026471e+01,5.451952e+00,-1.119543e+00,-1.271361e+01,-2.487757e+01,-3.214333e+01,-2.733835e+01,-2.269893e+01,-2.319282e+01,-2.258421e+01,-1.345516e+01,-5.593838e+00,-4.244610e+00,-7.761839e-01,-1.834530e+00,1.290873e+00,-3.164117e+00,6.680760e-01,3.950299e+00
-3.134845e+00,-5.292730e+00,-2.996838e+00,-4.196322e+00,-2.229507e+01,-2.894424e+01,-3.044364e+01,-2.699935e+01,-2.745122e+01,-2.372953e+01,-1.979852e+01,-1.872956e+01,-1.752691e+01,-1.547772e+01,-1.028662e+01,-7.548316e+00,-1.072437e+01,-1.528866e+01,-1.125431e+01,-9.784967e+00,-1.025429e+01,-5.560694e+00,-1.294876e+00,-5.024127e+00,-2.190785e+00,-4.730824e-01
-1.158375e+00,-6.320735e-01,-1.468304e+00,-1.432638e+00,1.027012e+01,4.650439e+00,3.633779e+00,7.282003e+00,7.478333e+00,2.126917e+00,-7.824405e+00,-1.310427e+01,-1.458381e+01,-2.324504e+01,-1.738635e+01,-6.807527e+00,4.463149e+00,7.815311e+00,6.715013e+00,-5.278171e-01,-3.254722e+00,-1.502424e+00,2.587523e+00,8.899121e-01,-2.442750e+00,-3.360537e+00
