Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40
-5.340252e+02,-5.129942e+02,-4.999336e+02,-4.430368e+02,-3.201978e+02,-2.218661e+02,-1.914306e+02,-1.687756e+02,-1.645345e+02,-1.812664e+02,-1.858577e+02,-1.928367e+02,-2.007426e+02,-1.964886e+02,-1.873984e+02,-1.828958e+02,-1.797012e+02,-1.800983e+02,-1.645657e+02,-1.463456e+02,-1.366659e+02,-1.189928e+02,-1.120434e+02,-9.971460e+01,-7.298840e+01,-5.251549e+01,-5.342107e+01,-5.504977e+01,-7.613688e+01,-1.220619e+02,-1.856469e+02,-2.699743e+02,-3.645772e+02,-4.384633e+02,-4.838652e+02,-5.047104e+02,-5.101519e+02,-5.128710e+02,-5.114169e+02,-5.126509e+02
5.320317e+01,7.325287e+01,7.726117e+01,7.372253e+01,1.213364e+02,1.315787e+02,1.155651e+02,9.440813e+01,9.437546e+01,9.445255e+01,8.951479e+01,9.141673e+01,8.765805e+01,8.573718e+01,8.898303e+01,9.541357e+01,9.151146e+01,8.104047e+01,6.463521e+01,5.559845e+01,5.471355e+01,4.708752e+01,5.158860e+01,4.765884e+01,4.272601e+01,3.604076e+01,3.563293e+01,3.590036e+01,6.201146e+01,8.214715e+01,1.034751e+02,1.209013e+02,1.248412e+02,1.187879e+02,9.068330e+01,7.396454e+01,7.103004e+01,7.082098e+01,7.106922e+01,7.250872e+01
9.552382e+00,1.255574e+01,7.211375e+00,-2.300157e+00,-1.321874e+01,-1.696059e+01,-2.020223e+01,-3.105525e+01,-2.366773e+01,-1.217234e+01,-6.872576e+00,-8.178996e+00,-8.225695e+00,-9.430621e+00,-1.023980e+01,-1.661244e+01,-2.213248e+01,-1.947453e+01,-1.008822e+01,-6.894052e+00,-5.620223e+00,-1.741439e+01,-2.335663e+01,-3.019846e+01,-4.681600e+01,-5.492081e+01,-5.394586e+01,-6.303178e+01,-7.345615e+01,-7.120938e+01,-5.534032e+01,-3.328297e+01,-2.728282e+01,-1.795552e+01,-1.785098e+00,2.600646e+00,7.119453e+00,1.025216e+01,9.331343e+00,1.343589e+01
-3.524851e+00,-6.878424e+00,-6.334276e+00,-1.241403e+01,-4.119735e+01,-3.997834e+01,-2.717391e+01,-2.241662e+01,-2.076479e+01,-2.057903e+01,-2.317572e+01,-2.423942e+01,-2.252609e+01,-2.629484e+01,-2.647707e+01,-2.496989e+01,-2.066059e+01,-1.985914e+01,-2.516489e+01,-3.235088e+01,-3.413676e+01,-3.345150e+01,-3.011800e+01,-3.135920e+01,-3.700199e+01,-3.995361e+01,-3.791228e+01,-3.045931e+01,-3.438407e+01,-3.224471e+01,-2.652905e+01,-2.748514e+01,-3.037002e+01,-3.257827e+01,-1.784750e+01,-6.750487e+00,-4.344727e+00,-4.525628e+00,-1.856259e+00,-8.093607e-01
8.151739e+00,9.133030e+00,1.366132e+01,8.489223e+00,-1.626374e+01,-2.829911e+01,-2.964522e+01,-2.736962e+01,-2.028897e+01,-1.445896e+01,-1.540034e+01,-1.199828e+01,-5.288311e+00,-2.578227e+00,-1.286027e-01,1.928804e+00,-1.907583e+00,-7.302667e-01,-2.578504e-01,-4.168973e+00,-5.519634e+00,-1.058073e+01,-8.648327e+00,-8.018768e+00,-1.109802e+01,-1.292726e+01,-7.480291e+00,-6.495013e+00,-8.694504e+00,-5.862099e+00,-3.560709e-01,2.547113e+00,4.679144e+00,9.782066e+00,1.245888e+01,1.847470e+01,1.389572e+01,9.310427e+00,1.399851e+01,1.353672e+01
1.249422e+01,1.697503e+01,2.137871e+01,3.111549e+01,3.811039e+01,5.408911e+01,5.777585e+01,5.862814e+01,5.738178e+01,4.863477e+01,4.919825e+01,5.061760e+01,5.586509e+01,5.530382e+01,5.268493e+01,4.836067e+01,5.479716e+01,5.588191e+01,5.466285e+01,5.616917e+01,5.434197e+01,5.251321e+01,5.362995e+01,5.434995e+01,5.122426e+01,4.725085e+01,4.462899e+01,4.496497e+01,4.425966e+01,3.584248e+01,3.008892e+01,1.431379e+01,7.048243e+00,1.629296e+01,1.759906e+01,1.867085e+01,1.630224e+01,1.149403e+01,1.221928e+01,1.403699e+01
4.747650e+00,8.206757e+00,7.993912e+00,-1.124814e+01,-2.875793e+01,-4.026509e+01,-3.834776e+01,-3.454563e+01,-3.533582e+01,-3.804416e+01,-3.709432e+01,-3.748752e+01,-3.364720e+01,-3.915832e+01,-4.519926e+01,-4.653321e+01,-4.447834e+01,-4.849704e+01,-5.064851e+01,-5.204001e+01,-5.225631e+01,-5.256206e+01,-5.086400e+01,-4.493462e+01,-4.221984e+01,-4.099270e+01,-3.709727e+01,-3.542043e+01,-3.616987e+01,-3.727564e+01,-3.701860e+01,-2.727224e+01,-1.515032e+01,5.039168e+00,5.816519e+00,4.695211e+00,6.719357e+00,5.345414e+00,4.682056e+00,5.505444e+00
-4.203305e-01,1.719198e+00,6.009393e+00,1.318587e+01,1.136820e+01,1.312199e+01,1.943441e+01,2.986015e+01,2.871532e+01,2.552328e+01,2.266141e+01,2.369261e+01,2.907176e+01,2.969955e+01,3.330994e+01,3.190731e+01,3.348698e+01,3.621189e+01,3.936809e+01,4.173107e+01,3.867329e+01,4.107199e+01,4.746492e+01,5.328904e+01,5.564657e+01,5.227245e+01,4.904167e+01,4.592927e+01,4.384374e+01,3.798719e+01,3.697934e+01,3.364106e+01,2.137853e+01,8.529287e+00,7.884236e+00,6.119463e+00,5.929520e+00,6.862346e+00,9.558517e+00,6.532509e+00
1.325336e+00,3.412303e+00,4.938371e+00,9.378944e-02,-4.845446e+00,-3.605132e+00,9.108951e-01,8.649548e+00,1.064719e+01,8.800060e+00,-1.571924e+00,-5.352170e+00,-6.321825e+00,-1.144649e+01,-8.733638e+00,-1.771348e+00,-2.100675e+00,-9.801728e+00,-1.303840e+01,-1.539074e+01,-1.389258e+01,-1.331607e+01,-1.135512e+01,-1.329858e+01,-1.613136e+01,-1.827359e+01,-1.944131e+01,-2.349123e+01,-2.218491e+01,-1.520698e+01,-1.349302e+01,-1.252605e+01,-8.606086e-01,1.000367e+01,1.283044e+01,1.172412e+01,1.142130e+01,1.231828e+01,1.369199e+01,1.000070e+01
4.059360e+00,6.199742e+00,2.979695e+00,-3.187988e-01,-2.325773e+00,-1.076399e+00,5.034629e-01,2.990449e+00,1.998679e+00,-1.074985e+00,3.140216e-01,6.337629e+00,1.155522e+01,1.800849e+01,1.952034e+01,1.874841e+01,1.972667e+01,2.402693e+01,2.859094e+01,2.568172e+01,2.359928e+01,2.175141e+01,2.297939e+01,2.282996e+01,1.474216e+01,8.985146e+00,9.755093e+00,6.882062e+00,4.018364e+00,3.378111e+00,3.263390e+00,3.182832e+00,-3.436451e+00,4.876997e-01,5.006012e+00,6.119725e+00,8.879765e+00,1.173193e+01,8.035122e+00,5.778936e+00
