Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36
-4.849616e+02,-4.592134e+02,-4.556159e+02,-4.472344e+02,-4.483247e+02,-4.437252e+02,-4.479440e+02,-4.471381e+02,-4.246185e+02,-3.801448e+02,-3.232132e+02,-2.498422e+02,-1.340551e+02,-6.524901e+01,-4.673224e+01,-5.692000e+01,-7.421836e+01,-9.097636e+01,-6.877747e+01,-3.480799e+01,-1.767393e+01,-2.856091e+01,-6.532759e+01,-1.167032e+02,-1.816162e+02,-2.539739e+02,-3.187669e+02,-3.800596e+02,-4.331484e+02,-4.594414e+02,-4.605384e+02,-4.610889e+02,-4.636089e+02,-4.663319e+02,-4.623598e+02,-4.657387e+02
7.227322e+01,8.815152e+01,8.898253e+01,8.857876e+01,8.931577e+01,9.026704e+01,9.505964e+01,9.881266e+01,1.218253e+02,1.435444e+02,1.507333e+02,1.441075e+02,1.167964e+02,9.036466e+01,7.242590e+01,6.142528e+01,6.264674e+01,6.771288e+01,5.789420e+01,6.369143e+01,8.174606e+01,9.721398e+01,1.119921e+02,1.380640e+02,1.678627e+02,1.830836e+02,1.793482e+02,1.543239e+02,1.124802e+02,8.858432e+01,8.546538e+01,8.435182e+01,8.349679e+01,8.493188e+01,8.381358e+01,8.088303e+01
1.182775e+01,6.193271e+00,4.200994e+00,-5.622213e+00,-1.123780e+00,-4.035232e+00,3.162451e+00,6.740059e+00,1.959142e+01,2.777510e+01,2.314406e+01,6.764152e+00,-8.649115e+00,-3.240257e+01,-4.493723e+01,-4.521175e+01,-3.687443e+01,-2.870619e+01,-3.381404e+01,-5.152091e+01,-5.830660e+01,-5.442635e+01,-3.469947e+01,-1.786631e+01,-1.698069e+01,-8.787945e+00,6.881819e+00,2.168091e+01,1.643954e+01,7.659024e+00,2.945089e+00,8.470166e-01,2.771493e+00,8.324530e+00,5.347741e-01,1.439204e+00
-2.537906e+00,-1.723492e+00,-1.836655e+00,-5.131993e+00,-2.477648e+00,-4.503372e+00,-7.162637e+00,-3.812937e+00,6.922924e+00,3.096661e+01,4.701150e+01,3.321487e+01,9.191000e+00,-2.680724e+00,-4.762599e+00,-6.587757e+00,-9.493565e+00,-1.020464e+01,-9.943781e+00,-1.845849e+01,-3.357021e+01,-4.543248e+01,-4.638301e+01,-3.733964e+01,-2.272755e+01,-1.453150e+01,-3.749617e+00,6.558514e+00,3.321506e+00,-1.326506e+00,-6.428215e+00,-6.006853e+00,-4.923856e+00,-4.540324e+00,-6.962248e+00,-5.748861e+00
1.301245e+01,1.736748e+01,2.059693e+01,1.769168e+01,1.513109e+01,1.184337e+01,1.065586e+01,1.495390e+01,1.661295e+01,7.888278e+00,-3.467920e+00,-1.606605e+01,-2.854983e+01,-9.477362e+00,7.203727e+00,9.829567e+00,1.270230e+01,1.679071e+01,1.371438e+01,9.214411e+00,1.080079e+01,3.764847e+00,-4.070774e+00,-1.114626e+01,-1.618126e+01,-9.215369e+00,3.122302e+00,9.203328e+00,1.002040e+01,1.431114e+01,9.626570e+00,1.523129e+01,1.421825e+01,1.107305e+01,1.417891e+01,1.292346e+01
1.755423e+01,1.749306e+01,2.032451e+01,1.596456e+01,1.385490e+01,1.360614e+01,1.322711e+01,1.005783e+01,-1.695437e+00,-1.409781e+01,-1.795173e+01,-1.763639e+01,-9.327202e+00,-3.207031e+00,5.254864e+00,1.245573e+01,1.969098e+01,1.901099e+01,2.724634e+01,2.480545e+01,2.424076e+01,2.496307e+01,2.951611e+01,2.823025e+01,2.092380e+01,1.123092e+01,-3.599529e+00,-1.118704e+01,-2.594115e+00,1.055737e+01,8.333503e+00,1.148346e+01,1.047791e+01,1.043846e+01,1.193134e+01,1.276343e+01
8.988153e+00,1.025017e+01,7.805199e+00,9.704422e+00,1.039738e+01,1.228731e+01,1.099976e+01,3.821148e+00,-1.309713e+01,-2.141834e+01,-2.201506e+01,-1.908882e+01,-4.533138e+01,-5.576879e+01,-4.684887e+01,-3.696200e+01,-3.180979e+01,-2.867558e+01,-3.633828e+01,-4.106701e+01,-4.840339e+01,-5.859210e+01,-5.704131e+01,-5.478676e+01,-4.457861e+01,-3.242577e+01,-3.028948e+01,-2.504777e+01,-1.243093e+01,2.660737e+00,3.125757e+00,9.369831e-01,3.523428e+00,7.430849e+00,7.818638e+00,1.045067e+01
1.347312e-01,7.118142e-01,9.913488e-01,6.588713e+00,7.092056e+00,4.843218e+00,4.605461e+00,2.035955e+00,-1.547873e+01,-3.221893e+01,-3.201649e+01,-1.057552e+01,1.046916e+01,2.180814e+01,3.485283e+01,3.177214e+01,2.523171e+01,2.629275e+01,2.624361e+01,2.782963e+01,3.152643e+01,2.559427e+01,1.271966e+01,1.027118e+00,-2.052720e+00,-9.889183e+00,-2.691656e+01,-2.534184e+01,-1.478561e+01,-1.659608e+00,-5.980629e-01,-5.398653e-01,4.121762e+00,9.088835e+00,8.577489e+00,7.660664e+00
-4.393220e+00,-3.838201e+00,-2.674345e+00,-7.108320e-01,-1.923154e+00,-7.663656e+00,-7.136873e+00,-7.355316e+00,-2.380216e+01,-2.795304e+01,-1.248667e+01,6.795347e+00,1.703567e-01,-9.126603e+00,-3.506496e+00,1.393986e-01,7.215866e-01,-7.953082e-01,2.880256e-01,5.539762e+00,7.315941e+00,2.097837e+00,1.137544e+00,-2.956053e+00,-2.694886e+00,-1.619356e+00,-6.705803e+00,-1.627636e+01,-1.328688e+01,-2.496840e+00,-2.158366e+00,-1.585479e-01,2.705051e+00,5.930062e+00,6.083561e-01,2.082895e-01
-5.594564e+00,7.861416e-01,-4.501224e-01,-7.420559e-01,-3.831457e+00,-7.733926e+00,-7.262858e+00,-9.869780e+00,-1.901965e+01,-2.665860e+01,-2.119524e+01,-1.475711e+01,-2.484760e+01,-2.530779e+01,-2.047553e+01,-1.866859e+01,-1.690327e+01,-1.587127e+01,-1.230847e+01,-1.393517e+01,-2.878192e+00,5.836867e+00,1.286651e+01,1.635835e+01,5.257661e+00,1.796851e+00,3.060399e+00,-3.952466e+00,-1.019025e+01,-1.876875e+00,7.123513e-01,1.989992e+00,3.424195e-01,3.475785e-02,-6.689248e+00,-3.565658e+00
