Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37,Coeff 38,Coeff 39,Coeff 40,Coeff 41,Coeff 42
-4.791922e+02,-4.768611e+02,-4.759980e+02,-4.750505e+02,-4.758114e+02,-4.708977e+02,-4.374473e+02,-3.420596e+02,-2.371437e+02,-1.479060e+02,-1.084672e+02,-1.192752e+02,-1.297389e+02,-1.527661e+02,-1.763891e+02,-1.790993e+02,-1.853692e+02,-2.016351e+02,-2.106434e+02,-2.021436e+02,-1.932914e+02,-1.862381e+02,-1.827905e+02,-2.002003e+02,-2.335340e+02,-2.690593e+02,-3.016825e+02,-3.313747e+02,-3.587336e+02,-3.959004e+02,-4.306465e+02,-4.593733e+02,-4.703642e+02,-4.717010e+02,-4.769907e+02,-4.768144e+02,-4.773499e+02,-4.745097e+02,-4.721638e+02,-4.738178e+02,-4.736097e+02,-4.737823e+02
1.615519e+01,1.926614e+01,2.023515e+01,2.108527e+01,2.011827e+01,2.442436e+01,6.004105e+01,1.324831e+02,1.537094e+02,1.424626e+02,1.132173e+02,9.119361e+01,9.525147e+01,9.493031e+01,1.044958e+02,1.058308e+02,1.029177e+02,1.033297e+02,1.050528e+02,1.115463e+02,1.202340e+02,1.312852e+02,1.511606e+02,1.670878e+02,1.784903e+02,1.896285e+02,1.904792e+02,1.731185e+02,1.491860e+02,1.121182e+02,7.551347e+01,4.037542e+01,2.703204e+01,2.550480e+01,1.867000e+01,1.892712e+01,1.838482e+01,2.207662e+01,2.540193e+01,2.329077e+01,2.297094e+01,2.280070e+01
1.550822e+01,1.813198e+01,1.856883e+01,1.898285e+01,1.760147e+01,1.663417e+01,2.560097e+01,1.575285e+01,9.198179e+00,-1.177837e+00,-9.781777e+00,-1.221370e+01,-8.852781e+00,-6.774515e-01,1.134221e+01,1.388365e+01,1.119061e+01,1.383398e+01,1.815083e+01,2.377417e+01,1.394953e+01,1.522665e+00,-1.478783e-01,1.141446e+01,2.301472e+01,3.347935e+01,4.629726e+01,6.220493e+01,6.598822e+01,6.099391e+01,5.133501e+01,2.979515e+01,2.203335e+01,2.145721e+01,1.646359e+01,1.683014e+01,1.677287e+01,1.973915e+01,2.300732e+01,2.142535e+01,1.977146e+01,1.967927e+01
1.448980e+01,1.649869e+01,1.660490e+01,1.629913e+01,1.497905e+01,1.085057e+01,-4.484485e+00,-5.087730e+01,-6.934962e+01,-7.894109e+01,-8.128615e+01,-6.882202e+01,-5.937144e+01,-5.515068e+01,-5.440682e+01,-5.099464e+01,-5.240260e+01,-5.559848e+01,-5.647395e+01,-5.176855e+01,-4.731640e+01,-5.248913e+01,-6.237956e+01,-6.208260e+01,-5.823502e+01,-5.299586e+01,-4.346857e+01,-2.035329e+01,-3.808531e+00,1.208563e+01,2.283626e+01,1.645339e+01,1.518130e+01,1.578690e+01,1.351880e+01,1.426137e+01,1.459928e+01,1.696596e+01,1.996684e+01,1.886868e+01,1.629709e+01,1.599827e+01
1.317888e+01,1.463478e+01,1.494422e+01,1.482561e+01,1.340380e+01,9.629975e+00,-1.650462e+01,-4.214450e+01,-5.170964e+01,-5.099844e+01,-4.553961e+01,-3.435902e+01,-3.470541e+01,-4.038562e+01,-3.824809e+01,-4.282703e+01,-4.471040e+01,-4.164767e+01,-4.220758e+01,-5.094475e+01,-4.967618e+01,-5.093702e+01,-5.841545e+01,-6.075854e+01,-4.913854e+01,-4.361758e+01,-4.271848e+01,-3.457407e+01,-2.528410e+01,-1.158916e+01,1.137406e-01,4.630034e+00,8.203212e+00,9.792774e+00,1.058884e+01,1.201569e+01,1.236968e+01,1.461445e+01,1.710728e+01,1.616139e+01,1.398072e+01,1.305938e+01
1.166690e+01,1.274967e+01,1.367198e+01,1.384213e+01,1.301046e+01,1.051889e+01,-1.423742e+01,5.326743e+00,2.917395e+01,3.518661e+01,4.496412e+01,5.628748e+01,6.039189e+01,5.496070e+01,5.373070e+01,5.438137e+01,5.291973e+01,5.462222e+01,5.286994e+01,5.185628e+01,4.901582e+01,3.883354e+01,3.042184e+01,2.121530e+01,1.389513e+01,5.351014e+00,-4.099945e+00,-8.878436e+00,-8.866833e+00,-1.003926e+01,-1.203613e+01,-2.732759e+00,2.713274e+00,4.758193e+00,8.235126e+00,1.043366e+01,1.042716e+01,1.293078e+01,1.482749e+01,1.366143e+01,1.312738e+01,1.139382e+01
1.004401e+01,1.094075e+01,1.235282e+01,1.331983e+01,1.288929e+01,1.046998e+01,-7.746310e+00,4.995887e+00,-1.528011e+01,-1.882341e+01,-1.776987e+01,-1.597336e+01,-1.877761e+01,-1.988364e+01,-1.141673e+01,-1.067242e+01,-9.987576e+00,-1.278541e+01,-1.270943e+01,-1.172916e+01,-1.346453e+01,-1.790557e+01,-1.242391e+01,-1.309807e+01,-1.521214e+01,-7.966199e+00,5.662361e+00,1.111882e+01,1.250405e+01,9.892396e-01,-1.482340e+01,-4.950301e+00,-2.491475e-01,1.606742e+00,6.667321e+00,9.299480e+00,8.857277e+00,1.157827e+01,1.299905e+01,1.143971e+01,1.281113e+01,1.056623e+01
8.387469e+00,9.205276e+00,1.042556e+01,1.145756e+01,1.183203e+01,9.627565e+00,-3.848863e-01,-7.712985e-01,1.613183e+00,-3.357509e-01,1.838525e+00,6.332689e+00,1.041074e+01,1.057589e+01,1.418599e+01,1.855155e+01,1.435164e+01,7.348079e+00,8.590050e+00,1.425536e+01,1.802469e+01,1.945927e+01,1.901189e+01,1.395045e+01,1.564827e+01,6.407700e+00,5.286641e-01,9.699080e+00,1.648883e+01,5.541846e+00,-1.237806e+01,-3.285256e+00,-4.781458e-01,6.680523e-01,5.771515e+00,8.114098e+00,7.546117e+00,1.005960e+01,1.118400e+01,9.347101e+00,1.165472e+01,9.615487e+00
6.754556e+00,7.495471e+00,7.693777e+00,8.617140e+00,9.274363e+00,9.713845e+00,1.009250e+01,1.895515e+00,1.070946e+01,1.378436e+01,1.542534e+01,1.964507e+01,1.651696e+01,9.770468e+00,4.514266e+00,-2.396370e-01,-5.348058e+00,-5.298059e+00,-7.186727e+00,-5.860128e+00,-2.182950e+00,-1.722062e-01,-3.101491e-01,-2.727388e+00,-5.641007e-01,2.605659e+00,-3.578897e+00,-5.214329e-01,4.844450e+00,5.235076e-03,-8.148439e+00,1.627792e-01,1.404498e+00,1.618392e+00,5.262702e+00,6.521956e+00,6.324791e+00,8.133760e+00,8.972029e+00,7.186779e+00,8.903376e+00,7.797327e+00
5.181143e+00,5.775805e+00,4.538910e+00,4.663605e+00,5.728701e+00,1.017052e+01,2.144320e+01,7.201640e+00,-6.400532e+00,-6.552396e+00,-2.812216e+00,-3.183773e+00,-4.845657e+00,5.224829e-01,7.988250e-01,-2.733808e+00,-3.193838e+00,-5.830408e+00,-8.071500e+00,-8.315351e+00,-1.328460e+01,-1.010626e+01,-9.060057e+00,-1.224519e+01,-1.205285e+01,-6.068092e+00,-3.737550e+00,-3.985393e+00,-5.670774e+00,-7.717459e+00,-3.609783e+00,3.561755e+00,4.194411e+00,3.609102e+00,4.842549e+00,4.577324e+00,5.090734e+00,5.936225e+00,6.232584e+00,4.875225e+00,5.007487e+00,5.107104e+00
