Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26
-4.850590e+02,-4.712745e+02,-4.676235e+02,-4.699569e+02,-4.694417e+02,-4.084675e+02,-3.492948e+02,-3.001039e+02,-2.233060e+02,-1.414420e+02,-9.482701e+01,-8.569987e+01,-8.087096e+01,-4.485660e+01,-3.239511e+01,-5.650405e+01,-1.095690e+02,-1.873969e+02,-2.746197e+02,-3.345439e+02,-3.980614e+02,-4.590828e+02,-4.705577e+02,-4.645812e+02,-4.656111e+02,-4.855603e+02
3.368101e+01,4.701019e+01,4.936981e+01,4.834785e+01,5.137812e+01,1.154193e+02,1.427461e+02,1.511554e+02,1.402680e+02,1.107917e+02,7.760240e+01,5.037511e+01,4.457099e+01,4.932420e+01,7.880070e+01,1.040869e+02,1.239747e+02,1.559545e+02,1.769338e+02,1.580632e+02,1.136562e+02,5.736323e+01,4.645341e+01,5.364424e+01,5.409595e+01,3.595930e+01
1.392910e+01,1.603366e+01,1.425954e+01,1.610431e+01,2.152828e+01,4.710850e+01,2.448425e+01,-1.149270e+01,-3.166310e+01,-3.051680e+01,-2.864377e+01,-2.132262e+01,-2.012337e+01,-4.153776e+01,-4.700942e+01,-3.712719e+01,-2.498313e+01,-1.583899e+01,-3.451308e+00,9.100330e+00,1.830068e+01,1.424481e+01,1.334927e+01,1.627402e+01,1.856580e+01,1.968682e+01
3.715527e+00,7.045466e-01,-7.056314e-01,-2.372746e-01,2.297666e+00,7.667417e+00,7.627419e+00,-4.763483e-01,-1.264434e+01,-2.895748e+01,-3.177852e+01,-3.007306e+01,-3.392969e+01,-4.704294e+01,-6.512751e+01,-7.767377e+01,-7.115045e+01,-4.927026e+01,-3.193169e+01,-2.805518e+01,-2.066030e+01,-5.549443e+00,-1.231408e+00,-3.666018e+00,-4.010603e+00,6.928438e+00
5.315065e+00,3.631657e+00,5.484917e+00,2.854048e+00,8.427439e-01,2.450310e+00,9.307840e+00,1.559290e+01,-2.104417e+00,-2.304381e+01,-2.739875e+01,-2.751369e+01,-1.938335e+01,-1.590329e+01,-1.433432e+01,-1.608996e+01,-2.271089e+01,-2.325068e+01,-6.547318e+00,2.393603e+00,-2.762630e+00,5.740247e-01,4.451485e+00,8.805531e-01,-3.384820e+00,3.855044e+00
8.308869e+00,7.426784e+00,1.003824e+01,7.524880e+00,5.766577e+00,5.957652e+00,1.107143e+01,1.109080e+01,2.166520e+01,3.653343e+01,3.777216e+01,3.586766e+01,3.994595e+01,3.949104e+01,3.663896e+01,3.903447e+01,3.866434e+01,3.291342e+01,1.028637e+01,7.866886e+00,1.097982e+01,6.589182e+00,1.012439e+01,1.064456e+01,6.042708e+00,6.649377e+00
8.092716e+00,6.070412e+00,6.452372e+00,6.497716e+00,7.749365e+00,-2.722664e+00,1.045593e+01,8.828229e+00,-1.760754e+01,-3.624833e+01,-3.847095e+01,-4.139370e+01,-3.768581e+01,-4.197608e+01,-4.323117e+01,-4.521226e+01,-4.934317e+01,-4.433293e+01,-1.627946e+01,-5.838295e+00,5.119668e+00,4.253241e+00,8.886890e+00,1.242801e+01,9.261356e+00,8.305716e+00
7.691576e+00,6.933604e+00,6.125496e+00,6.797035e+00,6.893978e+00,-1.925029e+01,-2.000547e+01,-9.152957e+00,-1.529229e+00,9.313164e+00,1.792766e+01,1.744685e+01,1.817206e+01,1.998413e+01,1.898600e+01,1.674487e+01,9.162913e+00,6.035869e+00,-4.674694e+00,-2.308986e+00,6.225114e+00,5.524040e+00,8.779113e+00,9.967709e+00,5.982453e+00,6.329951e+00
6.749522e+00,9.787775e+00,1.036201e+01,8.369585e+00,3.346327e+00,-2.230782e+01,-2.916276e+01,-1.547154e+01,-5.255374e+00,-1.691743e+00,1.891888e+00,1.007084e+00,1.070403e+00,3.677425e+00,5.389353e+00,5.445776e+00,-1.585463e+00,-7.070654e+00,-4.103920e+00,5.273050e+00,1.459737e+01,1.090048e+01,1.054681e+01,7.961167e+00,2.503270e+00,3.024933e+00
1.793422e+00,5.894392e+00,7.586725e+00,2.218739e+00,-5.326303e+00,-1.352896e+01,-9.785778e+00,-5.302991e+00,7.278693e-01,1.424654e+01,2.109474e+01,2.353891e+01,1.607410e+01,1.111604e+01,1.119401e+01,1.090947e+01,1.182137e+01,7.272864e+00,1.907330e+00,5.147500e+00,7.855611e+00,7.460297e+00,6.894322e+00,4.150892e+00,2.199823e-01,7.670563e-01
