Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29
-5.193464e+02,-5.014375e+02,-5.003459e+02,-5.012675e+02,-5.018489e+02,-5.035088e+02,-4.687436e+02,-3.881421e+02,-3.265512e+02,-2.635586e+02,-1.649935e+02,-1.033232e+02,-7.734711e+01,-8.564912e+01,-6.361289e+01,-5.261528e+01,-8.302393e+01,-1.249876e+02,-1.757509e+02,-2.643857e+02,-3.758260e+02,-4.313029e+02,-4.754258e+02,-5.007751e+02,-5.063552e+02,-5.085122e+02,-5.064360e+02,-5.051978e+02,-5.133926e+02
2.824278e+01,4.582990e+01,4.619379e+01,4.581642e+01,4.519450e+01,4.389753e+01,7.584161e+01,1.204195e+02,1.180340e+02,1.084101e+02,1.098427e+02,9.151797e+01,5.457138e+01,3.392033e+01,3.458351e+01,4.413727e+01,5.543845e+01,7.846606e+01,1.083720e+02,1.188372e+02,1.173544e+02,9.859270e+01,6.335513e+01,4.322423e+01,3.979641e+01,3.674349e+01,3.826866e+01,3.937498e+01,3.251526e+01
1.768584e+01,2.089281e+01,1.916708e+01,2.117951e+01,2.145985e+01,2.130419e+01,2.398232e+01,1.137875e+01,1.608674e+01,1.289380e+01,7.114028e-01,-1.498552e+01,-1.735866e+01,-1.264866e+01,-3.572945e+01,-4.395731e+01,-2.872994e+01,-1.725213e+01,-1.267145e+01,-1.033895e+00,3.415311e+00,2.575992e+00,7.149300e+00,1.474591e+01,1.798395e+01,1.585822e+01,1.550134e+01,1.489571e+01,1.575277e+01
1.044177e+01,6.839724e+00,4.875417e+00,8.725124e+00,1.077822e+01,9.934731e+00,3.801003e+00,-5.368121e+00,-6.460080e+00,-1.404185e+01,-4.570933e+01,-5.739843e+01,-5.465316e+01,-4.969767e+01,-5.949281e+01,-6.856697e+01,-6.657101e+01,-6.288203e+01,-5.796630e+01,-5.085306e+01,-3.445948e+01,-2.565940e+01,-1.155433e+01,4.811734e+00,7.576083e+00,7.398214e+00,7.560383e+00,6.003302e+00,9.099480e+00
9.846542e+00,8.628792e+00,8.909492e+00,1.199221e+01,1.575670e+01,1.389183e+01,1.685159e+01,3.259831e+01,3.569034e+01,2.002127e+01,-2.352025e+01,-3.842664e+01,-3.240113e+01,-2.539592e+01,-2.080226e+01,-1.734450e+01,-2.133849e+01,-2.947600e+01,-2.506616e+01,-8.956017e+00,-3.402399e-02,3.953833e+00,7.822269e+00,1.192471e+01,9.598855e+00,1.000450e+01,1.148243e+01,1.185000e+01,1.345161e+01
1.211795e+01,1.368716e+01,1.579616e+01,1.726406e+01,2.121980e+01,1.885077e+01,2.567022e+01,2.598912e+01,1.446394e+01,2.346347e+01,5.081847e+01,6.973209e+01,7.140079e+01,7.609830e+01,7.698300e+01,8.004514e+01,8.228815e+01,7.208921e+01,6.446243e+01,5.658593e+01,2.734850e+01,2.179610e+01,2.116227e+01,1.444749e+01,1.147021e+01,1.043252e+01,1.104306e+01,1.422256e+01,1.527762e+01
1.276284e+01,1.326429e+01,1.381312e+01,1.564702e+01,1.785424e+01,1.451947e+01,1.387275e+01,1.397721e+01,1.496927e+01,7.856557e+00,-1.738834e+01,-3.373449e+01,-4.375440e+01,-4.548116e+01,-4.665302e+01,-4.880821e+01,-4.673905e+01,-4.371069e+01,-3.823547e+01,-3.241401e+01,-1.428174e+01,4.281156e+00,1.121175e+01,7.116946e+00,8.418934e+00,6.576456e+00,5.270798e+00,8.334700e+00,8.510591e+00
1.127989e+01,1.073957e+01,7.827196e+00,1.004489e+01,9.625689e+00,6.319257e+00,-3.028680e+00,-5.568285e+00,-6.836620e+00,-7.177535e+00,4.920449e+00,1.398239e+01,1.343893e+01,1.469481e+01,1.584159e+01,1.213420e+01,6.387204e+00,8.646826e+00,6.013753e+00,2.313218e+00,-3.580153e+00,-6.938175e+00,-7.256451e-02,2.239477e+00,4.865689e+00,4.109490e+00,3.222506e+00,4.589426e+00,2.184442e+00
8.977108e+00,1.010437e+01,6.470100e+00,5.937655e+00,3.424854e+00,3.193334e+00,-1.088862e+01,-1.609459e+01,-1.853066e+01,-2.889546e+01,-1.662905e+01,-8.965049e+00,-8.660851e+00,-1.050408e+01,-4.867147e+00,-1.329590e+00,-2.097156e+00,-4.759473e+00,-4.184725e+00,-1.953785e-01,1.169121e+00,3.532955e-01,3.036057e+00,5.106735e+00,3.479506e+00,3.858670e+00,5.554749e+00,7.820745e+00,4.436453e+00
5.540160e+00,8.028665e+00,7.970058e+00,4.298808e+00,9.092203e-01,3.784136e+00,-1.132493e+01,-5.987832e+00,8.042514e-01,-8.653999e+00,-9.628588e-02,1.162925e+01,1.968727e+01,1.762058e+01,2.349233e+01,2.427374e+01,2.226718e+01,2.083579e+01,1.760655e+01,1.107214e+01,2.047224e+00,6.880704e+00,9.510698e+00,7.734545e+00,2.854927e+00,3.684534e+00,6.518831e+00,1.075790e+01,9.404795e+00
4.555234e-01,1.208130e+00,5.201685e+00,2.161254e+00,-1.040387e+00,9.314659e-01,-1.016916e+01,-1.053032e+01,-1.605380e+01,-5.693268e+00,2.975201e+00,-6.557075e+00,-1.341617e+01,-1.831025e+01,-1.802530e+01,-1.410086e+01,-8.744586e+00,5.678737e-01,3.632892e+00,3.529452e+00,5.828308e+00,6.895637e+00,5.607003e+00,3.365125e+00,1.091785e+00,2.909588e+00,3.743413e+00,5.985724e+00,6.618196e+00
-3.833853e+00,-5.720982e+00,-1.336891e+00,-2.369996e+00,-5.051863e+00,-5.591593e+00,-1.029086e+01,-9.390859e+00,-2.426296e+00,-1.201766e+00,-2.114561e+01,-2.677884e+01,-2.695576e+01,-2.306290e+01,-2.101489e+01,-1.946534e+01,-1.407633e+01,-1.250764e+01,-1.730369e+01,-1.971769e+01,-1.063321e+01,-3.594588e+00,-4.520182e+00,-4.362654e+00,-2.060588e+00,7.931154e-01,-1.369037e+00,-4.018347e+00,-2.824424e+00
-3.605978e+00,-5.302904e+00,-3.667961e+00,-5.439225e+00,-8.065203e+00,-8.371485e+00,-1.225735e+01,-1.199202e+01,-1.197201e+01,-7.421350e+00,-2.715611e+01,-3.274942e+01,-2.388303e+01,-1.576369e+01,-1.546024e+01,-1.802749e+01,-1.641688e+01,-1.391699e+01,-1.541541e+01,-2.167751e+01,-1.001758e+01,-9.325539e+00,-7.580914e+00,-6.788013e+00,-3.586168e+00,-1.281111e+00,-4.745181e+00,-9.149343e+00,-7.808497e+00
