Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25,Coeff 26,Coeff 27,Coeff 28,Coeff 29,Coeff 30,Coeff 31,Coeff 32,Coeff 33,Coeff 34,Coeff 35,Coeff 36,Coeff 37
-5.540568e+02,-5.517057e+02,-5.494395e+02,-5.563668e+02,-5.615297e+02,-5.615297e+02,-5.615297e+02,-5.615297e+02,-4.785604e+02,-3.354790e+02,-3.086320e+02,-2.964585e+02,-1.963185e+02,-1.497918e+02,-1.584827e+02,-1.836406e+02,-1.545630e+02,-1.508631e+02,-1.961587e+02,-2.906012e+02,-3.991521e+02,-4.703886e+02,-5.283692e+02,-5.560956e+02,-5.615297e+02,-5.615297e+02,-5.615297e+02,-5.615297e+02,-5.615297e+02,-5.615297e+02,-5.615297e+02,-5.615297e+02,-5.615297e+02,-5.615297e+02,-5.615297e+02,-5.615297e+02,-5.615297e+02
1.888067e+00,2.093980e+00,2.445738e+00,1.019595e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.484396e+01,1.159938e+02,1.272222e+02,1.615412e+02,1.931333e+02,1.891060e+02,1.753592e+02,1.674809e+02,1.940535e+02,2.155806e+02,2.231381e+02,2.039470e+02,1.542629e+02,9.537883e+01,3.978271e+01,6.976687e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
-9.769405e+00,-1.318256e+01,-1.628531e+01,-6.994443e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-6.158884e+01,-1.071432e+02,-1.069842e+02,-6.428584e+01,-7.780152e+01,-9.693275e+01,-9.879021e+01,-8.074312e+01,-7.934631e+01,-7.053101e+01,-5.576660e+01,-2.498458e+01,1.185889e+01,2.333924e+01,2.227007e+01,5.062367e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
-5.291175e+00,-6.018992e+00,-7.043268e+00,-2.960792e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-6.040303e+01,-5.921368e+01,-5.065859e+01,-4.437019e+01,-3.584629e+01,-2.920437e+01,-2.260045e+01,-1.554855e+01,-2.875049e+01,-3.720318e+01,-5.592491e+01,-8.524667e+01,-7.267958e+01,-3.121733e+01,2.963005e+00,2.495888e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
7.559663e+00,1.115432e+01,1.395991e+01,6.106391e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.903165e+00,8.959748e+00,3.592563e+00,-1.708081e+01,-6.262865e+01,-7.281779e+01,-7.441481e+01,-7.689752e+01,-9.602371e+01,-1.014890e+02,-9.613657e+01,-9.096005e+01,-7.020558e+01,-3.955227e+01,-1.076722e+01,-2.649397e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
7.674281e+00,9.198145e+00,1.080479e+01,4.619378e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.817756e+01,7.961386e-01,-2.360157e+00,-7.524024e+00,-1.777711e+01,-1.190096e+01,-6.631312e+00,-5.894731e+00,-1.682999e+01,-2.894140e+01,-3.873122e+01,-3.254184e+01,-2.370860e+01,-2.001297e+01,-1.672483e+01,-1.909466e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
-4.445241e+00,-8.101213e+00,-1.044285e+01,-4.731471e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-8.143149e+00,-9.270828e+00,-1.016630e+01,-8.523020e+00,6.089481e+00,1.967744e+00,5.469746e+00,8.566943e+00,8.906412e+00,6.568626e+00,9.751015e+00,1.068180e+01,1.393579e+00,-7.196985e+00,-1.708771e+01,-2.848165e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
-8.656162e+00,-1.126923e+01,-1.331745e+01,-5.843371e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.281326e+01,-1.058460e+01,-1.361625e+01,-2.347497e+01,-2.447922e+01,-2.765002e+01,-2.754609e+01,-2.412658e+01,-2.487534e+01,-3.418408e+01,-3.519324e+01,-2.433066e+01,-1.821630e+01,-1.266718e+01,-1.487311e+01,-2.893638e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.105461e+00,4.453138e+00,6.208479e+00,3.013752e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.920269e+00,-1.791135e+00,9.572598e-01,-1.627209e+01,-3.352030e+01,-3.177615e+01,-2.698066e+01,-2.164469e+01,-2.129911e+01,-3.003353e+01,-3.557827e+01,-4.334862e+01,-3.524304e+01,-2.134465e+01,-1.160999e+01,-2.378143e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
8.204889e+00,1.204560e+01,1.435772e+01,6.530405e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.210475e+01,1.061782e+01,1.159489e+01,-3.714597e+00,-2.066450e+01,-1.979300e+01,-1.953297e+01,-1.851672e+01,-1.836028e+01,-2.050972e+01,-2.342544e+01,-2.701541e+01,-2.117694e+01,-1.870511e+01,-7.823180e+00,-1.742643e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
