Coeff 1,Coeff 2,Coeff 3,Coeff 4,Coeff 5,Coeff 6,Coeff 7,Coeff 8,Coeff 9,Coeff 10,Coeff 11,Coeff 12,Coeff 13,Coeff 14,Coeff 15,Coeff 16,Coeff 17,Coeff 18,Coeff 19,Coeff 20,Coeff 21,Coeff 22,Coeff 23,Coeff 24,Coeff 25
-4.869153e+02,-4.777023e+02,-4.765160e+02,-4.619348e+02,-2.646384e+02,-1.415802e+02,-7.919203e+01,-4.856051e+01,-4.797481e+01,-9.723219e+01,-1.202943e+02,-1.331135e+02,-1.233544e+02,-9.273816e+01,-7.516554e+01,-9.251696e+01,-1.434857e+02,-2.117390e+02,-2.891565e+02,-3.758331e+02,-4.312417e+02,-4.700175e+02,-4.763597e+02,-4.784094e+02,-4.798117e+02
1.670118e+01,2.663350e+01,2.793033e+01,3.171465e+01,4.438698e+01,6.407882e+01,8.323677e+01,6.140036e+01,3.654057e+01,3.372306e+01,3.382751e+01,3.330222e+01,2.916936e+01,2.737816e+01,4.275533e+01,6.842329e+01,1.028743e+02,1.352200e+02,1.323333e+02,1.090525e+02,6.543965e+01,3.215712e+01,2.597685e+01,2.443873e+01,2.345886e+01
1.528608e+01,1.924470e+01,1.973994e+01,1.621597e+01,-4.505383e-01,-2.722613e+01,-5.663089e+01,-6.360913e+01,-5.753593e+01,-3.417154e+01,-1.797891e+01,-1.556627e+01,-1.419454e+01,-2.804175e+01,-5.267001e+01,-5.852744e+01,-4.545919e+01,-2.787581e+01,-3.236840e+00,5.611903e+00,8.137924e+00,1.441458e+01,1.327884e+01,1.452357e+01,1.547879e+01
1.397845e+01,1.473917e+01,1.461941e+01,1.546906e+01,2.756205e+01,-1.596031e+00,-2.522571e+01,-1.824936e+01,-1.198438e+01,-1.739831e+01,-2.490789e+01,-2.458307e+01,-2.188516e+01,-2.096576e+01,-3.225518e+01,-4.385409e+01,-4.507312e+01,-4.825328e+01,-3.974871e+01,-2.684839e+01,-1.864067e+01,4.450791e+00,5.312551e+00,8.101128e+00,1.035891e+01
1.313096e+01,1.458718e+01,1.420412e+01,9.226152e+00,-2.030859e+01,-2.309118e+01,-2.793617e+01,-3.673640e+01,-3.717973e+01,-3.063975e+01,-2.729600e+01,-2.310379e+01,-1.986217e+01,-2.345004e+01,-2.055502e+01,-1.943469e+01,-2.017617e+01,-9.959684e+00,6.496575e-01,-2.076852e+00,-5.538707e+00,6.529772e+00,5.896338e+00,8.341925e+00,1.049994e+01
1.236018e+01,1.479199e+01,1.413541e+01,1.293097e+01,1.925279e+01,2.444507e+01,3.125742e+01,4.325428e+01,5.187856e+01,5.564431e+01,5.412189e+01,5.206717e+01,5.105920e+01,4.976941e+01,4.861960e+01,5.068593e+01,5.249082e+01,5.013512e+01,3.485112e+01,1.422686e+01,1.258929e+01,1.158157e+01,9.484274e+00,1.176174e+01,1.218176e+01
1.120581e+01,1.232000e+01,1.112089e+01,1.356153e+01,-6.997940e-01,-1.345406e+01,-2.246501e+01,-2.912589e+01,-2.736268e+01,-2.231348e+01,-2.324671e+01,-2.563943e+01,-2.903296e+01,-3.037443e+01,-3.096703e+01,-3.166840e+01,-3.207036e+01,-3.091240e+01,-2.324030e+01,2.464118e+00,1.366655e+01,1.168135e+01,9.765665e+00,1.288322e+01,1.103830e+01
9.678324e+00,8.672198e+00,6.980709e+00,6.015289e+00,1.907615e+01,2.482705e+01,2.275086e+01,2.943956e+01,3.411793e+01,3.863264e+01,3.555502e+01,3.049900e+01,2.670386e+01,2.842126e+01,3.071614e+01,2.585762e+01,2.273576e+01,1.403896e+01,9.938867e+00,3.133548e+00,8.274029e+00,7.886561e+00,6.178881e+00,9.785488e+00,7.053473e+00
8.050718e+00,6.448228e+00,4.860491e+00,-3.551246e+00,-2.134477e+01,-1.033379e+01,3.670793e+00,4.769011e+00,3.536860e+00,7.329086e+00,6.198657e+00,3.509243e+00,4.940085e+00,7.731530e+00,1.087882e+01,1.020573e+01,1.387231e+01,1.091949e+01,1.020222e+01,1.541531e+01,8.147666e+00,4.054725e+00,1.633834e+00,4.740722e+00,3.442437e+00
6.387552e+00,5.301226e+00,4.469812e+00,2.694833e-01,-1.715869e+00,-4.137521e+00,-9.041615e+00,-7.035380e+00,-2.729724e+00,1.976038e+00,7.006701e+00,5.558162e+00,6.183540e+00,7.828498e+00,9.400057e+00,1.074713e+01,8.200947e+00,6.387632e+00,9.612143e+00,9.957380e+00,7.354223e+00,5.730367e-01,-2.178313e+00,1.137437e-01,2.145934e+00
4.588472e+00,3.333145e+00,3.362966e+00,5.398853e+00,1.175383e+01,3.628516e+00,-1.558573e+01,-2.637363e+01,-3.138921e+01,-3.027966e+01,-2.682426e+01,-2.483997e+01,-2.295243e+01,-2.136721e+01,-1.839661e+01,-1.319917e+01,-1.006072e+01,-6.978325e+00,-3.861645e+00,-3.727159e+00,5.356264e-01,-2.952701e+00,-4.959814e+00,-2.977309e+00,2.058693e+00
2.823575e+00,7.228328e-01,1.169239e+00,-9.384239e-01,-5.877214e+00,-3.503008e+00,-8.287741e+00,-6.747194e+00,-6.166041e+00,-1.209035e+01,-1.312333e+01,-1.329326e+01,-1.299755e+01,-1.015960e+01,-7.485106e+00,-5.060485e+00,-3.834378e+00,-8.383247e+00,-9.941222e+00,-7.929564e+00,-4.614071e+00,-4.327418e+00,-5.878542e+00,-3.736578e+00,1.357929e+00
1.568825e+00,-6.419759e-01,-3.236879e-01,1.438633e+00,-1.405193e+01,-2.794711e+01,-3.279513e+01,-2.793489e+01,-2.649537e+01,-2.998026e+01,-2.441621e+01,-2.489067e+01,-2.701306e+01,-3.001655e+01,-3.137569e+01,-2.324397e+01,-1.184848e+01,-1.931314e+00,-3.497822e+00,-5.805493e+00,-2.831017e+00,-2.314122e+00,-4.436017e+00,-2.687837e+00,-6.824453e-02
